"lineid","car","time","location","longitude","latitude","cityid","cityname"
"234030","847-RS","2017/09/21 12:31:07","新北市永和區福和路1號","121.52661","25.009865","6500400","永和區"
"248005","653-BX","2017/09/21 12:44:17","新北市五股區中興路二段83巷26-6號","121.459906666667","25.07504","6501500","五股區"
"231059","046-UY","2017/09/21 21:18:23","新北市新店區安豐路45號","121.500238333333","24.9551016666667","6500600","新店區"
"231061","047-UY","2017/09/21 21:18:15","新北市新店區安興路141號","121.516695","24.9794783333333","6500600","新店區"
"231051","107-UY","2017/09/21 21:18:06","新北市新店區中正路680巷33弄10號","121.534915","24.98928","6500600","新店區"
"231047","108-UY","2017/09/21 21:18:21","新北市新店區中央路68號","121.532415","24.9771133333333","6500600","新店區"
"231007","189-VK","2017/09/21 12:00:00","新北市新店區安華路28-1號","121.51972","24.9610933333333","6500600","新店區"
"231050","215-TC","2017/09/21 21:18:23","新北市新店區中華路147號","121.538125","24.97039","6500600","新店區"
"231063","268-BY","2017/09/21 21:18:09","新北市新店區玫瑰路57巷17號","121.49637","24.94633","6500600","新店區"
"231054","AAD-862","2017/09/21 21:18:19","新北市新店區中興路一段199號","121.543405","24.9652933333333","6500600","新店區"
"231065","512-UM","2017/09/21 21:18:27","新北市新店區安祥路20號","121.49277","24.9549583333333","6500600","新店區"
"231040","619-UM","2017/09/21 21:18:19","新北市新店區北新路一段217號","121.540535","24.9652083333333","6500600","新店區"
"231042","641-BX","2017/09/21 21:18:17","新北市新店區寶興路55號","121.549658333333","24.97274","6500600","新店區"
"231066","AKT-0513","2017/09/21 21:18:12","新北市新店區安豐路3號","121.501805","24.9573316666667","6500600","新店區"
"241011","013-R5","2017/09/21 21:18:25","新北市三重區龍濱路100號","121.502193333333","25.070155","6500200","三重區"
"241028","022-UY","2017/09/21 21:18:26","新北市三重區同安東街82號","121.499091666667","25.0574033333333","6500200","三重區"
"241009","060-VK","2017/09/21 21:18:19","新北市三重區忠孝路三段49號","121.481238333333","25.0667833333333","6500200","三重區"
"241031","061-VK","2017/09/21 21:18:21","新北市三重區重新路五段408巷19號","121.475751666667","25.0455366666667","6500200","三重區"
"241015","062-VK","2017/09/21 21:18:11","新北市三重區三和路一段39巷11號","121.504038333333","25.0652433333333","6500200","三重區"
"241017","063-VK","2017/09/21 21:18:16","新北市三重區中正北路25巷2號","121.493238333333","25.0626683333333","6500200","三重區"
"241024","065-VK","2017/09/21 21:18:12","新北市三重區中正北路145巷14號","121.48416","25.067775","6500200","三重區"
"241026","066-VK","2017/09/21 21:18:20","新北市三重區大同南路220號","121.496826666667","25.0562216666667","6500200","三重區"
"241002","090-VK","2017/09/21 21:18:10","新北市三重區五華街14號","121.494923333333","25.0803","6500200","三重區"
"241003","091-VK","2017/09/21 21:18:06","新北市三重區仁義街224號","121.494891666667","25.08466","6500200","三重區"
"241008","156-TC","2017/09/21 21:18:25","新北市三重區自強路一段62號","121.497298333333","25.0667266666667","6500200","三重區"
"241005","262-UM","2017/09/21 21:18:09","新北市三重區三信路182號","121.48803","25.0862316666667","6500200","三重區"
"241016","266-UM","2017/09/21 21:18:21","新北市三重區自強路一段95號","121.495843333333","25.0663583333333","6500200","三重區"
"241032","269-UM","2017/09/21 21:18:22","新北市三重區光華路10號","121.47075","25.059825","6500200","三重區"
"241013","270-UM","2017/09/21 21:18:09","新北市三重區仁愛街81-1號","121.495915","25.073125","6500200","三重區"
"241025","271-UM","2017/09/21 21:18:14","新北市三重區中正北路208巷8號","121.482293333333","25.0669233333333","6500200","三重區"
"241007","398-BY","2017/09/21 21:18:09","新北市三重區車路頭街70號","121.48425","25.0730316666667","6500200","三重區"
"241004","475-VK","2017/09/21 21:18:21","新北市三重區仁愛街403號","121.491015","25.0809833333333","6500200","三重區"
"241019","478-VK","2017/09/21 21:18:17","新北市三重區自強路二段85號","121.488528333333","25.0701716666667","6500200","三重區"
"241030","480-VK","2017/09/21 21:18:22","新北市三重區五谷王北街42巷2號","121.475795","25.0493016666667","6500200","三重區"
"241014","543-UM","2017/09/21 21:18:06","新北市三重區安和路97號","121.500846666667","25.069655","6500200","三重區"
"241023","545-UM","2017/09/21 21:18:17","新北市三重區中正北路176巷27號","121.48264","25.06598","6500200","三重區"
"241001","547-UM","2017/09/21 21:18:16","新北市三重區福隆路50號","121.492471666667","25.0784216666667","6500200","三重區"
"241006","AAD-863","2017/09/21 21:18:10","新北市三重區中正北路18號","121.488781666667","25.0633716666667","6500200","三重區"
"241018","887-TS","2017/09/21 21:18:23","新北市三重區忠孝路一段101號","121.489506666667","25.07214","6500200","三重區"
"241033","AAC-255","2017/09/21 21:18:18","新北市三重區光復路二段126巷6號","121.470716666667","25.05877","6500200","三重區"
"235026","800-TS","2017/09/21 20:27:45","新北市中和區員山路36巷16-3號","121.485013333333","24.9916016666667","6500300","中和區"
"247022","893-R6","2017/09/21 21:18:16","新北市蘆洲區三民路243號","121.46891","25.088865","6501400","蘆洲區"
"247012","546-UM","2017/09/21 21:18:10","新北市蘆洲區集賢路224巷72號","121.480511666667","25.088595","6501400","蘆洲區"
"247020","500-BY","2017/09/21 21:18:15","新北市蘆洲區民族路422巷112號","121.472885","25.094175","6501400","蘆洲區"
"247010","339-TH","2017/09/21 21:18:00","新北市蘆洲區鷺江街23號","121.47885","25.082465","6501400","蘆洲區"
"247002","337-TH","2017/09/21 21:18:20","新北市蘆洲區永樂街38巷4號","121.458048333333","25.08867","6501400","蘆洲區"
"247004","336-TH","2017/09/21 21:18:16","新北市蘆洲區永安南路二段324號","121.456918333333","25.0827533333333","6501400","蘆洲區"
"247016","057-VK","2017/09/21 21:18:09","新北市蘆洲區中正路185巷19號","121.467511666667","25.08481","6501400","蘆洲區"
"247006","056-VK","2017/09/21 21:18:19","新北市蘆洲區長安街28號","121.463935","25.07925","6501400","蘆洲區"
"247008","053-VK","2017/09/21 21:18:11","新北市蘆洲區民生街45號","121.475008333333","25.0788616666667","6501400","蘆洲區"
"247014","007-UY","2017/09/21 21:18:11","新北市蘆洲區保和街71號","121.469391666667","25.0861483333333","6501400","蘆洲區"
"247024","002-UY","2017/09/21 21:18:23","新北市蘆洲區光榮路120巷12號","121.465378333333","25.08848","6501400","蘆洲區"
"247018","001-UY","2017/09/21 21:18:18","新北市蘆洲區復興路105巷11號","121.47637","25.0884383333333","6501400","蘆洲區"
"251009","008-UM","2017/09/21 21:18:11","新北市淡水區民族路112巷1號","121.46268","25.1351783333333","6501000","淡水區"
"251004","009-UM","2017/09/21 21:18:07","新北市淡水區民族路110巷12弄3號","121.462085","25.1357416666667","6501000","淡水區"
"251001","011-UM","2017/09/21 21:18:16","新北市淡水區中山北路二段381巷124號","121.443251666667","25.1857233333333","6501000","淡水區"
"251008","181-VK","2017/09/21 21:18:20","新北市淡水區水源街二段246號","121.463111666667","25.175945","6501000","淡水區"
"251014","182-VK","2017/09/21 21:18:09","新北市淡水區溪口28號","121.455351666667","25.2363316666667","6501000","淡水區"
"251010","413-VK","2017/09/21 21:18:18","新北市淡水區中正路一段156巷51號","121.421841666667","25.1808716666667","6501000","淡水區"
"251012","441-VK","2017/09/21 21:18:05","新北市淡水區石頭埔8號","121.45262","25.2345683333333","6501000","淡水區"
"251016","442-VK","2017/09/21 21:18:12","新北市淡水區淡金路四段9-1號","121.450381666667","25.21537","6501000","淡水區"
"251005","443-VK","2017/09/21 21:18:23","新北市淡水區仁愛街15-3號","121.446428333333","25.1705816666667","6501000","淡水區"
"251006","561-UM","2017/09/21 21:18:18","新北市淡水區中正路二段30號","121.419745","25.1819866666667","6501000","淡水區"
"251011","650-BX","2017/09/21 21:18:07","新北市淡水區新民街120巷29號","121.43885","25.1788433333333","6501000","淡水區"
"251002","672-BX","2017/09/21 21:18:20","新北市淡水區學府路172巷21號","121.448335","25.174905","6501000","淡水區"
"251003","766-UM","2017/09/21 21:18:08","新北市淡水區新春街85巷35號","121.438528333333","25.183375","6501000","淡水區"
"242015","175-VK","2017/09/21 21:18:19","新北市樹林區中山路三段210-2號","121.380731666667","24.9663233333333","6500500","新莊區"
"221012","276-VK","2017/09/21 13:23:24","新北市汐止區汐萬路一段256巷3號","121.653466666667","25.0746033333333","6501100","汐止區"
"220070","AAC-253","2017/09/21 21:18:21","新北市板橋區華東街1-9號","121.448241666667","24.99486","6500100","板橋區"
