SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,63,懸浮微粒,普通,2.3,0.29,38,84,11,6.6,4.5,62,2,7.2,.6,2017-02-21 22:00
三重,新北市,35,,良好,2.6,1.64,,22,12,45,,,1,97.61,52.82,2017-02-21 22:00
三義,苗栗縣,56,懸浮微粒,普通,1.1,0.24,29,51,24,8.9,3,34,3,10.77,1.9,2017-02-21 22:00
土城,新北市,20,,良好,3.5,0.61,24,11,2,25,1.2,159,1,27.85,3.32,2017-02-21 22:00
士林,臺北市,35,,良好,1.4,0.29,42,25,7,8.3,2.6,90,1,8.85,.59,2017-02-21 22:00
大同,臺北市,36,,良好,1.6,1,,27,13,33,,,1,57.78,24.68,2017-02-21 22:00
大里,臺中市,67,懸浮微粒,普通,2.4,0.47,21,87,44,23,1.6,308,3,23.25,0,2017-02-21 22:00
大園,桃園市,34,,良好,8.9,0.41,18,32,12,28,2.5,275,2,31.28,2.94,2017-02-21 22:00
大寮,高雄市,72,懸浮微粒,普通,5.6,0.45,24,85,26,32,2.9,332,3,34.15,2,2017-02-21 22:00
小港,高雄市,72,懸浮微粒,普通,9.2,0.39,35,79,31,23,2.3,321,4,23.69,1.04,2017-02-21 22:00
中山,臺北市,20,,良好,0.9,0.8,18,6,9,32,1.8,94,2,40.59,9.08,2017-02-21 22:00
中壢,桃園市,19,,良好,4.3,2.37,4.3,11,8,44,1,198,2,109.3,65.29,2017-02-21 22:00
仁武,高雄市,84,懸浮微粒,普通,4.7,0.57,22,126,37,30,1.9,314,5,31.6,1.37,2017-02-21 22:00
斗六,雲林縣,69,懸浮微粒,普通,1.9,0.34,24,86,32,14,2.6,49,3,17.3,3.2,2017-02-21 22:00
冬山,宜蘭縣,27,,良好,2.9,0.4,10,29,10,16,0.9,256,1,19.31,3.48,2017-02-21 22:00
古亭,臺北市,20,,良好,1.7,0.81,16,12,11,36,1.3,98,2,39.34,3.67,2017-02-21 22:00
左營,高雄市,74,懸浮微粒,普通,3.1,0.56,29,125,33,23,1.9,340,3,24.62,1.27,2017-02-21 22:00
平鎮,桃園市,29,,良好,3.9,0.71,3.9,31,1,40,1.6,220,1,49.54,9.55,2017-02-21 22:00
永和,新北市,20,,良好,1.9,0.87,22,11,8,29,0.9,116,1,36.65,7.27,2017-02-21 22:00
安南,臺南市,82,懸浮微粒,普通,1.7,0.33,30,104,27,11,3.1,316,3,11.88,1.23,2017-02-21 22:00
朴子,嘉義縣,83,懸浮微粒,普通,1.7,0.2,40,98,23,5,3,321,2,5.52,.5,2017-02-21 22:00
汐止,新北市,19,,良好,1.9,0.66,22,8,9,24,0.8,219,2,28.55,4.43,2017-02-21 22:00
竹山,南投縣,74,懸浮微粒,普通,2.8,0.4,19,98,45,20,1,344,5,20.21,.65,2017-02-21 22:00
竹東,新竹縣,48,,良好,3.4,0.37,22,69,33,16,1.5,190,2,17.59,1.65,2017-02-21 22:00
