00,33.9,828.7,674.9,792.2
00:10,33.1,824.3,667.5,788.8
00:20,32.6,811.7,669.5,782.1
00:30,32.1,817.7,658.0,760.5
00:40,32.0,810.5,643.2,765.5
00:50,31.1,800.2,650.2,754.0
01,30.8,799.5,644.5,747.4
01:10,30.3,798.7,637.1,741.1
01:20,30.4,801.4,627.2,726.3
01:30,30.3,808.4,604.7,723.6
01:40,30.6,789.5,618.7,716.0
01:50,29.7,781.3,628.0,721.5
02,29.8,779.7,631.7,723.0
02:10,29.3,759.1,635.9,709.3
02:20,29.5,775.9,625.5,714.4
02:30,29.4,768.1,619.8,701.5
02:40,29.4,769.2,622.3,694.8
02:50,28.9,772.5,621.6,696.9
03,29.8,775.3,610.9,703.7
03:10,30.3,772.9,609.0,706.2
03:20,30.2,766.7,598.2,697.5
03:30,29.6,759.4,605.8,684.2
03:40,28.9,757.1,588.3,683.4
03:50,29.7,754.4,609.1,690.2
04,30.0,744.7,606.3,691.7
04:10,29.1,744.7,616.3,689.4
04:20,29.2,742.7,625.3,675.1
04:30,29.4,748.7,612.7,678.4
04:40,29.6,751.3,602.3,680.2
04:50,29.8,751.8,598.5,684.2
05,29.2,758.0,592.3,680.2
05:10,29.8,763.9,586.2,684.2
05:20,29.1,740.2,595.3,670.1
05:30,29.2,744.4,586.0,688.7
05:40,28.9,745.2,584.7,674.8
05:50,29.4,748.8,583.9,677.4
06,29.5,754.9,576.5,687.5
06:10,28.8,756.8,583.1,679.3
06:20,29.8,752.4,591.7,696.4
06:30,29.3,744.8,572.7,690.7
06:40,29.4,747.8,581.1,686.5
06:50,30.3,743.9,576.1,699.0
07,29.6,753.7,582.8,697.7
07:10,30.1,733.7,588.9,699.3
07:20,30.7,730.6,587.4,715.5
07:30,31.2,746.4,585.4,710.2
07:40,31.1,754.7,576.5,720.0
07:50,30.9,752.6,583.5,720.2
08,31.7,757.2,594.2,723.7
08:10,32.2,772.6,589.2,743.7
08:20,33.2,782.5,593.7,747.2
08:30,32.2,770.9,587.6,753.2
08:40,33.3,772.6,600.2,762.6
08:50,33.0,781.9,601.8,766.7
09,33.4,797.7,613.7,767.4
09:10,33.6,800.8,607.2,785.1
09:20,34.0,806.4,611.3,787.3
09:30,33.9,809.8,599.8,800.4
09:40,34.6,809.0,609.7,798.3
09:50,34.2,822.7,615.6,814.5
10,33.6,824.8,632.6,822.5
10:10,34.9,824.2,633.9,840.7
10:20,35.7,823.5,626.6,852.7
10:30,35.4,822.2,640.3,830.0
10:40,36.0,842.5,640.7,859.4
10:50,36.1,860.7,641.8,866.0
11,36.4,865.2,643.5,869.3
11:10,36.4,866.8,625.1,882.5
11:20,36.3,853.9,650.3,878.9
11:30,36.5,880.8,650.0,880.1
11:40,35.9,885.6,644.2,872.6
11:50,35.9,878.9,646.2,876.9
12,35.9,871.0,649.1,882.6
12:10,35.7,863.3,651.6,882.7
12:20,35.8,864.2,641.5,890.7
12:30,36.0,860.7,640.2,881.1
12:40,35.7,875.8,633.7,874.4
12:50,36.7,870.4,642.8,876.6
13,36.6,888.5,638.5,885.4
13:10,36.3,882.5,636.7,891.6
13:20,36.8,871.9,648.3,902.3
13:30,36.6,888.7,635.8,885.5
13:40,36.3,886.5,650.2,878.1
13:50,35.9,869.8,652.2,878.1
14,36.0,870.6,645.5,881.5
14:10,36.6,860.7,637.4,890.9
14:20,36.5,865.8,640.4,885.8
14:30,36.9,859.2,635.5,877.2
14:40,36.4,843.4,645.3,879.5
14:50,35.8,858.7,639.6,865.8
15,36.0,857.9,644.0,883.1
15:10,36.9,860.7,655.1,882.6
15:20,36.8,864.2,647.3,889.7
15:30,36.9,863.2,645.2,882.7
15:40,37.1,845.9,657.0,880.3
15:50,37.6,856.4,645.8,907.7
16,36.2,846.9,640.3,901.0
16:10,36.5,845.7,657.6,897.6
16:20,37.0,865.9,650.4,898.7
16:30,37.8,865.4,656.3,885.7
16:40,37.9,867.2,653.5,892.4
16:50,37.6,864.0,660.1,887.0
17,37.4,865.1,672.1,896.2
17:10,38.8,871.9,669.7,914.4
17:20,38.7,860.0,671.5,921.6
17:30,38.5,877.5,658.2,912.0
17:40,39.7,882.9,672.6,924.3
17:50,39.3,870.5,673.9,911.6
18,39.7,878.1,675.9,918.4
18:10,39.8,885.2,675.8,917.3
18:20,40.5,886.4,674.2,917.0
18:30,42.0,913.1,681.1,914.3
18:40,41.4,900.6,661.3,924.8
18:50,41.8,902.4,677.7,931.4
19,41.9,919.5,692.9,931.7
19:10,42.2,915.4,688.4,929.9
19:20,42.7,915.2,697.3,936.1
19:30,42.5,917.7,687.0,937.3
19:40,41.4,908.7,682.6,929.7
19:50,42.5,925.5,686.2,932.6
20,42.7,923.1,691.5,929.3
20:10,43.3,920.2,689.3,938.3
20:20,42.4,912.7,705.8,928.2
20:30,42.9,927.7,680.1,931.9
20:40,42.8,928.9,689.9,920.8
20:50,42.5,918.8,688.8,933.1
21,41.9,922.6,685.4,919.6
21:10,42.3,916.9,685.8,930.0
21:20,41.9,920.5,690.3,917.4
21:30,41.7,931.0,671.0,913.7
21:40,41.3,924.9,677.0,905.8
21:50,41.2,926.3,676.2,894.8
22,40.4,911.8,675.5,888.6
22:10,39.2,904.5,667.2,862.5
22:20,39.7,888.2,656.1,869.5
22:30,38.4,880.8,648.5,852.0
22:40,38.3,874.2,654.2,850.4
22:50,38.1,872.6,645.1,844.4
23,37.5,859.8,636.2,835.7
,
,
,
,
,
