SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,76,懸浮微粒,普通,5.8,0.3,77,94,36,7.1,2.7,284,3,7.8,.7,2017-03-28 12:00
三重,新北市,70,懸浮微粒,普通,2.5,1.24,,97,27,45,,,3,84.09,39.06,2017-03-28 12:00
三義,苗栗縣,69,臭氧,普通,4,0.44,83,93,38,13,3.7,210,3,13.64,.98,2017-03-28 12:00
土城,新北市,61,懸浮微粒,普通,,0.36,66,55,24,8.8,1.9,98,3,10.43,1.64,2017-03-28 12:00
士林,臺北市,58,懸浮微粒,普通,1.6,0.3,65,78,30,8.8,3.8,149,3,11.57,2.73,2017-03-28 12:00
大同,臺北市,70,懸浮微粒,普通,2.5,0.88,,86,28,41,,,3,64.61,24.11,2017-03-28 12:00
大里,臺中市,72,臭氧,普通,3.8,0.44,86,86,45,14,3.4,248,3,14.94,.86,2017-03-28 12:00
大園,桃園市,68,懸浮微粒,普通,6.4,0.5,76,92,33,19,3.3,313,3,21.24,2.29,2017-03-28 12:00
大寮,高雄市,65,臭氧,普通,4.3,0.37,78,72,25,12,1.9,153,3,13.75,1.51,2017-03-28 12:00
小港,高雄市,61,懸浮微粒,普通,26,0.61,58,96,43,45,2.1,232,3,51.22,6.09,2017-03-28 12:00
中山,臺北市,61,懸浮微粒,普通,2.3,0.45,62,73,21,15,3.7,124,3,19.62,4.15,2017-03-28 12:00
中壢,桃園市,68,懸浮微粒,普通,3.1,0.86,65,99,24,36,1.2,60,3,44.28,8.12,2017-03-28 12:00
仁武,高雄市,74,懸浮微粒,普通,6.5,0.43,77,84,40,17,1.3,214,4,18.56,1.55,2017-03-28 12:00
斗六,雲林縣,64,臭氧,普通,4.3,0.39,77,71,39,8.8,2.8,284,5,9.48,.68,2017-03-28 12:00
冬山,宜蘭縣,62,懸浮微粒,普通,,0.27,,62,24,,5.4,157,3,,,2017-03-28 12:00
古亭,臺北市,0,,,2.1,0.34,64,52,22,11,3.5,108,,13.09,2.58,2017-03-28 12:00
左營,高雄市,70,懸浮微粒,普通,7,0.42,77,90,41,,2,253,4,,,2017-03-28 12:00
平鎮,桃園市,66,臭氧,普通,4.6,0.51,80,97,24,20,2.5,324,3,22.72,2.85,2017-03-28 12:00
永和,新北市,56,懸浮微粒,普通,1.5,0.43,64,62,28,13,3.7,100,3,17,3.86,2017-03-28 12:00
安南,臺南市,72,懸浮微粒,普通,2.5,0.34,81,92,32,9.6,1.4,39,4,11.25,1.68,2017-03-28 12:00
朴子,嘉義縣,76,懸浮微粒,普通,2.7,0.33,76,80,23,4.4,2.1,308,3,6,1.58,2017-03-28 12:00
