SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,66,臭氧,普通,3.8,0.35,79,60,34,8.2,6,52,3,9.11,.87,2017-04-02 12:00
三重,新北市,60,懸浮微粒,普通,3.4,1.01,,75,43,46,,,4,84.19,38.63,2017-04-02 12:00
三義,苗栗縣,63,臭氧,普通,2.3,0.33,76,49,28,4.7,6.9,64,3,5.37,.69,2017-04-02 12:00
土城,新北市,0,,,4,0.37,81,72,33,0.5,,,,.61,.16,2017-04-02 12:00
士林,臺北市,61,臭氧,普通,3.3,0.33,74,61,35,6.7,2.7,49,,7.97,1.28,2017-04-02 12:00
大同,臺北市,62,懸浮微粒,普通,2.8,0.64,,77,43,31,,,4,44.34,13.62,2017-04-02 12:00
大里,臺中市,57,臭氧,普通,2,0.28,68,38,25,7.8,2.6,299,3,8.11,.35,2017-04-02 12:00
大園,桃園市,64,臭氧,普通,3.5,0.32,77,82,36,6.9,9,33,4,7.47,.56,2017-04-02 12:00
大寮,高雄市,66,臭氧,普通,2.7,0.4,79,68,27,8.3,2.8,237,4,9.12,.87,2017-04-02 12:00
小港,高雄市,61,懸浮微粒,普通,12,0.38,66,79,43,24,2.1,242,5,27.87,4.36,2017-04-02 12:00
中山,臺北市,57,臭氧,普通,2.7,0.44,69,61,31,14,3.1,111,3,18.91,4.49,2017-04-02 12:00
中壢,桃園市,64,懸浮微粒,普通,4.4,0.84,62,81,32,32,1.7,109,5,42.53,10.73,2017-04-02 12:00
仁武,高雄市,67,臭氧,普通,2.8,0.4,80,67,41,10,2.6,263,6,11.97,1.78,2017-04-02 12:00
斗六,雲林縣,63,臭氧,普通,2.5,0.33,75,40,37,5,2.5,304,3,5.77,.78,2017-04-02 12:00
冬山,宜蘭縣,63,臭氧,普通,2.4,0.31,76,71,31,11,3.1,57,3,12.9,1.46,2017-04-02 12:00
古亭,臺北市,65,臭氧,普通,4.4,0.39,78,65,32,11,3.1,91,4,13.51,2.17,2017-04-02 12:00
左營,高雄市,65,臭氧,普通,3.1,0.39,78,76,46,10,2.1,252,5,10.35,.19,2017-04-02 12:00
平鎮,桃園市,66,臭氧,普通,3.2,0.4,79,68,31,11,3.4,55,4,12.81,2.02,2017-04-02 12:00
永和,新北市,62,臭氧,普通,4.2,0.49,75,68,40,14,2.7,93,4,17.3,3.09,2017-04-02 12:00
安南,臺南市,64,臭氧,普通,3.4,0.36,77,57,42,7.7,1.2,112,4,8.79,1.08,2017-04-02 12:00
朴子,嘉義縣,65,臭氧,普通,2.7,0.32,79,69,39,6.8,2.7,2.7,4,8.02,1.27,2017-04-02 12:00
汐止,新北市,64,臭氧,普通,5,0.37,77,61,36,10,2.3,56,4,11.47,1.45,2017-04-02 12:00
竹山,南投縣,57,臭氧,普通,2.3,0.31,69,55,34,4.4,2.4,276,3,4.34,-.08,2017-04-02 12:00
竹東,新竹縣,56,臭氧,普通,2.1,0.33,67,50,29,6.5,3.8,25,3,6.42,-.05,2017-04-02 12:00
西屯,臺中市,62,臭氧,普通,3.3,0.26,75,54,34,5.6,4.9,93,3,7.4,1.77,2017-04-02 12:00
沙鹿,臺中市,68,臭氧,普通,3.5,0.33,82,65,36,7,7.7,19,3,8.27,1.29,2017-04-02 12:00
宜蘭,宜蘭縣,66,臭氧,普通,2.1,0.3,80,65,32,4.5,3.1,105,3,4.98,.51,2017-04-02 12:00
忠明,臺中市,58,臭氧,普通,3,0.28,69,43,25,10,2.6,338,3,13.09,2.75,2017-04-02 12:00
松山,臺北市,62,臭氧,普通,4.4,0.35,75,68,36,11,2.6,72,4,11.58,.92,2017-04-02 12:00
板橋,新北市,63,臭氧,普通,4.1,0.4,76,61,37,13,2.8,79,4,15.05,2.19,2017-04-02 12:00
林口,新北市,63,臭氧,普通,0.3,0.3,76,78,35,5.8,4.2,54,4,7.59,1.79,2017-04-02 12:00
林園,高雄市,58,臭氧,普通,3.7,0.37,70,41,31,9.1,3.3,239,3,10.62,1.48,2017-04-02 12:00
花蓮,花蓮縣,65,臭氧,普通,2.2,0.34,78,51,25,6.6,4,73,3,7.08,.47,2017-04-02 12:00
金門,金門縣,80,懸浮微粒,普通,3.6,0.39,75,95,53,11,3.3,68,8,12.1,1.19,2017-04-02 12:00
前金,高雄市,66,臭氧,普通,3.5,0.37,79,41,,8.7,2.3,239,5,10.32,1.62,2017-04-02 12:00
前鎮,高雄市,60,懸浮微粒,普通,4.1,0.41,69,71,52,18,2.1,269,5,20.52,2.74,2017-04-02 12:00
南投,南投縣,56,臭氧,普通,2.3,0.35,67,44,25,9.8,2.8,33,3,11.5,1.74,2017-04-02 12:00
屏東,屏東縣,69,臭氧,普通,5.8,0.56,83,52,39,11,2.5,211,5,13.34,1.92,2017-04-02 12:00
恆春,屏東縣,61,臭氧,普通,1,0.22,73,51,23,2.8,8.4,58,3,4.61,1.8,2017-04-02 12:00
美濃,高雄市,63,臭氧,普通,2.6,0.43,76,49,36,5.8,2.2,184,3,6.99,1.21,2017-04-02 12:00
苗栗,苗栗縣,64,臭氧,普通,3.3,0.36,77,68,34,7.3,5.1,57,3,8.4,1.09,2017-04-02 12:00
埔里,南投縣,49,,良好,1,0.22,59,23,17,4.5,2.5,265,3,5.27,.74,2017-04-02 12:00
桃園,桃園市,65,臭氧,普通,3.3,0.4,78,67,36,11,2.7,107,4,13.13,2.63,2017-04-02 12:00
馬公,澎湖縣,61,臭氧,普通,2.8,0.28,73,65,29,4.4,7.4,79,3,5.17,.76,2017-04-02 12:00
馬祖,連江縣,68,懸浮微粒,普通,3.3,0.44,76,77,46,7,2.5,174,6,8.08,1.05,2017-04-02 12:00
基隆,基隆市,67,臭氧,普通,2.1,0.36,81,49,34,5.6,2.2,104,3,5.72,.13,2017-04-02 12:00
崙背,雲林縣,69,臭氧,普通,2.9,0.37,82,71,55,9.6,4.2,37,,11.46,1.83,2017-04-02 12:00
淡水,新北市,64,臭氧,普通,3.5,0.32,77,59,34,6.3,,,4,6.91,.62,2017-04-02 12:00
麥寮,雲林縣,80,懸浮微粒,普通,4.1,0.31,75,204,53,9.4,6.3,120,5,10.63,1.25,2017-04-02 12:00
善化,臺南市,60,懸浮微粒,普通,2.9,0.33,70,57,43,9.1,2,179,5,10.76,1.64,2017-04-02 12:00
復興,高雄市,58,懸浮微粒,普通,4,0.47,68,61,35,21,1.2,241,4,23.75,2.93,2017-04-02 12:00
湖口,新竹縣,68,臭氧,普通,3.7,0.33,82,66,40,6.6,6.7,41,4,8.15,1.55,2017-04-02 12:00
菜寮,新北市,63,臭氧,普通,2.8,0.36,76,60,30,8,2.7,64,3,9.27,1.32,2017-04-02 12:00
陽明,臺北市,62,臭氧,普通,3.6,0.26,75,39,36,4.2,,,4,4.84,.61,2017-04-02 12:00
新竹,新竹市,67,臭氧,普通,3.6,0.43,81,67,33,9.3,3.9,58,3,10.53,1.28,2017-04-02 12:00
新店,新北市,65,臭氧,普通,4.4,0.35,79,63,39,9,3.3,82,4,10.83,1.79,2017-04-02 12:00
新莊,新北市,0,,,3.2,0.32,80,60,25,7.6,4.6,85,,9.36,1.73,2017-04-02 12:00
新港,嘉義縣,65,臭氧,普通,3.1,0.34,78,60,36,5.5,3.5,321,4,7.66,2.19,2017-04-02 12:00
新營,臺南市,60,懸浮微粒,普通,2,0.36,64,59,42,9.6,1.5,360,6,10.9,1.34,2017-04-02 12:00
楠梓,高雄市,64,臭氧,普通,3.8,0.44,77,91,42,14,2.8,238,4,16.68,2.3,2017-04-02 12:00
萬里,新北市,70,臭氧,普通,2.6,0.34,85,104,48,6.7,2.8,51,5,8.04,1.32,2017-04-02 12:00
萬華,臺北市,60,臭氧,普通,3.3,0.36,72,61,32,15,3.2,95,3,16.73,2.16,2017-04-02 12:00
嘉義,嘉義市,58,臭氧,普通,2.9,0.45,69,58,32,9.1,3,312,3,10.2,1.06,2017-04-02 12:00
彰化,彰化縣,63,臭氧,普通,3.3,0.54,76,59,51,13,4.5,307,3,13.71,1.1,2017-04-02 12:00
臺西,雲林縣,74,懸浮微粒,普通,3.7,0.27,78,201,52,9.2,9.8,34,5,10.91,1.77,2017-04-02 12:00
臺東,臺東縣,51,懸浮微粒,普通,2.3,0.37,58,53,24,7.4,3.7,72,3,9.98,2.61,2017-04-02 12:00
臺南,臺南市,66,臭氧,普通,2,0.48,79,54,36,8.5,1.7,306,4,10.48,2,2017-04-02 12:00
鳳山,高雄市,67,懸浮微粒,普通,4.4,0.66,64,75,40,16,2.6,234,5,19.46,3.06,2017-04-02 12:00
潮州,屏東縣,73,懸浮微粒,普通,3.3,0.41,86,79,42,9.6,4.2,257,6,10.49,.93,2017-04-02 12:00
線西,彰化縣,68,臭氧,普通,5.3,0.49,82,95,44,9.8,7.8,50,4,11.4,1.6,2017-04-02 12:00
橋頭,高雄市,61,懸浮微粒,普通,3.1,0.36,72,63,42,8.4,4.3,241,6,10.02,1.63,2017-04-02 12:00
頭份,苗栗縣,69,臭氧,普通,2.9,0.36,83,58,33,8.2,3.4,73,3,9.98,1.77,2017-04-02 12:00
龍潭,桃園市,67,臭氧,普通,3.2,0.4,80,70,42,9.4,5.4,56,4,11.36,1.99,2017-04-02 12:00
豐原,臺中市,58,臭氧,普通,2.2,0.27,70,40,18,5.1,3.3,56,2,5.45,.4,2017-04-02 12:00
關山,臺東縣,51,懸浮微粒,普通,1.5,,56,49,24,5.8,2,72,3,6.97,1.19,2017-04-02 12:00
觀音,桃園市,64,臭氧,普通,3.9,0.3,77,73,38,5.9,6.1,49,5,7.3,1.41,2017-04-02 12:00
