SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,27,,良好,3.2,0.23,4,38,5,11,0.9,162,1,20.2,9.11,2017-05-13 07:00
三重,新北市,51,懸浮微粒,普通,3.5,1.01,,43,13,23,,,2,87.17,64.52,2017-05-13 07:00
三義,苗栗縣,29,,良好,2.4,0.17,14,25,1,5.4,3.3,201,1,7.12,1.71,2017-05-13 07:00
土城,新北市,40,,良好,1.7,0.16,13,35,15,11,2.3,298,2,12.58,1.98,2017-05-13 07:00
士林,臺北市,29,,良好,2.6,0.15,16,32,8,10,3.6,316,2,11.53,1.55,2017-05-13 07:00
大同,臺北市,45,,良好,2.1,0.39,,41,16,14,,,2,24.88,10.89,2017-05-13 07:00
大里,臺中市,35,,良好,1.7,0.33,4,37,16,10,1.3,205,1,18.8,8.33,2017-05-13 07:00
大園,桃園市,30,,良好,6.9,0.17,17,26,13,14,4,309,2,16.01,2.4,2017-05-13 07:00
大寮,高雄市,35,,良好,4.4,0.27,2.8,44,14,11,1.6,358,1,21.18,9.98,2017-05-13 07:00
小港,高雄市,36,,良好,3.9,0.32,7,28,6,15,1.2,54,1,24.24,9.47,2017-05-13 07:00
中山,臺北市,34,,良好,2.6,0.6,7.8,27,11,17,2,311,2,30.17,12.86,2017-05-13 07:00
中壢,桃園市,49,,良好,2.9,0.55,8.6,52,12,15,1.3,103,2,30.28,15.12,2017-05-13 07:00
仁武,高雄市,40,,良好,2.2,0.19,16,40,21,7.8,1.7,255,2,9.92,2.08,2017-05-13 07:00
斗六,雲林縣,34,,良好,2.6,0.23,5.2,41,10,11,0.9,46,1,17.03,5.91,2017-05-13 07:00
冬山,宜蘭縣,40,,良好,0.9,0.21,8.2,44,16,7,0.6,169,1,10.13,3.18,2017-05-13 07:00
古亭,臺北市,28,,良好,1.3,0.39,5.2,26,18,15,1.3,315,2,23.58,9.02,2017-05-13 07:00
左營,高雄市,35,,良好,0.8,0.12,21,33,11,4.9,2.5,300,1,5.66,.78,2017-05-13 07:00
平鎮,桃園市,47,,良好,3.1,0.15,13,41,5,12,2.7,289,2,14.89,2.65,2017-05-13 07:00
永和,新北市,34,,良好,2,0.87,6.2,31,15,18,1.7,44,2,41.32,23.8,2017-05-13 07:00
安南,臺南市,40,,良好,1.9,0.24,5.5,30,7,12,2.4,316,1,18.34,6.43,2017-05-13 07:00
朴子,嘉義縣,50,,良好,2.5,0.19,16,45,11,4.8,1.8,281,1,7.2,2.38,2017-05-13 07:00
汐止,新北市,26,,良好,2.3,0.33,6.8,25,17,14,1.5,245,2,20.31,6.42,2017-05-13 07:00
竹山,南投縣,31,,良好,1.9,0.22,3.2,33,11,11,0.7,37,2,18.26,7.03,2017-05-13 07:00
竹東,新竹縣,33,,良好,1.3,0.25,6,32,23,8.1,2.2,260,2,12.04,3.97,2017-05-13 07:00
西屯,臺中市,32,,良好,1.9,0.25,6.7,26,3,11,1.5,182,1,18.52,7.15,2017-05-13 07:00
沙鹿,臺中市,30,,良好,3.1,0.31,9.6,29,9,14,2.2,206,2,18.62,4.17,2017-05-13 07:00
宜蘭,宜蘭縣,32,,良好,1.6,0.27,8.6,36,10,6.9,0.9,322,1,8.47,1.57,2017-05-13 07:00
忠明,臺中市,38,,良好,1.9,0.25,8.7,31,6,9.7,1.3,149,1,13.19,3.51,2017-05-13 07:00
松山,臺北市,24,,良好,2,0.25,11,31,9,14,2.3,277,2,18.71,4.66,2017-05-13 07:00
板橋,新北市,44,,良好,4.8,0.41,8.4,38,16,17,2.7,308,2,20.78,4.11,2017-05-13 07:00
林口,新北市,35,,良好,2,0.09,17,23,19,8.8,3,302,2,10.51,1.69,2017-05-13 07:00
林園,高雄市,22,,良好,3.1,0.2,4.8,33,13,10,1.2,60,1,14.8,4.67,2017-05-13 07:00
花蓮,花蓮縣,23,,良好,1.1,0.16,9.2,16,,3.8,1.7,244,1,5.94,2.16,2017-05-13 07:00
金門,金門縣,35,,良好,5.6,0.32,6.5,44,31,18,0.8,100,3,23.38,5.65,2017-05-13 07:00
前金,高雄市,31,,良好,1.4,0.14,20,32,6,3.7,1.6,297,1,3.82,.12,2017-05-13 07:00
前鎮,高雄市,29,,良好,2,0.23,12,30,9,9.6,1.2,297,1,12.23,2.62,2017-05-13 07:00
南投,南投縣,32,,良好,1,0.25,5.4,32,12,8.5,1.6,164,1,12.44,3.94,2017-05-13 07:00
屏東,屏東縣,23,,良好,1.8,0.2,7.9,16,6,8.9,1.3,28,1,12.18,3.31,2017-05-13 07:00
恆春,屏東縣,30,,良好,2,0.08,25,32,2,0.4,1.7,287,1,2.25,1.86,2017-05-13 07:00
美濃,高雄市,21,,良好,1,0.21,5.9,23,23,4.2,1.3,86,2,6.26,2.02,2017-05-13 07:00
苗栗,苗栗縣,36,,良好,1.7,0.25,11,33,16,7.5,2,269,2,10.02,2.54,2017-05-13 07:00
埔里,南投縣,26,,良好,2.3,0.24,4.2,24,13,6.8,0.8,282,2,14.21,7.38,2017-05-13 07:00
桃園,桃園市,39,,良好,3.9,0.22,12,28,16,13,1.3,312,2,14.95,2.4,2017-05-13 07:00
馬公,澎湖縣,19,,良好,2.4,0.13,21,20,15,3.6,1.2,220,1,5.45,1.89,2017-05-13 07:00
馬祖,連江縣,50,,良好,2.1,0.25,61,19,3,4.3,3,56,1,4.56,.22,2017-05-13 07:00
基隆,基隆市,23,,良好,4,0.24,7.8,25,20,15,0.9,269,2,18.42,3.86,2017-05-13 07:00
崙背,雲林縣,28,,良好,2.5,0.21,9.9,34,15,8.8,1.8,213,1,12.87,4.07,2017-05-13 07:00
淡水,新北市,32,,良好,1.8,0.18,17,26,13,8.9,,,2,10.97,2.04,2017-05-13 07:00
麥寮,雲林縣,40,,良好,1.9,0.11,16,35,11,3.5,2.1,249,2,4.96,1.44,2017-05-13 07:00
善化,臺南市,22,,良好,3.6,0.15,5.1,20,6,7.6,0.4,135,1,11.6,3.98,2017-05-13 07:00
復興,高雄市,25,,良好,2.7,0.48,11,29,2,12,0.7,186,1,17.58,5.37,2017-05-13 07:00
湖口,新竹縣,24,,良好,2.9,0.12,21,24,21,3.1,3.6,293,2,6.15,3.02,2017-05-13 07:00
菜寮,新北市,32,,良好,3.4,0.21,11,29,15,13,2.3,288,2,16.6,3.28,2017-05-13 07:00
陽明,臺北市,18,,良好,1.7,0.08,22,4,1,5,,,1,5.62,.61,2017-05-13 07:00
新竹,新竹市,28,,良好,1.3,0.21,,23,3,8.9,2.7,278,1,11.87,2.95,2017-05-13 07:00
新店,新北市,39,,良好,2,0.32,7.1,39,17,12,1,204,2,16.71,5.03,2017-05-13 07:00
