"lineid","car","time","location","longitude","latitude","cityid","cityname"
"232001","290-BY","2017/10/12 06:59:55","新北市坪林區桶盤嶼7-1號","121.709248333333","24.9532316666667","6502000","坪林區"
"232014","291-BY","2017/10/12 06:59:55","新北市坪林區仁里14-2號","121.689046666667","24.92868","6502000","坪林區"
"232010","375-UM","2017/10/12 06:59:41","新北市坪林區水聳淒坑17號","121.714145","24.9325083333333","6502000","坪林區"
"232018","705-BZ","2017/10/12 06:59:45","新北市坪林區九芎坑13號","121.736885","24.951755","6502000","坪林區"
"232007","758-BX","2017/10/12 06:59:41","新北市坪林區九芎林36-6號","121.69846","24.9205866666667","6502000","坪林區"
"244003","657-BX","2017/10/12 06:59:46","新北市林口區頭湖76-14號","121.373963333333","25.0872133333333","6501700","林口區"
"226002","7418-A5","2017/10/12 06:59:54","新北市平溪區石底里公園街18-3號","121.733403333333","25.025705","6502400","平溪區"
"223006","022-BY","2017/10/12 06:59:45","新北市石碇區新興坑25-5號","121.653721666667","25.0211283333333","6501900","石碇區"
"223002","198-BX","2017/10/12 06:59:49","新北市石碇區四分子路小粗坑巷5-1號","121.652946666667","24.9602383333333","6501900","石碇區"
"223003","205-TH","2017/10/12 06:59:48","新北市石碇區石碇東街149號","121.658948333333","24.9889716666667","6501900","石碇區"
"223008","406-TH","2017/10/12 06:59:52","新北市石碇區雙溪84-1號","121.661295","25.0089383333333","6501900","石碇區"
"223001","437-BY","2017/10/12 06:59:42","新北市石碇區石碇西街9號","121.659041666667","24.99081","6501900","石碇區"
"223004","660-BX","2017/10/12 06:59:36","新北市石碇區碇坪路一段39號","121.658248333333","24.9913783333333","6501900","石碇區"
"223007","661-BX","2017/10/12 06:59:46","新北市石碇區雙溪37-2號","121.65641","25.0079333333333","6501900","石碇區"
"227007","282-VK","2017/10/12 06:59:40","新北市雙溪區新基里自強路5號","121.866306666667","25.0390216666667","6502500","雙溪區"
"252004","249-BX","2017/10/12 06:59:53","新北市三芝區埔坪里埔頭坑43號","121.504296666667","25.2614916666667","6502100","三芝區"
"252007","AAC-283","2017/10/12 06:59:39","新北市三芝區福德里埔尾2號","121.502178333333","25.2459316666667","6502100","三芝區"
"236009","165-UM","2017/10/12 06:59:46","新北市土城區永平街51號","121.427993333333","24.9591833333333","6501300","土城區"
"236003","339-SR","2017/10/12 06:59:42","新北市土城區永寧路36-1號","121.427983333333","24.959095","6501300","土城區"
