SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,30,,良好,1.5,0.06,36,8,1,3.7,3.1,119,1,4.16,.43,2017-06-03 01:00
三重,新北市,20,,良好,4.8,1.06,,18,4,38,,,1,74.16,36.24,2017-06-03 01:00
三義,苗栗縣,33,,良好,1.8,0.14,39,11,2,4.5,1.5,213,1,5.06,.54,2017-06-03 01:00
土城,新北市,19,,良好,1.9,0.4,22,13,6,17,0.8,166,1,18.3,.94,2017-06-03 01:00
士林,臺北市,12,,良好,1.6,0.53,15,15,8,24,0.7,264,1,24.61,1.08,2017-06-03 01:00
大同,臺北市,25,,良好,2.9,1.18,,18,1,34,,,1,46.05,11.79,2017-06-03 01:00
大里,臺中市,33,,良好,1.4,0.14,39,23,1,3.1,1.3,214,1,4.4,1.31,2017-06-03 01:00
大園,桃園市,18,,良好,2.2,0.36,20,15,1,16,1.1,120,1,16.47,.88,2017-06-03 01:00
大寮,高雄市,39,,良好,1.6,0.05,17,33,3,4.8,3.8,233,1,5.81,1.05,2017-06-03 01:00
小港,高雄市,46,,良好,9,0.07,10,34,13,8.9,2.3,228,1,11.22,2.35,2017-06-03 01:00
中山,臺北市,16,,良好,6.7,0.5,20,5,2,24,0.8,328,1,25.95,1.61,2017-06-03 01:00
中壢,桃園市,30,,良好,1.4,0.64,19,29,14,21,0.5,60,1,28.24,6.81,2017-06-03 01:00
仁武,高雄市,38,,良好,2.1,0.09,21,28,1,3.2,4.9,220,1,4.21,1.02,2017-06-03 01:00
斗六,雲林縣,37,,良好,1.8,0.12,45,21,4,3.5,1.9,128,1,4.32,.85,2017-06-03 01:00
冬山,宜蘭縣,17,,良好,7,0.7,19,25,6,14,0.8,69,1,15.95,2.14,2017-06-03 01:00
古亭,臺北市,18,,良好,1.3,0.58,22,2,1,23,0.7,155,1,24.98,2.05,2017-06-03 01:00
左營,高雄市,44,,良好,1.9,0.1,16,44,3,3.9,4.1,217,1,4.53,.65,2017-06-03 01:00
平鎮,桃園市,21,,良好,3.4,0.29,26,18,8,18,0.5,230,1,19.64,1.21,2017-06-03 01:00
永和,新北市,21,,良好,2.3,0.61,25,8,4,17,0.9,88,1,20.72,3.35,2017-06-03 01:00
安南,臺南市,39,,良好,2,0.06,18,22,10,3.5,5.1,230,1,3.87,.37,2017-06-03 01:00
朴子,嘉義縣,37,,良好,1.7,0.11,45,17,1,5,1.9,111,1,7.1,2.11,2017-06-03 01:00
汐止,新北市,16,,良好,2.2,0.4,19,13,11,17,0.9,237,1,18.02,1.11,2017-06-03 01:00
竹山,南投縣,33,,良好,1.6,0.13,39,6,3,2.4,1.2,13,1,3.95,1.55,2017-06-03 01:00
竹東,新竹縣,18,,良好,1.7,0.17,22,21,13,4.5,0.9,117,1,7.11,2.66,2017-06-03 01:00
西屯,臺中市,36,,良好,0.5,0.12,43,12,1,5.2,1.5,198,1,6.17,.98,2017-06-03 01:00
沙鹿,臺中市,38,,良好,1.7,0.13,46,8,1,4.5,3.5,144,1,5.2,.74,2017-06-03 01:00
宜蘭,宜蘭縣,20,,良好,1.5,0.35,18,24,5,8.4,0.7,89,1,9.15,.76,2017-06-03 01:00
忠明,臺中市,33,,良好,1.2,0.16,40,10,5,6.4,0.8,9.5,1,8.16,1.77,2017-06-03 01:00
松山,臺北市,22,,良好,4,0.4,26,7,1,14,0.6,232,1,15.83,2.13,2017-06-03 01:00
板橋,新北市,20,,良好,0.3,0.59,24,12,1,22,0.6,259,1,21.72,-.05,2017-06-03 01:00
林口,新北市,20,,良好,1.7,0.36,25,6,4,20,1,247,1,21.23,1.4,2017-06-03 01:00
林園,高雄市,36,,良好,2,0.01,16,33,14,3.4,3.3,223,2,4.68,1.3,2017-06-03 01:00
花蓮,花蓮縣,0,,,1.1,0.19,31,2,7,3.5,1.1,326,1,4.92,1.47,2017-06-03 01:00
金門,金門縣,39,,良好,1.8,0.21,47,25,14,4,2.6,84,2,4.44,.39,2017-06-03 01:00
前金,高雄市,40,,良好,1.9,0.07,16,42,3,3.6,3.3,221,1,4.56,.92,2017-06-03 01:00
前鎮,高雄市,44,,良好,2.9,0.09,5.4,38,9,16,2.1,175,1,22.48,6.5,2017-06-03 01:00
南投,南投縣,31,,良好,0.8,0.15,37,8,2,4.5,0.9,178,1,4.58,.11,2017-06-03 01:00
屏東,屏東縣,28,,良好,2.7,0.09,15,32,10,6.1,3.4,214,1,6.98,.85,2017-06-03 01:00
恆春,屏東縣,33,,良好,2.5,0.06,21,35,7,0.5,6.9,249,1,2.58,2.09,2017-06-03 01:00
美濃,高雄市,24,,良好,1.5,0.09,17,21,11,1.5,3.4,216,2,3.48,1.95,2017-06-03 01:00
苗栗,苗栗縣,24,,良好,1.7,0.19,29,21,5,8.4,1.7,69,1,8.9,.55,2017-06-03 01:00
埔里,南投縣,36,,良好,2,0.14,44,7,3,2.8,0.5,136,1,3.5,.72,2017-06-03 01:00
桃園,桃園市,26,,良好,3.6,0.33,31,26,8,9.7,0.7,59,1,10.19,.53,2017-06-03 01:00
馬公,澎湖縣,28,,良好,0.9,0.06,19,25,11,1.1,2,202,1,2.25,1.19,2017-06-03 01:00
馬祖,連江縣,46,,良好,1.9,0.2,55,18,5,1.8,2.9,48,1,2.17,.36,2017-06-03 01:00
基隆,基隆市,16,,良好,2,0.33,20,9,6,12,0.5,273,1,13.38,1.07,2017-06-03 01:00
崙背,雲林縣,37,,良好,1.2,0.13,44,11,3,4.7,2.4,54,1,5.86,1.2,2017-06-03 01:00
淡水,新北市,14,,良好,1.8,0.41,14,16,6,14,,,1,15.27,1.08,2017-06-03 01:00
麥寮,雲林縣,35,,良好,1.9,0.11,42,20,5,3.8,1.4,59,1,4.23,.48,2017-06-03 01:00
善化,臺南市,39,,良好,1.1,0.07,13,33,5,11,6.4,223,1,13.45,2.03,2017-06-03 01:00
復興,高雄市,35,,良好,3.1,0.08,10,28,6,11,2.5,184,1,13.79,2.68,2017-06-03 01:00
湖口,新竹縣,31,,良好,2.4,0.21,38,18,14,5.1,1.6,93,1,6.23,1.15,2017-06-03 01:00
菜寮,新北市,17,,良好,2.1,0.52,20,1,11,22,1.4,155,1,23.3,1.34,2017-06-03 01:00
陽明,臺北市,37,,良好,1.8,0.17,44,4,1,2.8,,,1,2.89,.11,2017-06-03 01:00
新竹,新竹市,20,,良好,0.6,0.29,24,14,1,16,1.7,92,1,16.59,1.05,2017-06-03 01:00
新店,新北市,19,,良好,0.9,0.42,23,12,5,17,1,193,1,17.97,1.12,2017-06-03 01:00
新莊,新北市,20,,良好,1.8,0.48,25,13,8,17,0.7,221,1,17.54,1.04,2017-06-03 01:00
新港,嘉義縣,0,,,1.4,0.13,44,,1,2.4,1.6,120,1,3.16,.73,2017-06-03 01:00
新營,臺南市,41,,良好,1.5,0.09,14,43,6,4,2.3,238,1,4.8,.86,2017-06-03 01:00
楠梓,高雄市,52,懸浮微粒,普通,2.6,0.09,15,52,1,4.1,3,235,1,6.17,2.1,2017-06-03 01:00
萬里,新北市,26,,良好,2.3,0.19,31,2,4,2.9,2.1,193,1,4.13,1.22,2017-06-03 01:00
萬華,臺北市,15,,良好,3.4,0.58,18,4,1,26,0.7,296,1,27.33,1.71,2017-06-03 01:00
嘉義,嘉義市,33,,良好,0.4,0.12,40,9,1,0.2,1.7,112,1,.96,.77,2017-06-03 01:00
彰化,彰化縣,34,,良好,2.1,0.14,41,13,3,,2.3,183,1,,,2017-06-03 01:00
臺西,雲林縣,34,,良好,1.2,0.12,40,14,6,2.7,1.3,23,2,3.79,1.05,2017-06-03 01:00
臺東,臺東縣,33,,良好,0.3,0.25,13,32,12,3.8,1.3,303,2,4.67,.91,2017-06-03 01:00
