SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,27,,良好,2.9,0.14,33,23,5,2,3.6,32,1,2.5,.49,2017-07-30 12:00
三重,新北市,31,,良好,1.4,0.76,,33,7,15,,,1,38.55,23.96,2017-07-30 12:00
三義,苗栗縣,40,,良好,,0.13,48,21,2,3.8,6.1,15,1,3.93,.1,2017-07-30 12:00
土城,新北市,25,,良好,0.8,0.21,30,16,6,4.3,2.6,144,1,6.02,1.75,2017-07-30 12:00
士林,臺北市,24,,良好,0.9,0.13,29,25,8,3.9,5.3,118,1,5.95,2.03,2017-07-30 12:00
大同,臺北市,34,,良好,1,0.75,,34,13,17,,,1,39.43,22.24,2017-07-30 12:00
大里,臺中市,31,,良好,1.5,0.28,37,37,5,6.1,2.4,360,1,10.1,3.98,2017-07-30 12:00
大園,桃園市,28,,良好,1.8,0.09,34,23,8,2.2,7.5,55,1,3.92,1.75,2017-07-30 12:00
大寮,高雄市,25,,良好,2,0.07,25,61,1,2,7.3,146,1,2.3,.27,2017-07-30 12:00
小港,高雄市,50,,良好,17,0.77,20,61,7,11,4.4,134,2,17.84,6.61,2017-07-30 12:00
中山,臺北市,22,,良好,1.3,0.25,22,23,7,7.9,1.8,212,1,11.08,3.22,2017-07-30 12:00
中壢,桃園市,22,,良好,2.8,0.37,26,24,1,15,1.2,330,1,23.46,8.25,2017-07-30 12:00
仁武,高雄市,0,,,1.8,0.15,30,,3,2,4.1,151,1,2.7,.71,2017-07-30 12:00
斗六,雲林縣,30,,良好,2.4,0.13,32,34,1,2.3,3.1,21,1,3.56,1.23,2017-07-30 12:00
冬山,宜蘭縣,0,,,0.6,0.09,26,42,1,0.8,16,152,,2.27,1.51,2017-07-29 20:00
古亭,臺北市,22,,良好,1.5,0.15,26,25,12,4.4,5.1,106,1,6.92,2.56,2017-07-30 12:00
左營,高雄市,27,,良好,4.3,0.29,25,24,1,8,4.8,165,1,9.76,1.76,2017-07-30 12:00
平鎮,桃園市,26,,良好,2.9,0.16,32,30,1,6.5,3.5,0.9,1,8.61,2.14,2017-07-30 12:00
永和,新北市,21,,良好,1.8,0.21,25,20,6,4.1,2.9,110,1,6.68,2.56,2017-07-30 12:00
安南,臺南市,28,,良好,1.9,0.21,34,16,12,5.9,3.4,244,1,7.93,2.07,2017-07-30 12:00
朴子,嘉義縣,30,,良好,3.1,0.22,35,35,10,4.5,1.4,173,1,5.59,1.05,2017-07-30 12:00
汐止,新北市,20,,良好,1.1,0.24,25,10,9,3.4,2.8,139,1,6.12,2.7,2017-07-30 12:00
竹山,南投縣,22,,良好,1.3,0.11,27,17,1,1.9,2.6,50,1,2.77,.85,2017-07-30 12:00
竹東,新竹縣,30,,良好,2,0.19,36,17,16,5.2,1.6,42,2,5.76,.55,2017-07-30 12:00
西屯,臺中市,32,,良好,1.8,0.17,38,22,5,6.9,3.8,348,1,8.55,1.67,2017-07-30 12:00
沙鹿,臺中市,0,,,2.2,0.15,34,,1,3.5,3.6,359,1,4.64,1.13,2017-07-30 12:00
宜蘭,宜蘭縣,23,,良好,2.1,0.14,27,46,9,2.8,8.3,130,1,4.09,1.29,2017-07-30 12:00
忠明,臺中市,30,,良好,1.4,0.2,36,21,9,4.9,2.2,334,1,6.49,1.58,2017-07-30 12:00
松山,臺北市,20,,良好,1.8,0.15,25,19,6,4.1,2.7,6.1,1,6.01,1.92,2017-07-30 12:00
板橋,新北市,22,,良好,2.3,0.26,27,20,3,7.6,2.3,83,1,12,4.42,2017-07-30 12:00
林口,新北市,27,,良好,2.5,0.11,33,33,7,2,3.3,71,1,4.02,2.03,2017-07-30 12:00
林園,高雄市,25,,良好,2.4,0.12,26,31,1,,11,129,1,,,2017-07-30 12:00
花蓮,花蓮縣,18,,良好,2.1,0.19,22,13,9,2.7,3.1,229,,4.45,1.78,2017-07-30 12:00
金門,金門縣,18,,良好,1.9,0.21,28,17,12,4.9,3.3,191,1,6.03,1.12,2017-07-30 11:00
前金,高雄市,32,,良好,3.6,0.24,24,24,5,7,3.2,160,1,9.86,2.83,2017-07-30 12:00
前鎮,高雄市,30,,良好,5.2,0.31,23,20,12,6.8,6.8,148,1,9.64,2.87,2017-07-30 12:00
南投,南投縣,23,,良好,2.1,0.26,27,25,12,5.6,2.4,347,1,8.15,2.6,2017-07-30 12:00
屏東,屏東縣,22,,良好,1.9,0.22,27,11,3,3.7,3.6,202,1,4.9,1.24,2017-07-30 12:00
恆春,屏東縣,32,,良好,1.2,0.06,32,30,7,1.7,7.1,120,1,2.64,.94,2017-07-30 12:00
美濃,高雄市,22,,良好,1.3,0.14,26,4,9,0.6,2.6,189,1,1.31,.68,2017-07-30 12:00
苗栗,苗栗縣,33,,良好,1.9,0.21,40,,5,5.9,2.7,0.4,1,7.14,1.22,2017-07-30 12:00
埔里,南投縣,21,,良好,1.8,0.13,26,11,1,1.5,1.7,236,1,1.96,.49,2017-07-30 12:00
桃園,桃園市,28,,良好,4.2,0.18,33,19,14,4.1,2.3,356,1,6.22,2.14,2017-07-30 12:00
馬公,澎湖縣,21,,良好,2.5,0.11,26,22,1,2.5,2.5,193,,5.11,2.57,2017-07-30 12:00
馬祖,連江縣,0,,,,,2.2,,,0.8,,,,.87,.06,2017-07-30 08:00
基隆,基隆市,21,,良好,0.7,0.04,25,10,3,1.1,5.2,124,1,2.47,1.34,2017-07-30 12:00
崙背,雲林縣,28,,良好,1.9,0.2,34,9,7,4.2,2.7,38,1,6.37,2.14,2017-07-30 12:00
淡水,新北市,22,,良好,3.2,0.1,26,15,7,2.1,1.7,100,1,3.1,.96,2017-07-30 12:00
麥寮,雲林縣,35,,良好,2.1,0.25,32,36,8,12,2.5,38,1,17.83,5.83,2017-07-30 12:00
善化,臺南市,31,,良好,1.5,0.18,37,8,14,6.5,3.3,260,1,8.52,1.99,2017-07-30 12:00
復興,高雄市,31,,良好,6.4,0.36,24,28,5,6.3,2.1,69,1,8.58,2.29,2017-07-30 12:00
湖口,新竹縣,30,,良好,3.1,0.13,37,19,10,4.2,4.2,31,1,7.2,3,2017-07-30 12:00
