SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,84,懸浮微粒,普通,4.2,0.54,27,127,33,24,0.8,177,3,25.24,1.21,2017-03-27 23:00
三重,新北市,71,懸浮微粒,普通,3.6,1.5,,93,33,58,,,3,105.17,47.63,2017-03-27 23:00
三義,苗栗縣,62,懸浮微粒,普通,1.5,0.38,47,59,27,6,1.2,227,3,7.68,1.67,2017-03-27 23:00
土城,新北市,54,懸浮微粒,普通,1.9,0.64,55,53,28,21,1.6,356,2,22.23,1.21,2017-03-27 22:00
士林,臺北市,60,懸浮微粒,普通,2.1,0.35,68,60,27,9.2,3.2,109,3,10.58,1.42,2017-03-27 23:00
大同,臺北市,72,懸浮微粒,普通,2.4,0.91,,89,25,41,,,3,53.44,12.69,2017-03-27 23:00
大里,臺中市,82,懸浮微粒,普通,3.5,1.08,4.4,137,48,46,0.8,98,4,49.8,3.62,2017-03-27 23:00
大園,桃園市,66,懸浮微粒,普通,2.5,0.38,64,72,15,,6.9,96,2,,,2017-03-27 23:00
大寮,高雄市,60,懸浮微粒,普通,2.9,0.46,44,75,28,18,1.5,78,3,20.04,1.69,2017-03-27 23:00
小港,高雄市,64,懸浮微粒,普通,2.9,0.36,69,82,22,13,2.6,309,3,13.13,.41,2017-03-27 23:00
中山,臺北市,59,懸浮微粒,普通,2.3,0.68,44,60,34,33,2.1,121,3,35.93,2.81,2017-03-27 23:00
中壢,桃園市,67,懸浮微粒,普通,4,1.14,40,85,22,32,1.6,281,3,46.4,14.45,2017-03-27 23:00
仁武,高雄市,64,懸浮微粒,普通,8.2,0.55,53,76,23,25,1.7,329,3,26.01,1.11,2017-03-27 23:00
斗六,雲林縣,74,懸浮微粒,普通,4.8,0.64,29,122,51,21,0.8,94,6,21.71,.81,2017-03-27 23:00
冬山,宜蘭縣,60,懸浮微粒,普通,1.2,0.28,43,67,24,5.5,1.1,251,2,6.7,1.21,2017-03-27 23:00
古亭,臺北市,58,懸浮微粒,普通,2.5,0.55,55,63,31,22,2.5,77,3,23.98,1.87,2017-03-27 23:00
左營,高雄市,61,懸浮微粒,普通,2.6,0.53,60,74,27,17,1.7,50,3,16.89,.18,2017-03-27 23:00
平鎮,桃園市,66,懸浮微粒,普通,2.8,0.48,57,71,28,14,3.9,104,3,16.11,2.23,2017-03-27 23:00
永和,新北市,57,懸浮微粒,普通,3.7,0.59,58,62,29,20,2.6,94,3,21.98,2.48,2017-03-27 23:00
安南,臺南市,74,懸浮微粒,普通,3.3,0.56,55,108,38,18,0.9,348,3,17.74,-.21,2017-03-27 23:00
朴子,嘉義縣,77,懸浮微粒,普通,2,0.53,47,87,22,18,0.8,217,3,19.91,2.1,2017-03-27 23:00
汐止,新北市,55,懸浮微粒,普通,2.3,0.65,36,60,28,36,1.2,54,3,38.88,2.46,2017-03-27 23:00
竹山,南投縣,72,懸浮微粒,普通,2.9,0.56,22,95,45,23,0.8,140,5,23.85,.43,2017-03-27 23:00
竹東,新竹縣,58,懸浮微粒,普通,2.9,0.37,32,58,18,8.5,1.7,132,3,10.05,1.59,2017-03-27 23:00
西屯,臺中市,69,懸浮微粒,普通,4.5,0.84,7.4,91,45,55,0.5,272,4,63.42,8.03,2017-03-27 23:00
沙鹿,臺中市,67,懸浮微粒,普通,4.6,1.32,5.2,80,39,49,1,181,3,63.62,14.64,2017-03-27 23:00
宜蘭,宜蘭縣,62,懸浮微粒,普通,2.2,0.4,44,67,27,9.5,0.7,288,3,10.16,.7,2017-03-27 23:00
