"lineid","car","time","location","longitude","latitude","cityid","cityname"
"234046","148-BY","2017/11/25 19:29:42","新北市永和區秀朗路二段245號","121.526398333333","24.9996016666667","6500400","永和區"
"234013","149-BY","2017/11/25 19:29:40","新北市永和區永和路二段98號","121.515008333333","25.0117533333333","6500400","永和區"
"234007","207-UY","2017/11/25 19:29:52","新北市永和區永和路一段84號","121.513075","25.0065916666667","6500400","永和區"
"234081","298-R6","2017/11/25 19:29:41","新北市永和區林森路10巷31號","121.525846666667","25.0062933333333","6500400","永和區"
"234038","336-UY","2017/11/25 19:29:52","新北市永和區成功路二段47巷7號","121.527381666667","25.0002266666667","6500400","永和區"
"234064","337-UY","2017/11/25 19:29:42","新北市永和區得和路243巷26號","121.520776666667","25.0011166666667","6500400","永和區"
"234086","338-UY","2017/11/25 19:29:59","新北市永和區林森路29巷2號","121.525983333333","25.0051066666667","6500400","永和區"
"234070","552-UM","2017/11/25 19:29:38","新北市永和區警光街5-1號","121.519755","25.009465","6500400","永和區"
"234054","553-UM","2017/11/25 19:29:41","新北市永和區復興街21號","121.516126666667","25.0130933333333","6500400","永和區"
"234017","745-BX","2017/11/25 19:29:55","新北市永和區環河西路一段87-1號","121.512501666667","25.017965","6500400","永和區"
"234030","746-BX","2017/11/25 19:29:56","新北市永和區民生路53號","121.522708333333","24.9977216666667","6500400","永和區"
"234061","AAD-866","2017/11/25 19:29:57","新北市永和區中正路520號","121.517306666667","25.0049083333333","6500400","永和區"
"234042","862-TW","2017/11/25 19:29:44","新北市永和區永貞路304號","121.511966666667","25.0047616666667","6500400","永和區"
"234050","863-TW","2017/11/25 19:29:47","新北市永和區仁愛路127號","121.511873333333","25.013055","6500400","永和區"
"234026","9381-KE","2017/11/25 19:29:47","新北市中和區中安街80號","121.512096666667","25.0016716666667","6500400","永和區"
"234011","9373-KE","2017/11/25 19:29:55","新北市永和區保福路二段163巷13弄16號","121.509136666667","25.0142666666667","6500400","永和區"
"248014","025-BX","2017/11/25 19:29:42","新北市五股區民義路一段183巷5-1號","121.430476666667","25.0870983333333","6501500","五股區"
"248018","225-UY","2017/11/25 19:29:49","新北市五股區凌雲路三段37號","121.431608333333","25.116895","6501500","五股區"
"248012","247-BX","2017/11/25 19:29:49","新北市五股區中興路四段48巷16號","121.438615","25.0834183333333","6501500","五股區"
"248010","272-BY","2017/11/25 19:29:50","新北市五股區自強路90巷72號","121.430645","25.07122","6501500","五股區"
"248004","677-BX","2017/11/25 19:29:45","新北市五股區五福路69號","121.432581666667","25.09023","6501500","五股區"
"248002","678-BX","2017/11/25 19:29:37","新北市五股區凌雲路一段158巷6號","121.447851666667","25.1031183333333","6501500","五股區"
"234023","9380-KE","2017/11/25 19:29:57","新北市永和區竹林路91巷43弄2號","121.521263333333","25.01279","6500400","永和區"
"234077","969-R7","2017/11/25 19:29:44","新北市永和區民族街43巷15號","121.519186666667","24.9983883333333","6500400","永和區"
"234074","AAC-211","2017/11/25 19:29:45","新北市永和區竹林路54號","121.517896666667","25.01414","6500400","永和區"
"234067","AAC-212","2017/11/25 19:29:50","新北市永和區保平路176號","121.510771666667","25.00669","6500400","永和區"
"234003","AAC-295","2017/11/25 19:29:51","新北市永和區福和路379號","121.514401666667","25.007595","6500400","永和區"
"244013","069-UM","2017/11/25 19:29:56","新北市林口區文化一路一段126號","121.375605","25.0725866666667","6501700","林口區"
"244019","403-UM","2017/11/25 19:29:46","新北市林口區四維路114號","121.37732","25.0781783333333","6501700","林口區"
"244023","483-VK","2017/11/25 19:29:44","新北市林口區文化北路二段232號","121.372753333333","25.085365","6501700","林口區"
"244001","657-BX","2017/11/25 13:52:33","新北市林口區粉寮路二段160巷28號","121.405146666667","25.0908166666667","6501700","林口區"
"243011","267-VK","2017/11/25 19:29:42","新北市泰山區貴子路67巷4弄3號","121.43108","25.0405433333333","6501600","泰山區"
"243012","AAD-798","2017/11/25 19:29:51","新北市泰山區明志路一段501巷19號","121.431331666667","25.0545766666667","6501600","泰山區"
"243009","297-R6","2017/11/25 19:29:54","新北市泰山區半山雅1號","121.431891666667","25.0672766666667","6501600","泰山區"
"243015","380-SR","2017/11/25 19:29:57","新北市泰山區公園路2號","121.42996","25.0539416666667","6501600","泰山區"
"243014","421-VK","2017/11/25 19:29:46","新北市泰山區仁愛路6巷4弄1號","121.431373333333","25.0535666666667","6501600","泰山區"
