SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,19,,良好,3.8,0.17,11,18,10,10,2.2,85,1,10.78,.76,2017-07-07 20:00
三重,新北市,44,,良好,3.1,1.69,,31,11,34,,,2,107.18,72.7,2017-07-07 20:00
三義,苗栗縣,19,,良好,6.3,0.1,23,9,1,2.7,2.3,185,1,2.74,.02,2017-07-07 20:00
土城,新北市,30,,良好,1.8,0.58,11,18,7,26,0.8,184,2,28.29,1.89,2017-07-07 20:00
士林,臺北市,23,,良好,1.6,0.33,12,13,8,17,1.1,132,2,18.88,1.45,2017-07-07 20:00
大同,臺北市,44,,良好,3.3,1.36,,35,1,34,,,1,104.1,69.64,2017-07-07 20:00
大里,臺中市,24,,良好,1.7,0.34,9.2,19,14,14,1.8,107,1,16.5,2.74,2017-07-07 20:00
大園,桃園市,32,,良好,3.1,0.38,7.8,18,11,21,4,152,2,22.76,1.84,2017-07-07 20:00
大寮,高雄市,38,,良好,2.6,0.22,2.3,20,8,16,1.6,34,1,30.48,14.71,2017-07-07 20:00
小港,高雄市,31,,良好,5.5,0.31,9.4,32,6,12,1.8,60,1,15.59,3.59,2017-07-07 20:00
中山,臺北市,0,,,4.9,0.64,10,43,14,25,0.4,188,,38.48,13.47,2017-07-07 11:00
中壢,桃園市,34,,良好,0.5,1.74,2.9,28,9,32,1.2,215,1,83.58,52.06,2017-07-07 20:00
仁武,高雄市,33,,良好,1.9,0.19,15,31,7,7.2,1.6,98,1,8.32,1.13,2017-07-07 20:00
斗六,雲林縣,28,,良好,2.4,0.15,12,29,3,5.7,1.5,87,1,7.29,1.63,2017-07-07 20:00
冬山,宜蘭縣,24,,良好,1.1,0.14,16,17,10,8.5,1,297,2,11.09,2.6,2017-07-07 20:00
古亭,臺北市,18,,良好,1.4,0.62,8.1,7,5,28,0.7,83,1,36.52,8.37,2017-07-07 20:00
左營,高雄市,27,,良好,1.9,0.31,5.8,27,6,17,1.9,102,1,20.66,3.37,2017-07-07 20:00
平鎮,桃園市,34,,良好,2,0.41,10,24,5,21,1.8,161,1,23.26,2.28,2017-07-07 20:00
永和,新北市,20,,良好,0.1,0.84,11,9,11,25,1.5,88,2,35.47,10.14,2017-07-07 20:00
安南,臺南市,26,,良好,2.2,0.27,8.8,28,11,10,3.1,106,2,14.12,3.9,2017-07-07 20:00
朴子,嘉義縣,33,,良好,1.7,0.22,9.5,31,8,10,1.3,139,1,12.96,2.91,2017-07-07 20:00
汐止,新北市,17,,良好,0.8,0.55,6,8,8,27,1.6,252,2,37.4,10.88,2017-07-07 20:00
竹山,南投縣,18,,良好,1.6,0.24,7.3,16,3,11,1.5,289,1,12.13,1.57,2017-07-07 20:00
竹東,新竹縣,18,,良好,0.3,0.23,13,13,7,8.5,1.7,125,1,8.62,.11,2017-07-07 20:00
西屯,臺中市,18,,良好,1.9,0.6,1.4,11,11,27,0.5,220,1,40.35,13.37,2017-07-07 20:00
沙鹿,臺中市,15,,良好,2.5,0.31,12,8,6,15,3.8,124,1,15.83,.86,2017-07-07 20:00
宜蘭,宜蘭縣,27,,良好,2.7,0.22,24,22,7,6.8,1.3,290,1,7.21,.45,2017-07-07 20:00
忠明,臺中市,11,,良好,2.1,0.75,2.9,6,7,26,1.3,83,1,35.58,9.17,2017-07-07 20:00
松山,臺北市,17,,良好,1.2,0.63,5,9,6,30,0.8,252,1,41.9,12.35,2017-07-07 20:00
板橋,新北市,27,,良好,2.2,1.02,3.8,17,1,36,0.6,190,1,48.12,11.89,2017-07-07 20:00
林口,新北市,23,,良好,1.9,0.6,2.9,14,8,31,3.4,147,1,43.17,11.82,2017-07-07 20:00
林園,高雄市,17,,良好,0.5,0.03,21,13,5,1.7,1.8,133,1,3.07,1.37,2017-07-07 20:00
花蓮,花蓮縣,19,,良好,1.6,0.17,13,15,6,3.4,1.6,176,1,5.9,2.54,2017-07-07 20:00
金門,金門縣,20,,良好,2.3,0.1,24,13,5,5.7,0.9,164,1,6.92,1.25,2017-07-07 20:00
前金,高雄市,31,,良好,3.5,0.44,8.2,33,1,15,2,45,1,16.83,1.62,2017-07-07 20:00
