106	03~04	小葉菜類	有機格藍菜	合格	嘉義市政府衛生局	家樂福北門店/嘉義市東區博東路346巷21.47號	
106	03~04	小葉菜類	有機格藍菜	合格	嘉義市政府衛生局	家樂福北門店/嘉義市東區博東路346巷21.47號	
106	03~04	小葉菜類	有機萵苣	合格	嘉義市政府衛生局	家樂福北門店/嘉義市東區博東路346巷21.47號	
106	03~04	小葉菜類	青蔥	合格	宜蘭縣政府衛生局	喜互惠二結店/宜蘭縣五結鄉中正路三段111號	
106	03~04	小葉菜類	芹菜	合格	臺北市政府衛生局	港墘蔬果行/臺北市內湖區港墘路82巷4號	
106	03~04	小葉菜類	芥蘭	合格	臺北市政府衛生局	福冠團膳有限公司/臺北市內湖區內湖路1段91巷18號1-3樓	
106	03~04	小葉菜類	活的豌豆苗	合格	新北市政府衛生局	248農學市集/新北市板橋區縣民大道2段7號B1樓	
106	03~04	小葉菜類	豆苗菜	合格	新北市政府衛生局	自由聯盟生鮮超市/新北市淡水區淡金路3段405之2號	
106	03~04	小葉菜類	青江菜	合格	金門縣衛生局	漁會超市/金門縣金城鎮民族路127號	
106	03~04	小葉菜類	小白菜	合格	金門縣衛生局	全聯實業股份有限公司金門金湖分公司/金門縣金湖鎮新湖里塔后147、149號	
106	03~04	小葉菜類	有機山茼蒿	合格	金門縣衛生局	全聯實業股份有限公司金門金湖分公司/金門縣金湖鎮新湖里塔后147、149號	
106	03~04	小葉菜類	青江菜	合格	金門縣衛生局	漁會超市/金門縣金城鎮民族路127號	
106	03~04	小葉菜類	芹菜	合格	金門縣衛生局	全聯實業股份有限公司金門金湖分公司/金門縣金湖鎮新湖里塔后147、149號	
106	03~04	小葉菜類	油菜	合格	金門縣衛生局	漁會超市/金門縣金城鎮民族路127號	
106	03~04	小葉菜類	有機青江菜	合格	金門縣衛生局	全聯實業股份有限公司金門金湖分公司/金門縣金湖鎮新湖里塔后147、149號	
106	03~04	小葉菜類	茼蒿	合格	金門縣衛生局	漁會超市/金門縣金城鎮民族路127號	
106	03~04	小葉菜類	青江白菜	合格	金門縣衛生局	全聯實業股份有限公司金門金湖分公司/金門縣金湖鎮新湖里塔后147、149號	
106	03~04	小葉菜類	韭菜	合格	金門縣衛生局	漁會超市/金門縣金城鎮民族路127號	
106	03~04	小葉菜類	芹菜	合格	金門縣衛生局	全聯實業股份有限公司金門金湖分公司/金門縣金湖鎮新湖里塔后147、149號	
106	03~04	小葉菜類	蔥	合格	金門縣衛生局	漁會超市/金門縣金城鎮民族路127號	
106	03~04	小葉菜類	蔥	合格	金門縣衛生局	全聯實業股份有限公司金門金湖分公司/金門縣金湖鎮新湖里塔后147、149號	
106	03~04	小葉菜類	青江菜	合格	嘉義縣衛生局	寶僑果菜行/嘉義縣竹崎鄉中和村19-12號	
106	03~04	小葉菜類	地瓜葉	合格	嘉義縣衛生局	善鴻行/嘉義縣水上鄉店興街212號	
106	03~04	小葉菜類	菠菜	合格	嘉義縣衛生局	維力便當工廠/嘉義縣太保市北港路二段一○五巷八五號	
106	03~04	小葉菜類	小白菜	合格	新竹市衛生局	新竹市立培英國民中學午餐廚房/新竹市東區學府路4號	
106	03~04	小葉菜類	蚵白菜	合格	新竹市衛生局	新竹市立育賢國民中學午餐廚房/新竹市東區南大路569號	
106	03~04	小葉菜類	油菜	合格	雲林縣衛生局	里仁事業股份有限公司斗六分公司/雲林縣斗六市慶生路8號1樓	
106	03~04	小葉菜類	青江菜	合格	彰化縣衛生局	合欣展業股份有限公司/彰化縣埤頭鄉和豊村斗苑東路178巷50號	
106	03~04	小葉菜類	青江菜	合格	彰化縣衛生局	豐成食品工廠/彰化縣溪湖鎮中山里大溪路1段619巷91弄18、24號	
106	03~04	小葉菜類	青蔥	合格	彰化縣衛生局	小寶食品股份有限公司/彰化縣埔心鄉瓦北村員鹿路1段457-2號	
106	03~04	小葉菜類	青江菜	合格	彰化縣衛生局	小寶食品股份有限公司/彰化縣埔心鄉瓦北村員鹿路1段457-2號	
106	03~04	小葉菜類	大蒜	合格	彰化縣衛生局	全聯實業股份有限公司溪湖二店分公司/彰化縣溪湖鎮大竹里平和街184號	
106	03~04	小葉菜類	娃娃菜	合格	臺北市政府衛生局	全聯實業股份有限公司北市和平分公司/臺北市大安區和平東路1段63號, B1樓	
106	03~04	小葉菜類	茼蒿	合格	臺北市政府衛生局	全聯實業股份有限公司大安泰順分公司/臺北市大安區泰順街45號	
106	03~04	小葉菜類	青江菜	合格	雲林縣衛生局	里仁事業股份有限公司斗六分公司/雲林縣斗六市慶生路8號1樓	
106	03~04	小葉菜類	菠菜-有機	合格	新竹市衛生局	里仁有機商店(竹科門市)/新竹市東區新竹市東區建中一路31號	
106	03~04	小葉菜類	芥藍菜	合格	雲林縣衛生局	里仁事業股份有限公司斗六分公司/雲林縣斗六市慶生路8號1樓	
106	03~04	小葉菜類	A菜-有機	合格	新竹市衛生局	里仁有機商店(竹科門市)/新竹市東區新竹市東區建中一路31號	
106	03~04	小葉菜類	青蔥	合格	新竹市衛生局	有限責任臺灣主婦聯盟生活消費合作社/新竹市東區南大路175號	
106	03~04	小葉菜類	茼蒿	合格	連江縣衛生福利局	市攤-王依嬌/連江縣南竿鄉介壽村72號	
106	03~04	小葉菜類	青蔥	合格	新竹縣政府衛生局	奇美蔬菜包裝場/新竹縣竹北市長青路一段207巷56號	
106	03~04	小葉菜類	蚵白菜	合格	新竹縣政府衛生局	奇美蔬菜包裝場/新竹縣竹北市長青路一段207巷56號	
106	03~04	小葉菜類	菠菜	合格	連江縣衛生福利局	市攤-姜水仙妹/連江縣南竿鄉介壽村331號	
106	03~04	小葉菜類	西洋芹	合格	澎湖縣政府衛生局	保興蔬果行/澎湖縣馬公市北辰街13號	
106	03~04	小葉菜類	芹菜	合格	澎湖縣政府衛生局	保興蔬果行/澎湖縣馬公市北辰街13號	
106	03~04	小葉菜類	西芹	合格	澎湖縣政府衛生局	蔡青果商行/澎湖縣馬公市大智街19號	
106	03~04	小葉菜類	黑葉白菜-有機	合格	新北市政府衛生局	里仁事業股份有限公司新莊分公司/新北市新莊區新泰路68號	
106	03~04	小葉菜類	青江菜-有機	合格	嘉義市政府衛生局	里仁嘉義中山店/嘉義市西區中山路475號	
106	03~04	小葉菜類	有機青江菜	合格	新北市政府衛生局	全聯實業股份有限公司三重力行分公司/新北市三重區力行路1段54號	
106	03~04	小葉菜類	有機京都水菜	合格	臺中市政府衛生局	大麥屋股份有限公司豐原分公司/臺中市豐原區下街里三豐路52號	
106	03~04	小葉菜類	轉型黑葉白菜	合格	臺中市政府衛生局	大麥屋股份有限公司豐原分公司/臺中市豐原區下街里三豐路52號	
106	03~04	小葉菜類	小白菜	合格	臺中市政府衛生局	菁庭果菜行/臺中市西屯區中清路2段1558號	
106	03~04	小葉菜類	水耕A菜	合格	臺中市政府衛生局	進勝行/臺中市西屯區環中路果菜市場	
106	03~04	小葉菜類	蘿美	合格	臺中市政府衛生局	全聯實業股份有限公司臺中東光分公司/臺中市北區東光路346號	
106	03~04	小葉菜類	油菜	合格	連江縣衛生福利局	市攤-陳炎金/連江縣南竿鄉介壽村267號	
106	03~04	小葉菜類	青江白菜	合格	花蓮縣衛生局	花蔬農產品生鮮超市/花蓮縣花蓮市明智街13號	
106	03~04	小葉菜類	履歷青江菜	合格	新竹市衛生局	全聯實業股份有限公司16740494 /新竹市東區食品路125號、127巷1號1樓	
106	03~04	小葉菜類	大陸妹	合格	連江縣衛生福利局	市攤-王依嬌/連江縣南竿鄉介壽村72號	
106	03~04	小葉菜類	青江菜	合格	花蓮縣衛生局	統冠超市海岸店-譽馨股份有限公司/花蓮縣吉安鄉仁安村海岸路335號	
106	03~04	小葉菜類	青江菜	合格	新竹縣政府衛生局	奇美蔬菜包裝場/新竹縣竹北市長青路一段207巷56號	
106	03~04	小葉菜類	青江菜	合格	花蓮縣衛生局	光豐農會生鮮超市/花蓮縣光復鄉大華村華新街1號	
106	03~04	小葉菜類	青江白菜	合格	花蓮縣衛生局	花蓮縣瑞穗鄉農會生鮮超市/花蓮縣瑞穗鄉中山路一段126號	
106	03~04	小葉菜類	菠菜	合格	新竹縣政府衛生局	奇美蔬菜包裝場/新竹縣竹北市長青路一段207巷56號	
106	03~04	小葉菜類	菠菜	合格	連江縣衛生福利局	市攤-劉好金/連江縣南竿鄉介壽村100號	
106	03~04	小葉菜類	小白菜	合格	連江縣衛生福利局	市攤-劉好金/連江縣南竿鄉介壽村100號	
106	03~04	小葉菜類	芹菜	合格	連江縣衛生福利局	市攤-陳賽金/連江縣南竿鄉介壽村92號	
106	03~04	小葉菜類	油菜	合格	新竹縣政府衛生局	奇美蔬菜包裝場/新竹縣竹北市長青路一段207巷56號	
106	03~04	小葉菜類	豆苗	合格	連江縣衛生福利局	市攤-陳秀金/連江縣南竿鄉復興村174號	
106	03~04	小葉菜類	芹菜	合格	南投縣政府衛生局	洪鹿外燴美食/南投縣南投市中興路235號	
106	03~04	小葉菜類	油菜	合格	苗栗縣政府衛生局	惠康百貨股份有限公司/苗栗縣竹南鎮民族街146號	
106	03~04	小葉菜類	韭菜	合格	苗栗縣政府衛生局	(頂好)惠康百貨股份有限公司/苗栗縣後龍鎮大庄里中山路116.118.120號	
106	03~04	小葉菜類	蔥	合格	南投縣政府衛生局	吳順安(豆芽菜)/南投縣名間鄉市場巷	
106	03~04	小葉菜類	芹菜	合格	南投縣政府衛生局	農民購物中心/南投縣國姓鄉北港村國姓路47-1號	
106	03~04	小葉菜類	青蔥	合格	南投縣政府衛生局	全聯實業股份有限公司(水里店)/南投縣水里鄉中山路一段273號1樓	
106	03~04	小葉菜類	萵苣	合格	南投縣政府衛生局	謝謝農場/南投縣信義鄉玉山路118-1號	
106	03~04	小葉菜類	西洋芹	合格	宜蘭縣政府衛生局	加昇果菜行/宜蘭縣宜蘭市果菜批發市場	
106	03~04	小葉菜類	蔥	合格	宜蘭縣政府衛生局	阿藍果菜行/宜蘭縣宜蘭市黎明2路1號	
106	03~04	小葉菜類	有機青蔥	合格	宜蘭縣政府衛生局	(喜互惠超市)復興福利事業股份有限公司/宜蘭縣冬山鄉冬山路1段986巷5號	
106	03~04	小葉菜類	臺灣茼蒿	合格	臺東縣衛生局	大潤發流通事業股份有限公司/臺東縣臺東市中興路三段592號	
106	03~04	小葉菜類	青蔥	合格	臺東縣衛生局	全聯實業臺東漢陽分公司/臺東縣臺東市漢陽路89號	
106	03~04	小葉菜類	蔥	合格	臺北市政府衛生局	菜攤(新明路市場)/臺北市內湖區新明路451巷2號	
106	03~04	小葉菜類	茼蒿	合格	臺北市政府衛生局	菜攤(新明路市場)/臺北市內湖區新明路451巷2號	
106	03~04	小葉菜類	有機青江白菜	合格	彰化縣衛生局	家福股份有限公司員林大同分公司/彰化縣員林市三和里浮圳路2段339號	
106	03~04	小葉菜類	有機大陸妹	合格	彰化縣衛生局	臺灣有機事業股份有限公司/彰化縣埤頭鄉元埔村文化路468號	
106	03~04	小葉菜類	有機菠菜	合格	彰化縣衛生局	全聯實業股份有限公司員集分公司/彰化縣員林市中央里員集路2段269.271號	
106	03~04	小葉菜類	有機廣東萵苣	合格	彰化縣衛生局	全聯實業股份有限公司員集分公司/彰化縣員林市中央里員集路2段269.271號	
106	03~04	小葉菜類	芥藍	合格	雲林縣衛生局	廖哲民/雲林縣西螺鎮新豐里206~10號	
106	03~04	小葉菜類	蔥	合格	雲林縣衛生局	林和明/雲林縣西螺鎮果菜市場第四棟105號	
106	03~04	小葉菜類	油菜	合格	雲林縣衛生局	梅景食品股份有限公司/雲林縣西螺鎮福田里社口68-19號1樓	
106	03~04	小葉菜類	青江菜	合格	雲林縣衛生局	梅景食品股份有限公司/雲林縣西螺鎮福田里社口68-19號1樓	
106	03~04	小葉菜類	芹菜	合格	雲林縣衛生局	社口果菜生產合作社/雲林縣西螺鎮福田里社口路28之3號	
106	03~04	小葉菜類	芹菜	合格	雲林縣衛生局	陸軍後勤指揮部副食供應中心大林副供站/雲林縣古坑鄉崁腳村7鄰崁腳巷12之47號	
106	03~04	小葉菜類	青江菜	合格	雲林縣衛生局	陸軍後勤指揮部副食供應中心大林副供站/雲林縣古坑鄉崁腳村7鄰崁腳巷12之47號	
106	03~04	小葉菜類	油菜	合格	雲林縣衛生局	陸軍後勤指揮部副食供應中心大林副供站/雲林縣古坑鄉崁腳村7鄰崁腳巷12之47號	
106	03~04	小葉菜類	蔥	合格	雲林縣衛生局	陸軍後勤指揮部副食供應中心大林副供站/雲林縣古坑鄉崁腳村7鄰崁腳巷12之47號	
106	03~04	小葉菜類	芹菜	合格	金門縣衛生局	金莎大賣場/金門縣金沙鎮汶沙里五福街５２號１樓	
106	03~04	小葉菜類	美國芹菜西洋芹	合格	金門縣衛生局	金門縣農會特產中心/金門縣金城鎮民生路6號	
106	03~04	小葉菜類	青江菜	合格	金門縣衛生局	金門縣農會特產中心/金門縣金城鎮民生路6號	
106	03~04	小葉菜類	油菜	合格	金門縣衛生局	金門縣農會特產中心/金門縣金城鎮民生路6號	
106	03~04	小葉菜類	青江菜	合格	嘉義縣衛生局	商攤/嘉義縣竹崎鄉嘉義縣竹崎鄉中山路218號前	
106	03~04	小葉菜類	青江菜履歷	合格	嘉義縣衛生局	全聯實業股份有限公司嘉義竹崎分公司/嘉義縣竹崎鄉竹崎村中華路106號	
106	03~04	小葉菜類	青江菜	合格	嘉義縣衛生局	名都觀光渡假大飯店股份有限公司/嘉義縣番路鄉內甕村1鄰後坑仔28號	
106	03~04	小葉菜類	青江菜	合格	嘉義縣衛生局	尚愛老人養護中心/嘉義縣義竹鄉頭竹村265號	
106	03~04	小葉菜類	青江菜	合格	嘉義縣衛生局	修幸齋吃部/嘉義縣義竹鄉六桂村172號之2	
106	03~04	小葉菜類	有機轉型期菊苣	合格	新竹縣政府衛生局	旺來農產行/新竹縣新埔鎮鹿鳴里黃梨園40-1號	
106	03~04	小葉菜類	青江菜	合格	嘉義縣衛生局	先天宮菜販/嘉義縣東石鄉戶政前菜車	
106	03~04	小葉菜類	有機半捲萵苣	合格	新竹縣政府衛生局	旺來農產行/新竹縣新埔鎮鹿鳴里黃梨園40-1號	
106	03~04	小葉菜類	有機轉型期小白菜	合格	新竹縣政府衛生局	旺來農產行/新竹縣新埔鎮鹿鳴里黃梨園40-1號	
106	03~04	小葉菜類	有機奶油白菜	合格	新竹縣政府衛生局	旺來農產行/新竹縣新埔鎮鹿鳴里黃梨園40-1號	
106	03~04	小葉菜類	有機轉型期青蔥	合格	新竹縣政府衛生局	旺來農產行/新竹縣新埔鎮鹿鳴里黃梨園40-1號	
106	03~04	小葉菜類	大陸妹	合格	連江縣衛生福利局	市攤-王依嬌/連江縣南竿鄉介壽村72號	
106	03~04	小葉菜類	菠菜	合格	新竹市衛生局	時代生鮮超市/新竹市東區中正路169號1樓	
106	03~04	小葉菜類	芹菜	合格	屏東縣政府衛生局	娜露灣水果專賣店/屏東縣屏東市中華路90號	
106	03~04	小葉菜類	青江白菜	合格	嘉義市政府衛生局	大潤發流通事業股份有限公司嘉義分公司/嘉義市西區博愛路二段281號	
106	03~04	小葉菜類	有機青江白葉	合格	嘉義市政府衛生局	大潤發流通事業股份有限公司嘉義分公司/嘉義市西區博愛路二段281號	
106	03~04	小葉菜類	有機青江菜	合格	嘉義市政府衛生局	大潤發流通事業股份有限公司嘉義分公司/嘉義市西區博愛路二段281號	
106	03~04	小葉菜類	青江菜	合格	嘉義市政府衛生局	大潤發流通事業股份有限公司嘉義分公司/嘉義市西區博愛路二段281號	
106	03~04	小葉菜類	臺灣韭菜黃	合格	嘉義市政府衛生局	大潤發流通事業股份有限公司嘉義分公司/嘉義市西區博愛路二段281號	
106	03~04	小葉菜類	豌豆嬰	合格	嘉義市政府衛生局	大潤發流通事業股份有限公司嘉義分公司/嘉義市西區博愛路二段281號	
106	03~04	小葉菜類	芹菜青苑洋芹	合格	嘉義市政府衛生局	大潤發流通事業股份有限公司嘉義分公司/嘉義市西區博愛路二段281號	
106	03~04	小葉菜類	葉萵苣A菜	合格	臺中市政府衛生局	愛買(豐原店)/臺中市豐原區水源路420號	
106	03~04	小葉菜類	小白菜	合格	臺中市政府衛生局	愛買(豐原店)/臺中市豐原區水源路420號	
106	03~04	小葉菜類	青江菜	合格	臺中市政府衛生局	愛買(豐原店)/臺中市豐原區水源路420號	
106	03~04	小葉菜類	福山萵苣	合格	臺中市政府衛生局	愛買(豐原店)/臺中市豐原區水源路420號	
106	03~04	小葉菜類	有機小松葉	合格	臺中市政府衛生局	喜美超市-大雅店/臺中市大雅區神林南路197巷46號	
