SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,54,懸浮微粒,普通,2.7,0.57,2.2,66,28,14,1,96,2,37.95,24.35,2017-01-03 06:00
三重,新北市,39,,良好,2.9,0.59,,31,1,24,,,1,48.99,25.23,2017-01-03 06:00
三義,苗栗縣,46,,良好,1.6,0.23,25,38,18,5.2,3,30,2,5.96,.76,2017-01-03 06:00
土城,新北市,28,,良好,1.4,0.19,33,10,6,5.8,0.7,229,1,6.57,.78,2017-01-03 06:00
士林,臺北市,29,,良好,2.4,0.14,35,16,5,5,1.1,169,1,5.34,.4,2017-01-03 06:00
大同,臺北市,29,,良好,1.2,0.36,,20,1,13,,,1,18.06,4.74,2017-01-03 06:00
大里,臺中市,62,懸浮微粒,普通,1.7,0.6,2.1,60,30,14,0.5,32,4,37.06,23.21,2017-01-03 06:00
大園,桃園市,38,,良好,1.7,0.13,39,40,8,5.2,6.3,37,2,5.93,.76,2017-01-03 06:00
大寮,高雄市,0,,,2.5,0.67,11,85,53,17,0.8,309,,17.42,.65,2017-01-01 05:00
小港,高雄市,78,懸浮微粒,普通,3.1,0.54,4,114,77,31,1.1,345,9,35.28,4.54,2017-01-03 06:00
中山,臺北市,28,,良好,1,0.21,31,23,6,8.4,2.3,128,1,10.06,1.64,2017-01-03 06:00
中壢,桃園市,28,,良好,3.5,0.35,21,29,9,18,1.1,89,2,23.43,5.08,2017-01-03 06:00
仁武,高雄市,88,懸浮微粒,普通,2.2,0.55,2.4,128,52,17,0.6,65,6,27.23,10,2017-01-03 06:00
斗六,雲林縣,66,懸浮微粒,普通,1.5,0.42,7.8,57,52,15,1.1,35,6,19.11,3.65,2017-01-03 06:00
冬山,宜蘭縣,40,,良好,1.4,0.23,15,31,13,8.8,1.6,305,2,9.5,.68,2017-01-03 06:00
古亭,臺北市,29,,良好,1.3,0.18,35,11,10,5.6,1.6,87,2,6.1,.53,2017-01-03 06:00
左營,高雄市,84,懸浮微粒,普通,2,0.55,3.2,125,69,27,0.7,359,8,28.37,1.71,2017-01-03 06:00
平鎮,桃園市,29,,良好,3.2,0.27,22,21,8,16,3.1,40,1,16.95,1.33,2017-01-03 06:00
永和,新北市,29,,良好,1,0.23,34,5,8,6.2,2,94,1,7.97,1.78,2017-01-03 06:00
安南,臺南市,67,懸浮微粒,普通,1.2,0.35,11,105,34,15,1.9,73,3,15.61,.58,2017-01-03 06:00
朴子,嘉義縣,68,懸浮微粒,普通,2.4,0.4,4,90,38,18,0.8,129,3,20.64,2.98,2017-01-03 06:00
汐止,新北市,25,,良好,1.6,0.2,25,12,14,11,1.2,40,2,12.54,1.67,2017-01-03 06:00
竹山,南投縣,54,懸浮微粒,普通,1.6,0.31,5.1,43,28,12,0.5,28,4,12.2,.51,2017-01-03 06:00
竹東,新竹縣,29,,良好,3,0.21,14,20,12,6.5,1.7,134,2,9.07,2.62,2017-01-03 06:00
西屯,臺中市,60,懸浮微粒,普通,1.1,0.43,3.8,67,46,22,0.8,46,4,37.19,15.15,2017-01-03 06:00
沙鹿,臺中市,61,懸浮微粒,普通,2,0.32,15,59,31,15,2.4,330,4,15.94,1.41,2017-01-03 06:00
宜蘭,宜蘭縣,42,,良好,1.1,0.21,23,33,11,3.8,0.5,269,2,3.75,-.04,2017-01-03 06:00
忠明,臺中市,60,懸浮微粒,普通,2,0.63,2.4,58,34,20,1,139,5,37.91,17.66,2017-01-03 06:00
松山,臺北市,25,,良好,0.8,0.21,31,22,5,6.9,1.1,71,1,8.05,1.13,2017-01-03 06:00
板橋,新北市,0,,,3.7,0.8,16,42,18,34,1.8,55,,37.78,3.77,2017-01-02 19:00
林口,新北市,36,,良好,2.5,0.16,28,23,17,10,1.7,45,2,11.49,1.48,2017-01-03 06:00
林園,高雄市,56,懸浮微粒,普通,5.2,0.53,4.7,63,35,24,0.7,304,3,25.12,1.37,2017-01-03 06:00
花蓮,花蓮縣,17,,良好,0.6,0.17,13,15,10,3.8,1.5,241,1,4.39,.64,2017-01-03 06:00
金門,金門縣,68,懸浮微粒,普通,4.7,0.31,23,67,43,11,2,50,5,12.01,.81,2017-01-03 06:00
前金,高雄市,67,懸浮微粒,普通,1.8,0.5,7.2,102,72,23,1.2,310,8,23.43,.37,2017-01-03 06:00
前鎮,高雄市,80,懸浮微粒,普通,2.4,0.52,7.9,115,78,25,0.7,0.2,9,26.35,1.47,2017-01-03 06:00
南投,南投縣,57,懸浮微粒,普通,0.8,0.34,1.2,49,29,7.6,0.6,162,4,14.2,6.62,2017-01-03 06:00
屏東,屏東縣,62,懸浮微粒,普通,0.4,0.5,13,59,44,13,0.5,13,6,13.49,.95,2017-01-03 06:00
恆春,屏東縣,33,,良好,1.5,0.1,40,21,10,1.1,4,41,1,2.16,1.04,2017-01-03 06:00
美濃,高雄市,56,懸浮微粒,普通,1.8,0.29,5.9,49,31,7.6,0.4,81,4,9.94,2.34,2017-01-03 06:00
苗栗,苗栗縣,54,懸浮微粒,普通,1.8,0.39,1,46,20,14,0.5,234,3,23.55,9.34,2017-01-03 06:00
埔里,南投縣,53,懸浮微粒,普通,0.4,0.32,11,42,24,8.3,1.3,70,3,9.23,.89,2017-01-03 06:00
桃園,桃園市,25,,良好,5.9,0.16,30,11,9,11,1.5,68,1,11.62,1.01,2017-01-03 06:00
