SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,74,臭氧,普通,4.5,0.31,89,82,39,7.1,2.3,288,6,7.99,.91,2017-04-03 12:00
三重,新北市,62,懸浮微粒,普通,3.1,0.98,,69,12,44,,,2,89.1,45.28,2017-04-03 12:00
三義,苗栗縣,68,臭氧,普通,2.3,0.32,82,74,40,7.1,2.2,278,3,8.5,1.36,2017-04-03 12:00
土城,新北市,57,臭氧,普通,1.3,0.32,68,35,25,7.5,2.4,360,3,8.8,1.34,2017-04-03 12:00
士林,臺北市,52,臭氧,普通,2.5,0.23,62,29,22,5.8,4.4,129,3,7.52,1.73,2017-04-03 12:00
大同,臺北市,54,懸浮微粒,普通,2.2,0.51,,54,16,25,,,3,37.82,13.21,2017-04-03 12:00
大里,臺中市,62,懸浮微粒,普通,10,0.56,72,85,48,22,2.3,267,5,24.23,2.53,2017-04-03 12:00
大園,桃園市,55,臭氧,普通,2.5,0.25,66,58,17,11,5.1,56,3,13.51,2.24,2017-04-03 12:00
大寮,高雄市,63,臭氧,普通,7.2,0.46,76,81,31,16,2.9,286,3,17.77,1.9,2017-04-03 12:00
小港,高雄市,63,臭氧,普通,11,0.42,75,68,38,20,2.8,276,3,21.47,1.28,2017-04-03 12:00
中山,臺北市,47,,良好,1.2,0.35,56,36,15,14,2.6,108,2,18.29,4.26,2017-04-03 12:00
中壢,桃園市,54,懸浮微粒,普通,1.9,0.63,54,56,16,25,1.7,81,2,35.64,10.64,2017-04-03 12:00
仁武,高雄市,80,臭氧,普通,5.5,0.49,96,78,36,14,3.4,273,3,15.69,1.55,2017-04-03 12:00
斗六,雲林縣,72,臭氧,普通,3.5,0.31,87,54,44,6.6,2.1,29,5,8,1.44,2017-04-03 12:00
冬山,宜蘭縣,55,臭氧,普通,2.5,0.22,66,51,22,8.1,5.8,111,3,10.02,1.91,2017-04-03 12:00
古亭,臺北市,55,臭氧,普通,2.3,0.25,66,25,17,7.4,4.2,106,2,9.9,2.49,2017-04-03 12:00
左營,高雄市,84,臭氧,普通,5.8,0.48,100,77,55,10,3.9,282,4,10.55,.54,2017-04-03 12:00
平鎮,桃園市,57,臭氧,普通,2,0.3,69,46,15,7.2,3.9,42,3,8,.78,2017-04-03 12:00
永和,新北市,54,臭氧,普通,1.4,0.32,65,37,17,5.6,3.8,100,3,7.46,1.84,2017-04-03 12:00
安南,臺南市,68,臭氧,普通,2.4,0.26,81,52,,7.5,2.9,231,,8.47,.99,2017-04-03 12:00
朴子,嘉義縣,72,臭氧,普通,2.8,0.29,86,70,33,5.3,1.9,222,4,7.32,2.07,2017-04-03 12:00
汐止,新北市,55,臭氧,普通,1.5,0.28,66,31,18,5.8,3,68,3,7.88,2.06,2017-04-03 12:00
竹山,南投縣,70,臭氧,普通,2.7,0.3,84,63,38,4.3,3.1,299,6,4.57,.25,2017-04-03 12:00
竹東,新竹縣,52,臭氧,普通,2,0.33,62,41,17,5.8,2.3,231,2,7.61,1.85,2017-04-03 12:00
西屯,臺中市,58,臭氧,普通,15,0.53,69,85,47,24,2.4,296,4,29.22,4.89,2017-04-03 12:00
沙鹿,臺中市,62,懸浮微粒,普通,12,0.58,71,75,38,21,2.6,307,5,22.86,2.37,2017-04-03 12:00
宜蘭,宜蘭縣,58,臭氧,普通,1.8,0.27,70,50,22,4.1,3.7,124,3,5.31,1.18,2017-04-03 12:00
忠明,臺中市,58,臭氧,普通,12,0.59,70,68,40,24,2.1,294,5,28,4.45,2017-04-03 12:00
松山,臺北市,52,懸浮微粒,普通,1.7,0.26,60,48,10,9.9,2.9,72,3,11.1,1.18,2017-04-03 12:00
板橋,新北市,51,臭氧,普通,2,0.35,61,40,1,13,3.9,57,1,15.34,2.45,2017-04-03 12:00
林口,新北市,54,臭氧,普通,0.8,0.25,65,48,18,8.5,3.5,103,2,11,2.53,2017-04-03 12:00
林園,高雄市,57,臭氧,普通,2.3,0.31,68,45,31,6.4,2.9,232,3,7.54,1.13,2017-04-03 12:00
花蓮,花蓮縣,63,臭氧,普通,2.2,0.25,75,48,19,4.7,3.2,116,3,6.09,1.44,2017-04-03 12:00
金門,金門縣,72,懸浮微粒,普通,3.1,0.32,71,76,40,7.9,4.1,75,5,8.83,.95,2017-04-03 12:00
前金,高雄市,77,臭氧,普通,5.4,0.46,93,48,39,10,2.8,237,3,11.57,1.25,2017-04-03 12:00
前鎮,高雄市,70,臭氧,普通,4.8,0.47,84,75,38,12,1.9,295,4,12.89,1.17,2017-04-03 12:00
南投,南投縣,65,臭氧,普通,2.3,0.4,78,71,35,13,2.3,11,4,14.65,1.6,2017-04-03 12:00
屏東,屏東縣,70,臭氧,普通,4,0.38,85,68,40,9.3,2.4,270,4,10.56,1.26,2017-04-03 12:00
恆春,屏東縣,57,臭氧,普通,0.7,0.14,69,36,10,1.8,8.2,57,2,3.33,1.52,2017-04-03 12:00
美濃,高雄市,65,臭氧,普通,2.1,0.28,78,54,32,5.7,1.3,283,3,6.68,1,2017-04-03 12:00
苗栗,苗栗縣,64,臭氧,普通,3.2,0.4,76,66,39,12,1.9,338,4,14.48,2.77,2017-04-03 12:00
埔里,南投縣,51,懸浮微粒,普通,,,,,,,2.4,254,4,,,2017-04-03 12:00
桃園,桃園市,54,臭氧,普通,1.1,0.32,65,41,18,8.4,3.2,97,3,10.93,2.5,2017-04-03 12:00
馬公,澎湖縣,64,臭氧,普通,4.5,0.33,77,62,27,6.5,4.3,80,3,7.72,1.22,2017-04-03 12:00
馬祖,連江縣,66,懸浮微粒,普通,2.2,0.42,74,69,37,7.2,3.3,39,5,8.38,1.19,2017-04-03 12:00
基隆,基隆市,56,臭氧,普通,3,0.25,67,25,15,5.5,4,95,2,7.04,1.51,2017-04-03 12:00
崙背,雲林縣,69,臭氧,普通,2,0.28,82,66,38,7.4,1.7,262,6,8.85,1.45,2017-04-03 12:00
淡水,新北市,52,臭氧,普通,2,0.22,62,32,12,4.4,,,2,5.65,1.27,2017-04-03 12:00
麥寮,雲林縣,72,懸浮微粒,普通,3.7,0.36,81,86,40,8.5,2.7,341,7,9.54,1.03,2017-04-03 12:00
善化,臺南市,62,臭氧,普通,2.6,0.27,75,60,33,9.6,3.3,241,4,11.77,2.2,2017-04-03 12:00
復興,高雄市,70,臭氧,普通,5.2,0.55,83,66,35,15,1.4,224,3,17.68,2.97,2017-04-03 12:00
湖口,新竹縣,62,臭氧,普通,2.7,0.28,74,39,21,4.6,4.5,41,3,5.11,.47,2017-04-03 12:00
菜寮,新北市,52,臭氧,普通,1.8,0.32,63,31,21,9.2,4,82,3,11.14,1.95,2017-04-03 12:00
陽明,臺北市,58,臭氧,普通,2.6,0.19,69,24,19,4,,,2,4.82,.8,2017-04-03 12:00
新竹,新竹市,59,臭氧,普通,2.2,0.28,71,41,16,7.6,2.4,68,2,9.12,1.5,2017-04-03 12:00
新店,新北市,57,臭氧,普通,1.8,0.27,68,43,18,6.4,3.7,112,3,8.34,1.97,2017-04-03 12:00
新莊,新北市,55,臭氧,普通,1.7,0.27,66,35,11,7.5,5.6,88,2,9.03,1.55,2017-04-03 12:00
新港,嘉義縣,67,臭氧,普通,2.5,0.27,80,56,30,5.5,3,281,5,7.61,2.11,2017-04-03 12:00
新營,臺南市,65,臭氧,普通,2.8,0.34,78,52,32,11,1.4,223,3,11.86,1.05,2017-04-03 12:00
楠梓,高雄市,83,臭氧,普通,5.9,0.48,99,83,52,11,3,242,4,13.54,2.19,2017-04-03 12:00
萬里,新北市,61,臭氧,普通,2,0.22,74,37,25,4.6,6.3,69,3,6.27,1.66,2017-04-03 12:00
萬華,臺北市,50,,良好,1.6,0.29,60,42,20,12,2.9,105,3,15.32,2.88,2017-04-03 12:00
嘉義,嘉義市,63,臭氧,普通,3.6,0.3,76,53,22,6.3,1.2,204,3,7,.72,2017-04-03 12:00
彰化,彰化縣,71,臭氧,普通,5.7,0.41,86,76,47,7.4,2.7,292,5,8.66,1.23,2017-04-03 12:00
臺西,雲林縣,71,懸浮微粒,普通,21,1.13,84,158,,29,4.4,313,8,30.64,2.07,2017-04-03 12:00
臺東,臺東縣,46,,良好,1.9,0.33,51,42,19,7.1,3,67,3,9.44,2.34,2017-04-03 12:00
臺南,臺南市,65,臭氧,普通,1.9,0.28,78,63,34,6.6,3.2,229,4,8.35,1.72,2017-04-03 12:00
鳳山,高雄市,62,懸浮微粒,普通,5.6,0.59,71,82,45,15,2,269,4,16.88,1.73,2017-04-03 12:00
潮州,屏東縣,69,臭氧,普通,2.7,0.32,83,69,35,8.5,3.2,271,3,8.98,.47,2017-04-03 12:00
線西,彰化縣,69,臭氧,普通,4,0.48,83,78,36,5.8,2.3,303,7,6.87,1.12,2017-04-03 12:00
橋頭,高雄市,67,臭氧,普通,6.6,0.44,81,73,41,12,4,255,4,12.95,.96,2017-04-03 12:00
頭份,苗栗縣,68,臭氧,普通,2.3,0.33,81,48,27,9,2.7,306,2,10.58,1.6,2017-04-03 12:00
龍潭,桃園市,55,臭氧,普通,2.1,0.35,66,50,17,9.8,2.2,59,3,12.06,2.25,2017-04-03 12:00
豐原,臺中市,74,臭氧,普通,5.8,0.38,89,69,27,12,2.3,266,3,13.91,1.92,2017-04-03 12:00
關山,臺東縣,51,臭氧,普通,1.3,,61,46,23,3.9,1.3,192,3,5.43,1.57,2017-04-03 12:00
觀音,桃園市,58,臭氧,普通,3.1,0.24,69,48,27,7.3,7.2,47,3,8.63,1.31,2017-04-03 12:00
