SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,21,,良好,0.3,0.1,21,23,6,4.5,2.6,115,1,5.18,.7,2017-06-15 08:00
三重,新北市,22,,良好,1.6,1.87,,22,7,45,,,1,99.22,53.89,2017-06-15 08:00
三義,苗栗縣,22,,良好,1.6,0.09,27,9,6,1.8,4.3,187,1,2.43,.6,2017-06-15 08:00
土城,新北市,30,,良好,2.9,0.54,36,6,4,18,1,333,1,19.24,1.16,2017-06-15 08:00
士林,臺北市,35,,良好,1.2,0.29,42,4,2,15,2.7,133,1,15.66,.72,2017-06-15 08:00
大同,臺北市,33,,良好,3.7,1.89,,29,6,47,,,1,96.85,50.1,2017-06-15 08:00
大里,臺中市,14,,良好,2.8,0.69,4.4,17,6,17,1.1,221,1,26.4,9.46,2017-06-15 08:00
大園,桃園市,23,,良好,6.5,0.28,28,17,11,34,1.4,63,1,39.98,6.1,2017-06-15 08:00
大寮,高雄市,23,,良好,9.2,0.44,6.2,24,14,17,1.4,324,1,29.05,12.03,2017-06-15 08:00
小港,高雄市,21,,良好,2.3,0.63,4.1,12,11,22,1.2,11,2,39.56,18.06,2017-06-15 08:00
中山,臺北市,30,,良好,1.9,0.51,36,12,3,24,2.5,128,1,27.64,3.95,2017-06-15 08:00
中壢,桃園市,26,,良好,3.9,1.4,11,26,1,43,1,279,1,74.64,31.89,2017-06-15 08:00
仁武,高雄市,29,,良好,2,0.43,11,29,1,13,1.9,258,1,19.13,6.21,2017-06-15 08:00
斗六,雲林縣,16,,良好,5.4,0.34,8.2,23,4,17,1.5,45,1,24.25,7.31,2017-06-15 08:00
冬山,宜蘭縣,25,,良好,1.6,0.37,30,21,5,19,0.9,269,1,22.88,3.96,2017-06-15 08:00
古亭,臺北市,33,,良好,3.9,0.37,40,4,2,23,2.6,103,1,26.04,2.98,2017-06-15 08:00
左營,高雄市,26,,良好,1.4,0.63,5.4,22,13,22,1.6,78,1,34.24,11.8,2017-06-15 08:00
平鎮,桃園市,26,,良好,3,0.42,32,19,9,22,2.4,61,1,25.05,2.99,2017-06-15 08:00
永和,新北市,32,,良好,3.9,0.83,39,9,8,21,2.9,99,1,28.45,7.25,2017-06-15 08:00
安南,臺南市,30,,良好,3.9,0.56,5.7,36,3,15,2.9,133,1,25.13,10.39,2017-06-15 08:00
朴子,嘉義縣,36,,良好,2.1,0.36,7,39,10,9.4,3.1,204,1,17.86,8.45,2017-06-15 08:00
汐止,新北市,30,,良好,4.5,0.28,36,2,9,24,2.2,32,1,26.65,2.87,2017-06-15 08:00
竹山,南投縣,20,,良好,0.9,0.2,9.3,16,4,5.6,1.1,58,1,8.65,3.05,2017-06-15 08:00
竹東,新竹縣,15,,良好,0.4,0.45,19,16,14,18,1.3,316,1,19.66,2.1,2017-06-15 08:00
西屯,臺中市,24,,良好,,0.38,6.1,25,2,16,2.5,174,1,25.67,9.6,2017-06-15 08:00
沙鹿,臺中市,14,,良好,1.7,0.19,16,13,7,9.2,5.5,145,1,10.94,1.76,2017-06-15 08:00
宜蘭,宜蘭縣,38,,良好,1.1,0.22,45,17,5,4.3,0.9,167,1,4.98,.66,2017-06-15 08:00
忠明,臺中市,7,,良好,1.5,0.4,8.4,6,6,13,1.6,134,1,18.24,5.49,2017-06-15 08:00
松山,臺北市,28,,良好,4.9,0.34,33,15,3,26,1.6,69,1,28.7,3.09,2017-06-15 08:00
板橋,新北市,29,,良好,6,0.44,35,10,3,24,2.4,85,1,27.01,3.02,2017-06-15 08:00
林口,新北市,30,,良好,1.8,0.35,37,10,5,20,3.3,126,1,25.12,5.42,2017-06-15 08:00
林園,高雄市,15,,良好,0.7,0.1,18,9,3,3.8,2,29,1,4.95,1.2,2017-06-15 08:00
花蓮,花蓮縣,33,,良好,2.3,0.44,40,16,8,12,1.6,347,1,14.3,2.29,2017-06-15 08:00
金門,金門縣,38,,良好,2.1,0.2,45,5,7,6.3,4.6,58,1,7.73,1.42,2017-06-15 08:00
前金,高雄市,14,,良好,2.3,0.64,10,15,1,17,1.2,5.5,1,23.38,6.04,2017-06-15 08:00
前鎮,高雄市,0,,,1.1,0.8,7.2,,4,20,1.5,36,1,28.89,9.12,2017-06-15 08:00
南投,南投縣,21,,良好,1.5,0.31,9.2,21,2,9,1.1,186,1,12.53,3.48,2017-06-15 08:00
