SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,52,懸浮微粒,普通,8.5,0.39,41,37,5,16,6.9,40,2,20.47,4.03,2017-03-25 11:00
三重,新北市,32,,良好,3,1.42,,30,1,49,,,1,129.02,80.09,2017-03-25 11:00
三義,苗栗縣,32,,良好,1.2,0.31,38,14,14,12,5.5,42,2,13.46,1.47,2017-03-25 11:00
土城,新北市,34,,良好,1.3,0.47,40,10,6,19,2,355,1,20.87,1.86,2017-03-25 11:00
士林,臺北市,29,,良好,0.9,0.39,35,12,8,18,1.7,244,1,21.49,3.82,2017-03-25 11:00
大同,臺北市,37,,良好,1.9,1.15,,37,6,40,,,1,79.44,39.65,2017-03-25 11:00
大里,臺中市,42,,良好,1.3,0.36,37,34,12,15,3.4,357,2,16.62,1.69,2017-03-25 11:00
大園,桃園市,47,,良好,1.7,0.26,57,14,7,6.6,6.4,28,1,7.35,.81,2017-03-25 11:00
大寮,高雄市,50,,良好,1.8,0.26,59,45,14,9.2,2.7,301,3,10.31,1.06,2017-03-25 11:00
小港,高雄市,54,懸浮微粒,普通,6.9,0.41,57,53,27,19,3.9,266,3,22.74,3.3,2017-03-25 11:00
中山,臺北市,20,,良好,1.6,0.7,24,15,5,31,0.8,127,1,41.84,10.44,2017-03-25 11:00
中壢,桃園市,36,,良好,1.2,0.58,32,29,6,31,1.2,87,1,40.39,9.89,2017-03-25 11:00
仁武,高雄市,62,懸浮微粒,普通,2.8,0.37,62,79,40,11,2.8,291,4,12.97,2.27,2017-03-25 11:00
斗六,雲林縣,58,懸浮微粒,普通,2.5,0.43,48,61,41,13,3.2,14,5,14.85,1.84,2017-03-25 11:00
冬山,宜蘭縣,38,,良好,0.4,0.29,46,18,6,12,3.1,36,1,15.72,3.26,2017-03-25 11:00
古亭,臺北市,26,,良好,0.8,0.53,31,3,7,26,1.7,103,1,31.59,5.86,2017-03-25 11:00
左營,高雄市,57,懸浮微粒,普通,3.4,0.44,67,62,35,9.3,4.8,286,4,10.91,1.65,2017-03-25 11:00
平鎮,桃園市,38,,良好,1.1,0.32,45,12,3,14,3.5,35,1,15.81,1.68,2017-03-25 11:00
永和,新北市,22,,良好,1.2,0.77,26,15,6,31,1.2,115,1,45.25,14.43,2017-03-25 11:00
安南,臺南市,69,懸浮微粒,普通,3.6,0.4,54,107,46,9.7,4.6,301,5,11.41,1.73,2017-03-25 11:00
朴子,嘉義縣,64,懸浮微粒,普通,3.6,0.33,52,77,32,10,3.7,111,3,12.29,2.04,2017-03-25 11:00
汐止,新北市,37,,良好,1.1,0.36,45,6,5,11,1.6,79,1,13.13,1.83,2017-03-25 11:00
竹山,南投縣,64,懸浮微粒,普通,3.1,0.34,51,69,43,11,2.8,300,5,12.05,1.23,2017-03-25 11:00
竹東,新竹縣,23,,良好,0.7,0.38,28,23,8,25,1.5,327,1,35.29,10.37,2017-03-25 11:00
西屯,臺中市,37,,良好,1.9,0.22,43,37,13,13,5.8,52,2,15.32,2.49,2017-03-25 11:00
沙鹿,臺中市,38,,良好,0.6,0.28,46,16,12,12,7.2,55,2,12.63,1.02,2017-03-25 11:00
宜蘭,宜蘭縣,38,,良好,1.2,0.36,45,18,4,6.8,1.6,331,1,7.86,1.06,2017-03-25 11:00
忠明,臺中市,38,,良好,0.8,0.33,36,31,16,16,3.1,6.9,2,20.75,4.81,2017-03-25 11:00
松山,臺北市,27,,良好,,0.43,33,6,9,25,1.7,57,1,28.42,3.89,2017-03-25 11:00
板橋,新北市,34,,良好,0.8,0.44,41,17,4,16,3.8,340,1,18.54,2.77,2017-03-25 11:00
林口,新北市,41,,良好,,0.26,49,17,4,7.9,4.1,45,1,9.85,1.95,2017-03-25 11:00
林園,高雄市,43,,良好,5.7,0.41,51,53,49,14,2.7,251,3,16.01,2.35,2017-03-25 11:00
花蓮,花蓮縣,45,,良好,1.8,0.34,54,31,8,7.1,2.8,69,1,7.66,.56,2017-03-25 11:00
金門,金門縣,48,,良好,2.2,0.38,39,34,17,9.4,3.9,98,3,11.15,1.71,2017-03-25 11:00
前金,高雄市,62,懸浮微粒,普通,2.7,0.46,65,72,31,11,4,309,3,12.2,1.37,2017-03-25 11:00
前鎮,高雄市,58,懸浮微粒,普通,7.4,0.53,57,62,42,20,2.5,282,4,23.05,2.92,2017-03-25 11:00
南投,南投縣,54,懸浮微粒,普通,2.8,0.47,34,60,30,17,3.6,294,3,22.2,4.89,2017-03-25 11:00
屏東,屏東縣,51,懸浮微粒,普通,1.7,0.29,58,30,17,5.8,1.7,9.7,3,7.13,1.38,2017-03-25 11:00
恆春,屏東縣,55,臭氧,普通,5.8,0.32,66,42,21,3.5,1.5,290,2,4.79,1.29,2017-03-25 11:00
美濃,高雄市,49,,良好,1.3,0.29,59,37,24,4.5,1.5,308,3,5.39,.88,2017-03-25 11:00
苗栗,苗栗縣,31,,良好,2,0.39,37,20,14,17,3.5,60,2,19.07,2.34,2017-03-25 11:00
埔里,南投縣,50,,良好,1.7,0.29,53,47,32,5.5,3,263,3,6.58,1.05,2017-03-25 11:00
桃園,桃園市,40,,良好,0.2,0.31,48,8,7,8.8,1.8,74,1,11.13,2.38,2017-03-25 11:00
馬公,澎湖縣,40,,良好,1,0.22,48,24,12,2.1,4.7,101,2,3.36,1.31,2017-03-25 11:00
馬祖,連江縣,30,,良好,2.1,0.31,36,21,6,6.1,3.5,60,1,7.79,1.71,2017-03-25 11:00
基隆,基隆市,41,,良好,1.1,0.32,49,4,1,11,0.9,319,1,12.99,2.09,2017-03-25 11:00
崙背,雲林縣,55,懸浮微粒,普通,3.9,0.29,53,43,19,8.2,5.7,60,3,9.68,1.52,2017-03-25 11:00
淡水,新北市,43,,良好,1.4,0.28,51,12,11,6.1,,,1,6.91,.77,2017-03-25 11:00
麥寮,雲林縣,58,懸浮微粒,普通,1.2,0.21,54,53,20,4.4,8.1,78,3,6.19,1.77,2017-03-25 11:00
善化,臺南市,62,懸浮微粒,普通,1.9,0.35,45,86,63,10,6,287,6,11.48,1.53,2017-03-25 11:00
復興,高雄市,54,懸浮微粒,普通,4.3,0.72,57,52,32,22,1.6,216,3,25.79,3.32,2017-03-25 11:00
湖口,新竹縣,45,,良好,3.1,0.31,55,12,6,5.5,4.3,42,1,5.81,.36,2017-03-25 11:00
菜寮,新北市,35,,良好,1.6,0.4,42,15,7,15,2.4,283,1,17.5,2.53,2017-03-25 11:00
陽明,臺北市,0,,,1,0.21,54,,1,2.2,,,1,2.74,.58,2017-03-25 11:00
新竹,新竹市,34,,良好,1.9,0.44,40,13,5,17,3.5,51,1,18.34,1.53,2017-03-25 11:00
新店,新北市,32,,良好,1.6,0.44,38,13,6,20,2.1,101,1,24.34,4.07,2017-03-25 11:00
新莊,新北市,40,,良好,1.5,0.33,47,8,4,11,6,31,1,13.53,2.24,2017-03-25 11:00
新港,嘉義縣,60,懸浮微粒,普通,2.7,0.34,50,62,30,7.4,4.8,308,3,9.58,2.22,2017-03-25 11:00
新營,臺南市,68,懸浮微粒,普通,2.2,0.36,46,79,46,9.5,3.7,26,5,11.86,2.36,2017-03-25 11:00
楠梓,高雄市,68,懸浮微粒,普通,1.9,0.37,57,82,59,12,2.7,311,4,14.83,3.28,2017-03-25 11:00
