SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,40,,良好,8.1,0.45,47,31,10,17,6.8,88,1,20.08,3.28,2017-03-25 14:00
三重,新北市,31,,良好,3,1.41,,28,10,47,,,1,113.3,66.12,2017-03-25 14:00
三義,苗栗縣,37,,良好,1.4,0.32,44,19,8,10,5.7,41,1,11.67,1.46,2017-03-25 14:00
土城,新北市,35,,良好,1.3,0.44,42,10,6,16,2.2,322,1,18.07,1.8,2017-03-25 14:00
士林,臺北市,26,,良好,1,0.43,32,14,5,21,2.1,267,1,22.59,1.95,2017-03-25 14:00
大同,臺北市,37,,良好,1.5,0.85,,36,16,35,,,1,59.23,24.2,2017-03-25 14:00
大里,臺中市,40,,良好,0.8,0.35,46,33,8,,2.1,297,2,,,2017-03-25 13:00
大園,桃園市,46,,良好,1.5,0.31,55,17,8,6.1,8.4,27,1,6.79,.67,2017-03-25 14:00
大寮,高雄市,59,臭氧,普通,3.4,0.36,70,76,30,12,5.1,297,3,13.07,.91,2017-03-25 14:00
小港,高雄市,56,懸浮微粒,普通,3.8,0.33,65,88,22,12,4.5,294,3,13.27,1.46,2017-03-25 14:00
中山,臺北市,24,,良好,1.7,0.6,29,11,5,28,2.1,325,1,35.64,7.46,2017-03-25 14:00
中壢,桃園市,26,,良好,1.1,0.68,32,25,3,30,1.6,113,1,42.04,11.95,2017-03-25 14:00
仁武,高雄市,62,懸浮微粒,普通,3.1,0.34,74,62,17,9.9,4.1,308,3,11.43,1.56,2017-03-25 14:00
斗六,雲林縣,57,臭氧,普通,1.8,0.3,68,48,21,7,3.4,11,3,8.4,1.39,2017-03-25 14:00
冬山,宜蘭縣,43,,良好,0.4,0.26,52,18,1,8.8,3.8,46,1,11.14,2.37,2017-03-25 14:00
古亭,臺北市,30,,良好,0.8,0.51,35,5,9,23,1.7,67,1,28.01,4.58,2017-03-25 14:00
左營,高雄市,62,懸浮微粒,普通,1.5,0.24,66,90,25,2.9,5.9,308,3,3.42,.54,2017-03-25 14:00
平鎮,桃園市,39,,良好,1.1,0.33,47,13,1,11,3.9,48,1,12.67,1.44,2017-03-25 14:00
永和,新北市,30,,良好,0.7,0.63,36,10,8,23,1.7,91,1,28.96,5.8,2017-03-25 14:00
安南,臺南市,70,懸浮微粒,普通,2.4,0.26,61,82,32,6.4,4,334,4,7.37,.94,2017-03-25 14:00
朴子,嘉義縣,64,懸浮微粒,普通,5,0.35,53,80,13,10,4.3,306,3,12.27,1.89,2017-03-25 14:00
汐止,新北市,38,,良好,1.1,0.37,45,7,9,11,2.2,57,1,12.29,1.51,2017-03-25 14:00
竹山,南投縣,58,懸浮微粒,普通,2.9,0.3,65,48,29,9.3,2.1,295,4,10.36,1.1,2017-03-25 14:00
竹東,新竹縣,26,,良好,0.8,0.36,31,17,10,22,1.7,40,1,29.12,7.02,2017-03-25 14:00
西屯,臺中市,42,,良好,2,0.26,50,20,11,11,6.9,82,2,13.97,2.59,2017-03-25 14:00
沙鹿,臺中市,43,,良好,0.5,0.29,52,17,11,12,7.6,25,2,13.23,1.47,2017-03-25 14:00
宜蘭,宜蘭縣,40,,良好,3.8,0.32,48,14,5,8.2,2.4,85,1,9.68,1.44,2017-03-25 14:00
忠明,臺中市,40,,良好,1,0.32,48,6,5,12,4,342,2,15.46,3.28,2017-03-25 14:00
松山,臺北市,35,,良好,,0.38,42,8,11,16,2.6,59,1,18.62,2.16,2017-03-25 14:00
板橋,新北市,32,,良好,0.9,0.47,38,13,6,18,4.1,340,1,20.75,2.33,2017-03-25 14:00
林口,新北市,43,,良好,1.4,0.3,51,18,14,5.5,4.2,42,1,7.3,1.8,2017-03-25 14:00
林園,高雄市,56,懸浮微粒,普通,4.5,0.27,52,92,22,10,5.1,274,3,12.2,1.94,2017-03-25 14:00
花蓮,花蓮縣,42,,良好,1.2,0.36,50,30,3,9.5,2.5,58,1,10.58,1.05,2017-03-25 14:00
金門,金門縣,41,,良好,2.3,0.4,37,42,20,10,2.7,79,2,11.63,1.61,2017-03-25 14:00
前金,高雄市,62,懸浮微粒,普通,2.2,0.29,63,68,33,6.6,5.2,288,3,7.46,.85,2017-03-25 14:00
前鎮,高雄市,60,懸浮微粒,普通,3,0.37,61,66,45,9.6,3.4,304,4,10.99,1.38,2017-03-25 14:00
南投,南投縣,50,,良好,1.9,0.36,55,38,22,10,2.3,45,3,13.03,2.61,2017-03-25 14:00
屏東,屏東縣,59,臭氧,普通,2.1,0.36,71,63,28,8,3.7,305,2,9.49,1.47,2017-03-25 14:00
恆春,屏東縣,73,臭氧,普通,4.6,0.31,88,43,28,3.4,3.8,278,2,4.52,1.09,2017-03-25 14:00
美濃,高雄市,51,臭氧,普通,1.4,0.29,61,47,27,5.6,2.6,288,3,6.3,.68,2017-03-25 14:00
苗栗,苗栗縣,39,,良好,1.9,0.36,47,28,13,12,3.9,62,1,13.76,1.8,2017-03-25 14:00
埔里,南投縣,48,,良好,1.3,0.27,58,35,23,5.6,1.4,217,3,6.67,1.04,2017-03-25 14:00
桃園,桃園市,39,,良好,0.3,0.32,47,6,3,9,2,65,1,11.62,2.62,2017-03-25 14:00
馬公,澎湖縣,44,,良好,1.2,0.25,53,12,10,1.6,6.2,83,2,2.78,1.19,2017-03-25 14:00
馬祖,連江縣,37,,良好,1.9,0.32,44,21,12,6.6,2.7,59,1,7.78,1.19,2017-03-25 14:00
基隆,基隆市,38,,良好,2.4,0.29,46,9,5,13,1.3,95,1,15,1.89,2017-03-25 14:00
崙背,雲林縣,48,,良好,5.2,0.36,55,35,18,12,6.1,122,2,13.78,1.65,2017-03-25 14:00
淡水,新北市,42,,良好,1.6,0.32,51,6,8,6.2,,,1,7.15,.96,2017-03-25 14:00
麥寮,雲林縣,65,懸浮微粒,普通,1.5,0.27,58,144,22,7.6,7.9,83,3,9.61,2.04,2017-03-25 14:00
善化,臺南市,60,懸浮微粒,普通,1.5,0.26,52,51,31,6.7,5.3,343,5,7.38,.67,2017-03-25 14:00
復興,高雄市,56,懸浮微粒,普通,2.8,0.4,63,70,31,11,2.4,226,3,11.53,.76,2017-03-25 14:00
湖口,新竹縣,46,,良好,3.5,0.31,55,11,16,4,5,38,1,4.81,.79,2017-03-25 14:00
菜寮,新北市,35,,良好,1.5,0.41,42,12,10,15,2.2,269,1,17.75,2.27,2017-03-25 14:00
陽明,臺北市,0,,,1.2,0.25,54,,,2.2,,,,2.76,.52,2017-03-25 14:00
