SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,70,懸浮微粒,普通,3.4,0.28,46,73,36,7.1,6.1,36,5,8.09,.98,2017-02-11 02:00
三重,新北市,64,懸浮微粒,普通,2.8,0.8,,59,27,38,,,4,77.03,38.56,2017-02-11 02:00
三義,苗栗縣,52,懸浮微粒,普通,1.4,0.26,50,36,20,3.1,6.7,41,3,4.69,1.57,2017-02-11 02:00
土城,新北市,52,懸浮微粒,普通,2.5,0.28,47,37,18,6.6,1.5,138,3,7.17,.57,2017-02-11 02:00
士林,臺北市,49,,良好,2.8,0.27,52,38,25,4.6,1.4,94,3,5.45,.88,2017-02-11 02:00
大同,臺北市,60,懸浮微粒,普通,2.1,0.44,,53,20,7.4,,,3,8.94,1.51,2017-02-11 02:00
大里,臺中市,63,懸浮微粒,普通,3.1,0.37,42,78,48,10,2.4,31,5,11.01,.89,2017-02-11 02:00
大園,桃園市,62,懸浮微粒,普通,3.5,0.29,53,55,16,7.7,5.7,59,4,8.93,1.21,2017-02-11 02:00
大寮,高雄市,74,懸浮微粒,普通,4.5,0.51,16,91,53,22,2.7,317,6,22.86,.84,2017-02-11 02:00
小港,高雄市,85,懸浮微粒,普通,6.6,0.66,12,122,69,35,2.3,46,9,36.65,2.03,2017-02-11 02:00
中山,臺北市,56,懸浮微粒,普通,1.3,0.43,45,49,21,13,1.3,106,3,13.77,.59,2017-02-11 02:00
中壢,桃園市,60,懸浮微粒,普通,3.1,0.34,44,43,20,12,1.5,278,4,14.46,2.87,2017-02-11 02:00
仁武,高雄市,84,懸浮微粒,普通,3.6,0.54,21,102,67,22,2.9,318,9,22.24,.69,2017-02-11 02:00
斗六,雲林縣,67,懸浮微粒,普通,3.4,0.42,36,79,61,12,2.1,17,9,12.96,1,2017-02-11 02:00
冬山,宜蘭縣,60,懸浮微粒,普通,2,0.22,51,50,15,4.4,2.2,287,3,5.59,1.18,2017-02-11 02:00
古亭,臺北市,43,,良好,2.6,0.29,46,30,24,8.5,1.8,110,3,9.56,1.03,2017-02-11 02:00
左營,高雄市,90,懸浮微粒,普通,4,0.6,24,110,67,23,2.8,12,9,23.76,.55,2017-02-11 02:00
平鎮,桃園市,60,懸浮微粒,普通,2.8,0.3,46,42,19,7.8,3.2,91,4,9.81,1.96,2017-02-11 02:00
永和,新北市,50,,良好,2.5,0.3,48,34,20,7.7,1.7,106,3,8.4,.74,2017-02-11 02:00
安南,臺南市,80,懸浮微粒,普通,3.2,0.47,29,95,72,16,1.8,1.6,8,16.14,.51,2017-02-11 02:00
朴子,嘉義縣,86,懸浮微粒,普通,3.5,0.4,42,103,51,10,2.3,87,7,11.11,.82,2017-02-11 02:00
汐止,新北市,47,,良好,4.7,0.3,50,38,19,8.4,2,41,3,9.42,.99,2017-02-11 02:00
竹山,南投縣,66,懸浮微粒,普通,5.2,0.45,29,74,61,14,2.2,33,8,14.99,.66,2017-02-11 02:00
竹東,新竹縣,52,懸浮微粒,普通,1.7,0.22,49,33,13,2.5,3.9,64,3,4.32,1.78,2017-02-11 02:00
西屯,臺中市,60,懸浮微粒,普通,1.7,0.27,52,59,35,4.5,4.8,52,5,6.05,1.58,2017-02-11 02:00
沙鹿,臺中市,56,懸浮微粒,普通,2.6,0.26,50,47,28,6.2,7.1,41,4,5.97,-.19,2017-02-11 02:00
宜蘭,宜蘭縣,56,懸浮微粒,普通,1.6,0.24,47,39,20,2.9,1.4,310,3,3.83,.89,2017-02-11 02:00
忠明,臺中市,56,懸浮微粒,普通,2.7,0.28,46,53,43,8.5,3.1,50,5,9.22,.71,2017-02-11 02:00
松山,臺北市,52,懸浮微粒,普通,1.8,0.32,50,38,16,7.7,1.9,59,3,9.11,1.45,2017-02-11 02:00
板橋,新北市,54,懸浮微粒,普通,2.3,0.34,45,45,18,9.7,1.9,66,3,11.81,2.15,2017-02-11 02:00
林口,新北市,57,懸浮微粒,普通,2.4,0.27,52,53,27,4.1,2.9,59,4,5.2,1.14,2017-02-11 02:00
林園,高雄市,64,懸浮微粒,普通,5.7,0.54,22,70,13,21,2,30,2,22.14,1.45,2017-02-11 02:00
花蓮,花蓮縣,56,懸浮微粒,普通,1.5,0.25,50,44,19,3.2,3.1,62,3,3.68,.44,2017-02-11 02:00
金門,金門縣,61,懸浮微粒,普通,3.5,0.4,53,77,63,5.9,3.2,53,6,6.3,.42,2017-02-11 02:00
前金,高雄市,85,懸浮微粒,普通,4,0.61,19,109,68,22,2.8,321,10,23.66,1.26,2017-02-11 02:00
前鎮,高雄市,86,懸浮微粒,普通,3.6,0.61,17,114,69,25,1.8,50,9,25.77,1.07,2017-02-11 02:00
南投,南投縣,66,懸浮微粒,普通,2.8,0.45,36,74,49,11,1.5,302,6,12.44,1.22,2017-02-11 02:00
屏東,屏東縣,76,懸浮微粒,普通,2.4,0.56,24,84,75,16,1.7,267,9,17.07,.86,2017-02-11 02:00
恆春,屏東縣,48,,良好,1.6,0.32,57,29,16,1.4,10,32,2,2.88,1.5,2017-02-11 02:00
美濃,高雄市,68,懸浮微粒,普通,2.4,0.57,20,87,57,13,0.9,282,7,14.06,1.55,2017-02-11 02:00
苗栗,苗栗縣,64,懸浮微粒,普通,4.8,0.26,48,44,19,7.9,4.7,53,4,9.52,1.6,2017-02-11 02:00
埔里,南投縣,59,懸浮微粒,普通,2.4,0.55,20,68,49,15,1.1,271,6,15.67,.3,2017-02-11 02:00
桃園,桃園市,54,懸浮微粒,普通,3.3,0.33,44,42,25,9.4,1.3,80,3,9.76,.33,2017-02-11 02:00
馬公,澎湖縣,55,懸浮微粒,普通,0.6,0.22,52,51,26,1.5,7.3,90,3,2.02,.53,2017-02-11 02:00
馬祖,連江縣,62,懸浮微粒,普通,4,0.38,66,77,49,3.3,3.3,84,6,3.65,.34,2017-02-11 02:00
基隆,基隆市,44,,良好,2.5,0.26,53,33,19,3.4,2.3,91,3,3.35,-.05,2017-02-11 02:00
崙背,雲林縣,66,懸浮微粒,普通,2.9,0.32,46,62,56,6.9,4.4,68,8,8.17,1.31,2017-02-11 02:00
淡水,新北市,50,,良好,1.9,0.29,44,42,23,5.7,,,3,7.01,1.28,2017-02-11 02:00
麥寮,雲林縣,85,懸浮微粒,普通,11,0.46,29,77,48,21,5,78,7,22.63,1.48,2017-02-11 02:00
