"lineid","car","time","location","longitude","latitude","cityid","cityname"
"234044","148-BY","2017/11/13 12:39:14","新北市永和區永元路103號","121.522591666667","25.00225","6500400","永和區"
"234012","149-BY","2017/11/13 12:39:17","新北市永和區環河西路一段51巷1號","121.514136666667","25.01826","6500400","永和區"
"234005","207-UY","2017/11/13 12:39:27","新北市永和區竹林路91巷70號","121.522118333333","25.0136383333333","6500400","永和區"
"234078","298-R6","2017/11/13 12:39:22","新北市永和區林森路81號","121.523878333333","25.0038816666667","6500400","永和區"
"234036","336-UY","2017/11/13 12:39:28","新北市永和區福和路1號","121.52663","25.0102516666667","6500400","永和區"
"234084","338-UY","2017/11/13 12:39:25","新北市永和區安樂路186號","121.514896666667","25.001225","6500400","永和區"
"234068","552-UM","2017/11/13 12:39:11","新北市永和區中和路573號","121.511806666667","25.0034933333333","6500400","永和區"
"234015","745-BX","2017/11/13 12:39:22","新北市永和區福和路1號","121.526456666667","25.0099466666667","6500400","永和區"
"234028","746-BX","2017/11/13 12:39:12","新北市永和區得和路419號","121.52601","24.99917","6500400","永和區"
"234060","AAD-866","2017/11/13 12:39:28","新北市永和區福和路8巷3號","121.524875","25.009015","6500400","永和區"
"234040","862-TW","2017/11/13 12:39:27","新北市永和區永貞路308號","121.511878333333","25.004895","6500400","永和區"
"234048","863-TW","2017/11/13 12:39:19","新北市永和區保安路2號","121.510733333333","25.0175","6500400","永和區"
"234025","9381-KE","2017/11/13 12:39:15","新北市永和區豫溪街189巷2號","121.522906666667","25.0103416666667","6500400","永和區"
"234010","9373-KE","2017/11/13 12:39:25","新北市永和區福和路1號","121.525585","25.009365","6500400","永和區"
"248005","077-UY","2017/11/13 12:39:10","新北市五股區中興路二段37巷28號","121.460068333333","25.0747266666667","6501500","五股區"
"234076","969-R7","2017/11/13 12:39:30","新北市中和區安樂路101-3號","121.513498333333","24.9950533333333","6500400","永和區"
"234072","AAC-211","2017/11/13 12:39:17","新北市永和區福和路1號","121.526561666667","25.0098583333333","6500400","永和區"
"234066","AAC-212","2017/11/13 12:39:20","新北市永和區中正路548-1號","121.517193333333","25.005505","6500400","永和區"
"244006","080-UY","2017/11/13 10:49:31","新北市林口區粉寮69號","121.404943333333","25.09085","6501700","林口區"
"244024","742-UY","2017/11/13 09:19:21","新北市林口區粉寮路60-16號","121.404368333333","25.0899416666667","6501700","林口區"
"243008","680-BX","2017/11/13 04:37:01","新北市泰山區犁頭窠3-1號","121.422131666667","25.0604916666667","6501600","泰山區"
"231028","046-UY","2017/11/13 12:39:29","新北市新店區安華路28-1號","121.519543333333","24.9608683333333","6500600","新店區"
"231030","047-UY","2017/11/13 12:39:30","新北市新店區安華路28-1號","121.519173333333","24.9609","6500600","新店區"
"231014","KEA-2219","2017/11/13 12:39:19","新北市新店區安華路28-1號","121.519926666667","24.961265","6500600","新店區"
"231034","268-BY","2017/11/13 12:39:25","新北市新店區安華路28-1號","121.519721666667","24.96049","6500600","新店區"
"231010","278-BY","2017/11/13 11:18:22","新北市新店區安華路28-1號","121.519546666667","24.9612333333333","6500600","新店區"
"231013","719-UM","2017/11/13 12:39:18","新北市新店區安華路28-1號","121.519495","24.961165","6500600","新店區"
"235029","098-UM","2017/11/13 12:39:27","新北市中和區員山路36巷16-3號","121.485228333333","24.9912583333333","6500300","中和區"
"235031","255-BX","2017/11/13 12:39:23","新北市中和區新生街116巷2號","121.483468333333","25.0021933333333","6500300","中和區"
"235025","378-QA","2017/11/13 03:59:02","新北市中和區員山路36巷13號","121.484176666667","24.99135","6500300","中和區"
"235026","800-TS","2017/11/13 01:09:50","新北市中和區員山路36巷16-3號","121.484966666667","24.99164","6500300","中和區"
"228005","097-TW","2017/11/13 12:03:01","新北市貢寮區貢寮里朝陽街1-2號","121.912351666667","25.0212483333333","6502600","貢寮區"
"207002","749-BX","2017/11/13 12:39:26","新北市萬里區雙興里太和路7-2號","121.658566666667","25.1740966666667","6502800","萬里區"
"252006","AAC-283","2017/11/13 10:36:29","新北市三芝區埔坪里埔頭坑41號","121.504451666667","25.2644316666667","6502100","三芝區"
"242001","233-RS","2017/11/13 10:36:52","新北市新莊區環河路48-7號","121.43688","25.009855","6500500","新莊區"
"221018","753-BX","2017/11/13 12:39:14","新北市汐止區康寧街753巷1-1號","121.638785","25.073805","6501100","汐止區"
