"lineid","car","time","location","longitude","latitude"
"234046","148-BY","2017/06/05 20:19:08","新北市永和區成功路一段105號","121.526963333333","25.0024766666667"
"234013","149-BY","2017/06/05 20:19:18","新北市永和區保生路5巷3號","121.506046666667","25.0069983333333"
"234007","207-UY","2017/06/05 20:19:10","新北市永和區保順路11號","121.504438333333","25.0096433333333"
"234081","298-R6","2017/06/05 20:19:02","新北市永和區國中路86巷1號","121.524613333333","25.0062016666667"
"234038","336-UY","2017/06/05 20:19:09","新北市永和區成功路一段93巷20弄7號","121.528341666667","25.0026333333333"
"234070","552-UM","2017/06/05 20:19:21","新北市永和區永利路25號","121.518158333333","25.006105"
"234054","553-UM","2017/06/05 20:19:13","新北市永和區光復街2巷13號","121.516968333333","25.0165633333333"
"234017","745-BX","2017/06/05 20:19:10","新北市永和區文化路12號","121.515456666667","25.0150666666667"
"234030","746-BX","2017/06/05 20:19:04","新北市永和區民有街75巷10弄16號","121.51894","24.9961116666667"
"234086","840-RS","2017/06/05 20:19:12","新北市永和區永和路二段59號","121.514623333333","25.0110033333333"
"234061","AAD-866","2017/06/05 20:19:18","新北市永和區安樂路96號","121.514468333333","24.9991666666667"
"234064","847-RS","2017/06/05 20:19:10","新北市永和區得和路251號","121.520941666667","24.9998833333333"
"234042","862-TW","2017/06/05 20:19:15","新北市永和區雙和街1號","121.509828333333","25.001675"
"234050","863-TW","2017/06/05 20:19:01","新北市永和區環河西路二段107號","121.506331666667","25.014725"
"234011","9373-KE","2017/06/05 20:19:10","新北市永和區保生路55-1號","121.504555","25.0108816666667"
"249005","172-UM","2017/06/05 20:19:16","新北市八里區下罟子7號","121.385515","25.1404133333333"
"249001","173-UM","2017/06/05 20:19:10","新北市八里區中華路二段341-10號","121.399183333333","25.1450433333333"
"249004","303-UY","2017/06/05 20:19:08","新北市八里區中山路一段209號","121.411433333333","25.1580866666667"
"249002","305-UY","2017/06/05 20:19:14","新北市八里區龍米路一段438號","121.450873333333","25.13401"
"249003","593-UM","2017/06/05 20:19:01","新北市八里區中山路二段447巷17號","121.397175","25.1454316666667"
"248014","025-BX","2017/06/05 20:19:10","新北市五股區新城三路61號","121.449456666667","25.0941783333333"
"248012","247-BX","2017/06/05 18:21:34","新北市五股區御史路8號","121.44214","25.0904416666667"
