"lineid","car","time","location","longitude","latitude"
"234046","148-BY","2017/06/05 19:09:08","新北市永和區永元路52巷50號","121.524433333333","25.000745"
"234013","149-BY","2017/06/05 19:08:58","新北市永和區永和路二段105號","121.515015","25.011985"
"234007","207-UY","2017/06/05 19:09:10","新北市永和區中山路一段211-1號","121.50867","25.0083166666667"
"234081","298-R6","2017/06/05 19:09:02","新北市永和區福和路57巷14弄1號","121.52284","25.0069566666667"
"234038","336-UY","2017/06/05 19:09:09","新北市永和區環河東路四段86號","121.528298333333","24.9977333333333"
"234070","552-UM","2017/06/05 19:09:03","新北市永和區豫溪街137巷1弄1號","121.519753333333","25.0104183333333"
"234054","553-UM","2017/06/05 19:09:13","新北市永和區中興街133巷8號","121.518733333333","25.0126833333333"
"234017","745-BX","2017/06/05 19:09:18","新北市永和區忠孝街27號","121.513875","25.0154816666667"
"234030","746-BX","2017/06/05 19:09:04","新北市永和區民生路29號","121.522768333333","24.99858"
"234086","840-RS","2017/06/05 19:09:05","新北市永和區中正路504號","121.517486666667","25.0043683333333"
"234061","AAD-866","2017/06/05 19:09:01","新北市永和區安樂路304巷24號","121.515008333333","25.0054716666667"
"234064","847-RS","2017/06/05 19:09:10","新北市永和區秀朗路二段33號","121.521285","25.0024333333333"
"234042","862-TW","2017/06/05 19:09:18","新北市永和區永貞路297號","121.51087","25.0057283333333"
"234050","863-TW","2017/06/05 19:09:20","新北市永和區文化路135巷24弄2號","121.510623333333","25.01462"
"234026","9371-KE","2017/06/05 19:09:06","新北市永和區安樂路272巷9弄7號","121.51508","25.0046"
"234011","9373-KE","2017/06/05 19:09:10","新北市永和區保福路二段44巷2弄10號","121.511576666667","25.0117816666667"
"249005","172-UM","2017/06/05 19:09:09","新北市八里區中華路三段185號","121.39205","25.1290483333333"
"249001","173-UM","2017/06/05 19:09:10","新北市八里區龍米路三段2號","121.42935","25.1590333333333"
"248018","225-UY","2017/06/05 19:09:03","新北市五股區民義路一段287巷2-3號","121.423558333333","25.0906483333333"
"248012","247-BX","2017/06/05 18:21:34","新北市五股區御史路8號","121.44214","25.0904416666667"
"248016","261-SL","2017/06/05 19:09:10","新北市五股區凌雲路一段116巷19號","121.450385","25.1022733333333"
"248010","272-BY","2017/06/05 19:09:10","新北市五股區自強路90巷72號","121.430775","25.07134"
"248002","678-BX","2017/06/05 19:09:07","新北市五股區凌雲路一段158巷14-1號","121.447848333333","25.10359"
"234023","9380-KE","2017/06/05 19:09:08","新北市永和區中興街27號","121.516178333333","25.012145"
"234077","969-R7","2017/06/05 19:09:14","新北市永和區民權路38號","121.520176666667","24.9988283333333"
"234074","AAC-211","2017/06/05 19:09:08","新北市永和區竹林路239號","121.520893333333","25.0081383333333"
"234067","AAC-212","2017/06/05 19:09:07","新北市永和區保平路33號","121.51214","25.0073266666667"
"234003","AAC-295","2017/06/05 19:07:33","新北市永和區中山路一段95號","121.51134","25.010565"
"244019","403-UM","2017/06/05 19:08:59","新北市林口區麗園二街87號","121.382648333333","25.06693"
"244013","742-UY","2017/06/05 19:09:13","新北市林口區麗園二街23巷15-9號","121.379263333333","25.0703166666667"
"244009","410-SL","2017/06/05 19:09:15","新北市林口區台電新村146號","121.388743333333","25.08765"
"244023","483-VK","2017/06/05 19:09:10","新北市林口區文化三路一段617巷88號","121.370523333333","25.0781866666667"
"244017","485-VK","2017/06/05 19:09:14","新北市林口區文化二路一段120巷8-2號","121.367808333333","25.0699083333333"
"244011","701-TV","2017/06/05 19:09:03","新北市林口區中正路43號","121.39573","25.0774433333333"
"244025","837-TS","2017/06/05 19:09:01","新北市林口區忠孝路9號","121.36467","25.07536"
"243013","AAD-798","2017/06/05 19:09:06","新北市泰山區明志路三段277號","121.42317","25.03674"
