"lineid","car","time","location","longitude","latitude"
"248005","653-BX","2017/06/05 07:59:33","新北市五股區明德路12巷3號","121.433281666667","25.0717516666667"
"232005","290-BY","2017/06/05 07:59:30","新北市坪林區鶯子瀨4-2號","121.708213333333","24.91509"
"232001","291-BY","2017/06/05 07:59:37","新北市坪林區大粗坑6-1號","121.730656666667","24.948005"
"232012","705-BZ","2017/06/05 07:59:20","新北市坪林區金瓜寮35號","121.675153333333","24.902115"
"232017","758-BX","2017/06/05 07:59:37","新北市坪林區柑腳坑15號","121.772446666667","24.9477766666667"
"244006","080-UY","2017/06/05 07:59:17","新北市林口區粉寮路60-17號","121.404288333333","25.09006"
"244001","248-BX","2017/06/05 07:59:28","新北市林口區嘉溪雅坑16-1號","121.339695","25.1072866666667"
"244008","410-SL","2017/06/05 07:59:35","新北市林口區粉寮路二段40號","121.403403333333","25.0868383333333"
"244022","483-VK","2017/06/05 07:59:22","新北市林口區粉寮69號","121.404983333333","25.0908433333333"
"244016","485-VK","2017/06/05 07:59:30","新北市林口區粉寮路二段221號","121.404211666667","25.090645"
"244010","701-TV","2017/06/05 07:59:29","新北市林口區粉寮路60-17號","121.404246666667","25.090185"
"244024","837-TS","2017/06/05 07:59:38","新北市林口區粉寮路二段160巷28號","121.405198333333","25.0907216666667"
"222005","289-BY","2017/06/05 07:53:03","新北市深坑區文化街45號","121.616953333333","25.00171"
"231008","192-VK","2017/06/05 07:59:31","新北市新店區安華路28-1號","121.51986","24.9612"
"226005","5620-A6","2017/06/05 07:59:23","新北市平溪區望古里望古坑26號","121.763428333333","25.0342766666667"
"226001","7418-A5","2017/06/05 07:59:18","新北市平溪區十分里十分街1號","121.772926666667","25.0391233333333"
"226003","AGD-0702","2017/06/05 07:58:11","新北市平溪區嶺腳里嶺腳寮85號","121.749468333333","25.03536"
"223006","022-BY","2017/06/05 07:59:20","新北市石碇區雙溪98-1號","121.658946666667","25.007205"
"223002","198-BX","2017/06/05 07:59:23","新北市石碇區北宜路五段大湖巷2-1號","121.631921666667","24.9471166666667"
"223003","205-TH","2017/06/05 07:59:31","新北市石碇區蛇舌子6-5號","121.664691666667","24.9689233333333"
"223008","406-TH","2017/06/05 07:48:35","新北市石碇區靜安路一段337號","121.698785","25.014685"
"223001","592-UM","2017/06/05 07:59:19","新北市石碇區蛇舌子6-5號","121.664733333333","24.96911"
"223004","660-BX","2017/06/05 07:59:36","新北市石碇區新興坑31號","121.647705","25.0161983333333"
"223007","661-BX","2017/06/05 07:59:29","新北市石碇區大溪墘7-3號","121.697205","25.00745"
"223005","677-TV","2017/06/05 07:59:21","新北市石碇區新興坑30號","121.647928333333","25.0170166666667"
"227005","282-VK","2017/06/05 07:59:31","新北市雙溪區平林里梅竹蹊16號","121.862031666667","25.0359716666667"
"253001","6251-TK","2017/06/05 07:59:34","新北市石門區中央路5-1號","121.56639","25.2914966666667"
"253002","637-UY","2017/06/05 07:59:39","新北市石門區中央路5號","121.566293333333","25.2915"
"252006","073-UM","2017/06/05 07:59:30","新北市三芝區後厝里芝麻五街30號","121.474721666667","25.245285"
"252004","249-BX","2017/06/05 07:59:21","新北市三芝區店子里菜公坑81號","121.513","25.2019333333333"
"237001","159-UY","2017/06/05 07:59:24","新北市三峽區大學路66號","121.376226666667","24.9416166666667"
"236007","165-UM","2017/06/05 07:59:29","新北市土城區永豐路202巷14號","121.466525","24.9835683333333"
"236001","339-SR","2017/06/05 07:59:37","新北市土城區龍泉路89-1號","121.446283333333","24.9422816666667"
"242020","AAC-296","2017/06/05 07:59:35","新北市新莊區中正路104號","121.454326666667","25.03659"
"242028","986-R7","2017/06/05 07:59:31","新北市新莊區思源路299號","121.459776666667","25.0487216666667"
"242047","751-BX","2017/06/05 07:59:27","新北市新莊區四維路210號","121.421355","25.0201316666667"
"242022","705-TV","2017/06/05 07:59:36","新北市新莊區公園路150號","121.453143333333","25.040075"
"242024","615-BX","2017/06/05 07:59:34","新北市新莊區中港路281號","121.453258333333","25.0437883333333"
"242026","612-BX","2017/06/05 07:59:24","新北市新莊區復興路二段118號","121.456471666667","25.0442566666667"
"242035","566-BX","2017/06/05 07:59:32","新北市新莊區建國二路11號","121.434535","25.0238533333333"
"242040","497-BY","2017/06/05 07:59:36","新北市新莊區中正路514巷25號","121.432855","25.033155"
"242003","442-UM","2017/06/05 07:59:37","新北市新莊區中港路278號","121.453065","25.0441083333333"
"242045","441-UM","2017/06/05 07:59:32","新北市新莊區新樹路67巷2-11號","121.439655","25.030005"
"242030","415-TV","2017/06/05 07:59:26","新北市新莊區新泰路401巷29號","121.442548333333","25.0439466666667"
"242001","413-TV","2017/06/05 07:59:25","新北市新莊區新莊路263號","121.454238333333","25.0347716666667"
"242038","400-BY","2017/06/05 07:59:20","新北市新莊區民安東路37號","121.428855","25.0209483333333"
"242059","362-BY","2017/06/05 07:59:22","新北市新莊區瓊林路108號","121.442186666667","25.0261016666667"
"242057","353-BY","2017/06/05 07:59:24","新北市新莊區中正路400號","121.441493333333","25.03386"
"242010","132-UY","2017/06/05 07:59:34","新北市新莊區中港路392號","121.452351666667","25.0495266666667"
"242033","133-UY","2017/06/05 07:59:35","新北市新莊區新莊路434號","121.447868333333","25.0333383333333"
"242018","135-UY","2017/06/05 07:59:37","新北市新莊區中港路83號","121.455408333333","25.0390416666667"
"242043","172-VK","2017/06/05 07:59:38","新北市新莊區富國路73號","121.419998333333","25.0259683333333"
"242006","173-VK","2017/06/05 07:59:34","新北市新莊區自信街55號","121.455038333333","25.0482183333333"
"242012","175-VK","2017/06/05 07:59:24","新北市新莊區中誠街16巷28號","121.451878333333","25.0487966666667"
"242055","176-VK","2017/06/05 07:59:36","新北市新莊區中正路473-1號","121.441968333333","25.033215"
"242049","346-TH","2017/06/05 07:59:31","新北市新莊區瓊林南路73-30號","121.435013333333","25.0148383333333"
"242016","348-TH","2017/06/05 07:59:33","新北市新莊區復興路一段220號","121.45298","25.043785"
