00,31.6,767.2,698.1,780.1
00:10,31.1,753.7,705.6,784.4
00:20,31.6,745.8,685.7,775.6
00:30,30.7,732.0,692.4,756.8
00:40,31.4,740.6,688.2,757.6
00:50,29.9,728.0,684.3,742.2
01,30.0,719.3,687.2,743.1
01:10,30.4,728.3,669.7,730.2
01:20,29.8,718.9,654.1,730.0
01:30,30.2,718.3,677.8,718.8
01:40,29.4,707.1,671.0,709.3
01:50,29.4,711.5,655.8,719.1
02,29.2,692.5,655.3,705.1
02:10,30.0,704.4,655.1,710.9
02:20,28.7,709.2,643.4,691.9
02:30,29.0,701.4,649.3,699.5
02:40,28.9,703.5,648.2,694.9
02:50,29.1,696.8,641.0,692.4
03,28.6,696.9,630.7,690.6
03:10,28.4,693.5,636.9,688.8
03:20,28.3,688.3,641.5,678.2
03:30,28.7,694.1,627.5,675.9
03:40,28.8,681.8,628.0,668.0
03:50,28.6,687.4,635.4,679.7
04,28.4,695.0,630.3,664.2
04:10,28.2,688.4,632.3,669.7
04:20,28.8,698.4,633.3,673.0
04:30,28.6,688.6,635.0,665.1
04:40,28.4,695.6,631.7,674.5
04:50,29.5,699.8,636.0,676.6
05,29.1,689.7,625.5,673.7
05:10,29.1,690.3,627.9,669.2
05:20,29.3,692.8,623.7,685.7
05:30,29.4,690.6,635.5,673.6
05:40,29.5,694.8,638.1,680.0
05:50,29.7,692.1,638.9,677.6
06,29.7,697.2,648.9,684.1
06:10,30.6,706.4,632.3,700.7
06:20,31.0,698.3,641.7,683.6
06:30,31.6,700.0,645.0,699.0
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
