SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,42,,良好,3.7,0.51,22,41,27,16,2.4,52,2,16.46,.82,2017-03-12 02:00
三重,新北市,38,,良好,2,0.85,,31,11,37,,,1,72.19,35.57,2017-03-12 02:00
三義,苗栗縣,25,,良好,1.4,0.34,25,20,1,6.1,2.3,30,1,6.78,.7,2017-03-12 02:00
土城,新北市,27,,良好,1.7,0.44,32,20,9,15,0.6,344,1,16.17,.79,2017-03-12 02:00
士林,臺北市,39,,良好,0.8,0.21,47,7,1,3.1,1.7,117,1,3.11,.06,2017-03-12 02:00
大同,臺北市,35,,良好,1.9,0.49,,31,3,27,,,1,33.41,6.79,2017-03-12 02:00
大里,臺中市,51,懸浮微粒,普通,1.6,0.39,21,47,27,14,0.8,38,3,15.83,1.52,2017-03-12 02:00
大園,桃園市,51,臭氧,普通,1.5,0.25,61,31,7,2.8,3.2,43,1,3.35,.53,2017-03-12 02:00
大寮,高雄市,63,懸浮微粒,普通,3,0.46,18,79,35,18,0.4,57,3,18.53,.93,2017-03-12 02:00
小港,高雄市,64,懸浮微粒,普通,3.6,0.73,16,77,49,27,1,60,5,27.42,.62,2017-03-12 02:00
中山,臺北市,30,,良好,0.9,0.43,36,9,7,12,1.6,125,1,13.61,1.41,2017-03-12 02:00
中壢,桃園市,14,,良好,5.6,0.45,17,12,,26,0.6,350,,29.6,3.45,2017-03-12 02:00
仁武,高雄市,59,懸浮微粒,普通,2,0.49,27,76,34,14,0.5,17,3,15.08,1.01,2017-03-12 02:00
斗六,雲林縣,54,懸浮微粒,普通,1.4,0.33,24,60,30,13,1.1,43,3,14.58,1.43,2017-03-12 02:00
冬山,宜蘭縣,21,,良好,1.5,0.24,25,14,3,5.7,1,202,1,6.82,1.13,2017-03-12 02:00
古亭,臺北市,30,,良好,1.9,0.35,36,16,10,12,1.6,58,1,13.68,1.32,2017-03-12 02:00
左營,高雄市,60,懸浮微粒,普通,2.4,0.5,29,69,37,13,0.8,293,3,13.45,.13,2017-03-12 02:00
平鎮,桃園市,31,,良好,6.6,0.41,18,41,10,28,1.4,322,1,31.4,3.88,2017-03-12 02:00
永和,新北市,30,,良好,2,0.38,36,16,8,12,2.4,90,1,14.67,2.29,2017-03-12 02:00
安南,臺南市,55,懸浮微粒,普通,2,0.33,34,50,23,8.5,1.8,319,2,9.29,.83,2017-03-12 02:00
朴子,嘉義縣,55,懸浮微粒,普通,3.4,0.44,25,63,25,13,1.4,55,2,13.45,.82,2017-03-12 02:00
汐止,新北市,28,,良好,7.1,0.58,12,30,15,29,1.3,80,2,31.89,2.96,2017-03-12 02:00
竹山,南投縣,57,懸浮微粒,普通,2.8,0.39,19,64,41,13,1.4,322,4,13.54,.21,2017-03-12 02:00
竹東,新竹縣,48,,良好,1.8,0.48,13,51,21,15,0.9,27,2,16.95,1.67,2017-03-12 02:00
西屯,臺中市,42,,良好,1.3,0.33,25,45,28,13,2,37,2,14.2,.94,2017-03-12 02:00
沙鹿,臺中市,47,,良好,1.9,0.31,32,54,27,9.5,2.2,2.9,2,10.55,1.11,2017-03-12 02:00
宜蘭,宜蘭縣,22,,良好,1.4,0.32,26,18,8,9.2,0.8,216,1,10.08,.92,2017-03-12 02:00
忠明,臺中市,39,,良好,1.6,0.33,26,36,38,10,1.4,46,3,11.2,1.02,2017-03-12 02:00
松山,臺北市,26,,良好,2.8,0.44,25,19,6,17,1.1,47,1,18.4,.99,2017-03-12 02:00
板橋,新北市,32,,良好,2,0.4,34,25,4,14,2.1,56,1,17.47,3.42,2017-03-12 02:00
林口,新北市,40,,良好,1.3,0.21,48,16,11,4.6,2.8,108,2,5.99,1.41,2017-03-12 02:00
林園,高雄市,48,,良好,3.4,0.5,16,52,35,21,1.3,59,3,21.55,.49,2017-03-12 02:00
花蓮,花蓮縣,34,,良好,1.3,0.24,41,13,,5.6,1.5,236,1,6.42,.84,2017-03-12 02:00
金門,金門縣,32,,良好,4.3,0.33,39,30,22,7.3,2,67,2,8.23,.9,2017-03-12 02:00
前金,高雄市,60,懸浮微粒,普通,2.4,0.5,25,68,36,15,1.6,320,3,15.13,.29,2017-03-12 02:00
前鎮,高雄市,62,懸浮微粒,普通,2.2,0.72,22,82,55,19,0.9,72,5,19.8,.67,2017-03-12 02:00
南投,南投縣,57,懸浮微粒,普通,1.8,0.43,16,71,41,15,1.1,42,3,16.54,1.29,2017-03-12 02:00
屏東,屏東縣,56,懸浮微粒,普通,1.6,0.47,23,59,30,16,1.3,44,3,16.99,1.2,2017-03-12 02:00
恆春,屏東縣,47,,良好,0.5,0.15,57,23,8,1.8,6.5,39,1,2.76,1,2017-03-12 02:00
美濃,高雄市,56,懸浮微粒,普通,1.5,0.38,22,61,36,,0.5,159,4,,,2017-03-12 02:00
苗栗,苗栗縣,56,懸浮微粒,普通,2.5,0.34,32,69,34,11,1.1,52,3,12.28,.93,2017-03-12 02:00
埔里,南投縣,58,懸浮微粒,普通,2.4,0.42,24,72,48,11,0.5,107,6,12.01,.76,2017-03-12 02:00
桃園,桃園市,30,,良好,4.4,0.35,35,28,3,12,0.5,217,1,13.34,1.29,2017-03-12 02:00
馬公,澎湖縣,43,,良好,0.3,0.27,52,28,21,1.1,3.6,115,2,1.92,.78,2017-03-12 02:00
馬祖,連江縣,36,,良好,2.5,0.27,44,33,18,6.6,3.6,76,2,7.22,.58,2017-03-12 02:00
基隆,基隆市,18,,良好,1.4,0.67,15,8,4,19,0.7,85,1,25.4,6.08,2017-03-12 02:00
崙背,雲林縣,48,,良好,4.4,0.53,24,52,36,14,2.2,50,3,15.53,1.06,2017-03-12 02:00
淡水,新北市,32,,良好,2.4,0.39,21,29,8,9.1,,,1,11.04,1.94,2017-03-12 02:00
麥寮,雲林縣,58,懸浮微粒,普通,1.7,0.27,34,70,32,6.2,2.5,39,3,7.76,1.52,2017-03-12 02:00
善化,臺南市,54,懸浮微粒,普通,1.7,,23,51,23,11,1.3,334,3,12.68,1.47,2017-03-12 02:00
復興,高雄市,56,懸浮微粒,普通,2.7,0.76,21,66,41,22,1,99,4,24.04,2.1,2017-03-12 02:00
湖口,新竹縣,35,,良好,1.9,0.23,42,32,21,8.2,2.2,42,2,11.03,2.8,2017-03-12 02:00
菜寮,新北市,29,,良好,1.1,0.42,35,22,12,15,1.8,95,1,16.92,1.5,2017-03-12 02:00
陽明,臺北市,42,,良好,1.3,0.17,50,3,1,1.6,,,1,1.97,.4,2017-03-12 02:00
新竹,新竹市,40,,良好,2.6,0.31,29,48,18,14,1,65,2,14.64,1,2017-03-12 02:00
新店,新北市,33,,良好,1.1,0.31,39,14,11,9,1.9,87,1,10.09,1.06,2017-03-12 02:00
新莊,新北市,25,,良好,2.6,0.46,27,20,8,22,1.8,28,1,23.75,2.16,2017-03-12 02:00
新港,嘉義縣,52,懸浮微粒,普通,2.3,0.36,26,51,19,8.9,1.9,46,2,9.9,.96,2017-03-12 02:00
新營,臺南市,0,,,1.8,0.36,58,85,21,10,3.1,346,,11,1.04,2017-03-11 17:00
楠梓,高雄市,68,懸浮微粒,普通,1.8,0.47,27,86,36,13,1.1,3.6,3,13.27,.64,2017-03-12 02:00
萬里,新北市,50,,良好,1.8,0.23,32,15,6,4.1,1.5,192,2,5.23,1.12,2017-03-12 02:00
萬華,臺北市,31,,良好,2.1,0.35,37,19,3,13,2.4,101,1,14.11,1.38,2017-03-12 02:00
