"lineid","car","time","location","longitude","latitude","cityid","cityname"
"248005","653-BX","2017/09/07 07:19:26","新北市五股區明德路12巷1號","121.433295","25.0716016666667","6501500","五股區"
"232007","290-BY","2017/09/07 07:19:28","新北市坪林區魚堀43號","121.701135","24.93224","6502000","坪林區"
"232001","291-BY","2017/09/07 07:19:33","新北市坪林區上坑子口2號","121.699491666667","24.957915","6502000","坪林區"
"232010","375-UM","2017/09/07 07:19:21","新北市坪林區水聳淒坑14號","121.723041666667","24.9268183333333","6502000","坪林區"
"232014","705-BZ","2017/09/07 07:19:18","新北市坪林區金瓜寮24-2號","121.680063333333","24.9083566666667","6502000","坪林區"
"232018","758-BX","2017/09/07 07:19:20","新北市坪林區樟空子5-1號","121.727251666667","24.96739","6502000","坪林區"
"244003","657-BX","2017/09/07 07:19:35","新北市林口區忠福路303號","121.356921666667","25.078585","6501700","林口區"
"222005","289-BY","2017/09/07 07:19:17","新北市深坑區平埔街22巷19號","121.614731666667","25.0009016666667","6501800","深坑區"
"222002","659-BX","2017/09/07 06:56:22","新北市深坑區文山路三段48-1號","121.610011666667","24.9985483333333","6501800","深坑區"
"226005","5620-A6","2017/09/07 07:19:15","新北市平溪區靜安路二段294巷18號","121.734645","25.0236966666667","6502400","平溪區"
"226002","7418-A5","2017/09/07 07:18:26","新北市平溪區南山里南山坪3號","121.76288","25.031835","6502400","平溪區"
"226003","AGD-0702","2017/09/07 07:19:26","新北市平溪區靜安路二段348號","121.737411666667","25.024335","6502400","平溪區"
"223006","022-BY","2017/09/07 07:19:26","新北市石碇區番子坑103號","121.674376666667","25.0099466666667","6501900","石碇區"
"223002","198-BX","2017/09/07 07:19:13","新北市石碇區半路店1-1號","121.648435","24.969875","6501900","石碇區"
"223003","205-TH","2017/09/07 07:19:27","新北市石碇區烏塗窟7-1號","121.654116666667","24.9761116666667","6501900","石碇區"
"223008","406-TH","2017/09/07 07:19:20","新北市石碇區番子坑24號","121.678828333333","25.0011","6501900","石碇區"
"223001","437-BY","2017/09/07 07:19:15","新北市石碇區烏塗窟3號","121.654485","24.97619","6501900","石碇區"
"223004","660-BX","2017/09/07 07:19:26","新北市石碇區新興坑1-1號","121.654361666667","25.013405","6501900","石碇區"
"223007","661-BX","2017/09/07 07:19:29","新北市石碇區番子坑9-2號","121.683855","24.99805","6501900","石碇區"
"223005","677-TV","2017/09/07 07:19:32","新北市石碇區新興坑26號","121.65019","25.0145966666667","6501900","石碇區"
"227007","282-VK","2017/09/07 07:19:20","新北市雙溪區新基里自強路5-1號","121.866371666667","25.039105","6502500","雙溪區"
"252005","073-UM","2017/09/07 07:19:18","新北市三芝區中正路三段3號","121.503053333333","25.2543533333333","6502100","三芝區"
"252004","249-BX","2017/09/07 07:19:16","新北市三芝區店子里菜公坑1-2號","121.50529","25.2211066666667","6502100","三芝區"
"252007","AAC-283","2017/09/07 07:19:19","新北市三芝區錫板里海尾17號","121.47886","25.2568933333333","6502100","三芝區"
"236009","165-UM","2017/09/07 07:19:16","新北市土城區中華路一段48巷22號","121.445436666667","24.990215","6501300","土城區"
"236003","339-SR","2017/09/07 07:19:23","新北市土城區和平路95-1號","121.450821666667","24.9695016666667","6501300","土城區"
"242049","751-BX","2017/09/07 07:19:23","新北市新莊區新泰路357巷3弄57號","121.442093333333","25.03919","6500500","新莊區"
"242022","613-BX","2017/09/07 07:19:20","新北市新莊區新泰路357巷3弄57號","121.442175","25.0391433333333","6500500","新莊區"
"242026","612-BX","2017/09/07 07:19:26","新北市新莊區新泰路357巷3弄57號","121.442188333333","25.0392783333333","6500500","新莊區"
"242059","362-BY","2017/09/07 07:19:16","新北市新莊區新泰路255巷83號","121.442375","25.03869","6500500","新莊區"
"242045","172-VK","2017/09/07 07:19:17","新北市新莊區三和路12-21號","121.442015","25.03867","6500500","新莊區"
"242018","348-TH","2017/09/07 07:19:24","新北市新莊區新泰路357巷3弄57號","121.44197","25.0395816666667","6500500","新莊區"
"242010","351-TH","2017/09/07 07:19:29","新北市新莊區新泰路357巷3弄57號","121.442128333333","25.0395133333333","6500500","新莊區"
