SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,67,臭氧,普通,6.7,0.32,80,69,35,11,2.6,1.2,3,12.39,1.3,2017-05-18 12:00
三重,新北市,44,,良好,1.7,1.06,,53,15,45,,,2,95.88,50.6,2017-05-18 12:00
三義,苗栗縣,0,,,2.3,0.25,62,,,,3,51,,,,2017-05-18 12:00
土城,新北市,49,,良好,1.2,0.23,59,33,14,7.1,2,52,1,9.23,2.18,2017-05-18 12:00
士林,臺北市,0,,,2.2,0.23,54,25,13,7.2,3,95,,9.75,2.51,2017-05-18 12:00
大同,臺北市,45,,良好,2.1,0.4,,51,6,17,,,1,26.58,9.43,2017-05-18 12:00
大里,臺中市,73,臭氧,普通,3.6,0.4,87,53,26,16,1.9,309,2,18.53,2.39,2017-05-18 12:00
大園,桃園市,49,,良好,2.6,0.23,59,32,5,15,5.8,51,1,18.28,3.4,2017-05-18 12:00
大寮,高雄市,54,臭氧,普通,9.9,0.41,65,79,23,21,2.9,223,2,22.26,1.65,2017-05-18 12:00
小港,高雄市,58,臭氧,普通,8.9,0.32,70,84,31,22,2.6,268,2,25.7,3.67,2017-05-18 12:00
中山,臺北市,43,,良好,1.8,0.4,52,33,17,16,3.2,111,2,21.18,5.39,2017-05-18 12:00
中壢,桃園市,38,,良好,2.3,0.76,46,33,12,29,1.8,118,1,38.9,10.36,2017-05-18 12:00
仁武,高雄市,0,,,,,,,19,,2.5,284,2,,,2017-05-18 12:00
斗六,雲林縣,60,臭氧,普通,3.2,0.29,72,42,29,5,1.9,298,3,5.69,.73,2017-05-18 12:00
冬山,宜蘭縣,35,,良好,,,,,,,2.4,128,1,,,2017-05-18 12:00
古亭,臺北市,45,,良好,1.5,0.3,54,23,14,14,3.7,92,1,17.41,3.33,2017-05-18 12:00
左營,高雄市,71,臭氧,普通,4,0.3,85,64,39,13,3.1,292,3,13.8,.65,2017-05-18 12:00
平鎮,桃園市,48,,良好,,,58,29,12,,3.7,53,1,,,2017-05-18 12:00
永和,新北市,44,,良好,0.6,0.43,53,31,18,13,3.6,99,2,17.33,4.59,2017-05-18 12:00
安南,臺南市,62,懸浮微粒,普通,2.5,0.26,,65,27,6,2.4,308,3,6.97,.95,2017-05-18 12:00
朴子,嘉義縣,78,臭氧,普通,,,94,,,,1.9,322,4,,,2017-05-18 12:00
汐止,新北市,47,,良好,1,0.23,56,31,17,8.3,2.5,52,2,10.44,2.14,2017-05-18 12:00
竹山,南投縣,58,臭氧,普通,2.4,0.31,70,43,26,5.2,2.7,351,3,5.35,.17,2017-05-18 12:00
竹東,新竹縣,48,,良好,1.4,0.25,57,23,10,5.6,1.2,212,1,7.42,1.84,2017-05-18 12:00
西屯,臺中市,65,臭氧,普通,1.8,0.2,78,42,15,9,2.8,292,2,9.94,.93,2017-05-18 12:00
沙鹿,臺中市,72,臭氧,普通,2.8,0.32,86,42,26,10,4.5,329,3,11.67,1.33,2017-05-18 12:00
宜蘭,宜蘭縣,50,,良好,1.5,0.24,60,33,7,4.2,2.7,108,1,4.89,.7,2017-05-18 12:00
忠明,臺中市,61,臭氧,普通,2.2,0.29,73,39,22,14,3.1,302,3,15.67,2.09,2017-05-18 12:00
松山,臺北市,43,,良好,1.3,0.26,52,27,14,14,3.1,69,2,17.7,3.93,2017-05-18 12:00
板橋,新北市,45,,良好,2.3,0.37,54,29,13,15,3.2,57,1,17.5,2.57,2017-05-18 12:00
林口,新北市,47,,良好,1.7,0.19,56,41,20,12,4.2,111,2,16.8,4.97,2017-05-18 12:00
林園,高雄市,76,臭氧,普通,6.3,0.35,91,39,23,7.7,2.2,60,2,8.98,1.28,2017-05-18 12:00
花蓮,花蓮縣,52,臭氧,普通,1.2,0.21,63,32,12,5.1,3.2,90,1,7.97,2.92,2017-05-18 12:00
金門,金門縣,60,臭氧,普通,2.6,0.25,72,53,26,7,3.3,71,3,8.55,1.6,2017-05-18 12:00
前金,高雄市,65,臭氧,普通,3.5,0.29,78,36,20,7.7,2.1,269,2,8.89,1.19,2017-05-18 12:00
前鎮,高雄市,56,懸浮微粒,普通,5.7,0.31,66,68,29,16,2,288,3,17.89,2.27,2017-05-18 12:00
南投,南投縣,43,,良好,,,,,,,2.1,342,2,,,2017-05-18 12:00
屏東,屏東縣,64,臭氧,普通,3.2,,76,47,22,,2.2,219,2,,,2017-05-18 12:00
恆春,屏東縣,54,臭氧,普通,2.7,0.12,65,24,5,1,10,36,1,2.49,1.53,2017-05-18 12:00
美濃,高雄市,48,,良好,2.6,0.23,58,34,19,3.4,1.4,269,2,3.94,.56,2017-05-18 12:00
苗栗,苗栗縣,68,臭氧,普通,,,81,43,10,,3.2,329,2,,,2017-05-18 12:00
埔里,南投縣,41,,良好,0.2,0.22,49,26,16,3.5,2.4,291,2,4.81,1.35,2017-05-18 12:00
桃園,桃園市,48,,良好,2.7,0.32,57,31,10,14,3.8,84,1,16.56,2.92,2017-05-18 12:00
馬公,澎湖縣,44,,良好,1.6,0.16,53,41,15,2,4.7,98,2,3.43,1.41,2017-05-18 12:00
馬祖,連江縣,52,臭氧,普通,2.6,0.2,62,46,10,4.3,4,58,1,5.82,1.48,2017-05-18 12:00
基隆,基隆市,49,,良好,1.3,0.21,59,28,15,4.8,2.2,93,1,6.67,1.88,2017-05-18 12:00
崙背,雲林縣,70,臭氧,普通,3.9,0.32,85,67,40,8.9,3.4,313,4,9.61,.67,2017-05-18 12:00
淡水,新北市,40,,良好,5.4,0.2,47,55,21,6.8,,,2,9.12,2.3,2017-05-18 12:00
麥寮,雲林縣,72,懸浮微粒,普通,3.7,0.32,83,105,55,8.5,3.5,222,6,9.76,1.29,2017-05-18 12:00
善化,臺南市,63,臭氧,普通,3.7,0.26,75,50,31,6.6,2,304,3,7.4,.82,2017-05-18 12:00
復興,高雄市,51,臭氧,普通,7.2,0.54,61,51,23,22,1.1,203,3,24.16,2.52,2017-05-18 12:00
湖口,新竹縣,22,,良好,,,,26,12,,4.8,53,2,,,2017-05-18 12:00
菜寮,新北市,47,,良好,1.2,0.28,56,29,17,9.1,4.7,79,2,10.72,1.67,2017-05-18 12:00
陽明,臺北市,44,,良好,11,0.13,53,25,20,7.6,,,2,9.34,1.77,2017-05-18 12:00
新竹,新竹市,62,臭氧,普通,2.6,0.26,74,29,4,9.9,3.7,53,1,11.02,1.16,2017-05-18 12:00
新店,新北市,48,,良好,1.2,0.23,57,34,14,6.6,4.4,129,2,9.1,2.46,2017-05-18 12:00
新莊,新北市,0,,,1.5,0.25,58,37,12,10,8.4,64,1,12.17,1.9,2017-05-18 12:00
新港,嘉義縣,72,臭氧,普通,3.8,0.32,87,73,30,6.6,1.4,328,3,8.24,1.62,2017-05-18 12:00
新營,臺南市,64,臭氧,普通,3.9,0.37,77,77,31,9.8,1.7,307,4,10.92,1.11,2017-05-18 12:00
楠梓,高雄市,67,臭氧,普通,3,0.3,81,74,19,8,2.4,266,2,10.44,2.46,2017-05-18 12:00
萬里,新北市,52,臭氧,普通,0.8,0.16,63,36,16,4,4.1,51,2,5.34,1.36,2017-05-18 12:00
萬華,臺北市,33,,良好,1.5,0.31,,39,15,,3.8,85,2,,,2017-05-18 12:00
嘉義,嘉義市,69,臭氧,普通,2.4,0.37,82,55,19,9.5,1.7,30,3,9.97,.45,2017-05-18 12:00
彰化,彰化縣,58,臭氧,普通,6.5,0.44,70,66,33,18,3.2,319,2,20.45,2.7,2017-05-18 12:00
臺西,雲林縣,76,臭氧,普通,4.7,0.3,92,79,56,7.5,4.7,29,6,8.48,1.02,2017-05-18 12:00
臺東,臺東縣,37,,良好,1.9,0.3,44,27,10,5.2,3.6,78,1,7.48,2.27,2017-05-18 12:00
臺南,臺南市,73,臭氧,普通,2.2,0.36,88,61,37,6.9,2.8,242,3,7.49,.63,2017-05-18 12:00
鳳山,高雄市,58,懸浮微粒,普通,4.9,0.64,62,83,29,24,2.4,254,3,27.24,2.75,2017-05-18 12:00
潮州,屏東縣,50,,良好,4.9,0.34,,56,18,8.3,3.1,250,2,8.15,-.11,2017-05-18 12:00
線西,彰化縣,64,臭氧,普通,6.1,0.4,76,58,24,10,3.7,96,3,11.88,1.81,2017-05-18 12:00
橋頭,高雄市,53,懸浮微粒,普通,2.6,0.27,62,57,28,7.6,3.4,258,3,8.92,1.36,2017-05-18 12:00
頭份,苗栗縣,73,臭氧,普通,2,0.29,88,19,15,8.3,1.7,110,2,10.01,1.68,2017-05-18 12:00
龍潭,桃園市,49,,良好,1.3,0.24,59,35,7,8.6,4.5,56,1,10.96,2.4,2017-05-18 12:00
豐原,臺中市,58,臭氧,普通,3.7,0.29,70,42,15,11,2.9,311,2,12.69,2.04,2017-05-18 12:00
關山,臺東縣,26,,良好,,,,,,,2.7,70,1,,,2017-05-18 12:00
觀音,桃園市,50,,良好,5.2,0.19,61,46,20,11,6.8,49,2,13.6,2.22,2017-05-18 12:00
