"lineid","car","time","location","longitude","latitude"
"234026","9371-KE","2017/06/06 17:38:48","新北市永和區中正路700號","121.516375","25.0099466666667"
"249005","172-UM","2017/06/06 17:38:51","新北市八里區荖阡坑路34號","121.402493333333","25.1298116666667"
"249001","173-UM","2017/06/06 17:38:59","新北市八里區龍米路二段153-8號","121.440163333333","25.1534616666667"
"249004","303-UY","2017/06/06 17:38:51","新北市八里區賢三街96號","121.417178333333","25.157865"
"249002","305-UY","2017/06/06 17:39:07","新北市八里區石壁腳19號","121.441691666667","25.1353833333333"
"249003","593-UM","2017/06/06 17:39:02","新北市八里區中山路二段229號","121.403323333333","25.14929"
"232011","375-UM","2017/06/06 17:38:59","新北市坪林區北宜路八段422號","121.708301666667","24.9257666666667"
"244007","080-UY","2017/06/06 17:39:01","新北市林口區菁埔路48-8號","121.383031666667","25.09342"
"244019","403-UM","2017/06/06 17:38:54","新北市林口區公園路148號","121.3716","25.0717516666667"
"244013","742-UY","2017/06/06 17:38:53","新北市林口區中山路251號","121.385648333333","25.0794816666667"
"244009","410-SL","2017/06/06 17:38:57","新北市林口區文化一路二段299-1號","121.385466666667","25.0853433333333"
"244023","483-VK","2017/06/06 17:39:06","新北市林口區東明一街95巷20號","121.391301666667","25.0705"
"244017","485-VK","2017/06/06 17:38:57","新北市林口區文化一路一段223號","121.379066666667","25.0757733333333"
"244011","701-TV","2017/06/06 17:38:50","新北市林口區仁愛路一段400號","121.38694","25.0768"
"244025","837-TS","2017/06/06 17:39:02","新北市林口區南勢街118號","121.363526666667","25.0740266666667"
"244021","838-TS","2017/06/06 17:39:00","新北市林口區仁愛路一段34號","121.397248333333","25.075465"
"231069","189-VK","2017/06/06 11:58:29","新北市新店區安華路28-1號","121.519561666667","24.9612883333333"
"241017","063-VK","2017/06/06 17:39:07","新北市三重區重新路三段40號","121.494341666667","25.0614483333333"
"241024","065-VK","2017/06/06 17:39:02","新北市三重區大勇街30號","121.482493333333","25.07159"
"241003","091-VK","2017/06/06 17:39:04","新北市三重區溪尾街146號","121.489138333333","25.0799"
"241005","262-UM","2017/06/06 17:39:00","新北市三重區仁華街10號","121.48318","25.0813883333333"
"241019","265-UM","2017/06/06 17:38:54","新北市三重區力行路一段38巷8號","121.485071666667","25.0664583333333"
"241016","266-UM","2017/06/06 17:39:05","新北市三重區正義北路15-1號","121.497785","25.0630116666667"
"241007","398-BY","2017/06/06 17:38:59","新北市三重區車路頭街178號","121.483658333333","25.07702"
"241030","480-VK","2017/06/06 17:39:01","新北市三重區環河南路257號","121.490985","25.0503483333333"
"241014","543-UM","2017/06/06 17:39:00","新北市三重區長壽街137號","121.503733333333","25.0688666666667"
"241023","545-UM","2017/06/06 17:39:08","新北市三重區中華路109號","121.483565","25.0635566666667"
"241012","941-UM","2017/06/06 17:38:58","新北市三重區仁興街39巷20號","121.500233333333","25.076245"
"241033","AAC-255","2017/06/06 17:39:08","新北市三重區光復路一段61巷9號","121.472378333333","25.0488816666667"
"235067","255-BX","2017/06/06 17:38:53","新北市中和區員山路36巷16-2號","121.485216666667","24.9918466666667"
"235062","800-TS","2017/06/06 17:14:44","新北市中和區員山路36巷16-3號","121.485118333333","24.9913866666667"
"247020","893-R6","2017/06/06 17:38:56","新北市蘆洲區民義街99號","121.473626666667","25.0907883333333"
"247010","546-UM","2017/06/06 17:39:07","新北市蘆洲區中山一路124-2號","121.476946666667","25.081595"
"247018","500-BY","2017/06/06 17:39:04","新北市蘆洲區民權路108號","121.473806666667","25.0882133333333"
"247006","341-TH","2017/06/06 17:38:52","新北市蘆洲區長安街40號","121.463461666667","25.0794883333333"
"247008","339-TH","2017/06/06 17:38:48","新北市蘆洲區中山一路281巷6號","121.472308333333","25.0793616666667"
"247024","337-TH","2017/06/06 17:39:04","新北市蘆洲區長樂路159號","121.462071666667","25.08813"
"247002","336-TH","2017/06/06 17:38:52","新北市蘆洲區永平街32巷11弄27號","121.457883333333","25.0917583333333"
"247014","057-VK","2017/06/06 17:39:04","新北市蘆洲區中正路29號","121.471193333333","25.0821633333333"
"247004","056-VK","2017/06/06 17:38:57","新北市蘆洲區長榮路211巷6號","121.460253333333","25.0847333333333"
"247012","007-UY","2017/06/06 17:38:55","新北市蘆洲區復興路60巷1弄23號","121.475523333333","25.0864633333333"
"247022","002-UY","2017/06/06 17:39:01","新北市蘆洲區民族路548巷33號","121.467453333333","25.0895416666667"
"247016","001-UY","2017/06/06 17:38:55","新北市蘆洲區中正路185巷68弄13號","121.466463333333","25.0850266666667"
"228001","212-TW","2017/06/06 17:39:04","新北市貢寮區仁理村仁愛路95-1號","121.927716666667","25.0554883333333"
"228002","663-BX","2017/06/06 17:39:13","新北市貢寮區福隆里外隆林街15-3號","121.958528333333","25.0039683333333"
"228003","828-UM","2017/06/06 17:38:34","新北市貢寮區仁理村仁和路19號","121.923826666667","25.0535183333333"
"224010","AGQ-8101","2017/06/06 09:07:35","新北市瑞芳區民權街3-1號","121.80941","25.1082116666667"
"224006","676-BX","2017/06/06 17:39:00","新北市瑞芳區中山路373號","121.79615","25.1101516666667"
