"lineid","car","time","location","longitude","latitude"
"231030","047-UY","2017/06/06 16:09:07","新北市新店區安康路二段380號","121.500458333333","24.957595"
"231018","107-UY","2017/06/06 16:09:06","新北市新店區中正路680巷51弄11號","121.535401666667","24.9894916666667"
"231069","189-VK","2017/06/06 11:58:29","新北市新店區安華路28-1號","121.519561666667","24.9612883333333"
"231034","268-BY","2017/06/06 16:08:48","新北市新店區安康路三段31巷2弄24號","121.49269","24.9521083333333"
"231046","278-BY","2017/06/06 16:08:56","新北市新店區永業路51巷1號","121.531978333333","24.9549033333333"
"231037","4715-K9","2017/06/06 16:08:56","新北市新店區安康路二段320巷15弄18號","121.502416666667","24.9591233333333"
"241011","013-R5","2017/06/06 16:08:59","新北市三重區重陽路四段162號","121.4934","25.0722266666667"
"241028","022-UY","2017/06/06 16:08:52","新北市三重區正義南路107號","121.49822","25.0585616666667"
"241008","059-VK","2017/06/06 16:09:07","新北市三重區力行路一段257號","121.48247","25.0710016666667"
"241031","061-VK","2017/06/06 16:09:02","新北市三重區重新路四段121號","121.484845","25.0520066666667"
"241015","062-VK","2017/06/06 16:08:52","新北市三重區環河南路125號","121.497323333333","25.0549583333333"
"241017","063-VK","2017/06/06 16:09:08","新北市三重區大同北路156巷35號","121.491016666667","25.0650883333333"
"241024","065-VK","2017/06/06 16:09:02","新北市三重區中正北路145巷13號","121.485365","25.0681166666667"
"241003","091-VK","2017/06/06 16:09:04","新北市三重區自強路五段112號","121.496868333333","25.0835483333333"
"241005","262-UM","2017/06/06 16:09:00","新北市三重區溪尾街300-2號","121.487486666667","25.08369"
"241016","266-UM","2017/06/06 16:09:05","新北市三重區新北大道一段7號","121.489705","25.0614316666667"
"241022","267-UM","2017/06/06 16:09:04","新北市三重區中正北路111-1號","121.485465","25.0654066666667"
"241018","268-UM","2017/06/06 16:09:00","新北市三重區中正北路29號","121.491541666667","25.0631"
"241013","270-UM","2017/06/06 16:08:51","新北市三重區文化北路248號","121.4973","25.0698916666667"
"241025","271-UM","2017/06/06 16:08:56","新北市三重區忠孝路三段40巷16弄3號","121.482333333333","25.0665633333333"
"241007","398-BY","2017/06/06 16:08:59","新北市三重區慈愛街10號","121.484555","25.0784133333333"
"241020","412-TH","2017/06/06 16:08:55","新北市三重區車路頭街7號","121.483901666667","25.07033"
"241004","475-VK","2017/06/06 16:08:52","新北市三重區五華街74號","121.493375","25.082045"
"241030","480-VK","2017/06/06 16:09:01","新北市三重區重新路四段121號","121.48476","25.0524983333333"
"241014","543-UM","2017/06/06 16:09:00","新北市三重區同安東街115號","121.50039","25.0574483333333"
"241023","545-UM","2017/06/06 16:09:08","新北市三重區力行路一段80號","121.484018333333","25.0695666666667"
"241001","547-UM","2017/06/06 16:09:01","新北市三重區忠孝路二段102號","121.483378333333","25.0691483333333"
"241006","AAD-863","2017/06/06 16:08:57","新北市三重區力行路二段182-3號","121.483391666667","25.0774"
"241026","887-TS","2017/06/06 16:09:02","新北市三重區重新路二段79號","121.497426666667","25.0615416666667"
"241033","AAC-255","2017/06/06 16:09:08","新北市三重區重新路五段440號","121.474766666667","25.0474466666667"
"235026","800-TS","2017/06/06 16:08:55","新北市中和區建八路130號","121.488848333333","24.9985816666667"
"247002","336-TH","2017/06/06 15:26:47","新北市五股區中興路三段2巷10號","121.448728333333","25.08167"
"228002","663-BX","2017/06/06 15:32:06","新北市貢寮區貢寮里朝陽街1-2號","121.912266666667","25.02126"
"224007","273-VK","2017/06/06 16:09:01","新北市瑞芳區粗坑口路42號","121.76201","25.0991183333333"
"227003","642-TC","2017/06/06 16:09:08","新北市雙溪區上林里內平林46號","121.833396666667","25.0304783333333"
"227009","400-TW","2017/06/06 16:09:01","新北市雙溪區三港里雙澳路69號","121.880873333333","25.053615"
"253003","6232-TK","2017/06/06 11:12:43","新北市石門區中山路64-1號","121.567555","25.2904333333333"
"221021","299-VK","2017/06/06 15:27:03","新北市汐止區汐萬路一段256巷3號","121.652113333333","25.0748666666667"
"220001","285-VK","2017/06/06 16:08:49","新北市五股區中興路三段1-6號","121.451788333333","25.0757"
