00,43.8,961.4,794.1,1083.7
00:10,43.8,965.7,789.4,1078.8
00:20,43.4,954.0,787.6,1052.7
00:30,43.1,942.3,771.7,1045.9
00:40,42.1,950.0,765.2,1036.1
00:50,41.4,945.2,765.5,1025.9
01,41.1,931.2,751.9,1019.2
01:10,41.1,931.4,754.2,1002.5
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
