SiteName,MonitorDate,Concentration,ItemUnit
臺南,2016-12-08,25,μg/m3
新營,2016-12-08,22,μg/m3
嘉義,2016-12-08,30,μg/m3
朴子,2016-12-08,18,μg/m3
斗六,2016-12-08,29,μg/m3
南投,2016-12-08,22,μg/m3
彰化,2016-12-08,15,μg/m3
忠明,2016-12-08,16,μg/m3
豐原,2016-12-08,16,μg/m3
三義,2016-12-08,15,μg/m3
苗栗,2016-12-08,12,μg/m3
新竹,2016-12-08,11,μg/m3
竹東,2016-12-08,9,μg/m3
平鎮,2016-12-08,10,μg/m3
桃園,2016-12-08,8,μg/m3
萬華,2016-12-08,8,μg/m3
士林,2016-12-08,6,μg/m3
板橋,2016-12-08,8,μg/m3
汐止,2016-12-08,9,μg/m3
基隆,2016-12-08,7,μg/m3
馬公,2016-12-05,20,μg/m3
金門,2016-12-05,34,μg/m3
馬祖,2016-12-05,39,μg/m3
宜蘭,2016-12-05,15,μg/m3
陽明,2016-12-05,8,μg/m3
花蓮,2016-12-05,12,μg/m3
臺東,2016-12-05,9,μg/m3
恆春,2016-12-05,7,μg/m3
屏東,2016-12-05,44,μg/m3
前金,2016-12-05,68,μg/m3
美濃,2016-12-05,34,μg/m3
臺南,2016-12-05,59,μg/m3
新營,2016-12-05,51,μg/m3
嘉義,2016-12-05,50,μg/m3
朴子,2016-12-05,37,μg/m3
斗六,2016-12-05,44,μg/m3
南投,2016-12-05,,μg/m3
彰化,2016-12-05,29,μg/m3
忠明,2016-12-05,28,μg/m3
豐原,2016-12-05,23,μg/m3
三義,2016-12-05,23,μg/m3
苗栗,2016-12-05,23,μg/m3
新竹,2016-12-05,21,μg/m3
竹東,2016-12-05,19,μg/m3
平鎮,2016-12-05,21,μg/m3
桃園,2016-12-05,19,μg/m3
萬華,2016-12-05,19,μg/m3
士林,2016-12-05,16,μg/m3
板橋,2016-12-05,19,μg/m3
汐止,2016-12-05,20,μg/m3
基隆,2016-12-05,19,μg/m3
馬公,2016-12-02,21,μg/m3
金門,2016-12-02,32,μg/m3
馬祖,2016-12-02,30,μg/m3
宜蘭,2016-12-02,12,μg/m3
陽明,2016-12-02,,μg/m3
花蓮,2016-12-02,7,μg/m3
臺東,2016-12-02,8,μg/m3
恆春,2016-12-02,7,μg/m3
屏東,2016-12-02,46,μg/m3
前金,2016-12-02,45,μg/m3
美濃,2016-12-02,32,μg/m3
臺南,2016-12-02,32,μg/m3
新營,2016-12-02,28,μg/m3
嘉義,2016-12-02,28,μg/m3
朴子,2016-12-02,25,μg/m3
斗六,2016-12-02,,μg/m3
南投,2016-12-02,17,μg/m3
彰化,2016-12-02,19,μg/m3
忠明,2016-12-02,14,μg/m3
豐原,2016-12-02,,μg/m3
三義,2016-12-02,12,μg/m3
苗栗,2016-12-02,15,μg/m3
新竹,2016-12-02,18,μg/m3
竹東,2016-12-02,10,μg/m3
平鎮,2016-12-02,18,μg/m3
桃園,2016-12-02,18,μg/m3
萬華,2016-12-02,19,μg/m3
士林,2016-12-02,14,μg/m3
板橋,2016-12-02,18,μg/m3
汐止,2016-12-02,18,μg/m3
基隆,2016-12-02,17,μg/m3
馬公,2016-11-29,20,μg/m3
金門,2016-11-29,34,μg/m3
馬祖,2016-11-29,20,μg/m3
宜蘭,2016-11-29,19,μg/m3
陽明,2016-11-29,12,μg/m3
花蓮,2016-11-29,19,μg/m3
臺東,2016-11-29,20,μg/m3
恆春,2016-11-29,17,μg/m3
屏東,2016-11-29,34,μg/m3
前金,2016-11-29,40,μg/m3
美濃,2016-11-29,22,μg/m3
臺南,2016-11-29,39,μg/m3
新營,2016-11-29,35,μg/m3
嘉義,2016-11-29,42,μg/m3
朴子,2016-11-29,32,μg/m3
斗六,2016-11-29,37,μg/m3
南投,2016-11-29,31,μg/m3
彰化,2016-11-29,29,μg/m3
忠明,2016-11-29,29,μg/m3
豐原,2016-11-29,23,μg/m3
三義,2016-11-29,17,μg/m3
苗栗,2016-11-29,19,μg/m3
新竹,2016-11-29,17,μg/m3
竹東,2016-11-29,14,μg/m3
平鎮,2016-11-29,18,μg/m3
桃園,2016-11-29,18,μg/m3
萬華,2016-11-29,19,μg/m3
士林,2016-11-29,18,μg/m3
板橋,2016-11-29,19,μg/m3
汐止,2016-11-29,19,μg/m3
基隆,2016-11-29,18,μg/m3
馬公,2016-11-26,8,μg/m3
金門,2016-11-26,10,μg/m3
馬祖,2016-11-26,4,μg/m3
宜蘭,2016-11-26,5,μg/m3
陽明,2016-11-26,3,μg/m3
花蓮,2016-11-26,7,μg/m3
臺東,2016-11-26,6,μg/m3
恆春,2016-11-26,5,μg/m3
屏東,2016-11-26,31,μg/m3
前金,2016-11-26,,μg/m3
美濃,2016-11-26,22,μg/m3
臺南,2016-11-26,22,μg/m3
新營,2016-11-26,23,μg/m3
嘉義,2016-11-26,23,μg/m3
朴子,2016-11-26,21,μg/m3
斗六,2016-11-26,25,μg/m3
南投,2016-11-26,24,μg/m3
彰化,2016-11-26,20,μg/m3
忠明,2016-11-26,25,μg/m3
豐原,2016-11-26,20,μg/m3
三義,2016-11-26,21,μg/m3
苗栗,2016-11-26,,μg/m3
新竹,2016-11-26,12,μg/m3
竹東,2016-11-26,12,μg/m3
平鎮,2016-11-26,11,μg/m3
桃園,2016-11-26,10,μg/m3
萬華,2016-11-26,9,μg/m3
士林,2016-11-26,8,μg/m3
板橋,2016-11-26,9,μg/m3
汐止,2016-11-26,8,μg/m3
基隆,2016-11-26,6,μg/m3
馬公,2016-11-23,6,μg/m3
金門,2016-11-23,7,μg/m3
馬祖,2016-11-23,5,μg/m3
宜蘭,2016-11-23,3,μg/m3
陽明,2016-11-23,,μg/m3
花蓮,2016-11-23,3,μg/m3
臺東,2016-11-23,2,μg/m3
恆春,2016-11-23,2,μg/m3
屏東,2016-11-23,27,μg/m3
前金,2016-11-23,21,μg/m3
美濃,2016-11-23,19,μg/m3
臺南,2016-11-23,13,μg/m3
新營,2016-11-23,12,μg/m3
嘉義,2016-11-23,14,μg/m3
朴子,2016-11-23,10,μg/m3
斗六,2016-11-23,11,μg/m3
南投,2016-11-23,10,μg/m3
彰化,2016-11-23,8,μg/m3
忠明,2016-11-23,8,μg/m3
豐原,2016-11-23,5,μg/m3
三義,2016-11-23,5,μg/m3
苗栗,2016-11-23,5,μg/m3
新竹,2016-11-23,5,μg/m3
竹東,2016-11-23,3,μg/m3
平鎮,2016-11-23,5,μg/m3
桃園,2016-11-23,4,μg/m3
萬華,2016-11-23,4,μg/m3
士林,2016-11-23,2,μg/m3
板橋,2016-11-23,5,μg/m3
汐止,2016-11-23,4,μg/m3
基隆,2016-11-23,5,μg/m3
馬公,2016-11-20,11,μg/m3
金門,2016-11-20,30,μg/m3
馬祖,2016-11-20,8,μg/m3
宜蘭,2016-11-20,10,μg/m3
陽明,2016-11-20,4,μg/m3
花蓮,2016-11-20,6,μg/m3
臺東,2016-11-20,5,μg/m3
恆春,2016-11-20,3,μg/m3
屏東,2016-11-20,42,μg/m3
前金,2016-11-20,,μg/m3
美濃,2016-11-20,35,μg/m3
臺南,2016-11-20,70,μg/m3
新營,2016-11-20,65,μg/m3
嘉義,2016-11-20,54,μg/m3
朴子,2016-11-20,52,μg/m3
斗六,2016-11-20,42,μg/m3
南投,2016-11-20,29,μg/m3
彰化,2016-11-20,25,μg/m3
忠明,2016-11-20,23,μg/m3
豐原,2016-11-20,16,μg/m3
三義,2016-11-20,19,μg/m3
苗栗,2016-11-20,16,μg/m3
新竹,2016-11-20,15,μg/m3
竹東,2016-11-20,10,μg/m3
平鎮,2016-11-20,13,μg/m3
桃園,2016-11-20,11,μg/m3
萬華,2016-11-20,11,μg/m3
士林,2016-11-20,11,μg/m3
板橋,2016-11-20,11,μg/m3
汐止,2016-11-20,11,μg/m3
基隆,2016-11-20,10,μg/m3
馬公,2016-11-17,14,μg/m3
金門,2016-11-17,28,μg/m3
馬祖,2016-11-17,16,μg/m3
宜蘭,2016-11-17,12,μg/m3
陽明,2016-11-17,11,μg/m3
花蓮,2016-11-17,12,μg/m3
臺東,2016-11-17,13,μg/m3
恆春,2016-11-17,12,μg/m3
屏東,2016-11-17,52,μg/m3
前金,2016-11-17,57,μg/m3
美濃,2016-11-17,44,μg/m3
臺南,2016-11-17,48,μg/m3
新營,2016-11-17,44,μg/m3
嘉義,2016-11-17,55,μg/m3
朴子,2016-11-17,34,μg/m3
斗六,2016-11-17,50,μg/m3
南投,2016-11-17,42,μg/m3
彰化,2016-11-17,32,μg/m3
忠明,2016-11-17,36,μg/m3
豐原,2016-11-17,31,μg/m3
三義,2016-11-17,28,μg/m3
苗栗,2016-11-17,22,μg/m3
新竹,2016-11-17,20,μg/m3
竹東,2016-11-17,16,μg/m3
平鎮,2016-11-17,27,μg/m3
桃園,2016-11-17,15,μg/m3
萬華,2016-11-17,13,μg/m3
士林,2016-11-17,13,μg/m3
板橋,2016-11-17,13,μg/m3
汐止,2016-11-17,12,μg/m3
基隆,2016-11-17,10,μg/m3
馬公,2016-11-14,20,μg/m3
金門,2016-11-14,69,μg/m3
馬祖,2016-11-14,38,μg/m3
宜蘭,2016-11-14,15,μg/m3
陽明,2016-11-14,15,μg/m3
花蓮,2016-11-14,9,μg/m3
臺東,2016-11-14,11,μg/m3
恆春,2016-11-14,8,μg/m3
屏東,2016-11-14,49,μg/m3
前金,2016-11-14,45,μg/m3
美濃,2016-11-14,38,μg/m3
臺南,2016-11-14,58,μg/m3
新營,2016-11-14,64,μg/m3
嘉義,2016-11-14,59,μg/m3
朴子,2016-11-14,66,μg/m3
斗六,2016-11-14,75,μg/m3
南投,2016-11-14,54,μg/m3
彰化,2016-11-14,76,μg/m3
忠明,2016-11-14,79,μg/m3
豐原,2016-11-14,63,μg/m3
三義,2016-11-14,51,μg/m3
苗栗,2016-11-14,61,μg/m3
新竹,2016-11-14,59,μg/m3
竹東,2016-11-14,41,μg/m3
平鎮,2016-11-14,63,μg/m3
桃園,2016-11-14,51,μg/m3
萬華,2016-11-14,46,μg/m3
士林,2016-11-14,37,μg/m3
板橋,2016-11-14,52,μg/m3
汐止,2016-11-14,34,μg/m3
基隆,2016-11-14,28,μg/m3
馬公,2016-11-11,11,μg/m3
金門,2016-11-11,17,μg/m3
馬祖,2016-11-11,18,μg/m3
宜蘭,2016-11-11,5,μg/m3
陽明,2016-11-11,11,μg/m3
花蓮,2016-11-11,12,μg/m3
臺東,2016-11-11,7,μg/m3
恆春,2016-11-11,7,μg/m3
屏東,2016-11-11,28,μg/m3
前金,2016-11-11,26,μg/m3
美濃,2016-11-11,22,μg/m3
臺南,2016-11-11,33,μg/m3
新營,2016-11-11,39,μg/m3
嘉義,2016-11-11,40,μg/m3
朴子,2016-11-11,32,μg/m3
斗六,2016-11-11,45,μg/m3
南投,2016-11-11,32,μg/m3
彰化,2016-11-11,21,μg/m3
忠明,2016-11-11,22,μg/m3
豐原,2016-11-11,18,μg/m3
三義,2016-11-11,16,μg/m3
苗栗,2016-11-11,14,μg/m3
新竹,2016-11-11,12,μg/m3
竹東,2016-11-11,11,μg/m3
平鎮,2016-11-11,11,μg/m3
桃園,2016-11-11,10,μg/m3
萬華,2016-11-11,15,μg/m3
士林,2016-11-11,15,μg/m3
板橋,2016-11-11,8,μg/m3
汐止,2016-11-11,13,μg/m3
基隆,2016-11-11,12,μg/m3
馬公,2016-11-08,15,μg/m3
金門,2016-11-08,22,μg/m3
馬祖,2016-11-08,16,μg/m3
宜蘭,2016-11-08,8,μg/m3
陽明,2016-11-08,7,μg/m3
花蓮,2016-11-08,6,μg/m3
臺東,2016-11-08,7,μg/m3
恆春,2016-11-08,8,μg/m3
屏東,2016-11-08,25,μg/m3
前金,2016-11-08,25,μg/m3
美濃,2016-11-08,24,μg/m3
臺南,2016-11-08,23,μg/m3
新營,2016-11-08,26,μg/m3
嘉義,2016-11-08,24,μg/m3
朴子,2016-11-08,32,μg/m3
斗六,2016-11-08,,μg/m3
南投,2016-11-08,16,μg/m3
彰化,2016-11-08,21,μg/m3
忠明,2016-11-08,18,μg/m3
豐原,2016-11-08,13,μg/m3
三義,2016-11-08,13,μg/m3
苗栗,2016-11-08,16,μg/m3
新竹,2016-11-08,22,μg/m3
竹東,2016-11-08,,μg/m3
平鎮,2016-11-08,24,μg/m3
桃園,2016-11-08,22,μg/m3
萬華,2016-11-08,16,μg/m3
士林,2016-11-08,13,μg/m3
板橋,2016-11-08,25,μg/m3
汐止,2016-11-08,17,μg/m3
基隆,2016-11-08,14,μg/m3
馬公,2016-11-05,18,μg/m3
金門,2016-11-05,29,μg/m3
馬祖,2016-11-05,21,μg/m3
宜蘭,2016-11-05,13,μg/m3
陽明,2016-11-05,13,μg/m3
花蓮,2016-11-05,12,μg/m3
臺東,2016-11-05,11,μg/m3
恆春,2016-11-05,11,μg/m3
屏東,2016-11-05,25,μg/m3
前金,2016-11-05,28,μg/m3
美濃,2016-11-05,21,μg/m3
臺南,2016-11-05,30,μg/m3
新營,2016-11-05,36,μg/m3
嘉義,2016-11-05,35,μg/m3
朴子,2016-11-05,33,μg/m3
斗六,2016-11-05,42,μg/m3
南投,2016-11-05,32,μg/m3
彰化,2016-11-05,39,μg/m3
忠明,2016-11-05,43,μg/m3
豐原,2016-11-05,32,μg/m3
三義,2016-11-05,34,μg/m3
苗栗,2016-11-05,30,μg/m3
新竹,2016-11-05,33,μg/m3
竹東,2016-11-05,28,μg/m3
平鎮,2016-11-05,27,μg/m3
桃園,2016-11-05,26,μg/m3
萬華,2016-11-05,17,μg/m3
士林,2016-11-05,17,μg/m3
板橋,2016-11-05,19,μg/m3
汐止,2016-11-05,17,μg/m3
基隆,2016-11-05,14,μg/m3
馬公,2016-11-02,12,μg/m3
金門,2016-11-02,14,μg/m3
馬祖,2016-11-02,13,μg/m3
宜蘭,2016-11-02,7,μg/m3
陽明,2016-11-02,5,μg/m3
花蓮,2016-11-02,5,μg/m3
臺東,2016-11-02,6,μg/m3
恆春,2016-11-02,4,μg/m3
屏東,2016-11-02,27,μg/m3
前金,2016-11-02,25,μg/m3
美濃,2016-11-02,20,μg/m3
臺南,2016-11-02,16,μg/m3
新營,2016-11-02,13,μg/m3
嘉義,2016-11-02,14,μg/m3
朴子,2016-11-02,14,μg/m3
斗六,2016-11-02,14,μg/m3
南投,2016-11-02,,μg/m3
彰化,2016-11-02,10,μg/m3
忠明,2016-11-02,9,μg/m3
豐原,2016-11-02,7,μg/m3
三義,2016-11-02,,μg/m3
苗栗,2016-11-02,10,μg/m3
新竹,2016-11-02,11,μg/m3
竹東,2016-11-02,8,μg/m3
平鎮,2016-11-02,11,μg/m3
桃園,2016-11-02,10,μg/m3
萬華,2016-11-02,11,μg/m3
士林,2016-11-02,9,μg/m3
板橋,2016-11-02,12,μg/m3
汐止,2016-11-02,10,μg/m3
基隆,2016-11-02,10,μg/m3
馬公,2016-10-30,11,μg/m3
金門,2016-10-30,14,μg/m3
馬祖,2016-10-30,12,μg/m3
宜蘭,2016-10-30,7,μg/m3
陽明,2016-10-30,2,μg/m3
花蓮,2016-10-30,5,μg/m3
臺東,2016-10-30,5,μg/m3
恆春,2016-10-30,5,μg/m3
屏東,2016-10-30,27,μg/m3
前金,2016-10-30,23,μg/m3
美濃,2016-10-30,25,μg/m3
臺南,2016-10-30,20,μg/m3
新營,2016-10-30,16,μg/m3
嘉義,2016-10-30,17,μg/m3
朴子,2016-10-30,14,μg/m3
斗六,2016-10-30,19,μg/m3
南投,2016-10-30,12,μg/m3
彰化,2016-10-30,10,μg/m3
忠明,2016-10-30,9,μg/m3
豐原,2016-10-30,9,μg/m3
三義,2016-10-30,8,μg/m3
苗栗,2016-10-30,8,μg/m3
新竹,2016-10-30,,μg/m3
竹東,2016-10-30,5,μg/m3
平鎮,2016-10-30,9,μg/m3
桃園,2016-10-30,9,μg/m3
萬華,2016-10-30,9,μg/m3
士林,2016-10-30,8,μg/m3
板橋,2016-10-30,9,μg/m3
汐止,2016-10-30,9,μg/m3
基隆,2016-10-30,9,μg/m3
馬公,2016-10-27,31,μg/m3
金門,2016-10-27,,μg/m3
馬祖,2016-10-27,27,μg/m3
宜蘭,2016-10-27,12,μg/m3
陽明,2016-10-27,29,μg/m3
花蓮,2016-10-27,7,μg/m3
臺東,2016-10-27,7,μg/m3
恆春,2016-10-27,5,μg/m3
屏東,2016-10-27,30,μg/m3
前金,2016-10-27,23,μg/m3
美濃,2016-10-27,30,μg/m3
臺南,2016-10-27,31,μg/m3
新營,2016-10-27,39,μg/m3
嘉義,2016-10-27,37,μg/m3
朴子,2016-10-27,42,μg/m3
斗六,2016-10-27,52,μg/m3
南投,2016-10-27,40,μg/m3
彰化,2016-10-27,58,μg/m3
忠明,2016-10-27,60,μg/m3
豐原,2016-10-27,57,μg/m3
三義,2016-10-27,,μg/m3
苗栗,2016-10-27,51,μg/m3
新竹,2016-10-27,,μg/m3
竹東,2016-10-27,36,μg/m3
平鎮,2016-10-27,61,μg/m3
桃園,2016-10-27,51,μg/m3
萬華,2016-10-27,37,μg/m3
士林,2016-10-27,40,μg/m3
板橋,2016-10-27,46,μg/m3
汐止,2016-10-27,34,μg/m3
基隆,2016-10-27,30,μg/m3
馬公,2016-10-24,12,μg/m3
金門,2016-10-24,17,μg/m3
馬祖,2016-10-24,14,μg/m3
宜蘭,2016-10-24,6,μg/m3
陽明,2016-10-24,5,μg/m3
花蓮,2016-10-24,5,μg/m3
臺東,2016-10-24,5,μg/m3
恆春,2016-10-24,7,μg/m3
屏東,2016-10-24,20,μg/m3
前金,2016-10-24,18,μg/m3
美濃,2016-10-24,22,μg/m3
臺南,2016-10-24,,μg/m3
新營,2016-10-24,18,μg/m3
嘉義,2016-10-24,21,μg/m3
朴子,2016-10-24,17,μg/m3
斗六,2016-10-24,24,μg/m3
南投,2016-10-24,22,μg/m3
彰化,2016-10-24,20,μg/m3
忠明,2016-10-24,21,μg/m3
豐原,2016-10-24,18,μg/m3
三義,2016-10-24,17,μg/m3
苗栗,2016-10-24,14,μg/m3
新竹,2016-10-24,10,μg/m3
竹東,2016-10-24,8,μg/m3
平鎮,2016-10-24,8,μg/m3
桃園,2016-10-24,8,μg/m3
萬華,2016-10-24,8,μg/m3
士林,2016-10-24,8,μg/m3
板橋,2016-10-24,8,μg/m3
汐止,2016-10-24,8,μg/m3
基隆,2016-10-24,8,μg/m3
馬公,2016-10-21,12,μg/m3
金門,2016-10-21,14,μg/m3
馬祖,2016-10-21,13,μg/m3
宜蘭,2016-10-21,7,μg/m3
陽明,2016-10-21,6,μg/m3
花蓮,2016-10-21,5,μg/m3
臺東,2016-10-21,11,μg/m3
恆春,2016-10-21,11,μg/m3
屏東,2016-10-21,7,μg/m3
前金,2016-10-21,12,μg/m3
美濃,2016-10-21,6,μg/m3
臺南,2016-10-21,11,μg/m3
新營,2016-10-21,19,μg/m3
嘉義,2016-10-21,14,μg/m3
朴子,2016-10-21,14,μg/m3
斗六,2016-10-21,21,μg/m3
南投,2016-10-21,15,μg/m3
彰化,2016-10-21,26,μg/m3
忠明,2016-10-21,25,μg/m3
豐原,2016-10-21,25,μg/m3
三義,2016-10-21,29,μg/m3
苗栗,2016-10-21,26,μg/m3
新竹,2016-10-21,26,μg/m3
竹東,2016-10-21,15,μg/m3
平鎮,2016-10-21,23,μg/m3
桃園,2016-10-21,18,μg/m3
萬華,2016-10-21,14,μg/m3
士林,2016-10-21,15,μg/m3
板橋,2016-10-21,16,μg/m3
汐止,2016-10-21,8,μg/m3
基隆,2016-10-21,8,μg/m3
馬公,2016-10-18,13,μg/m3
金門,2016-10-18,11,μg/m3
馬祖,2016-10-18,14,μg/m3
宜蘭,2016-10-18,4,μg/m3
陽明,2016-10-18,3,μg/m3
花蓮,2016-10-18,4,μg/m3
臺東,2016-10-18,4,μg/m3
恆春,2016-10-18,3,μg/m3
屏東,2016-10-18,26,μg/m3
前金,2016-10-18,18,μg/m3
美濃,2016-10-18,23,μg/m3
臺南,2016-10-18,,μg/m3
新營,2016-10-18,24,μg/m3
嘉義,2016-10-18,25,μg/m3
朴子,2016-10-18,25,μg/m3
斗六,2016-10-18,38,μg/m3
南投,2016-10-18,51,μg/m3
彰化,2016-10-18,38,μg/m3
忠明,2016-10-18,,μg/m3
豐原,2016-10-18,52,μg/m3
三義,2016-10-18,58,μg/m3
苗栗,2016-10-18,43,μg/m3
新竹,2016-10-18,15,μg/m3
竹東,2016-10-18,27,μg/m3
平鎮,2016-10-18,4,μg/m3
桃園,2016-10-18,4,μg/m3
萬華,2016-10-18,4,μg/m3
士林,2016-10-18,3,μg/m3
板橋,2016-10-18,4,μg/m3
汐止,2016-10-18,4,μg/m3
基隆,2016-10-18,4,μg/m3
馬公,2016-10-15,13,μg/m3
金門,2016-10-15,,μg/m3
馬祖,2016-10-15,14,μg/m3
宜蘭,2016-10-15,5,μg/m3
陽明,2016-10-15,,μg/m3
花蓮,2016-10-15,7,μg/m3
臺東,2016-10-15,,μg/m3
恆春,2016-10-15,5,μg/m3
屏東,2016-10-15,47,μg/m3
前金,2016-10-15,42,μg/m3
美濃,2016-10-15,33,μg/m3
臺南,2016-10-15,35,μg/m3
新營,2016-10-15,33,μg/m3
嘉義,2016-10-15,39,μg/m3
朴子,2016-10-15,30,μg/m3
斗六,2016-10-15,43,μg/m3
南投,2016-10-15,39,μg/m3
彰化,2016-10-15,35,μg/m3
忠明,2016-10-15,35,μg/m3
豐原,2016-10-15,31,μg/m3
三義,2016-10-15,31,μg/m3
苗栗,2016-10-15,17,μg/m3
新竹,2016-10-15,7,μg/m3
竹東,2016-10-15,6,μg/m3
平鎮,2016-10-15,6,μg/m3
桃園,2016-10-15,6,μg/m3
萬華,2016-10-15,7,μg/m3
士林,2016-10-15,6,μg/m3
板橋,2016-10-15,7,μg/m3
汐止,2016-10-15,7,μg/m3
基隆,2016-10-15,7,μg/m3
馬公,2016-10-12,,μg/m3
金門,2016-10-12,13,μg/m3
馬祖,2016-10-12,12,μg/m3
宜蘭,2016-10-12,3,μg/m3
陽明,2016-10-12,,μg/m3
花蓮,2016-10-12,5,μg/m3
臺東,2016-10-12,,μg/m3
恆春,2016-10-12,3,μg/m3
屏東,2016-10-12,19,μg/m3
前金,2016-10-12,,μg/m3
美濃,2016-10-12,15,μg/m3
臺南,2016-10-12,21,μg/m3
新營,2016-10-12,18,μg/m3
嘉義,2016-10-12,21,μg/m3
朴子,2016-10-12,16,μg/m3
斗六,2016-10-12,17,μg/m3
南投,2016-10-12,12,μg/m3
彰化,2016-10-12,10,μg/m3
忠明,2016-10-12,10,μg/m3
豐原,2016-10-12,7,μg/m3
三義,2016-10-12,8,μg/m3
苗栗,2016-10-12,9,μg/m3
新竹,2016-10-12,9,μg/m3
竹東,2016-10-12,4,μg/m3
平鎮,2016-10-12,7,μg/m3
桃園,2016-10-12,7,μg/m3
萬華,2016-10-12,6,μg/m3
士林,2016-10-12,6,μg/m3
板橋,2016-10-12,6,μg/m3
汐止,2016-10-12,6,μg/m3
基隆,2016-10-12,6,μg/m3
馬公,2016-10-09,7,μg/m3
金門,2016-10-09,10,μg/m3
馬祖,2016-10-09,13,μg/m3
宜蘭,2016-10-09,,μg/m3
陽明,2016-10-09,,μg/m3
花蓮,2016-10-09,3,μg/m3
臺東,2016-10-09,3,μg/m3
恆春,2016-10-09,3,μg/m3
屏東,2016-10-09,7,μg/m3
前金,2016-10-09,13,μg/m3
美濃,2016-10-09,4,μg/m3
臺南,2016-10-09,17,μg/m3
新營,2016-10-09,14,μg/m3
嘉義,2016-10-09,18,μg/m3
朴子,2016-10-09,15,μg/m3
斗六,2016-10-09,15,μg/m3
南投,2016-10-09,9,μg/m3
彰化,2016-10-09,7,μg/m3
忠明,2016-10-09,7,μg/m3
豐原,2016-10-09,5,μg/m3
三義,2016-10-09,4,μg/m3
