SiteName,SiteEngName,DamName,County,Township,TWD97Lon,TWD97Lat,TWD97TM2X,TWD97TM2Y,SampleDate,SampleLayer,SampleDepth,ItemName,ItemEngName,ItemEngAbbreviation,ItemValue,ItemUnit
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,15569.00,2707596.00,2017-05-18,表水,0.50m,葉綠素a,Chlorophyl-A,Chl-A,6.4,μg/L
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,15569.00,2707596.00,2017-05-18,表水,0.50m,總磷,Total-Phosphate,TP,0.061,mg/L
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,15569.00,2707596.00,2017-05-18,表水,0.50m,溶氧飽和度,Dissolved Oxygen Saturation,DOS,99.3,%
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,15569.00,2707596.00,2017-05-18,表水,0.50m,氨氮,NH3-N,NH3-N,0.14,mg/L
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,15569.00,2707596.00,2017-05-18,表水,0.50m,化學需氧量,Chemical Oxygen Demand,COD,24.6,mg/L
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,15569.00,2707596.00,2017-05-18,表水,0.50m,溶氧(電極法),Dissolved Oxygen,DO,8.2,mg/L
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,15569.00,2707596.00,2017-05-18,表水,0.50m,懸浮固體,Suspended Solid,SS,9.0,mg/L
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,15569.00,2707596.00,2017-05-18,表水,0.50m,氣溫,Temperature,TMP,23.5,℃
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,15569.00,2707596.00,2017-05-18,表水,0.50m,採樣深度,Sampling Depth,SDP,0.5,m
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,15569.00,2707596.00,2017-05-18,表水,0.50m,導電度,Conductivity,EC,473,μmho/cm25℃
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,15569.00,2707596.00,2017-05-18,表水,0.50m,濁度,Turbidity,TB,8.9,NTU
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,15569.00,2707596.00,2017-05-18,表水,0.50m,酸鹼值,pH,pH,8.9,
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,15569.00,2707596.00,2017-05-18,表水,0.50m,透明度,Transparency,SD,0.8,m
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,15569.00,2707596.00,2017-05-18,表水,0.50m,水溫,Water Temperature,WT,24.8,℃
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,15569.00,2707596.00,2017-05-18,表水,0.50m,卡爾森指數,Carlson Trophic State Index,CTSI,58.48,
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2017-05-18,表水,0.50m,葉綠素a,Chlorophyl-A,Chl-A,16.2,μg/L
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2017-05-18,表水,0.50m,總磷,Total-Phosphate,TP,0.065,mg/L
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2017-05-18,表水,0.50m,溶氧飽和度,Dissolved Oxygen Saturation,DOS,85.8,%
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2017-05-18,表水,0.50m,氨氮,NH3-N,NH3-N,0.03,mg/L
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2017-05-18,表水,0.50m,化學需氧量,Chemical Oxygen Demand,COD,24.6,mg/L
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2017-05-18,表水,0.50m,溶氧(電極法),Dissolved Oxygen,DO,7.2,mg/L
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2017-05-18,表水,0.50m,懸浮固體,Suspended Solid,SS,10.5,mg/L
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2017-05-18,表水,0.50m,氣溫,Temperature,TMP,25.1,℃
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2017-05-18,表水,0.50m,採樣深度,Sampling Depth,SDP,0.5,m
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2017-05-18,表水,0.50m,導電度,Conductivity,EC,1700,μmho/cm25℃
