"lineid","car","time","location","longitude","latitude"
"244019","403-UM","2017/05/29 19:44:37","新北市林口區粉寮69號","121.405016666667","25.0908416666667"
"231064","515-UM","2017/05/29 21:48:56","新北市新店區安華路28-1號","121.519578333333","24.9611166666667"
"241005","262-UM","2017/05/29 21:48:40","新北市三重區五華街141巷58號","121.493538333333","25.08669"
"235026","800-TS","2017/05/29 21:36:36","新北市中和區員山路36巷16-3號","121.485046666667","24.9913066666667"
"247006","341-TH","2017/05/29 21:48:47","新北市林口區太平里180號","121.368223333333","25.1343766666667"
"247008","339-TH","2017/05/29 21:48:50","新北市林口區太平里180號","121.366395","25.1345083333333"
"247014","057-VK","2017/05/29 21:48:51","新北市林口區汕頭32號","121.366335","25.1346983333333"
"251009","008-UM","2017/05/29 21:45:45","新北市淡水區民族路31巷50號","121.462815","25.1367683333333"
"251004","009-UM","2017/05/29 21:48:58","新北市淡水區民權路92巷35號","121.461871666667","25.1254233333333"
"251007","179-VK","2017/05/29 21:48:50","新北市淡水區水源街二段177巷104號","121.452276666667","25.1775116666667"
"251008","181-VK","2017/05/29 21:48:51","新北市淡水區學府路104號","121.449886666667","25.17176"
"251010","413-VK","2017/05/29 21:48:46","新北市淡水區濱海路三段148巷50弄76號","121.430661666667","25.1903366666667"
"251012","441-VK","2017/05/29 21:48:44","新北市淡水區淡金路三段55號","121.447345","25.1983416666667"
"251015","442-VK","2017/05/29 21:48:51","新北市淡水區淡金路二段15號","121.446173333333","25.1891466666667"
"251005","443-VK","2017/05/29 21:48:48","新北市淡水區鄧公路19-1號","121.450233333333","25.1699166666667"
"251006","561-UM","2017/05/29 21:48:57","新北市淡水區中正路63號","121.441373333333","25.169105"
"251011","650-BX","2017/05/29 21:48:55","新北市淡水區新民街322巷5弄1號","121.436251666667","25.1829316666667"
"251002","672-BX","2017/05/29 21:48:59","新北市淡水區大忠街123號","121.447495","25.1768616666667"
"251003","766-UM","2017/05/29 21:48:56","新北市淡水區新春街103-3號","121.44016","25.1820416666667"
"252005","073-UM","2017/05/29 16:26:12","新北市三芝區埔坪里埔頭坑41號","121.504533333333","25.26446"
"221027","281-BY","2017/05/29 21:00:03","新北市汐止區汐萬路一段256巷1號","121.651843333333","25.0748316666667"
