"lineid","car","time","location","longitude","latitude"
"244019","403-UM","2017/05/29 19:44:37","新北市林口區粉寮69號","121.405016666667","25.0908416666667"
"231059","046-UY","2017/05/29 21:18:55","新北市新店區安豐路46號","121.500195","24.955025"
"231061","047-UY","2017/05/29 21:18:53","新北市新店區薏仁坑路自強巷1號","121.497608333333","24.9579133333333"
"231051","107-UY","2017/05/29 21:18:51","新北市新店區中正路700巷82號","121.536058333333","24.9931266666667"
"231047","108-UY","2017/05/29 21:18:45","新北市新店區環河路16號","121.537478333333","24.96157"
"231063","268-BY","2017/05/29 21:18:56","新北市新店區玫瑰路57巷11號","121.496175","24.9463283333333"
"231050","AAD-862","2017/05/29 21:18:48","新北市新店區中華路83巷2弄20號","121.538385","24.9691583333333"
"231067","4772-VM","2017/05/29 21:18:50","新北市新店區安德街148巷42號","121.507651666667","24.9608583333333"
"231065","512-UM","2017/05/29 21:18:59","新北市新店區薏仁坑路6號","121.500166666667","24.958235"
"231054","513-UM","2017/05/29 21:19:00","新北市新店區北新路一段113號","121.53926","24.9623216666667"
"231064","515-UM","2017/05/29 21:18:56","新北市新店區薏仁坑路自強巷1號","121.497611666667","24.9577116666667"
"231040","619-UM","2017/05/29 21:18:59","新北市新店區光明街229號","121.540241666667","24.9643383333333"
"241011","013-R5","2017/05/29 21:18:49","新北市三重區龍濱路191號","121.501946666667","25.071315"
"241028","022-UY","2017/05/29 21:19:02","新北市三重區正義南路169號","121.498941666667","25.05752"
"241008","059-VK","2017/05/29 21:18:56","新北市三重區自強路一段62號","121.497296666667","25.0666666666667"
"241009","060-VK","2017/05/29 21:18:49","新北市三重區忠孝路二段138號","121.48243","25.0682916666667"
"241031","061-VK","2017/05/29 21:18:49","新北市三重區五谷王南街46巷37號","121.475743333333","25.0455316666667"
"241017","063-VK","2017/05/29 21:18:56","新北市三重區中正北路25巷25弄3號","121.49327","25.0626233333333"
"241024","065-VK","2017/05/29 21:18:57","新北市三重區中正北路145巷14號","121.48412","25.0677883333333"
"241002","090-VK","2017/05/29 21:18:48","新北市三重區五華街11號","121.495033333333","25.080385"
"241003","091-VK","2017/05/29 21:18:58","新北市三重區仁義街333號","121.495171666667","25.0847166666667"
"241005","262-UM","2017/05/29 21:19:00","新北市三重區三信路11號","121.488271666667","25.0861316666667"
"241016","266-UM","2017/05/29 21:18:47","新北市三重區自強路一段99號","121.495805","25.0663016666667"
"241022","267-UM","2017/05/29 21:18:58","新北市三重區新北大道一段7號","121.489648333333","25.0612516666667"
"241018","268-UM","2017/05/29 21:19:03","新北市三重區忠孝路一段177號","121.487506666667","25.071745"
"241013","270-UM","2017/05/29 21:18:57","新北市三重區仁愛街66號","121.495848333333","25.0731483333333"
"241025","271-UM","2017/05/29 21:18:55","新北市三重區中正北路208巷10弄6號","121.482491666667","25.0668816666667"
"241007","398-BY","2017/05/29 21:18:59","新北市三重區後竹圍街205巷46號","121.484451666667","25.0729183333333"
"241004","475-VK","2017/05/29 21:18:54","新北市三重區仁愛街418號","121.49047","25.08132"
"241019","478-VK","2017/05/29 21:19:00","新北市三重區重陽路三段7-3號","121.489196666667","25.06652"
"241030","480-VK","2017/05/29 21:18:25","新北市三重區五谷王南街9號","121.472988333333","25.0449216666667"
"241014","543-UM","2017/05/29 21:18:58","新北市三重區三和路二段173巷61號","121.499576666667","25.0702783333333"
"241023","545-UM","2017/05/29 21:18:48","新北市三重區中正北路176巷27號","121.482625","25.0659533333333"
"241001","547-UM","2017/05/29 21:18:52","新北市三重區福隆路44號","121.492373333333","25.0784333333333"
"241006","AAD-863","2017/05/29 21:19:01","新北市三重區重陽路二段67號","121.4877","25.06384"
"241026","887-TS","2017/05/29 21:18:53","新北市三重區大同南路232號","121.496783333333","25.0561366666667"
"241012","941-UM","2017/05/29 21:18:46","新北市三重區龍門路282號","121.501966666667","25.074105"
"241029","942-UM","2017/05/29 21:18:57","新北市三重區新北大道一段3-1號","121.490036666667","25.0613983333333"
"241033","AAC-255","2017/05/29 21:18:59","新北市三重區光復路二段102巷48-2號","121.469393333333","25.05802"
"235039","097-UM","2017/05/29 21:18:52","新北市新店區薏仁坑路自強巷1號","121.497495","24.95764"
"235026","800-TS","2017/05/29 20:43:02","新北市中和區員山路36巷16-3號","121.485095","24.9913466666667"
"247020","893-R6","2017/05/29 21:18:50","新北市蘆洲區復興路323巷368號","121.474055","25.093925"
"247010","546-UM","2017/05/29 21:19:02","新北市蘆洲區鷺江街16-4號","121.478593333333","25.0824683333333"
"247018","500-BY","2017/05/29 21:18:49","新北市蘆洲區復興路105巷11號","121.476328333333","25.08836"
"247006","341-TH","2017/05/29 21:18:47","新北市蘆洲區長安街63號","121.462908333333","25.0798433333333"
"247008","339-TH","2017/05/29 21:18:50","新北市蘆洲區民生街1號","121.47613","25.0792266666667"
"247024","337-TH","2017/05/29 21:18:52","新北市蘆洲區光榮路66巷17號","121.463528333333","25.088195"
"247002","335-TH","2017/05/29 21:18:49","新北市蘆洲區永樂街38巷40號","121.458585","25.0900233333333"
"247014","057-VK","2017/05/29 21:18:51","新北市蘆洲區保和街22號","121.47066","25.0866216666667"
