00,30.9,775.8,662.8,778.6
00:10,30.3,766.6,656.9,781.1
00:20,30.7,760.8,643.8,772.2
00:30,30.4,751.1,659.8,751.3
00:40,30.7,750.6,642.7,753.0
00:50,29.6,738.6,648.6,751.1
01,29.6,733.4,632.3,735.4
01:10,29.3,741.2,648.1,718.4
01:20,29.2,735.4,640.5,715.2
01:30,29.5,733.7,623.5,704.6
01:40,29.5,724.6,627.7,711.3
01:50,30.2,717.7,633.4,710.6
02,29.2,717.9,630.8,705.6
02:10,29.6,731.2,622.6,710.0
02:20,28.7,715.6,625.3,688.9
02:30,29.4,707.3,637.6,687.0
02:40,28.8,708.2,611.1,691.5
02:50,29.3,702.3,635.9,694.3
03,28.7,724.2,612.4,685.5
03:10,28.3,698.1,611.9,684.3
03:20,28.7,698.8,618.4,674.0
03:30,28.7,702.5,617.9,672.7
03:40,28.8,711.8,606.6,686.3
03:50,28.2,696.3,610.1,676.4
04,28.4,708.9,602.5,684.3
04:10,28.4,712.4,596.3,670.0
04:20,28.4,694.7,612.7,677.2
04:30,28.7,706.7,607.7,674.6
04:40,28.6,692.7,610.8,678.8
04:50,29.3,700.4,615.7,679.9
05,29.1,704.5,606.5,675.5
05:10,29.6,705.5,614.9,682.3
05:20,30.6,715.7,623.0,684.2
05:30,29.2,702.2,608.4,684.2
05:40,30.0,705.1,632.7,702.3
05:50,30.7,721.8,629.4,702.3
06,31.6,731.8,613.3,698.3
06:10,31.6,726.9,630.6,725.0
06:20,31.9,731.6,636.1,732.9
06:30,32.2,735.0,637.6,735.8
06:40,32.6,731.3,656.1,752.1
06:50,32.7,736.2,651.1,755.8
07,32.4,758.6,637.1,763.4
07:10,33.2,753.6,639.0,776.6
07:20,33.1,767.7,652.3,781.3
07:30,32.5,780.3,653.8,780.6
07:40,32.8,777.5,665.5,788.4
07:50,32.9,789.2,668.2,811.3
08,33.5,795.9,697.7,835.8
08:10,34.6,833.6,725.2,876.8
08:20,34.4,842.8,735.3,887.8
08:30,35.4,844.3,730.6,910.9
08:40,35.7,856.6,746.8,918.6
08:50,35.7,860.3,739.5,921.9
09,37.1,857.5,747.4,945.0
09:10,36.3,854.2,747.7,946.4
09:20,36.6,856.4,753.6,950.4
09:30,35.9,872.9,755.9,942.8
09:40,37.0,864.8,768.7,953.7
09:50,36.5,862.4,769.2,955.4
10,35.4,851.6,775.4,956.7
10:10,36.3,857.0,767.8,967.7
10:20,36.7,860.2,766.8,974.7
10:30,36.5,863.5,765.5,973.3
10:40,36.2,875.4,764.1,975.3
10:50,35.9,872.0,762.6,983.8
11,36.0,890.6,776.6,978.5
11:10,36.0,893.0,771.8,992.2
11:20,36.1,883.9,775.7,1002.4
11:30,35.7,886.7,769.9,987.9
11:40,35.1,882.4,767.8,980.0
11:50,34.0,878.1,768.6,989.3
12,33.5,855.9,734.9,967.3
12:10,32.9,827.1,705.6,940.7
12:20,33.5,815.5,698.3,933.1
12:30,32.1,816.3,688.6,921.8
12:40,33.0,821.3,686.3,924.2
12:50,32.8,814.1,702.7,922.6
13,33.2,830.8,725.0,931.3
13:10,33.6,856.2,756.0,968.7
13:20,34.8,855.2,764.5,963.2
13:30,34.9,871.0,755.8,975.8
13:40,35.1,873.6,763.1,979.6
13:50,35.1,886.6,756.7,986.1
14,35.3,870.9,776.1,975.5
14:10,35.5,892.0,768.8,972.7
14:20,35.5,875.3,771.9,974.5
14:30,35.5,865.6,770.7,970.2
14:40,35.3,873.3,771.7,968.3
14:50,36.0,871.5,773.8,978.8
15,35.3,872.3,769.0,978.0
15:10,34.8,873.9,777.0,966.5
15:20,35.0,884.0,782.1,980.0
15:30,35.9,877.5,782.1,971.5
15:40,35.9,880.1,793.1,969.4
15:50,36.2,891.7,796.3,978.6
16,36.0,893.5,806.3,974.7
16:10,35.8,893.4,802.5,974.3
16:20,37.1,906.1,793.5,984.9
16:30,37.4,899.9,796.7,979.3
16:40,37.8,897.0,796.9,993.7
16:50,38.0,897.1,806.4,1000.0
17,38.6,888.6,795.7,997.1
17:10,40.5,913.8,775.7,997.6
17:20,41.2,912.4,789.2,1006.3
17:30,41.2,922.3,802.0,1002.2
17:40,41.8,924.0,811.0,1013.9
17:50,42.1,936.6,811.0,1017.4
18,42.4,938.9,802.7,1019.9
18:10,41.9,936.1,799.0,995.0
18:20,41.4,925.1,811.7,993.8
18:30,41.1,919.5,812.8,995.6
18:40,41.6,917.1,791.5,996.6
18:50,41.1,917.1,787.9,995.6
19,41.0,918.5,789.7,984.3
19:10,40.8,914.7,787.2,983.5
19:20,41.0,916.9,791.1,970.8
19:30,40.3,902.9,783.2,968.5
19:40,40.4,901.9,786.1,969.4
19:50,40.8,903.4,785.8,978.8
20,41.1,898.0,769.0,973.0
20:10,39.7,902.0,774.7,951.5
20:20,40.3,892.3,766.6,958.9
20:30,40.8,893.4,756.2,963.8
20:40,40.4,890.7,759.4,943.8
20:50,39.8,883.0,762.7,948.1
21,40.3,885.3,739.1,938.2
21:10,38.9,873.7,738.4,933.9
21:20,38.3,879.6,739.6,932.6
21:30,39.0,864.9,744.1,923.0
21:40,38.9,855.5,740.1,913.2
21:50,38.5,857.7,737.8,899.4
22,38.7,854.4,721.3,883.4
22:10,37.3,844.9,716.5,875.9
22:20,36.5,838.7,699.4,876.4
22:30,36.0,842.1,695.8,876.5
22:40,36.6,847.3,706.7,875.0
22:50,35.8,814.7,710.7,872.1
,
,
,
,
,
,
