SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,80,懸浮微粒,普通,3.7,0.46,47,125,48,8.8,1.5,354,5,9.66,.88,2017-03-12 22:00
三重,新北市,64,懸浮微粒,普通,3.1,2.01,,81,40,50,,,3,133.94,83.9,2017-03-12 22:00
三義,苗栗縣,64,懸浮微粒,普通,2.4,0.53,29,103,54,16,0.7,180,4,16.76,.4,2017-03-12 22:00
土城,新北市,60,懸浮微粒,普通,3.4,0.49,32,59,34,20,0.6,56,3,21.58,1.11,2017-03-12 22:00
士林,臺北市,49,,良好,1,0.41,39,43,19,11,0.7,280,3,12.3,1.64,2017-03-12 22:00
大同,臺北市,61,懸浮微粒,普通,2.7,0.98,,83,41,34,,,3,45.71,12.05,2017-03-12 22:00
大里,臺中市,84,懸浮微粒,普通,2,0.59,31,151,65,22,1.3,277,7,23,1.39,2017-03-12 22:00
大園,桃園市,62,懸浮微粒,普通,2.9,0.33,51,76,30,9.2,1.6,222,3,10.22,1.06,2017-03-12 22:00
大寮,高雄市,54,懸浮微粒,普通,4,0.42,39,71,27,17,1.3,316,2,18.42,1.25,2017-03-12 22:00
小港,高雄市,50,,良好,3.2,0.52,40,56,35,22,1.7,20,3,23.08,.95,2017-03-12 22:00
中山,臺北市,58,懸浮微粒,普通,2,0.78,27,78,34,29,1.2,341,3,36.54,7.23,2017-03-12 22:00
中壢,桃園市,54,懸浮微粒,普通,2.8,1.31,23,48,19,39,0.8,207,3,71.93,33.21,2017-03-12 22:00
仁武,高雄市,60,懸浮微粒,普通,3,0.43,45,80,49,16,1.6,47,4,16.35,.82,2017-03-12 22:00
斗六,雲林縣,72,懸浮微粒,普通,2.2,0.4,42,88,74,11,1.2,18,9,11.88,1.11,2017-03-12 22:00
冬山,宜蘭縣,27,,良好,1.2,0.32,24,30,14,7.9,1.1,255,2,9.31,1.43,2017-03-12 22:00
古亭,臺北市,87,懸浮微粒,普通,2.4,0.6,33,124,39,24,1.2,200,4,25.29,1.78,2017-03-12 22:00
左營,高雄市,62,懸浮微粒,普通,2.5,0.55,45,93,49,16,1.3,31,4,15.87,.01,2017-03-12 22:00
平鎮,桃園市,60,懸浮微粒,普通,1.3,0.38,46,53,34,13,1.2,215,3,14.25,1.28,2017-03-12 22:00
永和,新北市,56,懸浮微粒,普通,3.3,1.39,18,59,41,38,1,239,4,58.43,20.46,2017-03-12 22:00
安南,臺南市,72,懸浮微粒,普通,3.3,0.51,34,103,54,19,1,27,6,20.7,1.89,2017-03-12 22:00
朴子,嘉義縣,78,懸浮微粒,普通,1.5,0.35,42,124,54,8.7,0.8,28,6,10.4,1.67,2017-03-12 22:00
汐止,新北市,58,懸浮微粒,普通,2.4,0.63,25,90,50,25,1.2,174,4,27.84,2.56,2017-03-12 22:00
竹山,南投縣,72,懸浮微粒,普通,1.8,0.37,42,84,64,9.8,0.7,182,8,10.53,.7,2017-03-12 22:00
竹東,新竹縣,56,懸浮微粒,普通,1.1,0.39,31,41,27,11,0.9,196,3,12.96,1.53,2017-03-12 22:00
西屯,臺中市,80,懸浮微粒,普通,2.6,0.6,34,129,72,22,0.7,260,8,23.63,1.37,2017-03-12 22:00
沙鹿,臺中市,80,懸浮微粒,普通,1.7,0.5,46,123,58,15,1.5,349,6,16.44,1.15,2017-03-12 22:00
宜蘭,宜蘭縣,35,,良好,1.5,0.4,20,31,17,11,0.7,299,2,11.73,1.14,2017-03-12 22:00
忠明,臺中市,79,懸浮微粒,普通,2.7,0.73,26,143,73,27,0.9,169,8,28.86,1.6,2017-03-12 22:00
松山,臺北市,57,懸浮微粒,普通,2.8,0.58,34,69,42,24,1,291,4,26.66,2.98,2017-03-12 22:00
板橋,新北市,70,懸浮微粒,普通,3.3,0.72,25,79,39,27,1.1,229,4,30.21,2.73,2017-03-12 22:00
林口,新北市,58,懸浮微粒,普通,1.5,0.33,45,50,30,8.4,0.9,196,4,9.62,1.23,2017-03-12 22:00
林園,高雄市,42,,良好,3.6,0.34,43,43,31,15,1.9,37,3,15.86,.77,2017-03-12 22:00
花蓮,花蓮縣,30,,良好,0.7,0.28,36,23,16,4.7,2.6,232,1,6.66,1.98,2017-03-12 22:00
金門,金門縣,49,,良好,7.8,0.36,30,40,30,21,1.5,144,3,21.62,.86,2017-03-12 22:00
前金,高雄市,64,懸浮微粒,普通,2.9,0.58,40,91,42,18,1.6,319,3,18.89,.72,2017-03-12 22:00
前鎮,高雄市,56,懸浮微粒,普通,2.3,0.7,37,74,41,21,1.6,43,4,22.06,1.49,2017-03-12 22:00
南投,南投縣,92,懸浮微粒,普通,1,0.51,37,155,83,11,1.1,209,10,12.38,.89,2017-03-12 22:00
屏東,屏東縣,53,懸浮微粒,普通,2.2,0.44,42,58,34,14,0.7,306,3,15.03,1.21,2017-03-12 22:00
恆春,屏東縣,45,,良好,0.8,0.16,55,24,9,1.3,2.4,59,1,2.73,1.41,2017-03-12 22:00
美濃,高雄市,60,懸浮微粒,普通,1.4,0.41,45,81,39,,1,295,4,,,2017-03-12 22:00
苗栗,苗栗縣,82,懸浮微粒,普通,1,0.42,45,145,51,12,0.5,279,5,13.03,1.28,2017-03-12 22:00
埔里,南投縣,72,懸浮微粒,普通,1.7,0.46,49,93,69,9.4,0.9,253,10,10.04,.6,2017-03-12 22:00
桃園,桃園市,58,懸浮微粒,普通,3.4,0.49,37,53,35,19,0.5,127,4,20.67,1.18,2017-03-12 22:00
馬公,澎湖縣,48,,良好,0.5,0.3,52,40,26,3.4,1.6,34,3,4.5,1.09,2017-03-12 22:00
馬祖,連江縣,40,,良好,2.1,0.25,48,30,13,5.3,0.5,209,2,5.62,.28,2017-03-12 22:00
基隆,基隆市,41,,良好,2.5,0.56,28,69,42,22,2.3,252,3,24.46,2.22,2017-03-12 22:00
崙背,雲林縣,72,懸浮微粒,普通,1.5,0.34,47,109,74,7.9,1.8,319,8,9.57,1.64,2017-03-12 22:00
淡水,新北市,60,懸浮微粒,普通,2.5,0.31,37,53,29,7.1,,,3,7.67,.53,2017-03-12 22:00
麥寮,雲林縣,78,懸浮微粒,普通,1.1,0.38,41,119,59,10,1.6,295,7,10.18,.12,2017-03-12 22:00
善化,臺南市,72,懸浮微粒,普通,2.7,0.6,32,108,55,14,1.8,41,5,15.74,2.04,2017-03-12 22:00
復興,高雄市,56,懸浮微粒,普通,2.8,0.92,33,74,34,27,0.7,127,3,31.36,4.35,2017-03-12 22:00
湖口,新竹縣,68,懸浮微粒,普通,1.5,0.28,57,101,32,5.6,0.7,219,3,6.53,.89,2017-03-12 22:00
菜寮,新北市,56,懸浮微粒,普通,2.6,0.46,37,53,30,18,0.8,319,3,19.07,1.08,2017-03-12 22:00
陽明,臺北市,43,,良好,0.8,0.31,52,16,12,2.9,,,2,3.38,.47,2017-03-12 22:00
新竹,新竹市,70,懸浮微粒,普通,1.6,0.44,45,111,41,12,0.9,231,3,12.3,.45,2017-03-12 22:00
新店,新北市,60,懸浮微粒,普通,2.9,0.58,33,93,48,21,1.3,309,4,21.72,1.14,2017-03-12 22:00
新莊,新北市,56,懸浮微粒,普通,2.2,0.49,34,50,32,20,0.6,114,3,20.34,.84,2017-03-12 22:00
新港,嘉義縣,78,懸浮微粒,普通,1.6,0.38,41,119,48,9.7,1,332,6,11.2,1.51,2017-03-12 22:00
新營,臺南市,0,,,1.5,0.5,31,114,61,19,1.2,5.1,,20.92,1.48,2017-03-12 22:00
楠梓,高雄市,71,懸浮微粒,普通,2.5,0.48,41,108,50,16,1.3,82,5,16.96,1.43,2017-03-12 22:00
萬里,新北市,60,懸浮微粒,普通,2.5,0.48,25,74,37,19,2.5,209,3,20.37,1.84,2017-03-12 22:00
