"lineid","car","time","location","longitude","latitude","cityid","cityname"
"248005","653-BX","2017/08/26 08:38:24","新北市五股區明德路8號","121.43333","25.0716816666667","6501500","五股區"
"222004","289-BY","2017/08/26 08:48:48","新北市深坑區大崙尾1-1號","121.61557","24.9750816666667","6501800","深坑區"
"231007","189-VK","2017/08/26 08:52:53","新北市新店區新潭路三段215巷25號","121.508115","24.90402","6500600","新店區"
"231008","192-VK","2017/08/26 08:52:41","新北市新店區新烏路三段寶島巷2弄3號","121.551981666667","24.8986116666667","6500600","新店區"
"220072","015-TV","2017/08/26 08:52:36","新北市板橋區華東街1-10號","121.448476666667","24.99495","6500100","板橋區"
"226005","5620-A6","2017/08/26 08:52:33","新北市平溪區十分里十分街283號","121.779121666667","25.0458933333333","6502400","平溪區"
"226002","8452-VL","2017/08/26 08:50:36","新北市平溪區東勢里芊蓁林9-1號","121.73567","24.990435","6502400","平溪區"
"226003","AGD-0702","2017/08/26 08:52:52","新北市平溪區十分里十分街236號","121.778216666667","25.0440816666667","6502400","平溪區"
"223006","022-BY","2017/08/26 08:52:42","新北市石碇區石崁21號","121.65742","24.9917133333333","6501900","石碇區"
"223002","198-BX","2017/08/26 08:38:46","新北市石碇區小粗坑(潭邊里)6號","121.675076666667","24.9842783333333","6501900","石碇區"
"223003","205-TH","2017/08/26 08:52:39","新北市石碇區北宜路四段26號","121.623146666667","24.9579366666667","6501900","石碇區"
"223008","406-TH","2017/08/26 08:52:41","新北市石碇區石汐路1號","121.678328333333","25.0341533333333","6501900","石碇區"
"223001","437-BY","2017/08/26 08:52:44","新北市石碇區北宜路四段25號","121.623035","24.95797","6501900","石碇區"
"223004","660-BX","2017/08/26 08:52:51","新北市石碇區崩山58號","121.686325","24.96591","6501900","石碇區"
"223007","661-BX","2017/08/26 08:52:39","新北市石碇區碇南路二段鹿窟巷2號","121.674271666667","25.0305033333333","6501900","石碇區"
"223005","677-TV","2017/08/26 08:52:35","新北市石碇區碇坪路二段71號","121.685475","24.9652966666667","6501900","石碇區"
"227006","282-VK","2017/08/26 08:52:42","新北市雙溪區上林里內平林125號","121.823833333333","25.0276666666667","6502500","雙溪區"
"253003","6232-TK","2017/08/26 08:52:48","新北市石門區尖子鹿8號","121.575175","25.2799616666667","6502200","石門區"
"253001","6251-TK","2017/08/26 08:52:44","新北市石門區下員坑46-6號","121.517275","25.2771016666667","6502200","石門區"
"253002","637-UY","2017/08/26 08:52:46","新北市石門區尖山湖18號","121.558591666667","25.2470466666667","6502200","石門區"
"253004","8270-PC","2017/08/26 08:52:52","新北市石門區阿里荖49號","121.607163333333","25.2761983333333","6502200","石門區"
"252004","249-BX","2017/08/26 08:52:39","新北市三芝區興華里田心子16號","121.493446666667","25.2043516666667","6502100","三芝區"
"252007","AAC-283","2017/08/26 08:52:37","新北市三芝區錫板里番婆林43號","121.493165","25.2332633333333","6502100","三芝區"
"237001","159-UY","2017/08/26 08:52:54","新北市三峽區大觀路309號","121.3733","24.9472216666667","6500900","三峽區"
"241031","760-BX","2017/08/26 08:52:53","新北市三峽區插角24號","121.402005","24.8731433333333","6500200","三重區"
"236011","165-UM","2017/08/26 08:52:52","新北市土城區金城路一段56號","121.442308333333","24.970715","6501300","土城區"
"236002","339-SR","2017/08/26 08:52:38","新北市土城區中央路二段276-1號","121.440786666667","24.9743233333333","6501300","土城區"
"236006","498-BY","2017/08/26 08:52:40","新北市土城區承天路9號","121.436206666667","24.9659166666667","6501300","土城區"
