SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,18,,良好,2.6,0.29,21,8,11,14,1.7,40,1,16.79,2.91,2017-05-16 10:00
三重,新北市,35,,良好,3.8,1.6,,35,12,47,,,1,104.6,57.46,2017-05-16 10:00
三義,苗栗縣,20,,良好,0.7,0.21,24,8,2,5.7,1.9,28,1,7.2,1.47,2017-05-16 10:00
土城,新北市,17,,良好,4.1,0.58,20,17,12,28,1.1,351,1,33.32,5.51,2017-05-16 10:00
士林,臺北市,14,,良好,1.7,0.7,13,27,8,37,1.1,0.5,,46.49,9.73,2017-05-16 10:00
大同,臺北市,30,,良好,5.4,1.96,,32,14,52,,,1,132.08,79.65,2017-05-16 10:00
大里,臺中市,24,,良好,2.9,0.52,7.6,19,10,23,0.7,2.3,1,35.34,11.91,2017-05-16 10:00
大園,桃園市,25,,良好,3.8,0.31,30,18,12,31,4.4,44,1,40.35,8.94,2017-05-16 10:00
大寮,高雄市,42,,良好,3.2,0.17,16,39,14,7.1,1.6,119,2,10.52,3.46,2017-05-16 10:00
小港,高雄市,35,,良好,6,0.55,13,54,17,24,1.6,64,2,40.69,16.69,2017-05-16 10:00
中山,臺北市,25,,良好,2.6,0.55,30,5,6,31,2.8,134,1,36.66,5.92,2017-05-16 10:00
中壢,桃園市,35,,良好,4.4,1.01,12,30,13,45,1,345,1,67.75,22.27,2017-05-16 10:00
仁武,高雄市,50,,良好,4.4,0.41,18,44,7,18,1,148,2,26.02,7.78,2017-05-16 10:00
斗六,雲林縣,31,,良好,1.8,0.25,14,42,21,11,2.1,35,2,14.87,3.69,2017-05-16 10:00
冬山,宜蘭縣,40,,良好,0.8,0.16,48,20,4,6.1,0.8,216,1,7.6,1.51,2017-05-16 10:00
古亭,臺北市,0,,,5.6,0.61,23,6,10,35,1.5,106,,44.02,8.96,2017-05-16 10:00
左營,高雄市,49,,良好,5.4,0.68,13,60,18,31,1.4,346,2,44.19,13.51,2017-05-16 10:00
平鎮,桃園市,26,,良好,5.3,0.59,22,18,2,34,2.5,48,1,39.37,5.12,2017-05-16 10:00
永和,新北市,18,,良好,3.5,1,22,13,13,35,1.4,99,1,51.03,16.47,2017-05-16 10:00
安南,臺南市,37,,良好,2.7,0.36,15,34,13,17,1.8,73,2,25.67,8.3,2017-05-16 10:00
朴子,嘉義縣,39,,良好,1.9,0.22,26,33,7,6.5,1.9,94,2,9.45,2.93,2017-05-16 10:00
汐止,新北市,30,,良好,2.6,0.31,36,9,5,23,1.9,42,1,26.88,3.71,2017-05-16 10:00
竹山,南投縣,25,,良好,1.8,0.21,15,25,12,11,2.1,20,2,15.86,4.98,2017-05-16 10:00
竹東,新竹縣,18,,良好,3.7,0.33,20,15,7,22,0.8,92,1,24.55,2.49,2017-05-16 10:00
西屯,臺中市,19,,良好,2.1,0.87,9.5,23,8,35,0.8,337,1,50.86,15.84,2017-05-16 10:00
沙鹿,臺中市,12,,良好,2.5,0.45,14,11,8,24,2.9,324,1,31.49,7,2017-05-16 10:00
宜蘭,宜蘭縣,30,,良好,1.9,0.24,36,19,8,8.1,1.1,183,1,9.35,1.24,2017-05-16 10:00
忠明,臺中市,11,,良好,2.1,0.83,9.7,14,10,30,0.9,15,1,41.96,12.45,2017-05-16 10:00
松山,臺北市,19,,良好,3.9,0.51,23,16,4,38,1.9,68,1,45.01,6.87,2017-05-16 10:00
板橋,新北市,20,,良好,3.2,0.68,21,16,5,36,1.2,59,1,44.29,8.58,2017-05-16 10:00
林口,新北市,24,,良好,3.3,0.38,26,30,13,23,2.6,49,2,30.84,7.53,2017-05-16 10:00
林園,高雄市,25,,良好,4.3,0.13,18,26,14,8.5,1.5,346,2,12.6,4.06,2017-05-16 10:00
花蓮,花蓮縣,27,,良好,2.2,0.34,33,25,13,19,2.6,315,,22.4,3.59,2017-05-16 10:00
金門,金門縣,40,,良好,2.2,0.25,48,21,16,7.9,3.5,56,2,8.94,1.02,2017-05-16 10:00
前金,高雄市,46,,良好,12,0.71,17,51,23,31,1.2,282,2,44.07,13.51,2017-05-16 10:00
前鎮,高雄市,47,,良好,11,0.66,14,53,27,30,2,148,2,43.73,13.95,2017-05-16 10:00
南投,南投縣,26,,良好,2.3,0.33,13,24,17,11,1.2,301,2,17.11,5.73,2017-05-16 10:00
屏東,屏東縣,34,,良好,2,0.46,15,35,16,13,1.5,66,2,18.9,5.83,2017-05-16 10:00
恆春,屏東縣,24,,良好,2,0.07,28,15,2,1.5,2.3,172,1,3.44,1.98,2017-05-16 10:00
美濃,高雄市,29,,良好,1.5,0.27,13,29,17,7,0.9,71,2,11.23,4.21,2017-05-16 10:00
苗栗,苗栗縣,24,,良好,3.2,0.33,23,26,11,18,1.8,52,1,22.59,4.25,2017-05-16 10:00
埔里,南投縣,18,,良好,2.1,0.29,18,17,11,8.7,0.7,284,1,11.15,2.42,2017-05-16 10:00
桃園,桃園市,25,,良好,4.6,0.48,30,18,2,26,1,79,1,29.45,3.76,2017-05-16 10:00
馬公,澎湖縣,40,,良好,2.2,0.17,48,11,4,5.5,4.1,71,1,7.02,1.57,2017-05-16 10:00
馬祖,連江縣,32,,良好,3.3,0.31,38,30,17,10,3,58,1,12.46,2.42,2017-05-16 10:00
基隆,基隆市,46,,良好,1,0.19,56,2,3,6.3,1.1,84,1,7.13,.82,2017-05-16 10:00
崙背,雲林縣,20,,良好,1.9,0.27,20,16,18,13,1.9,37,2,16.37,3.34,2017-05-16 10:00
淡水,新北市,30,,良好,2.3,0.29,36,8,7,12,,,1,12.34,.67,2017-05-16 10:00
麥寮,雲林縣,40,,良好,2.6,0.28,,37,13,,2.5,42,2,,,2017-05-16 10:00
