SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,24,,良好,1.9,0.08,18,2,8,3.7,3.1,248,1,4.26,.55,2017-06-21 19:00
三重,新北市,52,懸浮微粒,普通,4.4,2.54,,48,14,27,,,2,123.76,96.99,2017-06-21 19:00
三義,苗栗縣,23,,良好,2.8,0.14,15,21,4,9.4,3.5,196,1,10.77,1.36,2017-06-21 19:00
土城,新北市,35,,良好,2.6,0.32,12,28,6,14,2.2,197,2,15.8,2.23,2017-06-21 19:00
士林,臺北市,32,,良好,2.4,0.26,11,25,10,11,2.2,306,2,12.72,1.64,2017-06-21 19:00
大同,臺北市,52,懸浮微粒,普通,3.4,2.98,,59,15,21,,,1,72.9,52.31,2017-06-21 19:00
大里,臺中市,50,,良好,1.8,0.28,11,50,18,7.7,2.3,204,1,12.37,4.67,2017-06-21 19:00
大園,桃園市,26,,良好,3.6,0.11,18,25,17,3.7,5,223,2,6.08,2.42,2017-06-21 19:00
大寮,高雄市,28,,良好,1.6,0.11,12,18,12,5.1,1.9,235,1,7.51,2.38,2017-06-21 19:00
小港,高雄市,30,,良好,12,0.12,11,22,10,11,1.8,250,1,13.54,3.04,2017-06-21 19:00
中山,臺北市,37,,良好,4.2,1.48,3.7,39,17,21,2.3,272,2,58.8,37.55,2017-06-21 19:00
中壢,桃園市,47,,良好,8,1.95,3.4,44,15,21,1.6,156,2,89.29,68.08,2017-06-21 19:00
仁武,高雄市,22,,良好,4.4,0.32,10,26,5,14,1.8,203,1,18.59,4.47,2017-06-21 19:00
斗六,雲林縣,32,,良好,2.5,0.38,14,26,2,11,2.2,228,1,14.68,4.01,2017-06-21 19:00
冬山,宜蘭縣,45,,良好,4.4,0.33,36,51,29,11,1.4,245,2,12.93,1.74,2017-06-21 19:00
古亭,臺北市,32,,良好,2.9,0.89,8.2,31,15,27,1.7,107,2,37.17,10.46,2017-06-21 19:00
左營,高雄市,24,,良好,1.5,0.25,11,26,12,9.4,1.9,222,1,10.87,1.51,2017-06-21 19:00
平鎮,桃園市,43,,良好,3.4,0.2,11,35,2,11,4,229,1,14.57,3.98,2017-06-21 19:00
永和,新北市,34,,良好,4.5,1.51,7,32,16,23,1.5,265,2,51.21,28.21,2017-06-21 19:00
安南,臺南市,19,,良好,1.7,0.46,10,21,4,11,2.5,187,1,15.41,4.7,2017-06-21 19:00
朴子,嘉義縣,31,,良好,2,0.28,18,21,12,7.2,2.5,223,1,11.22,4.06,2017-06-21 19:00
汐止,新北市,30,,良好,8.4,0.47,6.7,30,21,,2.4,73,2,,,2017-06-21 19:00
竹山,南投縣,24,,良好,2.4,0.14,19,23,8,7.4,1.3,271,1,8.98,1.57,2017-06-21 19:00
竹東,新竹縣,30,,良好,2.7,0.25,12,23,14,9.6,1.2,178,2,11.9,2.32,2017-06-21 19:00
西屯,臺中市,36,,良好,3.6,0.18,9.6,48,12,14,1.5,180,2,15.76,2.04,2017-06-21 19:00
沙鹿,臺中市,0,,,1.4,0.16,15,22,9,8.2,3.9,215,,11.59,3.36,2017-06-21 19:00
宜蘭,宜蘭縣,36,,良好,2.4,0.5,32,36,12,13,1.4,52,2,14.61,1.46,2017-06-21 19:00
忠明,臺中市,26,,良好,2.2,0.38,7.7,27,16,14,1.9,167,2,21.39,7.19,2017-06-21 19:00
松山,臺北市,27,,良好,7.4,0.67,5.7,32,26,32,1.5,87,,47.31,14.98,2017-06-21 19:00
板橋,新北市,35,,良好,3.3,0.36,10,28,8,14,2.8,244,1,17.01,3.2,2017-06-21 19:00
林口,新北市,27,,良好,1,0.14,12,21,7,7.2,3.8,252,1,9.25,2.06,2017-06-21 19:00
林園,高雄市,15,,良好,4.7,0.02,18,10,1,4.4,1.5,197,1,6.77,2.33,2017-06-21 19:00
花蓮,花蓮縣,39,,良好,2.2,0.35,46,38,18,12,1.8,69,2,13.27,1.66,2017-06-21 19:00
