SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,58,懸浮微粒,普通,3.5,0.34,36,53,17,7.9,3,35,3,8.54,.6,2017-01-23 04:00
三重,新北市,62,懸浮微粒,普通,3.3,0.36,,60,14,19,,,2,30.55,11.51,2017-01-23 03:00
三義,苗栗縣,44,,良好,2.2,0.3,39,41,23,2.9,3.4,34,3,3.88,1,2017-01-23 04:00
土城,新北市,51,懸浮微粒,普通,1.3,0.21,49,41,15,3.3,1.9,140,2,4.44,1.13,2017-01-23 04:00
士林,臺北市,52,懸浮微粒,普通,2.1,0.22,49,53,16,2.6,3.7,116,2,2.35,-.27,2017-01-23 04:00
大同,臺北市,61,懸浮微粒,普通,4.8,0.33,,65,17,7,,,2,8.5,1.51,2017-01-23 04:00
大里,臺中市,52,懸浮微粒,普通,1.9,0.46,15,52,24,19,1.3,210,3,19.21,.05,2017-01-23 04:00
大園,桃園市,54,懸浮微粒,普通,2.5,0.24,46,44,12,7.8,4.8,57,2,7.75,-.06,2017-01-23 04:00
大寮,高雄市,80,懸浮微粒,普通,15,0.48,8.9,102,37,28,1.7,318,4,30.34,2.13,2017-01-23 04:00
小港,高雄市,90,懸浮微粒,普通,4.7,0.57,19,119,46,23,1.2,24,5,25.87,2.6,2017-01-23 04:00
中山,臺北市,50,,良好,7.6,0.28,42,34,16,9.5,2.9,117,2,10.67,1.17,2017-01-23 04:00
中壢,桃園市,51,懸浮微粒,普通,5.1,0.33,48,47,12,4,1.8,163,2,5.29,1.28,2017-01-23 04:00
仁武,高雄市,94,懸浮微粒,普通,4.5,0.6,15,112,43,29,2,323,4,28.68,-.34,2017-01-23 04:00
斗六,雲林縣,60,懸浮微粒,普通,2.9,0.42,22,52,39,13,1.1,26,5,15.2,2.52,2017-01-23 04:00
冬山,宜蘭縣,58,懸浮微粒,普通,1.8,0.3,42,51,20,11,1.9,245,2,15.54,4.79,2017-01-23 04:00
古亭,臺北市,41,,良好,2.3,0.19,49,33,20,3.1,3.1,91,3,4.91,1.86,2017-01-23 04:00
左營,高雄市,94,懸浮微粒,普通,4.6,0.64,14,107,48,30,1.8,323,5,30.76,.88,2017-01-23 04:00
平鎮,桃園市,54,懸浮微粒,普通,2.2,0.22,47,53,20,5.1,4.2,65,2,7.37,2.23,2017-01-23 04:00
永和,新北市,48,,良好,2.2,0.21,49,40,19,3.5,2.7,100,2,4.76,1.28,2017-01-23 04:00
安南,臺南市,74,懸浮微粒,普通,2.7,0.39,25,74,39,14,1.2,58,4,15.21,1.37,2017-01-23 04:00
朴子,嘉義縣,70,懸浮微粒,普通,2.6,0.34,33,75,35,9.9,1.5,84,3,10.67,.79,2017-01-23 04:00
汐止,新北市,49,,良好,2.2,0.23,48,37,17,5.5,2.5,38,2,6.87,1.38,2017-01-23 04:00
竹山,南投縣,64,懸浮微粒,普通,1.8,0.46,17,70,52,20,1.3,32,5,19.95,.09,2017-01-23 04:00
竹東,新竹縣,51,懸浮微粒,普通,1.9,0.23,45,40,19,3.6,2,80,2,4.32,.69,2017-01-23 04:00
西屯,臺中市,52,懸浮微粒,普通,2.8,0.32,38,39,34,8.1,2,37,3,9.59,1.54,2017-01-23 04:00
沙鹿,臺中市,52,懸浮微粒,普通,1.9,0.32,39,43,22,7.2,4,20,3,8.61,1.43,2017-01-23 04:00
宜蘭,宜蘭縣,59,懸浮微粒,普通,2.3,0.29,43,58,20,2.7,1.3,248,3,4.11,1.38,2017-01-23 04:00
忠明,臺中市,47,,良好,2.9,0.36,32,46,31,11,1,18,3,12.9,1.85,2017-01-23 04:00
松山,臺北市,52,懸浮微粒,普通,2.7,0.23,46,48,14,5.2,2.5,83,2,6.95,1.72,2017-01-23 04:00
板橋,新北市,54,懸浮微粒,普通,3.1,0.23,44,50,14,5.9,2,72,2,6.92,1.05,2017-01-23 04:00
林口,新北市,55,懸浮微粒,普通,2.6,0.21,49,48,16,1.3,3.7,76,2,2.1,.78,2017-01-23 04:00
林園,高雄市,71,懸浮微粒,普通,8.7,0.42,12,84,22,28,1.1,3.9,2,29.24,1.69,2017-01-23 04:00
花蓮,花蓮縣,43,,良好,1.7,0.27,33,38,19,4.6,1.5,299,2,5.66,1.02,2017-01-23 04:00
金門,金門縣,64,懸浮微粒,普通,3.6,0.35,50,84,39,6.2,3.8,50,4,6.51,.3,2017-01-23 04:00
前金,高雄市,91,懸浮微粒,普通,6.2,0.63,13,119,51,28,1.6,313,5,29.05,.86,2017-01-23 04:00
前鎮,高雄市,91,懸浮微粒,普通,5,0.68,13,116,58,28,1.6,46,6,28.72,.94,2017-01-23 04:00
南投,南投縣,59,懸浮微粒,普通,2.2,0.4,21,63,30,15,0.5,118,3,16.9,1.84,2017-01-23 04:00
屏東,屏東縣,86,懸浮微粒,普通,3.5,0.43,24,113,49,14,1.3,281,6,14.34,.59,2017-01-23 04:00
恆春,屏東縣,48,,良好,1.7,0.26,57,36,25,2.8,12,40,2,4.03,1.22,2017-01-23 04:00
美濃,高雄市,73,懸浮微粒,普通,1.6,0.43,20,91,40,9.7,1,238,4,10.85,1.16,2017-01-23 04:00
苗栗,苗栗縣,57,懸浮微粒,普通,1.8,0.28,42,54,20,6.5,1,22,3,6.93,.43,2017-01-23 04:00
埔里,南投縣,47,,良好,1.6,0.39,13,47,34,12,0.7,253,3,12.79,1.09,2017-01-23 04:00
桃園,桃園市,52,懸浮微粒,普通,3.4,0.22,47,48,12,4.6,2.4,93,2,5.36,.78,2017-01-23 04:00
馬公,澎湖縣,69,懸浮微粒,普通,2.7,0.24,47,83,24,1.9,7.9,90,3,2.8,.94,2017-01-23 04:00
馬祖,連江縣,68,懸浮微粒,普通,5.5,0.38,42,87,38,7,5,58,4,9.49,2.51,2017-01-23 04:00
基隆,基隆市,43,,良好,2.1,0.22,48,38,18,1.7,2.5,82,2,2.42,.75,2017-01-23 04:00
崙背,雲林縣,58,懸浮微粒,普通,2.6,0.38,32,61,37,10,1.8,41,4,11.47,1.42,2017-01-23 04:00
淡水,新北市,51,懸浮微粒,普通,2.8,0.2,45,43,16,1.8,,,2,2.75,.94,2017-01-23 04:00
麥寮,雲林縣,78,懸浮微粒,普通,11,0.43,22,91,42,20,2.9,43,4,22.52,2.04,2017-01-23 04:00
善化,臺南市,74,懸浮微粒,普通,4.2,0.41,23,88,39,15,1.9,7.9,4,16.44,1.01,2017-01-23 04:00
復興,高雄市,85,懸浮微粒,普通,5.4,0.68,15,107,53,31,1.2,286,5,31.64,.74,2017-01-23 04:00
湖口,新竹縣,50,,良好,3.1,0.24,47,41,15,4.7,8.3,52,2,8.21,3.5,2017-01-23 04:00
菜寮,新北市,52,懸浮微粒,普通,2.4,0.2,47,44,16,4.1,3.7,90,2,5.9,1.78,2017-01-23 04:00
陽明,臺北市,40,,良好,2.7,0.22,49,28,18,1.8,,,2,2.37,.57,2017-01-23 04:00
新竹,新竹市,52,懸浮微粒,普通,2,0.25,48,43,15,4.6,3.7,75,2,5.75,1.12,2017-01-23 04:00
新店,新北市,52,懸浮微粒,普通,1.8,0.2,50,48,21,2.4,3.4,142,3,3.29,.85,2017-01-23 04:00
新莊,新北市,51,懸浮微粒,普通,5,0.24,43,40,7,8.1,4.7,70,2,9.18,1.05,2017-01-23 04:00
新港,嘉義縣,66,懸浮微粒,普通,1.4,0.36,31,57,36,7.6,1.6,356,4,9.24,1.69,2017-01-23 04:00
新營,臺南市,68,懸浮微粒,普通,4,0.42,23,70,31,18,1.9,31,4,19.07,1.09,2017-01-23 04:00
楠梓,高雄市,94,懸浮微粒,普通,3.7,0.51,19,124,54,19,2.3,336,6,20.53,1.7,2017-01-23 04:00
萬里,新北市,67,懸浮微粒,普通,2.3,0.23,52,73,19,2.4,9.8,51,3,3.29,.86,2017-01-23 04:00
萬華,臺北市,56,懸浮微粒,普通,4.7,0.26,44,50,21,8.1,3.4,102,2,9.58,1.51,2017-01-23 04:00
嘉義,嘉義市,70,懸浮微粒,普通,3.2,0.53,21,81,49,15,2.1,49,5,16.71,1.88,2017-01-23 04:00
彰化,彰化縣,57,懸浮微粒,普通,2,0.35,31,48,30,11,1.8,39,3,11.52,.98,2017-01-23 04:00
臺西,雲林縣,0,,,6.3,0.34,33,37,38,16,5.3,38,4,17.56,1.13,2017-01-23 04:00
臺東,臺東縣,49,,良好,1.3,0.28,45,48,19,2.6,2.4,284,2,3.89,1.27,2017-01-23 04:00
臺南,臺南市,72,懸浮微粒,普通,2.3,0.42,29,55,39,14,1.6,37,5,15.1,1.07,2017-01-23 04:00
鳳山,高雄市,98,懸浮微粒,普通,9.3,0.61,7.2,127,46,33,1.6,314,4,34.74,1.94,2017-01-23 04:00
潮州,屏東縣,96,懸浮微粒,普通,2.8,0.46,21,150,35,16,0.5,78,4,17.82,1.46,2017-01-23 04:00
線西,彰化縣,57,懸浮微粒,普通,6,0.31,33,49,29,16,4.1,41,3,17.53,1.67,2017-01-23 04:00
橋頭,高雄市,83,懸浮微粒,普通,3.7,0.54,17,102,51,21,1.7,321,6,22.45,1.27,2017-01-23 04:00
頭份,苗栗縣,54,懸浮微粒,普通,2.2,0.26,47,46,22,14,3,75,3,15.51,1.93,2017-01-23 04:00
龍潭,桃園市,52,懸浮微粒,普通,1.8,0.22,47,42,24,2.1,6.6,58,3,2.97,.83,2017-01-23 04:00
豐原,臺中市,43,,良好,2,0.32,32,41,21,4.4,1.2,92,2,5.65,1.28,2017-01-23 04:00
關山,臺東縣,42,,良好,1.6,,43,37,17,3.5,1.3,63,2,5.78,2.3,2017-01-23 04:00
觀音,桃園市,55,懸浮微粒,普通,6.7,0.25,36,54,21,17,7.3,81,2,18.11,.87,2017-01-23 04:00
