SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,44,,良好,,,21,,,,3.9,53,3,,,2017-01-24 11:00
三重,新北市,51,懸浮微粒,普通,2.5,1.01,,58,11,33,,,2,75.28,42.32,2017-01-24 11:00
三義,苗栗縣,29,,良好,1.3,0.26,27,32,10,8,3.7,49,2,12.84,4.85,2017-01-24 11:00
土城,新北市,31,,良好,1.8,0.29,38,24,4,10,2,277,1,13.47,3.04,2017-01-24 11:00
士林,臺北市,22,,良好,,,,,,,3.2,107,1,,,2017-01-24 11:00
大同,臺北市,49,,良好,3.1,0.8,,54,12,32,,,1,68.69,37.02,2017-01-24 11:00
大里,臺中市,44,,良好,,,21,,,,1.4,24,,,,2017-01-24 11:00
大園,桃園市,43,,良好,4.6,0.23,29,54,5,23,6.2,54,1,32.35,8.89,2017-01-24 11:00
大寮,高雄市,82,懸浮微粒,普通,7.1,0.68,33,123,49,30,2.2,309,5,36.53,6.76,2017-01-24 11:00
小港,高雄市,84,懸浮微粒,普通,7.4,1.05,28,121,60,51,2,296,8,64.67,13.81,2017-01-24 11:00
中山,臺北市,31,,良好,1.8,0.46,26,35,4,22,3.7,110,2,32.16,10.18,2017-01-24 11:00
中壢,桃園市,42,,良好,4,0.8,26,35,15,26,2.3,144,1,42.26,16.48,2017-01-24 11:00
仁武,高雄市,83,懸浮微粒,普通,6.5,0.77,21,115,70,40,1.9,306,6,57.88,17.54,2017-01-24 11:00
斗六,雲林縣,58,懸浮微粒,普通,4.5,0.5,23,81,43,22,1.4,5.7,4,30.34,8.19,2017-01-24 11:00
冬山,宜蘭縣,17,,良好,1.6,0.31,20,19,1,20,2.4,300,1,26.92,7.15,2017-01-24 11:00
古亭,臺北市,24,,良好,1.6,0.34,29,27,17,19,3.8,94,2,25.88,6.8,2017-01-24 11:00
左營,高雄市,88,懸浮微粒,普通,6.7,0.92,28,144,76,37,2.2,341,8,48.7,11.58,2017-01-24 11:00
平鎮,桃園市,36,,良好,2.8,0.35,36,28,18,14,4.8,62,2,16.49,2.73,2017-01-24 11:00
永和,新北市,27,,良好,2.3,0.44,30,29,11,19,3.1,87,1,26.47,7.88,2017-01-24 11:00
安南,臺南市,67,懸浮微粒,普通,5,0.56,28,93,44,19,3,292,4,23.82,5.28,2017-01-24 11:00
朴子,嘉義縣,64,懸浮微粒,普通,5,0.32,35,89,23,13,2.6,6.8,3,17.79,5.27,2017-01-24 11:00
汐止,新北市,26,,良好,2.7,0.35,17,24,16,28,3,40,2,40.19,12.64,2017-01-24 11:00
竹山,南投縣,67,懸浮微粒,普通,3.9,0.53,18,93,56,26,2.7,313,7,36.3,9.96,2017-01-24 11:00
竹東,新竹縣,25,,良好,1.7,0.23,30,16,4,12,1.4,75,1,16.59,4.53,2017-01-24 11:00
西屯,臺中市,47,,良好,1.9,0.39,26,58,13,23,2.4,341,2,30.76,7.66,2017-01-24 11:00
沙鹿,臺中市,28,,良好,2.9,0.3,30,31,17,16,4.4,351,2,19.8,4.2,2017-01-24 11:00
宜蘭,宜蘭縣,26,,良好,2.3,,31,26,13,11,1.6,286,1,12.15,1.28,2017-01-24 11:00
忠明,臺中市,39,,良好,3.4,0.45,23,41,26,24,1.8,31,2,34.07,10.32,2017-01-24 11:00
松山,臺北市,27,,良好,4.6,0.36,20,28,12,27,2,95,2,37.39,10.51,2017-01-24 11:00
板橋,新北市,34,,良好,5,0.42,26,36,12,22,3.3,64,1,28.62,7.1,2017-01-24 11:00
林口,新北市,40,,良好,2.2,0.21,36,41,19,12,3.9,93,2,16.84,5.1,2017-01-24 11:00
林園,高雄市,68,懸浮微粒,普通,7.6,0.54,41,85,23,27,2.3,351,3,33.09,6.11,2017-01-24 11:00
花蓮,花蓮縣,22,,良好,4.7,0.39,19,35,19,,0.8,251,2,,,2017-01-24 11:00
金門,金門縣,52,懸浮微粒,普通,,,,,,,4.3,51,3,,,2017-01-24 11:00
前金,高雄市,87,懸浮微粒,普通,7.5,0.9,26,134,70,39,2.3,330,6,52.22,13.18,2017-01-24 11:00
前鎮,高雄市,85,懸浮微粒,普通,6.4,1.08,27,126,72,40,2.1,39,8,51.94,11.46,2017-01-24 11:00
南投,南投縣,62,懸浮微粒,普通,4.4,0.77,13,97,47,34,2.3,39,4,54.28,20.57,2017-01-24 11:00
屏東,屏東縣,79,懸浮微粒,普通,5.2,0.65,39,124,52,22,1.8,14,7,25.34,3.45,2017-01-24 11:00
恆春,屏東縣,40,,良好,1.2,0.16,48,17,16,1.8,13,38,2,2.59,.76,2017-01-24 11:00
美濃,高雄市,72,懸浮微粒,普通,3.4,0.52,43,95,51,11,1.2,247,5,13.41,2.66,2017-01-24 11:00
苗栗,苗栗縣,36,,良好,3.1,0.38,31,31,10,14,3.1,64,2,18.5,4.64,2017-01-24 11:00
埔里,南投縣,62,懸浮微粒,普通,5.6,0.79,27,100,64,25,1.4,266,6,30.99,6.37,2017-01-24 11:00
桃園,桃園市,30,,良好,6.9,0.37,30,27,10,18,2.7,78,2,24.55,6.51,2017-01-24 11:00
馬公,澎湖縣,53,懸浮微粒,普通,1.3,0.2,41,55,19,1.8,8,97,2,3.46,1.61,2017-01-24 11:00
馬祖,連江縣,39,,良好,2.5,0.23,,,,,4.3,55,2,,,2017-01-24 11:00
基隆,基隆市,25,,良好,0.8,0.3,,19,10,12,1.9,97,2,15.23,2.74,2017-01-24 11:00
崙背,雲林縣,52,懸浮微粒,普通,12,0.55,20,55,36,27,3.7,63,3,38.09,11.54,2017-01-24 11:00
淡水,新北市,30,,良好,1.5,0.18,37,20,8,4.2,,,1,5.5,1.29,2017-01-24 11:00
麥寮,雲林縣,56,懸浮微粒,普通,1.7,0.26,40,77,17,7.6,6.2,67,2,10.65,3.08,2017-01-24 11:00
善化,臺南市,68,懸浮微粒,普通,5.5,0.56,22,113,54,24,3.2,329,5,33.19,8.83,2017-01-24 11:00
復興,高雄市,80,懸浮微粒,普通,6.3,1.44,,,,46,1.6,270,7,60.56,14.8,2017-01-24 11:00
湖口,新竹縣,31,,良好,2.7,0.29,37,28,20,14,7.8,56,2,17.67,4.17,2017-01-24 11:00
菜寮,新北市,32,,良好,2.1,0.39,36,31,9,13,4.2,102,1,16.5,3.37,2017-01-24 11:00
陽明,臺北市,36,,良好,1.6,0.14,44,5,1,1.4,,,1,1.79,.39,2017-01-24 11:00
新竹,新竹市,30,,良好,,,31,37,8,,3.7,66,1,,,2017-01-24 11:00
新店,新北市,30,,良好,,,37,,,,2.9,84,2,,,2017-01-24 11:00
新莊,新北市,32,,良好,3.1,0.31,34,33,5,14,6.4,90,1,18.13,3.83,2017-01-24 11:00
新港,嘉義縣,56,懸浮微粒,普通,7,0.58,27,72,29,18,2.5,325,3,25.23,6.89,2017-01-24 11:00
新營,臺南市,63,懸浮微粒,普通,4.6,0.55,23,79,41,22,2.5,37,4,29.87,7.92,2017-01-24 11:00
楠梓,高雄市,84,懸浮微粒,普通,6.4,0.68,20,125,72,34,2.7,359,7,50.85,16.86,2017-01-24 11:00
萬里,新北市,50,,良好,1.8,0.14,47,45,15,2.1,7.4,50,2,3.37,1.26,2017-01-24 11:00
萬華,臺北市,32,,良好,5.1,0.38,24,30,7,24,2.8,99,1,33.88,10.14,2017-01-24 11:00
嘉義,嘉義市,64,懸浮微粒,普通,11,0.73,19,95,50,26,1.9,26,5,39.59,13.49,2017-01-24 11:00
彰化,彰化縣,42,,良好,2.9,0.47,21,45,20,22,3,321,2,29.95,7.65,2017-01-24 11:00
臺西,雲林縣,45,,良好,1.8,0.2,43,39,11,6.4,8.5,29,2,7.69,1.25,2017-01-24 11:00
臺東,臺東縣,23,,良好,1.4,0.46,27,21,8,9.2,2.4,285,1,12.53,3.37,2017-01-24 11:00
臺南,臺南市,65,懸浮微粒,普通,5.5,0.73,26,93,65,25,2.5,23,6,31.9,7.17,2017-01-24 11:00
鳳山,高雄市,91,懸浮微粒,普通,12,0.93,14,157,62,56,2.1,36,7,82.27,26.12,2017-01-24 11:00
潮州,屏東縣,84,懸浮微粒,普通,5,0.66,42,137,59,19,1.5,305,7,23.13,3.73,2017-01-24 11:00
線西,彰化縣,37,,良好,6.7,0.51,25,48,20,23,4.6,62,2,30.19,6.94,2017-01-24 11:00
橋頭,高雄市,78,懸浮微粒,普通,8.1,0.98,19,136,80,37,2,317,8,55.01,17.52,2017-01-24 11:00
頭份,苗栗縣,24,,良好,2,0.28,,,,16,3,88,2,20.48,4.02,2017-01-24 11:00
龍潭,桃園市,0,,,2.2,0.36,32,,13,13,5.5,60,1,17.53,4.45,2017-01-24 11:00
豐原,臺中市,54,懸浮微粒,普通,3.7,0.38,26,57,26,16,1.9,306,3,21.54,5.4,2017-01-24 11:00
關山,臺東縣,26,,良好,1.3,,31,17,8,6.4,2.1,67,1,9.14,2.75,2017-01-24 11:00
觀音,桃園市,38,,良好,4.3,0.19,40,35,12,7.3,7.6,70,2,9.52,2.24,2017-01-24 11:00
