SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,41,,良好,3.4,0.11,21,39,27,3.5,0.4,300,3,4.16,.66,2017-07-28 03:00
三重,新北市,31,,良好,1.6,0.35,,18,2,11,,,1,29.64,18.66,2017-07-28 03:00
三義,苗栗縣,34,,良好,2.1,0.2,20,39,25,7.3,1,193,2,7.44,.13,2017-07-28 03:00
土城,新北市,10,,良好,1.3,0.11,12,5,6,5.1,0.9,74,1,6.27,1.16,2017-07-28 03:00
士林,臺北市,19,,良好,1.1,0.06,18,11,2,0.9,2.7,95,,1.61,.74,2017-07-28 03:00
大同,臺北市,32,,良好,1.3,0.2,,26,1,4.3,,,1,6.39,2.07,2017-07-28 03:00
大里,臺中市,45,,良好,2.3,0.28,13,45,23,9.7,0.9,90,3,11.32,1.58,2017-07-28 03:00
大園,桃園市,23,,良好,3.2,0.14,11,18,8,7.4,2.4,88,1,10.29,2.94,2017-07-28 03:00
大寮,高雄市,35,,良好,3.7,0.28,17,39,22,14,0.5,326,2,16.53,2.06,2017-07-28 03:00
小港,高雄市,27,,良好,5.7,0.28,25,46,22,11,1.1,74,2,12.48,1.91,2017-07-28 03:00
中山,臺北市,18,,良好,1.2,0.19,9.1,14,1,8.8,0.6,311,1,10.74,1.97,2017-07-28 03:00
中壢,桃園市,30,,良好,-0.2,0.35,9.1,20,5,9.3,0.8,241,2,19.54,10.27,2017-07-28 03:00
仁武,高雄市,49,,良好,4.3,0.29,17,69,19,17,0.8,342,2,17.66,.58,2017-07-28 03:00
斗六,雲林縣,41,,良好,3.5,0.17,23,46,29,9.2,0.6,76,3,10.09,.87,2017-07-28 03:00
冬山,宜蘭縣,26,,良好,3.1,0.06,7.4,25,4,5,1.4,253,1,6.84,1.89,2017-07-28 03:00
古亭,臺北市,13,,良好,1.3,0.1,15,,2,4.7,1.9,73,1,5.83,1.11,2017-07-28 03:00
左營,高雄市,37,,良好,3.6,0.32,18,44,22,17,0.8,30,2,17.8,.65,2017-07-28 03:00
平鎮,桃園市,25,,良好,2,0.11,9.6,17,8,6.8,2.5,108,1,9.68,2.92,2017-07-28 03:00
永和,新北市,15,,良好,1,0.1,14,8,3,3.8,2,98,1,5.62,1.84,2017-07-28 03:00
安南,臺南市,33,,良好,2.2,0.15,10,31,12,16,0.9,55,2,18.15,2.05,2017-07-28 03:00
朴子,嘉義縣,42,,良好,3,0.09,32,43,21,4.7,2,314,2,5.76,1.09,2017-07-28 03:00
汐止,新北市,14,,良好,0.2,0.09,10,9,5,6.4,1.8,42,1,8.37,2.01,2017-07-28 03:00
竹山,南投縣,44,,良好,2.7,0.26,6.1,40,26,6.9,1.4,149,3,8.16,1.24,2017-07-28 03:00
竹東,新竹縣,36,,良好,,0.15,9.6,30,22,3.1,1.6,138,3,2.72,-.36,2017-07-28 03:00
西屯,臺中市,32,,良好,2.6,0.29,6.7,43,26,22,0.9,188,2,26.48,4.7,2017-07-28 03:00
沙鹿,臺中市,29,,良好,3.5,0.17,29,32,20,8.3,1.9,167,2,8.84,.56,2017-07-28 03:00
宜蘭,宜蘭縣,13,,良好,5.1,0.1,5.8,14,4,8.3,1,194,1,8.74,.46,2017-07-28 03:00
忠明,臺中市,31,,良好,2.5,0.3,14,32,34,14,1.2,131,3,14.4,.5,2017-07-28 03:00
松山,臺北市,10,,良好,2.2,0.12,9.7,4,7,7,1.2,44,1,8.38,1.38,2017-07-28 03:00
板橋,新北市,10,,良好,1.8,0.1,13,8,2,6,2.4,45,1,6.7,.67,2017-07-28 03:00
林口,新北市,14,,良好,1.6,0.06,14,8,3,4.8,3.4,114,1,6.09,1.3,2017-07-28 03:00
林園,高雄市,21,,良好,2.2,0.29,24,27,9,4.7,1.9,46,1,5.17,.44,2017-07-28 03:00
花蓮,花蓮縣,14,,良好,1.3,0.1,7.7,19,8,3.6,2,235,1,5.77,2.16,2017-07-28 03:00
金門,金門縣,16,,良好,6.5,0.15,20,19,19,6.8,0.7,112,2,7.24,.43,2017-07-28 03:00
前金,高雄市,24,,良好,5.5,0.21,21,25,20,12,2.1,333,1,12.67,.82,2017-07-28 03:00
前鎮,高雄市,27,,良好,3.7,0.22,25,35,10,8.7,1.3,13,1,9.83,1.17,2017-07-28 03:00
南投,南投縣,45,,良好,1.7,0.3,6.2,47,23,12,1.2,144,3,12.69,.71,2017-07-28 03:00
屏東,屏東縣,37,,良好,2.2,0.26,17,47,21,9.1,1.2,310,2,10.12,.99,2017-07-28 03:00
恆春,屏東縣,20,,良好,1.5,0.06,15,23,5,0.8,4,31,1,2.47,1.67,2017-07-28 03:00
美濃,高雄市,26,,良好,1.3,0.15,10,27,17,1.6,0.4,49,2,2.4,.77,2017-07-28 03:00
苗栗,苗栗縣,42,,良好,1.7,0.2,12,45,24,9.7,0.6,37,2,10.68,.98,2017-07-28 03:00
埔里,南投縣,38,,良好,2,0.26,18,35,28,6.3,0.5,167,3,6.99,.69,2017-07-28 03:00
桃園,桃園市,21,,良好,5.2,0.11,11,19,4,7.4,1.9,91,1,7.47,.12,2017-07-28 03:00
馬公,澎湖縣,26,,良好,1.7,0.11,31,12,1,1.5,1.4,300,,2.54,1.05,2017-07-28 03:00
馬祖,連江縣,27,,良好,3.9,0.09,24,28,11,5.5,1.8,48,1,6.29,.81,2017-07-28 03:00
基隆,基隆市,10,,良好,1.4,0.08,13,6,4,4.1,0.9,278,1,4.4,.26,2017-07-28 03:00
崙背,雲林縣,43,,良好,2.2,0.13,30,56,39,4.1,1.2,299,3,5.1,1.04,2017-07-28 03:00
淡水,新北市,15,,良好,,,,,,,1.3,130,1,,,2017-07-28 03:00
麥寮,雲林縣,49,,良好,3.2,0.12,33,39,29,3.7,1.3,6,3,4.6,.87,2017-07-28 03:00
善化,臺南市,31,,良好,4.6,0.22,13,36,14,6.7,0.7,114,2,7.62,.9,2017-07-28 03:00
復興,高雄市,27,,良好,4,0.22,26,34,13,10,1,170,1,11.27,1,2017-07-28 03:00
湖口,新竹縣,30,,良好,3,0.14,7.3,21,11,11,0.9,238,2,14.5,3.06,2017-07-28 03:00
菜寮,新北市,10,,良好,1.8,0.1,12,9,3,4.4,2.5,79,1,5.5,1.09,2017-07-28 03:00
陽明,臺北市,16,,良好,1.9,0.06,19,6,1,,,,1,,,2017-07-28 03:00
新竹,新竹市,33,,良好,2.3,0.21,9,29,13,12,0.9,42,2,12.07,.48,2017-07-28 03:00
新店,新北市,15,,良好,0.9,0.1,18,12,2,2.7,2.1,88,1,3.8,1.1,2017-07-28 03:00
新莊,新北市,13,,良好,1.6,0.08,14,10,4,5,3.1,64,1,6.37,1.33,2017-07-28 03:00
新港,嘉義縣,44,,良好,3.1,0.13,29,50,32,2.6,1.5,324,2,2.83,.19,2017-07-28 03:00
新營,臺南市,36,,良好,2.7,0.1,22,37,21,6.8,1.4,9.1,2,7.4,.57,2017-07-28 03:00
楠梓,高雄市,45,,良好,4.7,0.32,13,59,21,17,0.8,61,2,20.1,2.99,2017-07-28 03:00
萬里,新北市,11,,良好,1.6,0.07,5.1,5,10,5.6,2.6,203,1,6.26,.63,2017-07-28 03:00
萬華,臺北市,19,,良好,1.7,0.18,7.5,16,6,11,1,210,1,22.05,10.78,2017-07-28 03:00
嘉義,嘉義市,42,,良好,2.5,0.16,8.2,44,19,5.3,0.9,89,2,5.29,.01,2017-07-28 03:00
彰化,彰化縣,30,,良好,4,0.24,14,39,26,11,3.9,124,2,11.81,1.31,2017-07-28 03:00
臺西,雲林縣,33,,良好,2.9,0.14,40,27,25,4,3.1,318,2,5.09,1.11,2017-07-28 03:00
臺東,臺東縣,12,,良好,0.7,0.08,6.9,7,3,2,2.5,292,1,3.83,1.86,2017-07-28 03:00
臺南,臺南市,37,,良好,3,0.15,21,31,13,9.1,1.3,40,2,9.28,.21,2017-07-28 03:00
鳳山,高雄市,40,,良好,4.7,0.29,23,49,22,10,1.1,55,2,10.3,.21,2017-07-28 03:00
潮州,屏東縣,41,,良好,2.1,0.14,18,32,25,7.6,0.7,84,2,8.81,1.26,2017-07-28 03:00
線西,彰化縣,32,,良好,3,0.09,38,29,22,4.6,0.9,271,2,4.94,.38,2017-07-28 03:00
橋頭,高雄市,36,,良好,,0.31,15,45,37,3.5,1.2,64,3,5.01,1.53,2017-07-28 03:00
頭份,苗栗縣,38,,良好,1.1,0.18,14,42,20,6.8,1.7,117,2,6.97,.17,2017-07-28 03:00
龍潭,桃園市,45,,良好,2,0.15,9.9,21,12,6.4,0.9,111,2,8.25,1.82,2017-07-28 03:00
豐原,臺中市,33,,良好,2.1,0.2,20,36,27,6.4,0.9,101,2,7.47,1.07,2017-07-28 03:00
