"ID","AVAILABLECAR"
"010001","54"
"010004","9"
"010008","-9"
"010009","20"
"010010","65"
"010011","38"
"010013","71"
"010014","37"
"010015","10"
"010016","1"
"010018","52"
"010020","68"
"010020","68"
"010021","12"
"010021","12"
"010022","12"
"010024","24"
"010028","-9"
"010029","14"
"010031","228"
"010033","15"
"010034","-9"
"010036","38"
"010037","-9"
"010038","14"
"010039","36"
"010040","12"
"010041","-9"
"010042","-9"
"010043","7"
"010044","68"
"010045","54"
"010046","25"
"010049","-9"
"010050","-9"
"010053","-9"
"010054","-9"
"010056","-9"
"010059","-9"
"010064","-9"
"010065","-9"
"010068","-9"
"010069","-9"
"010070","-9"
"010072","-9"
"010075","-9"
"010079","-9"
"010082","-9"
"010085","46"
"010086","-9"
"010090","-9"
"010091","-9"
"010092","-9"
"010093","-9"
"010096","-9"
"010097","-9"
"010103","6"
"010104","22"
"010108","12"
"010110","51"
"010112","-9"
"010114","-9"
"010115","-9"
"010116","-9"
"010117","-9"
"010120","-9"
"010121","-9"
"010122","-9"
"010123","238"
"010125","15"
"010126","-9"
"010127","-9"
"010128","-9"
"010129","-9"
"010130","-9"
"010132","-9"
"010134","-9"
"010135","-9"
"010136","-9"
"010137","-9"
"010138","-9"
"010139","17"
"010140","9"
"010142","-9"
"010143","-9"
"010144","-9"
"010145","-9"
"010146","19"
"010147","-9"
"010148","-9"
"010149","55"
"010151","-9"
"010152","64"
"010153","-9"
"010154","2"
"010155","-9"
"010156","117"
"010157","51"
"010158","-9"
"010159","-9"
"010160","-9"
"010163","-9"
"010164","-9"
"010165","-9"
"020001","33"
"020004","51"
"020005","59"
"020005","59"
"020007","10"
"020008","54"
"020009","56"
"020010","-9"
"020011","6"
"020014","0"
"020016","86"
"020017","-9"
"020017","-9"
"020018","-9"
"020019","-9"
"020020","0"
"020021","42"
"020023","-9"
"020024","-9"
"020025","-9"
"020026","-9"
"020027","-9"
"020027","-9"
"020029","-9"
"020034","-9"
"020035","-9"
"020036","49"
"020037","-9"
"020038","23"
"020039","39"
"020039","39"
"020043","-9"
"020044","-9"
"020049","-9"
"020051","-9"
"020052","-9"
"020053","-9"
"020055","-9"
"020056","-9"
"020057","-9"
"020058","3"
"020060","-9"
"020061","-9"
"020065","-9"
"020067","-9"
"020068","-9"
"020071","-9"
"020072","20"
"020073","31"
"020079","-9"
"020082","-9"
"020082","-9"
"020087","-9"
"020091","-9"
"020092","-9"
"020095","-9"
"020096","-9"
"020097","-9"
"020102","248"
"020104","-9"
"020105","-9"
"020106","-9"
"020107","-9"
"020108","-9"
"020109","25"
"020110","-9"
"020112","-9"
"020113","35"
"020114","-9"
"020116","-9"
"020117","-9"
"020118","-9"
"020119","17"
"020120","-9"
"020121","-9"
"020122","-9"
"020123","54"
"020124","-9"
"020125","-9"
"020126","-9"
"020127","-9"
"020128","-9"
"020129","-9"
"030003","84"
"030004","64"
"030006","-9"
"030007","51"
"030008","16"
"030009","-9"
"030010","5"
"030012","38"
"030015","2"
"030019","-9"
"030020","-9"
"030025","1"
"030026","39"
"030027","-9"
"030029","-9"
"030031","23"
