smeetingDate,meetingRoom,meetingTypeName,jointCommittee,meetingName,meetingContent,legislatorNameList,
103/11/17,群賢樓101會議室,教育及文化委員會,無,立法院第8屆第6會期教育及文化委員會第15次全體委員會議,一、繼續審查(處理) 104年度行政院原子能委員會及所屬單位預算。二、繼續審查(處理)行政院原子能委員會主管104年度核子事故緊急應變基金附屬單位預算。 (11月17日、19日及20日3天一次會),,
103/11/18,紅樓201會議室,程序委員會,無,第8屆第6會期程序委員會第11次會議,審定本院第8屆第6會期第11次會議議事,陳碧涵,
103/11/19,紅樓101會議室,經濟委員會,無,立法院第8屆第6會期經濟委員會第11次全體委員會議,審查104年度中央政府總預算案附屬單位預算非營業部分關於經濟部主管：經濟作業基金（含加工出口區作業基金、產業園區開發管理基金、中小企業發展基金）、水資源作業基金（含溫泉事業發展基金）、經濟特別收入基金（含推廣貿易基金、能源研究發展基金、石油基金、再生能源發展基金）、核能發電後端營運基金及地方產業發展基金。（詢答）（11月17日、19日、20日三天一次會）,黃偉哲;廖國棟;陳怡潔;蘇震清;葉津鈴;廖正井;許添財;吳秉叡;蕭美琴;賴士葆;李桐豪;江啟臣;鄭天財(Sra．Kacaw);賴振昌;邱文彥;周倪安;邱志偉;蔡錦隆;吳育昇;薛凌;陳碧涵;田秋堇,
103/11/19,群賢樓801會議室,社會福利及衛生環境委員會,無,立法院第8屆第6會期社會福利及衛生環境委員會第20次全體委員會議(議程更新),（11月19日） 繼續審查行政院函請審議「水污染防治法部分條文修正草案」、本院委員王育敏等41人、委員李昆澤等21人、委員丁守中等20人、委員趙天麟等20人、委員葉津鈴等17人、委員林淑芬等24人、委員蔣乃辛等17人分別擬具「水污染防治法部分條文修正草案」、委員林淑芬等17人擬具「水污染防治法第十條條文修正草案」、委員田秋堇等16人擬具「水污染防治法第十六條、第二十二條及第三十四條條文修正草案」、民進黨黨團擬具「水污染防治法第三十四條之一、第三十七條及第三十九條條文修正草案」、委員黃昭順等40人擬具「水污染防治法第三十五條及第六十六條之一條文修正草案」、委員羅淑蕾等17人、委員李俊俋等22人、委員楊曜等20人、委員陳根德等19人、委員許忠信等21人、委員楊麗環等50人分別擬具「水污染防治法第四十條條文修正草案」、委員蔣乃辛等26人擬具「水污染防治法第二十七條之一及第四十條條文修正草案」、委員江惠貞等19人擬具「水污染防治法第三十四條及第三十六條條文修正草案」、委員劉建國等17人擬具「水污染防治法第三十一條及第四十條條文修正草案」、委員陳歐珀等17人擬具「水污染防治法第三十六條及第三十七條條文修正草案」等22案,,
103/11/19,九樓大禮堂,財政委員會,無,立法院第8屆第6會期財政委員會第13次全體委員會議,審查中華民國104年度中央政府總預算案附屬單位預算營業部分有關臺灣菸酒股份有限公司、財政部印刷廠。(11月17日及19日兩天一次會),許添財;吳秉叡;賴士葆;林德福;盧秀燕;賴振昌;李應元;薛凌;費鴻泰;黃偉哲;廖正井;李桐豪;鄭天財(Sra．Kacaw);邱文彥;周倪安;吳育昇;陳淑慧;陳歐珀;羅明才;曾巨威,
103/11/19,群賢樓101會議室,教育及文化委員會,無,立法院第8屆第6會期教育及文化委員會第15次全體委員會議,一、繼續審查(處理) 104年度行政院原子能委員會及所屬單位預算。二、繼續審查(處理)行政院原子能委員會主管104年度核子事故緊急應變基金附屬單位預算。 (11月17日、19日及20日3天一次會),,
103/11/19,紅樓302會議室,司法及法制委員會,無,立法院第8屆第6會期司法及法制委員會第15次全體委員會議,一、審查廖正井等20人擬具「刑事訴訟法第四百二十二條條文修正草案」案。二、併案審查（一）委員委員廖正井等19人擬具「中華民國刑法第二百八十三條條文修正草案」、（二）委員謝國樑等22人擬具「中華民國刑法增訂第二百七十七條之一條文草案」及（三）委員羅淑蕾等23人擬具「中華民國刑法第二百七十七條條文修正草案」案。三、繼續審查委員廖正井等31人擬具「刑事訴訟法施行法增訂第七條之八條文草案」案。（11月19日、20日兩天一次會）,廖正井;段宜康;呂學樟;陳歐珀;邱志偉;尤美女;蕭美琴;黃偉哲;李桐豪;許添財;鄭天財(Sra．Kacaw);江啟臣;周倪安;林鴻池;吳育昇;陳碧涵;高志鵬;李貴敏,
103/11/19,紅樓301會議室,外交及國防委員會,無,立法院第8屆第6會期外交及國防委員會第20次全體委員會議,邀請外交部部長、經濟部部長、國家發展委員會主任委員、行政院大陸委員會主任委員報告「中韓簽定FTA及2014APEC會議結論對我國外交、國際經貿實力及兩岸經貿關係、國內產業之影響及評估，及未來應如何擴大我國在亞洲地區之外交及經貿影響力，以提升我國參與區域經貿整合之實力」，並備質詢。,蕭美琴;蔡煌瑯;李桐豪;陳鎮湘;林郁方;江啟臣;陳唐山;邱志偉;賴振昌;楊應雄;陳歐珀;許添財;黃偉哲;周倪安;葉津鈴;吳育昇;陳碧涵;呂學樟;鄭天財(Sra．Kacaw);馬文君;廖正井;陳淑慧,
103/11/19,紅樓202會議室,內政委員會,無,立法院第8屆第6會期內政委員會第23次全體委員會議,一、審查行政院函請審議「海岸法草案」案。二、審查本院委員邱文彥等67人擬具「海岸管理法草案」案。三、審查本院委員林淑芬等18人擬具「海岸法草案」案。,段宜康;紀國棟;鄭天財(Sra．Kacaw);周倪安;李俊俋;張慶忠;吳育昇;蕭美琴;黃偉哲;陳歐珀;許添財;李桐豪;廖正井;江啟臣;陳碧涵;邱文彥;陳其邁;姚文智,
103/11/20,群賢樓101會議室,教育及文化委員會,無,立法院第8屆第6會期教育及文化委員會第15次全體委員會議,繼續審查(處理)104年度國立故宮博物院預算。(11月17日、19日及20日3天一次會),,
103/11/20,紅樓101會議室,經濟委員會,無,立法院第8屆第6會期經濟委員會第11次全體委員會議,繼續審查104年度中央政府總預算案附屬單位預算非營業部分關於經濟部主管：經濟作業基金（含加工出口區作業基金、產業園區開發管理基金、中小企業發展基金）、水資源作業基金（含溫泉事業發展基金）、經濟特別收入基金（含推廣貿易基金、能源研究發展基金、石油基金、再生能源發展基金）、核能發電後端營運基金及地方產業發展基金。（處理）（11月17日、19日、20日三天一次會）,,
103/11/20,群賢樓801會議室,社會福利及衛生環境委員會,無,立法院第8屆第6會期社會福利及衛生環境委員會第20次全體委員會議(議程更新),（11月20日） 一、邀請衛生福利部蔣部長丙煌、行政院農業委員會副主任委員、財政部關務署署長、經濟部、行政院食品安全辦公室等派員就「日本進口油品(稅則號列1501、1503、1511、1516、1517、1518)之數量、價格報關查核，與衛生福利部27家查廠報告、統一使用越南大幸福椰子油、維力使用北海油脂流向及戴奧辛檢驗結果、檢驗方法」列席報告，並備質詢。 二、繼續併案審查本院委員蔡錦隆等24人擬具「身心障礙者權益保障法第一百條條文修正草案」、委員田秋堇等18人、委員李昆澤等19人分別擬具「身心障礙者權益保障法第六十條條文修正草案」、委員蔣乃辛等27人擬具「身心障礙者權益保障法第五條之一及第六十條條文修正草案」、委員江惠貞等25人、台灣團結聯盟黨團分別擬具「身心障礙者權益保障法第六十條及第一百條條文修正草案」等6案。 三、併案審查本院委員田秋堇等19人、委員尤美女等20人、委員蔣乃辛等20人、委員羅明才等22人分別擬具「食品安全衛生管理法部分條文修正草案」、委員黃志雄等19人擬具「食品安全衛生管理法第七條條文修正草案」、委員王育敏等28人擬具「食品安全衛生管理法第二十五條條文修正草案」等6案。 ,田秋堇;廖國棟;蘇清泉;陳節如;劉建國;趙天麟;江惠貞;王育敏;蔡錦隆;鄭汝芬;吳育仁;楊曜;管碧玲;邱文彥;尤美女;李昆澤;黃偉哲;楊麗環;陳其邁;徐少萍;羅淑蕾;李貴敏;葉宜津;李桐豪;林淑芬;楊玉欣,
103/11/20,紅樓202會議室,內政委員會,無,立法院第8屆第6會期內政委員會第23次全體委員會議,一、審查行政院函請審議「海岸法草案」案。二、審查本院委員邱文彥等67人擬具「海岸管理法草案」案。三、審查本院委員林淑芬等18人擬具「海岸法草案」案。（11月19日及20日兩天一次會，已於19日18時25分散會）,,
103/11/20,紅樓201會議室,交通委員會,無,立法院第8屆第6會期交通委員會第10次全體委員會議,邀請交通部部長葉匡時率同所屬列席就「高鐵財務改善方案」提出報告，並備質詢；並請台灣高速鐵路股份有限公司董事長范志強列席備詢。,李昆澤;林國正;羅淑蕾;葉宜津;李鴻鈞;蔡其昌;陳根德;王進士;李桐豪;楊麗環;管碧玲;孔文吉;陳明文;江啟臣;李貴敏;邱志偉;邱文彥;吳育仁;周倪安;黃偉哲;賴振昌;陳雪生;陳歐珀,
103/11/20,紅樓301會議室,外交及國防委員會,無,立法院第8屆第6會期外交及國防委員會第21次全體委員會議,邀請國防部部長、國家安全局局長、交通部部長、科技部部長、經濟部部長、法務部部長、內政部部長率警政署署長、行政院資通安全辦公室主任、國家通訊傳播委員會主任委員、中華電信股份有限公司董事長報告「中國網軍入侵我國政府機關及社群網站之現況及對國安之影響、如何避免各機關機密文件資料遭駭客竊取、我國對資安防護之軟硬體規劃及建構期程、相關人才培訓、對中國之攻擊能量、資安預算編列狀況、責任歸屬，以及如何有效整合各單位之資安能量」，並備質詢。,李桐豪;蔡煌瑯;陳歐珀;江啟臣;陳鎮湘;林郁方;邱志偉;詹凱臣;羅淑蕾;馬文君;管碧玲;李貴敏;邱文彥;陳唐山;葉宜津;吳育仁;周倪安;黃偉哲;賴振昌;楊麗環;孔文吉;尤美女;陳明文;姚文智,
103/11/20,紅樓302會議室,司法及法制委員會,無,立法院第8屆第6會期司法及法制委員會第15次全體委員會議,一、審查廖正井等20人擬具「刑事訴訟法第四百二十二條條文修正草案」案。二、併案審查（一）委員委員廖正井等19人擬具「中華民國刑法第二百八十三條條文修正草案」、（二）委員謝國樑等22人擬具「中華民國刑法增訂第二百七十七條之一條文草案」及（三）委員羅淑蕾等23人擬具「中華民國刑法第二百七十七條條文修正草案」案。三、繼續審查委員廖正井等31人擬具「刑事訴訟法施行法增訂第七條之八條文草案」案。（11月19日、20日兩天一次會）,,
103/12/01,紅樓101會議室,經濟委員會,無,立法院第8屆第6會期經濟委員會第12次全體委員會議,審查104年度中央政府總預算案附屬單位預算營業部分關於經濟部主管：台灣糖業股份有限公司。（詢答及處理）,黃偉哲;丁守中;黃昭順;蘇震清;葉津鈴;廖國棟;陳怡潔;許添財;賴士葆;林德福;李桐豪;李貴敏;廖正井;盧嘉辰;賴振昌;邱文彥;蘇清泉;吳育仁;薛凌;蔡錦隆;周倪安;盧秀燕;高金素梅;陳亭妃;呂學樟;江惠貞;蔣乃辛;鄭天財(Sra．Kacaw);王惠美;陳明文,
103/12/01,九樓大禮堂,財政委員會,無,立法院第8屆第6會期財政委員會第14次全體委員會議,併案審查行政院函請審議「電子支付機構管理條例草案」暨本院委員李貴敏等45人擬具「電子商務支付服務發展及管理條例草案」案。(本日進行詢答)(12月1日、3日兩天一次會),許添財;吳秉叡;賴士葆;林德福;賴振昌;孫大千;薛凌;盧秀燕;李桐豪;李貴敏;廖正井;黃偉哲;盧嘉辰;鄭天財(Sra．Kacaw);邱文彥;蘇清泉;高金素梅;陳亭妃;葉津鈴;周倪安;黃昭順;呂學樟;蔣乃辛;江惠貞;李應元;費鴻泰,
103/12/01,群賢樓801會議室,社會福利及衛生環境委員會,無,立法院第8屆第6會期社會福利及衛生環境委員會第21次全體委員會議,一、審查行政院函請審議「消費者保護法部分條文修正草案」、本院委員丁守中等23人擬具「消費者保護法第十九條條文修正草案」、委員李應元等18人擬具「消費者保護法增訂第十七條之一條文草案」、委員江惠貞等24人擬具「消費者保護法第十三條及第五十六條條文修正草案」、委員林岱樺等22人擬具「消費者保護法第十三條條文修正草案」、委員陳根德等22人擬具「消費者保護法第三十三條條文修正草案」、委員謝國樑等21人擬具「消費者保護法第十七條條文修正草案」、委員李昆澤等23人擬具「消費者保護法第八條、第四十六條及第五十七條之一條文修正草案」、委員賴士葆等23人、委員李桐豪等24人分別擬具「消費者保護法增訂第四條之一條文草案」、委員李俊俋等20人擬具「消費者保護法第十九條及第五十六條條文修正草案」、委員陳亭妃等17人擬具「消費者保護法第七條條文修正草案」、委員潘孟安等20人擬具「消費者保護法第六十條條文修正草案」、委員蔣乃辛等23人擬具「消費者保護法第二十二條條文修正草案」、委員謝國樑等19人擬具「消費者保護法第十九條及第十九條之二條文修正草案」、委員田秋堇等16人擬具「消費者保護法第四十九條及第六十條條文修正草案」、委員何欣純等16人擬具「消費者保護法第十一條之一、第二十二條及第五十一條條文修正草案」、委員江惠貞等18人擬具「消費者保護法第十八條、第十九條及第五十六條條文修正草案」、委員蔣乃辛等18人擬具「消費者保護法第二十四條條文修正草案」等19案。 二、繼續併案審查本院委員田秋堇等19人、委員尤美女等20人、委員蔣乃辛等20人、委員羅明才等22人分別擬具「食品安全衛生管理法部分條文修正草案」、委員黃志雄等19人擬具「食品安全衛生管理法第七條條文修正草案」、委員王育敏等28人擬具「食品安全衛生管理法第二十五條條文修正草案」等6案。 三、審查人民請願案5案。,蔡錦隆;吳育仁;陳節如;蘇清泉;江惠貞;王育敏;田秋堇;吳秉叡;李桐豪;李貴敏;林德福;許添財;賴振昌;賴士葆;黃偉哲;廖正井;盧嘉辰;鄭天財(Sra．Kacaw);邱文彥;薛凌;高金素梅;陳亭妃;葉津鈴;周倪安;黃昭順;呂學樟;蔣乃辛,
103/12/01,紅樓202會議室,內政委員會,無,立法院第8屆第6會期內政委員會第24次全體委員會議,一、「祭祀公業條例」部分：（一）審查行政院函請審議「祭祀公業條例第四條條文修正草案」案。（二）審查本院委員黃昭順等23人擬具「祭祀公業條例第二十八條條文修正草案」案。（三）審查本院委員林岱樺等18人擬具「祭祀公業條例第四條條文修正草案」案。（四）審查本院委員姚文智等20人擬具「祭祀公業條例部分條文修正草案」案。（五）審查本院委員吳宜臻等22人擬具「祭祀公業條例部分條文修正草案」案。（六）審查本院委員劉建國等16人擬具「祭祀公業條例部分條文修正草案」案。（七）審查本院委員盧秀燕等30人擬具「祭祀公業條例第四條條文修正草案」案。二、「民防法」部分：（一）審查行政院函請審議「民防法部分條文修正草案」案。（二）審查本院委員江惠貞等19人擬具「民防法第五條條文修正草案」案。（三）審查本院委員呂玉玲等19人擬具「民防法第五條條文修正草案」案。三、「替代役實施條例」部分：（一）審查行政院函請審議「替代役實施條例部分條文修正草案」案。（二）審查本院委員李應元等41人擬具「替代役實施條例第四條條文修正草案」案。,盧嘉辰;張慶忠;紀國棟;鄭天財(Sra．Kacaw);李俊俋;江惠貞;周倪安;段宜康;邱文彥;黃偉哲;廖正井;許添財;李桐豪;李貴敏;賴士葆;林德福;賴振昌;蘇清泉;薛凌;高金素梅;葉津鈴;黃昭順;呂學樟;蔣乃辛;吳育昇,
103/12/01,群賢樓101會議室,教育及文化委員會,無,立法院第8屆第6會期教育及文化委員會第16次全體委員會議,繼續審查(處理) 104年度教育部及所屬單位預算。 (12月1日及12月3日2天一次會),,
103/12/01,紅樓302會議室,司法及法制委員會,無,立法院第8屆第6會期司法及法制委員會第16次全體委員會議,一、審查考試院函請審議「公務人員升官等考試法第二條及第四條條文修正草案」案。二、審查考試院函請審議「公務人員升官等考試法第一條及第六條條文修正草案」案。,廖正井;李貴敏;呂學樟;王廷升;尤美女;李桐豪;黃偉哲;賴振昌;鄭天財(Sra．Kacaw);賴士葆;林德福;邱文彥;蘇清泉;薛凌;周倪安;高金素梅;葉津鈴;黃昭順;蔣乃辛;許添財;曾巨威,
103/12/02,紅樓201會議室,程序委員會,無,第8屆第6會期程序委員會第12次會議,審定本院第8屆第6會期第12次會議議事,王育敏,
103/12/03,紅樓301會議室,外交及國防委員會,無,立法院第8屆第6會期外交及國防委員會第22次全體委員會議,邀請外交部部長、勞動部部長、教育部部長、衛生福利部部長、交通部部長、法務部部長、僑務委員會委員長、金融監督管理委員會主任委員報告「我國青年至國外度假打工協議國相關規定、打工人數、投保情形及發生意外事故之樣態與處理程序，以及相關部會如何積極、有效於外國保護台灣青年人身安全及勞動權」，並備質詢。,楊應雄;蔡煌瑯;李桐豪;陳鎮湘;蕭美琴;邱志偉;詹凱臣;賴振昌;江啟臣;王育敏;陳歐珀;周倪安;薛凌;黃偉哲;李貴敏;林郁方;陳唐山,
103/12/03,群賢樓101會議室,財政委員會,無,立法院第8屆第6會期財政委員會第14次全體委員會議,繼續併案審查行政院函請審議「電子支付機構管理條例草案」暨本院委員李貴敏等45人擬具「電子商務支付服務發展及管理條例草案」案。(本日進行逐條審查)(12月1日、3日兩天一次會),許添財;吳秉叡;賴士葆;林德福;賴振昌;孫大千;薛凌;盧秀燕;李桐豪;李貴敏;廖正井;黃偉哲;盧嘉辰;鄭天財(Sra．Kacaw);邱文彥;蘇清泉;高金素梅;陳亭妃;葉津鈴;周倪安;黃昭順;呂學樟;蔣乃辛;江惠貞;李應元;費鴻泰;羅明才;楊應雄;陳歐珀;江啟臣,
103/12/04,紅樓301會議室,外交及國防委員會,無,立法院第8屆第6會期外交及國防委員會第23次全體委員會議,邀請國家安全局局長、交通部部長、國家通訊傳播委員會主任委員、行政院大陸委員會主任委員、內政部入出國及移民署署長、中華電信股份有限公司董事長報告「我國電信機房遭陸客侵入拍照對國安之影響及相關單位之檢討作為，未來如何有效保護我國電信設備之資訊安全的策進作為」，並備質詢。,林郁方;蔡煌瑯;陳歐珀;李桐豪;陳鎮湘;江啟臣;邱志偉;詹凱臣;陳雪生;林德福;邱文彥;陳唐山;賴振昌;黃昭順;黃偉哲;楊瓊瓔;廖國棟;馬文君;姚文智,
103/12/04,群賢樓801會議室,社會福利及衛生環境委員會,無,立法院第8屆第6會期社會福利及衛生環境委員會第22次全體委員會議(議程更新),一、繼續審查中華民國103年度中央政府總預算案附屬單位預算有關行政院環境保護署主管特別收入基金（環境保護基金）及信託基金（資源回收管理基金─信託基金部分、清潔人員執行職務死亡濟助基金）等預算案（預算處理）。 二、繼續審查中華民國104年度中央政府總預算案有關行政院環境保護署主管預算（公務部分）案（預算處理）。 三、繼續審查中華民國104年度中央政府總預算案附屬單位預算有關行政院環境保護署主管特別收入基金（環境保護基金）及信託基金（資源回收管理基金─信託基金部分、清潔人員執行職務死亡濟助基金）等預算案（預算處理）。,,
103/12/04,九樓大禮堂,財政委員會,無,立法院第8屆第6會期財政委員會第15次全體委員會議,審查本院委員羅明才等17人擬具「所得稅法第十四條之二條文修正草案」案。(12月4日一次會),許添財;林德福;賴士葆;孫大千;賴振昌;黃偉哲;陳歐珀;李桐豪;邱文彥;黃昭順;費鴻泰;羅明才;楊瓊瓔;廖國棟;盧秀燕,
103/12/04,紅樓101會議室,經濟委員會,無,立法院第8屆第6會期經濟委員會第13次全體委員會議,繼續審查103年度中央政府總預算案附屬單位預算營業部分關於經濟部主管：台灣電力股份有限公司。（處理）,,
103/12/08,群賢樓801會議室,社會福利及衛生環境委員會,無,立法院第8屆第6會期社會福利及衛生環境委員會第23次全體委員會議,一、繼續審查中華民國103年度中央政府總預算案附屬單位預算有關勞動部(原行政院勞工委員會)主管勞工保險局營業基金預算案及非營業基金(特別收入基金—就業安定基金)、信託基金(勞工退休基金《舊制》)、勞工退休基金《新制》、積欠工資墊償基金等預算案(預算處理)。 二、繼續審查中華民國103年度中央政府總預算案附屬單位預算有關衛生福利部主管作業基金（醫療藥品基金、管制藥品製藥工廠作業基金、全民健康保險基金及國民年金保險基金）及特別收入基金（健康照護基金及社會福利基金）等預算案(預算處理)。 三、邀請衛生福利部部長、公平交易委員會主任委員、經濟部部長、財政部部長、法務部部長、行政院消費者保護處處長等就「新修正『嬰兒與較大嬰兒配方食品廣告及促銷管理辦法』所訂禁止促銷與優惠方式之適切性、可行性、對民眾產生之衝擊影響評估，以及相關部會如何有效平抑國內奶粉價格，遏阻業者不當漲價行為」列席報告，並備質詢。,王育敏;蘇清泉;吳育仁;陳節如;蔡錦隆;田秋堇;楊曜;鄭汝芬;盧秀燕;趙天麟;林淑芬;林鴻池;黃偉哲;李貴敏;賴士葆;江啟臣;楊麗環;王進士;劉櫂豪;薛凌;葉津鈴;高金素梅;周倪安;黃昭順;楊瓊瓔;廖正井;王惠美;徐少萍;李昆澤;徐欣瑩;許添財;林德福;吳秉叡;劉建國,
103/12/08,紅樓201會議室,交通委員會,無,立法院第8屆第6會期交通委員會第11次全體委員會議,一、審查104年度中央政府總預算案附屬單位預算非營業部分關於交通部主管航港建設基金非營業預算。二、審查104年度中央政府總預算案附屬單位預算營業部分關於交通部主管臺灣港務股份有限公司營業預算。(以上2案合併詢答，分開處理)(12月8日、10日及11日三天一次會),李昆澤;羅淑蕾;楊麗環;劉櫂豪;李鴻鈞;蔡其昌;王進士;廖正井;黃偉哲;許添財;盧秀燕;李貴敏;江啟臣;鄭天財(Sra．Kacaw);周倪安;薛凌;葉津鈴;蘇清泉;高金素梅;黃昭順;王惠美;楊瓊瓔;陳碧涵;林國正,
103/12/08,九樓大禮堂,財政委員會,無,立法院第8屆第6會期財政委員會第16次全體委員會議,一、邀請中央銀行彭總裁及金融監督管理委員會曾主任委員就「美國可能升息對台灣之影響及因應，暨四波選擇性信用管制與房貸風險權數調整之成效」專題報告。二、邀請財政部張部長就「房地合一稅制之規劃情形」專題報告。(12月8日、10日及11日三天一次會),林德福;許添財;吳秉叡;賴士葆;盧秀燕;薛凌;曾巨威;羅明才;李昆澤;費鴻泰;黃偉哲;江啟臣;楊麗環;廖正井;劉櫂豪;王進士;葉津鈴;蘇清泉;高金素梅;周倪安;楊瓊瓔;黃昭順;王惠美;陳碧涵;鄭天財(Sra．Kacaw);趙天麟;李應元;吳育仁;李貴敏,
103/12/08,紅樓101會議室,經濟委員會,無,立法院第8屆第6會期經濟委員會第14次全體委員會議,繼續審查104年度中央政府總預算案關於經濟部所屬單位預算部分。（處理未審竣部分）（12月8日、10日、11日三天一次會）,,
103/12/08,紅樓202會議室,內政委員會,無,立法院第8屆第6會期內政委員會第25次全體委員會議,上午：繼續審查103年度中央政府總預算案（含附屬單位預算及綜計表─非營業部分）關於內政部主管「營建建設基金」、「中央都市更新基金」收支部分。(預算處理),,
103/12/08,紅樓302會議室,司法及法制委員會,無,立法院第8屆第6會期司法及法制委員會第17次全體委員會議,一、併案審查（一）委員尤美女等21人擬具「法官法部分條文修正草案」、（二）委員吳宜臻等16人擬具「法官法第三十六條條文修正草案」及（三）委員李俊俋等18人擬具「法官法第八十九條條文修正草案」案。二、審查委員尤美女等27人擬具「訴訟影音紀錄法草案」案。三、審查委員呂學樟等19人擬具「民事訴訟法第二百十三條之一條文修正草案」案。四、繼續審查委員吳宜臻等18人擬具「法院組織法部分條文修正草案」案。,李貴敏;廖正井;尤美女;劉櫂豪;呂學樟;許添財;楊麗環;林德福;黃偉哲;王進士;鄭天財(Sra．Kacaw);周倪安;葉津鈴;高金素梅;蘇清泉;黃昭順;王惠美;楊瓊瓔;陳碧涵;潘維剛;顏寬恒;盧秀燕,
103/12/08,紅樓202會議室,內政委員會,無,立法院第8屆第6會期內政委員會第25次全體委員會議,審查行政院函請審議廢止「國民住宅條例」案。,盧嘉辰;張慶忠;周倪安;鄭天財(Sra．Kacaw);陳節如;李俊俋;姚文智,
103/12/09,紅樓201會議室,程序委員會,無,第8屆第6會期程序委員會第13次會議,審定本院第8屆第6會期第13次會議議事,王廷升,
103/12/10,群賢樓101會議室,教育及文化委員會,無,立法院第8屆第6會期教育及文化委員會第17次全體委員會議,併案審查行政院函請審議「技術及職業教育法草案」、委員賴振昌等19人擬具「技術及職業教育法草案」、委員蔣乃辛等33人擬具「技術及職業教育法草案」案。(12月10日、12月11日2天一次會),陳亭妃;蔣乃辛;陳碧涵;陳淑慧;許智傑;鄭麗君;何欣純;呂玉玲;黃志雄;李昆澤;薛凌;江啟臣;李桐豪;盧秀燕;林德福;賴士葆;廖正井;羅淑蕾;楊應雄;吳秉叡;陳歐珀;李貴敏;鄭天財(Sra．Kacaw);陳明文;黃偉哲;吳育昇;蔡錦隆;鄭汝芬;楊麗環;簡東明;吳育仁;許添財;王進士;林滄敏,
103/12/10,紅樓201會議室,交通委員會,無,立法院第8屆第6會期交通委員會第11次全體委員會議,審查104年度中央政府總預算案附屬單位預算營業部分關於交通部主管交通部臺灣鐵路管理局營業預算。(詢答及處理)(12月8日、10日及11日三天一次會),李昆澤;羅淑蕾;林國正;蔡其昌;楊麗環;陳根德;江啟臣;李鴻鈞;王進士;劉櫂豪;楊應雄;許添財;李貴敏;李桐豪;鄭天財(Sra．Kacaw);蕭美琴;蔣乃辛;黃偉哲;吳育昇;陳淑慧;周倪安;陳明文;盧秀燕;簡東明;邱志偉;何欣純;王廷升;呂玉玲;廖正井;陳亭妃;陳歐珀,
103/12/10,紅樓301會議室,外交及國防委員會,無,立法院第8屆第6會期外交及國防委員會第24次全體委員會議,邀請國防部部長率國家中山科學研究院院長、科技部部長、經濟部部長率國營事業委員會報告「國防能量自主現狀及能量精進」，併請漢翔航空工業股份有限公司董事長、台灣國際造船股份有限公司董事長、財團法人船舶暨海洋產業研發中心董事長、財團法人工業技術研究院董事長列席，並備質詢。【12月10日、11日二天一次會】 ,蔡煌瑯;江啟臣;陳唐山;楊應雄;李桐豪;陳鎮湘;林郁方;蕭美琴;邱志偉;王進士;馬文君;盧秀燕;廖正井;李貴敏;簡東明;陳亭妃;許添財;鄭天財(Sra．Kacaw);蔣乃辛;黃偉哲;吳育昇;陳淑慧;楊麗環;周倪安;陳明文;詹凱臣;陳歐珀;呂玉玲;呂學樟,
103/12/10,紅樓101會議室,經濟委員會,無,立法院第8屆第6會期經濟委員會第14次全體委員會議,一、繼續審查104年度中央政府總預算案行政院歲入預算有關行政院國家發展基金折減基金繳庫及賸餘繳庫部分暨國家發展委員會及所屬單位預算部分。（處理）二、繼續審查104年度中央政府總預算案附屬單位預算非營業部分關於行政院主管：行政院國家發展基金、離島建設基金及花東地區永續發展基金。（處理）三、繼續審查104年度中央政府總預算案關於經濟部所屬單位預    算部分。（處理未審竣部分）（12月8日、10日、11日三天一次會）,,
103/12/10,紅樓202會議室,內政委員會,無,立法院第8屆第6會期內政委員會第26次全體委員會議,一、審查行政院函請審議「政治獻金法部分條文修正草案」案。二、審查本院委員廖正井等19人擬具「政治獻金法第七條條文修正草案」案。三、審查本院委員許添財等17人擬具「政治獻金法第十五條條文修正草案」案。四、審查本院委員姚文智等16人擬具「政治獻金法第十九條條文修正草案」案。五、審查本院委員陳其邁等20人擬具「政治獻金法第二十一條條文修正草案」案。六、審查本院委員李應元等16人擬具「政治獻金法第二十一條條文修正草案」案。七、審查本院委員李昆澤等17人擬具「政治獻金法第二十一條條文修正草案」案。八、審查本院委員陳歐珀等16人擬具「政治獻金法第三十條條文修正草案」案。,段宜康;邱議瑩;鄭天財(Sra．Kacaw);吳育昇;李俊俋;紀國棟;許添財;周倪安;陳其邁;盧嘉辰;陳歐珀;陳亭妃;楊應雄;羅淑蕾;廖正井;李昆澤;李貴敏;李桐豪;盧秀燕;蔣乃辛;黃偉哲;陳淑慧;楊麗環;陳明文;蕭美琴;何欣純;簡東明;邱志偉;呂玉玲;姚文智;江啟臣;林滄敏,
103/12/10,紅樓302會議室,司法及法制委員會,無,第8屆第6會期司法及法制委員會,「行政程序法如何推動影響評估、落實行政聽證及保障民眾參與」公聽會,,
