SiteName,SiteEngName,DamName,County,Township,TWD97Lon,TWD97Lat,TWD97TM2X,TWD97TM2Y,SampleDate,SampleLayer,SampleDepth,ItemName,ItemEngName,ItemEngAbbreviation,ItemValue,ItemUnit
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,15569.00,2707596.00,2017-08-03,表水,0.50m,葉綠素a,Chlorophyl-A,Chl-A,3.0,μg/L
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,15569.00,2707596.00,2017-08-03,表水,0.50m,總磷,Total-Phosphate,TP,0.044,mg/L
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,15569.00,2707596.00,2017-08-03,表水,0.50m,溶氧飽和度,Dissolved Oxygen Saturation,DOS,80.5,%
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,15569.00,2707596.00,2017-08-03,表水,0.50m,氨氮,NH3-N,NH3-N,0.07,mg/L
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,15569.00,2707596.00,2017-08-03,表水,0.50m,化學需氧量,Chemical Oxygen Demand,COD,18.8,mg/L
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,15569.00,2707596.00,2017-08-03,表水,0.50m,溶氧(電極法),Dissolved Oxygen,DO,6.3,mg/L
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,15569.00,2707596.00,2017-08-03,表水,0.50m,懸浮固體,Suspended Solid,SS,1.1,mg/L
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,15569.00,2707596.00,2017-08-03,表水,0.50m,氣溫,Temperature,TMP,30.7,℃
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,15569.00,2707596.00,2017-08-03,表水,0.50m,採樣深度,Sampling Depth,SDP,0.5,m
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,15569.00,2707596.00,2017-08-03,表水,0.50m,導電度,Conductivity,EC,454,μmho/cm25℃
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,15569.00,2707596.00,2017-08-03,表水,0.50m,濁度,Turbidity,TB,1.8,NTU
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,15569.00,2707596.00,2017-08-03,表水,0.50m,酸鹼值,pH,pH,8.0,
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,15569.00,2707596.00,2017-08-03,表水,0.50m,透明度,Transparency,SD,1.3,m
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,15569.00,2707596.00,2017-08-03,表水,0.50m,水溫,Water Temperature,WT,29.7,℃
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,15569.00,2707596.00,2017-08-03,表水,0.50m,卡爾森指數,Carlson Trophic State Index,CTSI,52.10,
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2017-08-03,表水,0.50m,葉綠素a,Chlorophyl-A,Chl-A,2.7,μg/L
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2017-08-03,表水,0.50m,總磷,Total-Phosphate,TP,0.042,mg/L
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2017-08-03,表水,0.50m,溶氧飽和度,Dissolved Oxygen Saturation,DOS,146.7,%
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2017-08-03,表水,0.50m,氨氮,NH3-N,NH3-N,0.18,mg/L
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2017-08-03,表水,0.50m,化學需氧量,Chemical Oxygen Demand,COD,28.1,mg/L
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2017-08-03,表水,0.50m,溶氧(電極法),Dissolved Oxygen,DO,10.7,mg/L
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2017-08-03,表水,0.50m,懸浮固體,Suspended Solid,SS,4.1,mg/L
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2017-08-03,表水,0.50m,氣溫,Temperature,TMP,33.4,℃
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2017-08-03,表水,0.50m,採樣深度,Sampling Depth,SDP,0.5,m
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2017-08-03,表水,0.50m,導電度,Conductivity,EC,1740,μmho/cm25℃
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2017-08-03,表水,0.50m,濁度,Turbidity,TB,5.0,NTU
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2017-08-03,表水,0.50m,酸鹼值,pH,pH,8.8,
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2017-08-03,表水,0.50m,透明度,Transparency,SD,0.5,m
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2017-08-03,表水,0.50m,水溫,Water Temperature,WT,31.4,℃
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,7751.00,2705522.00,2017-08-03,表水,0.50m,卡爾森指數,Carlson Trophic State Index,CTSI,56.13,
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734707.11,2017-08-02,表水,0.50m,葉綠素a,Chlorophyl-A,Chl-A,5.0,μg/L
寶二水庫一,Bao-Er Reservoir I,寶二水庫,新竹縣,北埔鄉,121.0444444,24.7194953,254496.36,2734707.11,2017-08-02,表水,0.50m,總磷,Total-Phosphate,TP,0.021,mg/L
