SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,38,,良好,3.8,0.19,45,26,14,3.5,3.5,37,2,3.97,.49,2017-05-15 21:00
三重,新北市,45,,良好,2.2,0.65,,35,8,30,,,2,54.8,25.13,2017-05-15 21:00
三義,苗栗縣,37,,良好,1.2,0.16,44,13,8,2.9,3.9,39,2,3.42,.57,2017-05-15 21:00
土城,新北市,20,,良好,1.9,0.29,,14,9,9.2,2,317,1,10.33,1.17,2017-05-15 21:00
士林,臺北市,23,,良好,1.9,0.34,28,10,8,15,1.2,269,1,16.19,1.35,2017-05-15 21:00
大同,臺北市,37,,良好,2.7,0.75,,25,3,22,,,1,31.16,9.65,2017-05-15 21:00
大里,臺中市,47,,良好,2,0.31,41,39,13,12,2.4,52,2,13.1,1.32,2017-05-15 21:00
大園,桃園市,42,,良好,2.6,0.21,50,20,9,9.4,4.2,49,2,10.63,1.22,2017-05-15 21:00
大寮,高雄市,52,懸浮微粒,普通,1.5,0.28,34,46,25,13,1.8,315,2,14.42,1.3,2017-05-15 21:00
小港,高雄市,44,,良好,3.3,0.36,32,37,16,17,0.7,98,2,18.37,1.73,2017-05-15 21:00
中山,臺北市,20,,良好,2.7,0.64,17,13,,29,1.8,349,1,37.58,9.04,2017-05-15 21:00
中壢,桃園市,37,,良好,1.8,0.6,31,28,3,24,1.8,96,2,29.67,5.91,2017-05-15 21:00
仁武,高雄市,50,,良好,16,0.26,32,52,26,21,1.9,56,2,24.8,3.7,2017-05-15 21:00
斗六,雲林縣,53,懸浮微粒,普通,1.8,0.26,32,60,26,13,1.3,46,3,14.84,1.54,2017-05-15 21:00
冬山,宜蘭縣,23,,良好,0.7,0.15,28,18,5,7.7,1.2,239,1,9.17,1.52,2017-05-15 21:00
古亭,臺北市,24,,良好,1.9,0.5,28,18,8,20,1.4,317,1,23.37,3.12,2017-05-15 21:00
左營,高雄市,47,,良好,3,0.26,42,47,27,12,2.7,47,3,12.37,.77,2017-05-15 21:00
平鎮,桃園市,37,,良好,1.6,0.25,45,25,8,11,4,42,1,12.58,1.14,2017-05-15 21:00
