SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,47,,良好,3.8,0.28,24,31,17,12,1.9,140,2,12.54,.87,2017-01-24 05:00
三重,新北市,52,懸浮微粒,普通,4.5,0.42,,47,11,22,,,2,43.12,21.56,2017-01-24 05:00
三義,苗栗縣,35,,良好,1.4,0.24,33,29,18,3.2,2.9,35,2,4.14,.93,2017-01-24 05:00
土城,新北市,36,,良好,1.4,0.19,43,24,7,3.1,1.8,134,1,4.31,1.23,2017-01-24 05:00
士林,臺北市,38,,良好,1,0.15,46,35,6,1.1,2.9,116,2,2.12,1.02,2017-01-24 05:00
大同,臺北市,52,懸浮微粒,普通,4.7,0.3,,44,7,10,,,2,12.92,2.76,2017-01-24 05:00
大里,臺中市,47,,良好,2.3,0.42,7.4,34,28,26,0.7,173,3,27,.74,2017-01-24 05:00
大園,桃園市,43,,良好,1.9,0.18,43,33,21,5.9,5.4,63,2,7.21,1.34,2017-01-24 05:00
大寮,高雄市,84,懸浮微粒,普通,4.9,0.58,0.5,105,51,31,2.4,321,5,35.72,5.21,2017-01-24 05:00
小港,高雄市,85,懸浮微粒,普通,6.4,0.63,3.4,118,58,35,1.4,303,7,39.77,4.68,2017-01-24 05:00
中山,臺北市,35,,良好,3.6,0.24,38,25,6,9.2,3,122,2,10.17,.98,2017-01-24 05:00
中壢,桃園市,46,,良好,3.3,0.27,42,25,15,8.3,1.9,117,2,15.84,7.53,2017-01-24 05:00
仁武,高雄市,94,懸浮微粒,普通,5.5,0.65,1.6,105,35,32,3,312,3,36.86,4.38,2017-01-24 05:00
斗六,雲林縣,57,懸浮微粒,普通,2.6,0.36,9.7,51,33,21,1.3,35,5,21.98,1.23,2017-01-24 05:00
冬山,宜蘭縣,30,,良好,1.3,0.19,36,14,1,4.1,1.5,284,1,5.08,.95,2017-01-24 05:00
古亭,臺北市,38,,良好,0.9,0.17,46,19,13,2.7,3.9,95,2,3.48,.83,2017-01-24 05:00
左營,高雄市,88,懸浮微粒,普通,5.3,0.73,0.9,110,56,40,3,32,6,44.54,4.3,2017-01-24 05:00
平鎮,桃園市,48,,良好,1.3,0.21,43,35,14,4.5,4.6,56,2,4.66,.2,2017-01-24 05:00
永和,新北市,38,,良好,1.6,0.16,46,26,9,2.4,3.2,105,2,2.99,.62,2017-01-24 05:00
安南,臺南市,74,懸浮微粒,普通,5.9,0.53,11,79,34,19,2.2,323,4,19.65,.93,2017-01-24 05:00
朴子,嘉義縣,73,懸浮微粒,普通,6.6,0.55,17,84,31,17,1.5,21,3,18.88,1.58,2017-01-24 05:00
汐止,新北市,33,,良好,1.6,0.21,37,26,15,5.3,2.1,57,2,8.02,2.75,2017-01-24 05:00
竹山,南投縣,74,懸浮微粒,普通,2.3,0.57,1.1,86,67,23,0.7,287,10,26.54,3.65,2017-01-24 05:00
竹東,新竹縣,31,,良好,1.2,0.17,37,17,7,3.2,1.5,132,2,5.04,1.83,2017-01-24 05:00
西屯,臺中市,50,,良好,2.6,0.31,24,38,20,14,2.1,37,3,14.66,.41,2017-01-24 05:00
沙鹿,臺中市,50,,良好,2,0.24,24,31,19,13,3.4,343,3,14.78,1.78,2017-01-24 05:00
宜蘭,宜蘭縣,34,,良好,2,0.2,33,24,10,2.9,1.9,290,2,3.75,.85,2017-01-24 05:00
忠明,臺中市,40,,良好,3,0.34,17,33,20,19,1.1,48,2,20.3,1.24,2017-01-24 05:00
松山,臺北市,36,,良好,1.2,0.18,43,22,14,3.2,1.9,71,2,4.4,1.17,2017-01-24 05:00
板橋,新北市,40,,良好,1.9,0.19,43,30,11,2.7,1.7,69,2,4.08,1.43,2017-01-24 05:00
林口,新北市,43,,良好,2.4,0.17,41,32,9,4.4,3.5,78,2,5.35,.97,2017-01-24 05:00
林園,高雄市,68,懸浮微粒,普通,7.3,0.44,14,85,26,26,0.7,290,3,27,1.39,2017-01-24 05:00
花蓮,花蓮縣,25,,良好,1.4,0.25,30,13,10,7,0.8,331,2,8.62,1.64,2017-01-24 05:00
金門,金門縣,58,懸浮微粒,普通,3.5,0.28,52,61,25,5.8,3.8,53,3,6.28,.47,2017-01-24 05:00
