00:00,286.8,701.9,68.5,172.4,715.4,179.0,65.4,6.1,34.3,52.3,0.0,14.0,-24.5
00:10,286.9,720.8,52.8,172.7,685.9,179.1,63.4,6.1,38.6,53.1,0.0,16.0,-24.4
00:20,285.9,722.9,64.8,171.8,689.1,179.3,62.7,6.1,33.9,54.1,0.0,0.0,-24.5
00:30,286.9,721.6,70.3,173.0,647.5,179.2,62.4,6.0,40.3,55.1,0.0,0.0,-50.7
00:40,286.9,720.9,49.5,171.9,652.8,179.4,62.2,5.9,43.3,54.8,0.0,0.0,-50.5
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
