SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,35,,良好,3.9,0.23,25,22,9,12,3.5,47,2,12.69,.41,2017-01-15 20:00
三重,新北市,29,,良好,3.2,1.12,,29,1,33,,,1,73.63,40.96,2017-01-15 20:00
三義,苗栗縣,23,,良好,0.8,0.2,28,13,3,6.2,4.1,32,1,7.43,1.26,2017-01-15 20:00
土城,新北市,22,,良好,0.8,0.39,27,11,1,15,1.5,220,1,17.07,1.91,2017-01-15 20:00
士林,臺北市,30,,良好,1.2,0.23,36,15,3,7.3,2.5,129,1,8.01,.75,2017-01-15 20:00
大同,臺北市,31,,良好,4.7,0.78,,33,7,36,,,1,82.36,46.81,2017-01-15 20:00
大里,臺中市,17,,良好,2.3,0.47,12,19,12,23,2.3,3.3,1,24.63,2.09,2017-01-15 20:00
大園,桃園市,32,,良好,2.3,0.23,32,27,6,13,5.9,51,1,15.31,2,2017-01-15 20:00
大寮,高雄市,60,懸浮微粒,普通,4.1,0.67,27,77,43,29,2.4,318,4,30.05,1.45,2017-01-15 20:00
小港,高雄市,60,懸浮微粒,普通,3.3,0.57,29,73,44,23,2.6,314,5,24.4,1.58,2017-01-15 20:00
中山,臺北市,13,,良好,3.4,0.47,16,19,7,26,2.5,118,,33.54,7.53,2017-01-15 20:00
中壢,桃園市,23,,良好,6,0.51,19,9,8,24,2,100,1,36.89,12.87,2017-01-15 20:00
仁武,高雄市,68,懸浮微粒,普通,4.4,0.59,22,93,52,27,4,314,6,27.89,.5,2017-01-15 20:00
斗六,雲林縣,44,,良好,1.6,0.3,20,35,24,17,1.9,25,3,17.96,1.13,2017-01-15 20:00
冬山,宜蘭縣,32,,良好,1.6,0.15,38,12,4,3.7,2.3,230,1,4.23,.56,2017-01-15 20:00
古亭,臺北市,24,,良好,1.8,0.31,28,15,9,15,2.5,88,1,17.49,2.45,2017-01-15 20:00
左營,高雄市,66,懸浮微粒,普通,4.3,0.47,24,89,37,22,1.8,322,5,22.14,.39,2017-01-15 20:00
平鎮,桃園市,23,,良好,4.7,0.35,27,14,8,15,4.5,55,1,15.88,.81,2017-01-15 20:00
永和,新北市,26,,良好,2.6,0.37,31,14,4,12,2.6,89,1,15.25,2.84,2017-01-15 20:00
安南,臺南市,56,懸浮微粒,普通,3.9,0.36,21,67,23,16,3.5,271,3,16.63,.94,2017-01-15 20:00
朴子,嘉義縣,55,懸浮微粒,普通,4,0.24,25,60,14,14,2.5,78,2,14.23,.53,2017-01-15 20:00
汐止,新北市,24,,良好,1.2,0.28,29,10,9,14,2.1,34,1,15.63,1.87,2017-01-15 20:00
竹山,南投縣,53,懸浮微粒,普通,3.3,0.35,14,41,23,20,1.7,20,4,20.49,.42,2017-01-15 20:00
竹東,新竹縣,25,,良好,1.3,0.2,30,12,3,6.3,1.5,58,1,7.45,1.14,2017-01-15 20:00
西屯,臺中市,24,,良好,0.6,0.17,29,20,5,7.8,4.6,56,1,8.4,.61,2017-01-15 20:00
沙鹿,臺中市,22,,良好,2.5,0.24,26,11,3,12,4.4,47,1,13.36,1.01,2017-01-15 20:00
宜蘭,宜蘭縣,29,,良好,1.4,0.21,35,16,7,4.6,1.4,277,1,6.49,1.93,2017-01-15 20:00
忠明,臺中市,17,,良好,2.9,0.36,19,10,11,18,1.8,29,2,19.34,1.65,2017-01-15 20:00
松山,臺北市,17,,良好,1.6,0.35,20,19,6,22,1.2,73,1,25.84,4.19,2017-01-15 20:00
板橋,新北市,24,,良好,3,0.42,21,25,5,22,3.3,75,1,25.96,3.79,2017-01-15 20:00
