臺北市中山區中山北路二段63號	1030419	1070418	中餐烹調丙級	國賓大飯店股份有限公司-台北分公司	
臺中市大雅區中山北路3號	1021225	1061224	中餐烹調丙級	勝騏食品工廠有限公司	
西屯區工業區十路11號之1	1051031	1091030	中餐烹調丙級		
西區館前路57號	1021103	1061102	中餐烹調乙級		
西區館前路57號	1021107	1061106	中餐烹調丙級		
臺中市大雅區中清路3段897號	1031014	1071013	中餐烹調丙級		
臺中市西區館前路57號	1041101	1081031	中餐烹調丙級	全國大飯店股份有限公司	
臺北市信義區松壽路2號	1031215	1071214	中餐烹調丙級		
南區樹義里樹義路39巷1號	1021221	1061220	中餐烹調丙級	潔達有限公司	
臺中市西屯區工業區10路11-1號	1030402	1070401	中餐烹調丙級	怡饗美食股份有限公司	
雲林縣西螺鎮福田里社口68-19號(駐點:台中市南屯區萬和國民中學)	1041024	1081023	中餐烹調丙級	梅景食品(股)公司	
臺中市大里區中興路2段619號-財團法人台灣省私立菩提仁愛之家	1040706	1080705	中餐烹調丙級		
屏東縣內埔鄉內田村光明路254號	1031226	1071225	中餐烹調丙級	現代健康素食	
南投縣信義鄉愛國村愛國巷108號	1030216	1070215	中餐烹調丙級	愛國國民小學	
臺北市中山區中山北路四段1號	1030131	1070130	中餐烹調丙級	圓山大飯店	
臺北市內湖區成功路二段325號	1041112	1081111	中餐烹調丙級		
臺北市士林區文林北路222號1樓	1050131	1090130	中餐烹調丙級		
基隆市七堵區福一街110巷9號1樓	1030104	1070103	中餐烹調丙級	祥鼎餐廳	
基隆市仁愛區愛三路11號9樓之8	1030208	1070207	中餐烹調丙級	珍膳美食品行	
臺北市內湖區陽光街365巷37號1樓	1030102	1070101	中餐烹調丙級	內湖全家福海鮮餐飲有限公司	
汐止區大同路三段611號2樓	1020506	1060505	中餐烹調丙級	薇庭企業股份有限公司	
高雄市左營區裕誠路213號	1030418	1070417	中餐烹調乙級	馬蹄鐵咖啡館	
桃園市桃園區莊敬路一段300號	1030808	1070807	中餐烹調丙級	尊爵大飯店	
臺北市北投區石牌路二段201號	1030712	1070711	中餐烹調乙級		
臺北市大安區敦化南路二段201號	1030418	1070417	中餐烹調丙級		
臺北市中山區雙城街28巷3號2樓	1031109	1071108	中餐烹調丙級	欣葉實業股份有限公司	
新北市新店區寶興路45巷8弄6號1樓	1030727	1070726	中餐烹調乙級	上林餐飲事業股份有限公司	
新北市新店區寶興路45巷8弄6號1樓	1030727	1070726	中餐烹調丙級	上林餐飲事業股份有限公司	
臺北市中山區中山北路二段63號	1031116	1071115	中餐烹調乙級	國賓大飯店股份有限公司-台北分公司	
臺北市萬華區艋舺大道275巷15號一樓	1040917	1080916	中餐烹調丙級	中原食品工業開發股份有限公司	
臺北市南港區重陽路263巷8號	1050706	1090705	中餐烹調丙級	第一餐盒股份有限公司	
臺北市中正區忠孝東路一段12號	1041124	1081123	中餐烹調丙級	台北喜來登大飯店	
臺北市北投區石牌路2段99巷47號	1031012	1071011	中餐烹調丙級	新天母素食館	
臺北市信義區松壽路2號	1030623	1070622	中餐烹調丙級	台北君悅大飯店	
臺北市北投區知行路225巷12號	1040227	1080226	中餐烹調丙級		
苑裡鎮苑裡鎮苑港里2鄰10之52號	1030128	1070127	中餐烹調丙級		
臺北市中山區南京東路三段133號	1030623	1070622	中餐烹調丙級	六福皇宮	
臺北市大安區信義路四段236號2樓	1030425	1070424	中餐烹調丙級	吉品海鮮股份有限公司	
臺北市信義區松壽路2號	1050421	1090420	中餐烹調丙級	豐隆大飯店股份有限公司台北君悅酒店	
宜蘭縣宜蘭市民權路二段36號	1031102	1071101	中餐烹調丙級	田江股份有限公司-蘭城晶英酒店分公司	
臺北市松山區敦化北路158號	1030616	1070615	中餐烹調丙級	台北文華東方酒店	
臺北市中山區林森北路600號	1050807	1090806	中餐烹調丙級		
臺北市中山區雙城街25巷15號	1040212	1080211	中餐烹調丙級	酒庫餐廳有限公司	
臺北市信義區松仁路38號	1030929	1070928	中餐烹調丙級	台北寒舍艾美酒店	
臺北市大同區承德路一段三號	1030610	1070609	中餐烹調丙級	雲朗觀光(股)-台北君品酒店	
臺北市中山區長春路168號	1050310	1090309	中餐烹調丙級		
臺北市中山區雙城街28巷3號2樓	1031011	1071010	中餐烹調丙級	欣葉餐廳	
臺北市中山區雙城街28巷3號2F	1031011	1071010	中餐烹調乙級	欣葉國際餐飲股份有限公司	
臺北市南港區重陽路263巷8號	1021209	1061208	中餐烹調丙級	第一餐盒股份有限公司	
高雄市前金區民生二路202號	1040831	1080830	中餐烹調丙級	高雄國賓大飯店	
臺北市中山區樂群二路55號	1030927	1070926	中餐烹調乙級	台北美福大飯店	
嘉義市忠孝路600號	1030820	1070819	中餐烹調丙級	耐斯廣場股份有限公司餐飲部	
桃園市桃園區龍安街6號旁空地	1040314	1080313	中餐烹調丙級	夜市串烤	
新竹市光華二街172巷1弄2號2F	1031021	1071020	中餐烹調丙級	偉珍食品公司	
新北市樹林區忠愛街3號	1040426	1080425	中餐烹調丙級	雙翼食品有限公司	
臺北市大安區光復南路200號	1050514	1090513	中餐烹調丙級	國聯觀光大飯店股份有限公司	
高雄市三民區自由一路203號	1041022	1081021	中餐烹調丙級	福客來中餐廳有限公司	
臺北市信義區忠孝東路五段10號	1030130	1070129	中餐烹調乙級	時代國際飯店股份(有)	
臺北市信義區松壽路2號	1050429	1090428	中餐烹調丙級		
臺北市中山區樂群二路55號	1030418	1070417	中餐烹調丙級	美福飯店管理顧問股份有限公司	
宜蘭縣大同鄉泰雅路3段21巷1號	1020910	1060909	中餐烹調丙級		
臺北市萬華區艋舺大道275巷15號一樓	1030927	1070926	中餐烹調丙級	中原食品工業開發股份有限公司	
臺北市北投區竹子湖路55-12號	1040419	1080418	中餐烹調丙級	杉木林小吃店	
臺北市萬華區莒光路315號	1040321	1080320	中餐烹調丙級	宏遠食品股份有限公司-雙園國小	
臺北市中山區樂群二路55號	1031230	1071229	中餐烹調丙級	台北美福大飯店	
桃園市大園區航站南路1-1號	1041130	1081129	西餐烹調丙級	台北諾富特華航桃園機場飯店	
臺北市中山區林森北路646號	1050122	1090121	西餐烹調丙級	歐華酒店	
臺北市中山區林森北路646號	1050122	1090121	中餐烹調丙級	歐華酒店	
臺北市信義區松壽路2號	1050417	1090416	中餐烹調丙級	台北君悅大飯店	
臺北市信義區松壽路2號	1031207	1071206	中餐烹調丙級	台北君悅大飯店	
臺北市中山區林森北路530號	1030921	1070920	中餐烹調丙級	臺北市立聯合醫院-林森院區	
臺北市中正區中華路二段1號	1041226	1081225	中餐烹調丙級	台北花園大酒店股份有限公司	
臺中市太平區新仁路一段22巷71-3號	1021027	1061026	中餐烹調丙級	昱品美食股份有限公司	
臺中市西屯區工業區10路11-1號	1040709	1080708	中餐烹調丙級	怡饗美食股份有限公司	
臺中市潭子區中山路2段237巷9號	1030110	1070109	中餐烹調丙級	臺中市立潭子幼兒園	
臺中市太平區永平路2段476巷16號	1021105	1061104	中餐烹調丙級	飪珍記食品股份有限公司	
嘉義市(外燴）無一定固定場所	1030527	1070526	中餐烹調乙級		
