SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,60,懸浮微粒,普通,2.1,0.19,43,43,17,7.2,2.4,38,3,7.86,.65,2017-03-23 00:00
三重,新北市,45,,良好,1.6,0.8,,34,6,34,,,2,72.05,38.28,2017-03-23 00:00
三義,苗栗縣,33,,良好,1.1,0.18,40,10,1,3.4,2.9,38,2,4.27,.84,2017-03-23 00:00
土城,新北市,37,,良好,2,0.24,45,13,5,8.9,1.6,313,2,9.88,.97,2017-03-23 00:00
士林,臺北市,34,,良好,0.4,0.22,41,22,7,6,1.3,285,2,7,1.01,2017-03-23 00:00
大同,臺北市,44,,良好,1.6,0.88,,32,11,22,,,2,32.16,10.44,2017-03-23 00:00
大里,臺中市,64,懸浮微粒,普通,,0.31,36,48,25,11,0.9,288,3,11.23,-.17,2017-03-23 00:00
大園,桃園市,42,,良好,1.2,0.21,47,23,3,6.1,3.5,22,2,7.6,1.51,2017-03-23 00:00
大寮,高雄市,62,懸浮微粒,普通,1.9,0.36,47,84,34,10,2.6,311,3,11.54,1.09,2017-03-23 00:00
小港,高雄市,57,懸浮微粒,普通,3.2,0.47,36,79,53,22,2.3,83,4,22.79,1.09,2017-03-23 00:00
中山,臺北市,30,,良好,1.2,0.5,33,18,11,18,2.2,278,2,23.38,5.4,2017-03-23 00:00
中壢,桃園市,50,,良好,1.2,0.31,36,37,7,15,1.1,75,2,18.97,3.9,2017-03-23 00:00
仁武,高雄市,63,懸浮微粒,普通,5.1,0.47,33,108,45,16,4,325,3,18.44,2.27,2017-03-23 00:00
斗六,雲林縣,66,懸浮微粒,普通,1.5,0.29,41,65,27,9.4,1.7,42,5,11.22,1.81,2017-03-23 00:00
冬山,宜蘭縣,28,,良好,1.1,0.46,13,32,13,14,1.3,159,2,15.82,2.06,2017-03-23 00:00
古亭,臺北市,34,,良好,1.6,0.32,41,24,9,13,2.3,256,2,14.23,1.23,2017-03-23 00:00
左營,高雄市,61,懸浮微粒,普通,1.7,0.51,41,97,49,11,2,18,3,10.86,-.24,2017-03-23 00:00
平鎮,桃園市,43,,良好,0.5,0.22,40,29,5,10,1.9,13,2,11.76,1.53,2017-03-23 00:00
永和,新北市,30,,良好,1.5,0.5,36,15,9,18,1.7,262,2,21.37,3.88,2017-03-23 00:00
安南,臺南市,62,懸浮微粒,普通,1.7,0.47,40,84,44,11,2.7,47,4,12.05,1.13,2017-03-23 00:00
朴子,嘉義縣,68,懸浮微粒,普通,2.3,0.32,44,99,37,5.8,2.8,68,3,7.62,1.83,2017-03-23 00:00
汐止,新北市,30,,良好,1.9,0.4,36,21,17,13,1.2,255,2,14.49,1.32,2017-03-23 00:00
竹山,南投縣,72,懸浮微粒,普通,2,0.43,32,79,47,14,1.4,76,6,14.98,.61,2017-03-23 00:00
竹東,新竹縣,40,,良好,1.7,0.22,32,23,12,6.7,1.8,316,2,8.85,2.19,2017-03-23 00:00
西屯,臺中市,53,懸浮微粒,普通,0.9,0.19,41,27,16,8.5,2.1,48,3,9.32,.87,2017-03-23 00:00
沙鹿,臺中市,52,懸浮微粒,普通,1.4,0.17,41,24,5,6.1,4.1,15,2,7.35,1.28,2017-03-23 00:00
宜蘭,宜蘭縣,42,,良好,2.6,0.77,14,36,25,19,0.6,255,2,21.19,2.03,2017-03-23 00:00
忠明,臺中市,53,懸浮微粒,普通,1.4,0.26,37,40,17,10,1.4,39,3,11.64,1.44,2017-03-23 00:00
松山,臺北市,25,,良好,1.6,0.52,30,30,14,23,1.6,237,2,29.27,6.04,2017-03-23 00:00
板橋,新北市,36,,良好,2.8,0.25,43,19,3,,2.9,305,1,,,2017-03-23 00:00
林口,新北市,40,,良好,0.9,0.18,49,14,7,2.1,2.5,343,2,3.14,1.01,2017-03-23 00:00
林園,高雄市,50,,良好,6.1,0.38,41,59,49,21,3.2,302,3,21.93,1.3,2017-03-23 00:00
花蓮,花蓮縣,21,,良好,1.7,0.41,21,21,9,6.8,1.5,211,1,8.87,2.13,2017-03-23 00:00
金門,金門縣,66,懸浮微粒,普通,2.2,0.54,21,76,56,20,1.8,111,6,20.31,.64,2017-03-23 00:00
前金,高雄市,63,懸浮微粒,普通,1.3,0.5,43,97,52,13,3.3,313,3,13.62,.92,2017-03-23 00:00
前鎮,高雄市,62,懸浮微粒,普通,1.2,0.52,39,83,63,13,2.5,49,5,14.78,1.34,2017-03-23 00:00
南投,南投縣,62,懸浮微粒,普通,,0.35,35,55,30,11,1.1,30,5,12.2,1.24,2017-03-23 00:00
屏東,屏東縣,62,懸浮微粒,普通,1.5,0.37,49,70,49,9.6,2.2,325,4,10.01,.46,2017-03-23 00:00
恆春,屏東縣,37,,良好,0.5,0.2,45,19,17,0.7,1.8,324,2,2.29,1.55,2017-03-23 00:00
美濃,高雄市,63,懸浮微粒,普通,1,0.35,45,75,43,6.4,1.2,228,4,7.94,1.54,2017-03-23 00:00
苗栗,苗栗縣,50,,良好,1.7,0.21,38,31,10,8.2,1.9,47,2,9.34,1.16,2017-03-23 00:00
埔里,南投縣,67,懸浮微粒,普通,2.9,0.4,48,74,45,8.4,1.1,299,6,9.38,1.02,2017-03-23 00:00
桃園,桃園市,35,,良好,2.6,0.23,41,23,7,9.9,1.3,284,2,10.5,.57,2017-03-23 00:00
馬公,澎湖縣,50,,良好,0.9,0.21,,28,11,4.1,5.2,68,2,6.82,2.77,2017-03-23 00:00
馬祖,連江縣,50,,良好,1.3,0.33,60,15,5,3.5,1.7,12,2,3.83,.35,2017-03-23 00:00
基隆,基隆市,38,,良好,3.4,0.21,46,4,1,7,0.8,288,1,7.62,.64,2017-03-23 00:00
崙背,雲林縣,64,懸浮微粒,普通,2.1,0.28,41,64,44,8.3,3.6,60,6,8.75,.47,2017-03-23 00:00
淡水,新北市,39,,良好,1.1,0.2,47,14,9,4.7,,,2,5.39,.74,2017-03-23 00:00
麥寮,雲林縣,64,懸浮微粒,普通,2.1,0.29,37,56,33,9.2,4.1,57,4,11.14,1.91,2017-03-23 00:00
善化,臺南市,64,懸浮微粒,普通,1.9,0.43,35,82,48,10,4,91,4,12.21,1.78,2017-03-23 00:00
復興,高雄市,62,懸浮微粒,普通,1.8,0.56,40,70,48,15,2.4,98,3,18.21,3.26,2017-03-23 00:00
湖口,新竹縣,40,,良好,0.7,0.18,48,17,6,3.3,3,44,2,4.19,.85,2017-03-23 00:00
菜寮,新北市,36,,良好,1,0.22,44,11,7,8.1,3.9,285,2,9.48,1.39,2017-03-23 00:00
陽明,臺北市,0,,,1.2,0.14,49,2,1,1.2,,,,2.77,1.62,2017-03-23 00:00
新竹,新竹市,36,,良好,1.8,0.23,42,15,5,7.2,2.5,50,1,8.42,1.21,2017-03-23 00:00
新店,新北市,38,,良好,1.2,0.23,45,17,9,8.5,1.7,297,2,10,1.48,2017-03-23 00:00
新莊,新北市,37,,良好,2.3,0.21,45,10,3,6.7,2.2,58,1,8.8,2.06,2017-03-23 00:00
新港,嘉義縣,70,懸浮微粒,普通,1.8,0.41,39,87,49,9.8,2.8,46,5,10.76,.95,2017-03-23 00:00
新營,臺南市,74,懸浮微粒,普通,2.2,0.52,35,98,61,11,3.5,61,6,12.3,1.02,2017-03-23 00:00
楠梓,高雄市,74,懸浮微粒,普通,1.3,0.46,37,111,60,12,2.7,355,5,11.49,-.27,2017-03-23 00:00
萬里,新北市,0,,,1,0.19,52,17,10,3.1,5.2,282,2,3.37,.25,2017-03-23 00:00
萬華,臺北市,33,,良好,1.7,0.34,40,20,7,12,1.9,284,2,13.62,1.7,2017-03-23 00:00
嘉義,嘉義市,68,懸浮微粒,普通,8,0.39,38,80,40,12,3.4,52,5,13.58,1.85,2017-03-23 00:00
彰化,彰化縣,51,懸浮微粒,普通,1.6,0.24,36,26,15,8.3,1.2,2.3,3,9.44,1.12,2017-03-23 00:00
臺西,雲林縣,51,懸浮微粒,普通,1.7,0.22,42,40,29,6.6,5.9,26,3,7.52,.89,2017-03-23 00:00
臺東,臺東縣,23,,良好,0.6,0.39,28,13,14,6.8,1,228,1,7.5,.7,2017-03-23 00:00
臺南,臺南市,58,懸浮微粒,普通,1.3,0.47,41,77,51,13,3.4,43,4,14.39,1.17,2017-03-23 00:00
鳳山,高雄市,68,懸浮微粒,普通,2.1,0.43,37,95,45,9.5,1.6,41,3,9.98,.51,2017-03-23 00:00
潮州,屏東縣,68,懸浮微粒,普通,1.9,0.35,50,114,45,8.5,2,70,4,11.37,2.85,2017-03-23 00:00
線西,彰化縣,58,懸浮微粒,普通,1.9,0.18,43,47,14,7.7,4.5,46,3,8.44,.74,2017-03-23 00:00
橋頭,高雄市,68,懸浮微粒,普通,2.5,0.49,31,92,56,12,3,48,5,13.87,1.71,2017-03-23 00:00
頭份,苗栗縣,40,,良好,1.7,0.18,39,14,9,9.6,2.4,140,2,10.68,1.13,2017-03-23 00:00
龍潭,桃園市,42,,良好,1.5,0.22,41,27,19,8.6,2.3,37,2,9.34,.75,2017-03-23 00:00
豐原,臺中市,38,,良好,1.5,0.29,45,20,7,6.7,1.4,181,2,6.72,.06,2017-03-23 00:00
關山,臺東縣,16,,良好,0.9,,18,19,8,3.2,0.8,62,1,4.09,.88,2017-03-23 00:00
觀音,桃園市,45,,良好,2.2,0.17,47,26,,3.3,2.2,65,2,3.92,.66,2017-03-23 00:00
