"ID","AVAILABLECAR"
"010001","35"
"010004","9"
"010008","-9"
"010009","40"
"010010","54"
"010011","44"
"010013","202"
"010014","5"
"010015","10"
"010016","1"
"010018","39"
"010020","6"
"010021","21"
"010021","21"
"010022","0"
"010024","36"
"010028","-9"
"010029","13"
"010031","373"
"010033","15"
"010034","-9"
"010036","16"
"010037","-9"
"010038","14"
"010039","18"
"010040","12"
"010041","-9"
"010042","-9"
"010043","7"
"010044","58"
"010045","54"
"010046","13"
"010049","-9"
"010050","-9"
"010051","-9"
"010052","-9"
"010053","-9"
"010054","-9"
"010056","-9"
"010059","-9"
"010064","-9"
"010065","-9"
"010068","-9"
"010069","-9"
"010070","-9"
"010072","-9"
"010075","-9"
"010079","-9"
"010082","-9"
"010085","8"
"010086","-9"
"010090","-9"
"010091","-9"
"010092","-9"
"010093","-9"
"010096","-9"
"010097","-9"
"010103","15"
"010104","11"
"010108","12"
"010109","-9"
"010110","61"
"010114","-9"
"010115","-9"
"010116","-9"
"010117","-9"
"010120","-9"
"010121","-9"
"010122","-9"
"010123","36"
"010125","8"
"010126","-9"
"010127","-9"
"010128","-9"
"010129","-9"
"010130","-9"
"010131","72"
"010132","-9"
"010134","-9"
"010135","-9"
"010136","-9"
"010137","-9"
"010138","-9"
"010139","19"
"010140","14"
"010142","-9"
"010143","-9"
"010144","-9"
"010145","-9"
"010146","30"
"010147","-9"
"010148","-9"
"010149","55"
"010150","-9"
"010151","-9"
"010152","66"
"010153","-9"
"010154","25"
"010155","-9"
"010156","116"
"010157","48"
"010158","-9"
"010159","-9"
"010160","-9"
"010161","-9"
"010162","-9"
"010163","-9"
"010164","-9"
"010165","-9"
"010166","-9"
"010167","-9"
"010168","-9"
"010169","-9"
"010170","-9"
"010171","-9"
"010172","-9"
"010173","-9"
"020001","12"
"020001","12"
"020002","0"
"020004","84"
"020005","39"
"020005","39"
"020006","37"
"020007","50"
"020008","30"
"020009","68"
"020010","-9"
"020011","5"
"020014","0"
"020016","55"
"020017","-9"
"020018","-9"
"020019","-9"
"020020","5"
"020021","42"
"020023","-9"
"020024","-9"
"020025","-9"
"020026","-9"
"020027","-9"
"020027","-9"
"020029","-9"
"020034","-9"
"020035","-9"
"020036","15"
