"lineid","car","time","location","longitude","latitude","cityid","cityname"
"234044","148-BY","2017/06/09 14:09:32","新北市永和區得和路395號","121.525336666667","24.9992766666667","6500400","永和區"
"234012","149-BY","2017/06/09 14:09:28","新北市永和區保生路5巷1號","121.506163333333","25.007135","6500400","永和區"
"234005","207-UY","2017/06/09 14:09:34","新北市永和區中正路742-1號","121.515203333333","25.0103066666667","6500400","永和區"
"234078","298-R6","2017/06/09 14:09:37","新北市永和區國中路109巷5弄2號","121.523656666667","25.0052833333333","6500400","永和區"
"234036","336-UY","2017/06/09 14:09:27","新北市永和區成功路一段93巷23弄15號","121.528378333333","25.0034583333333","6500400","永和區"
"234062","337-UY","2017/06/09 14:09:25","新北市永和區林森路122號","121.52243","25.00304","6500400","永和區"
"234084","338-UY","2017/06/09 14:09:29","新北市永和區中正路553號","121.516835","25.008185","6500400","永和區"
"234068","552-UM","2017/06/09 14:09:23","新北市永和區福和路237巷1號","121.518443333333","25.007275","6500400","永和區"
"234052","553-UM","2017/06/09 14:09:26","新北市永和區博愛街21巷1號","121.517631666667","25.0158433333333","6500400","永和區"
"234015","745-BX","2017/06/09 14:09:39","新北市永和區仁愛路85號","121.513175","25.0130966666667","6500400","永和區"
"234028","746-BX","2017/06/09 14:09:29","新北市永和區民權路51號","121.51997","24.9970866666667","6500400","永和區"
"234060","AAD-866","2017/06/09 14:09:34","新北市永和區得和路25號","121.515583333333","25.00036","6500400","永和區"
"234040","862-TW","2017/06/09 14:09:38","新北市永和區中和路453號","121.509933333333","25.0014983333333","6500400","永和區"
"234048","863-TW","2017/06/09 14:09:21","新北市永和區環河西路二段17號","121.50785","25.0160466666667","6500400","永和區"
"234025","9371-KE","2017/06/09 14:09:22","新北市永和區安樂路198巷4弄2號","121.515691666667","25.0021433333333","6500400","永和區"
"234010","9373-KE","2017/06/09 14:09:21","新北市永和區仁愛路352巷122弄13號","121.500761666667","25.008885","6500400","永和區"
"248019","225-UY","2017/06/09 13:59:49","新北市五股區凌雲路三段57號","121.425326666667","25.1250166666667","6501500","五股區"
"234022","9380-KE","2017/06/09 14:09:19","新北市永和區竹林路25巷21號","121.518195","25.0150033333333","6500400","永和區"
"234076","969-R7","2017/06/09 14:09:30","新北市永和區民有街67巷10號","121.518216666667","24.9964416666667","6500400","永和區"
"234072","AAC-211","2017/06/09 14:09:31","新北市永和區豫溪街191巷7弄20號","121.523315","25.0110516666667","6500400","永和區"
"234066","AAC-212","2017/06/09 14:09:32","新北市永和區永貞路360巷3號","121.510435","25.0068566666667","6500400","永和區"
"234001","AAC-295","2017/06/09 14:07:58","新北市永和區永和路二段4號","121.514533333333","25.0100166666667","6500400","永和區"
"232008","290-BY","2017/06/09 09:12:37","新北市坪林區鶯子瀨9-8號","121.7098","24.9170066666667","6502000","坪林區"
"244004","248-BX","2017/06/09 14:09:18","新北市林口區竹林路266號","121.389656666667","25.0808133333333","6501700","林口區"
"222002","659-BX","2017/06/09 14:09:20","新北市深坑區北深路一段177號","121.632508333333","25.0108666666667","6501800","深坑區"
"231002","002-UM","2017/06/09 14:09:24","新北市新店區中正路520號","121.533835","24.983705","6500600","新店區"
"231025","0291-UT","2017/06/09 14:09:33","新北市新店區中正路328巷36號","121.537926666667","24.976195","6500600","新店區"
"231028","046-UY","2017/06/09 14:09:38","新北市新店區安和路二段203號","121.517861666667","24.9752766666667","6500600","新店區"
"231030","047-UY","2017/06/09 14:09:31","新北市新店區安民街65巷21-2號","121.515223333333","24.9674416666667","6500600","新店區"
"231029","106-UY","2017/06/09 14:09:32","新北市新店區安康路二段161號","121.510176666667","24.9594133333333","6500600","新店區"
"231018","107-UY","2017/06/09 14:09:32","新北市新店區中央路95巷2號","121.531451666667","24.9750183333333","6500600","新店區"
"231012","108-UY","2017/06/09 14:09:24","新北市新店區大新街9巷28號","121.544356666667","24.9667133333333","6500600","新店區"
"231020","188-VK","2017/06/09 14:09:24","新北市新店區桂山路37號","121.56031","24.9031583333333","6500600","新店區"
"231034","268-BY","2017/06/09 14:09:33","新北市新店區黎明路3號","121.503543333333","24.9524566666667","6500600","新店區"
"231016","AAD-862","2017/06/09 14:09:23","新北市新店區郵政路4巷8號","121.556853333333","24.951635","6500600","新店區"
"231027","3712-VJ","2017/06/09 14:09:28","新北市新店區中興路一段24-2號","121.538606666667","24.9582133333333","6500600","新店區"
"231024","3713-VJ","2017/06/09 14:09:36","新北市新店區力行路12號","121.539343333333","24.96464","6500600","新店區"
"231037","4715-K9","2017/06/09 14:09:30","新北市新店區安康路二段341巷8號","121.49658","24.9549416666667","6500600","新店區"
"231036","512-UM","2017/06/09 14:09:38","新北市新店區安祥路109巷90弄52號","121.476541666667","24.95887","6500600","新店區"
