SiteName,SiteEngName,DamName,County,Township,TWD97Lon,TWD97Lat,TWD97TM2X,TWD97TM2Y,SampleDate,SampleLayer,SampleDepth,ItemName,ItemEngName,ItemEngAbbreviation,ItemValue,ItemUnit
寶二水庫四,Bao-Er Reservoir IV,寶二水庫,新竹縣,北埔鄉,121.0458519,24.7211157,254648.05,2734891.76,2012-05-03,表水,0.50m,葉綠素a,Chlorophyl-A,Chl-A,12.5,μg/L
寶二水庫四,Bao-Er Reservoir IV,寶二水庫,新竹縣,北埔鄉,121.0458519,24.7211157,254648.05,2734891.76,2012-05-03,表水,0.50m,總磷,Total-Phosphate,TP,0.040,mg/L
寶二水庫四,Bao-Er Reservoir IV,寶二水庫,新竹縣,北埔鄉,121.0458519,24.7211157,254648.05,2734891.76,2012-05-03,表水,0.50m,正磷酸鹽,PO4-P,PO43-,0.005,mg/L
寶二水庫四,Bao-Er Reservoir IV,寶二水庫,新竹縣,北埔鄉,121.0458519,24.7211157,254648.05,2734891.76,2012-05-03,表水,0.50m,溶氧飽和度,Dissolved Oxygen Saturation,DOS,121.6,%
寶二水庫四,Bao-Er Reservoir IV,寶二水庫,新竹縣,北埔鄉,121.0458519,24.7211157,254648.05,2734891.76,2012-05-03,表水,0.50m,總鹼度,Alkalinity,Alk,82.8,mg/L as CaCO3
寶二水庫四,Bao-Er Reservoir IV,寶二水庫,新竹縣,北埔鄉,121.0458519,24.7211157,254648.05,2734891.76,2012-05-03,表水,0.50m,總硬度,Total Hardness,TH,120,mg/L as CaCO3
寶二水庫四,Bao-Er Reservoir IV,寶二水庫,新竹縣,北埔鄉,121.0458519,24.7211157,254648.05,2734891.76,2012-05-03,表水,0.50m,亞硝酸鹽氮,Nitrite-Nitrogen,NO2-N,0.003,mg/L
寶二水庫四,Bao-Er Reservoir IV,寶二水庫,新竹縣,北埔鄉,121.0458519,24.7211157,254648.05,2734891.76,2012-05-03,表水,0.50m,硝酸鹽氮,Nitrate-Nitrogen,NO3-N,0.04,mg/L
寶二水庫四,Bao-Er Reservoir IV,寶二水庫,新竹縣,北埔鄉,121.0458519,24.7211157,254648.05,2734891.76,2012-05-03,表水,0.50m,氨氮,NH3-N,NH3-N,0.03,mg/L
寶二水庫四,Bao-Er Reservoir IV,寶二水庫,新竹縣,北埔鄉,121.0458519,24.7211157,254648.05,2734891.76,2012-05-03,表水,0.50m,總有機碳,Total Organic Carbon,TOC,1.71,mg/L
寶二水庫四,Bao-Er Reservoir IV,寶二水庫,新竹縣,北埔鄉,121.0458519,24.7211157,254648.05,2734891.76,2012-05-03,表水,0.50m,化學需氧量,Chemical Oxygen Demand,COD,4.2,mg/L
寶二水庫四,Bao-Er Reservoir IV,寶二水庫,新竹縣,北埔鄉,121.0458519,24.7211157,254648.05,2734891.76,2012-05-03,表水,0.50m,溶氧(電極法),Dissolved Oxygen,DO,9.8,mg/L
寶二水庫四,Bao-Er Reservoir IV,寶二水庫,新竹縣,北埔鄉,121.0458519,24.7211157,254648.05,2734891.76,2012-05-03,表水,0.50m,懸浮固體,Suspended Solid,SS,3.0,mg/L
寶二水庫四,Bao-Er Reservoir IV,寶二水庫,新竹縣,北埔鄉,121.0458519,24.7211157,254648.05,2734891.76,2012-05-03,表水,0.50m,氣溫,Temperature,TMP,26.0,℃
