SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,33,,良好,1.1,0.2,2.9,35,10,11,1.5,128,1,12.84,2.34,2017-06-12 03:00
三重,新北市,43,,良好,2,0.49,,39,2,11,,,1,21.85,10.37,2017-06-12 03:00
三義,苗栗縣,21,,良好,2,0.08,15,21,1,3.7,3.5,175,1,4.93,1.28,2017-06-12 03:00
土城,新北市,25,,良好,1.9,0.41,3.4,30,6,17,0.9,159,1,21.74,4.85,2017-06-12 03:00
士林,臺北市,23,,良好,2.1,0.25,10,24,8,8,0.8,256,1,9.69,1.69,2017-06-12 03:00
大同,臺北市,31,,良好,1.3,0.59,,29,1,13,,,1,21.46,8.03,2017-06-12 03:00
大里,臺中市,15,,良好,1.3,0.16,5.4,7,6,6.6,0.7,249,1,7.16,.52,2017-06-12 03:00
大園,桃園市,25,,良好,2.8,0.24,7.2,20,3,13,1.5,109,1,15.06,1.86,2017-06-12 03:00
大寮,高雄市,30,,良好,2.2,0.11,13,25,3,6.2,1.5,101,1,7.15,.95,2017-06-12 03:00
小港,高雄市,31,,良好,25,0.41,12,40,14,16,1.9,144,2,24.32,8.44,2017-06-12 03:00
中山,臺北市,19,,良好,1.8,0.29,9.4,18,9,10,0.7,304,,12.38,1.89,2017-06-12 03:00
中壢,桃園市,32,,良好,0.5,0.21,9.1,33,1,5.2,1.5,179,1,6.54,1.35,2017-06-12 03:00
仁武,高雄市,45,,良好,5.6,0.17,14,49,8,7,2,130,1,7.81,.85,2017-06-12 03:00
斗六,雲林縣,33,,良好,2.7,0.18,2.8,35,27,11,0.9,47,2,12.02,1.34,2017-06-12 03:00
冬山,宜蘭縣,30,,良好,0.4,0.16,6.4,32,4,3.9,0.7,186,1,5.08,1.18,2017-06-12 03:00
古亭,臺北市,17,,良好,1.2,0.22,9.7,15,8,7.6,1.1,179,1,9.6,2,2017-06-12 03:00
左營,高雄市,26,,良好,5.4,0.23,17,35,12,10,2.4,143,1,11.67,1.44,2017-06-12 03:00
平鎮,桃園市,29,,良好,1.2,0.16,12,21,4,4.6,1.4,167,1,6.72,2.08,2017-06-12 03:00
永和,新北市,22,,良好,2.2,0.24,9,27,7,8,0.7,111,1,9.62,1.58,2017-06-12 03:00
安南,臺南市,35,,良好,3,0.2,11,43,12,9.9,3,136,1,10.87,.97,2017-06-12 03:00
朴子,嘉義縣,40,,良好,3.6,0.19,12,30,8,7,1.4,196,1,8.58,1.63,2017-06-12 03:00
汐止,新北市,28,,良好,1.4,0.41,1.9,34,12,14,0.8,56,2,17.4,3.68,2017-06-12 03:00
竹山,南投縣,25,,良好,2.2,0.15,4.1,28,7,6.1,0.7,188,1,7.62,1.48,2017-06-12 03:00
竹東,新竹縣,28,,良好,1.7,0.1,7.9,31,7,1.7,2,142,2,3.02,1.35,2017-06-12 03:00
西屯,臺中市,20,,良好,2.3,0.17,9.8,24,5,6.9,0.5,199,1,9.27,2.33,2017-06-12 03:00
沙鹿,臺中市,13,,良好,2,0.12,16,9,10,5.6,2.9,142,1,6.56,.99,2017-06-12 03:00
宜蘭,宜蘭縣,23,,良好,1.9,0.11,11,24,5,2.3,0.9,314,1,2.72,.47,2017-06-12 03:00
忠明,臺中市,11,,良好,1.3,0.17,7.8,9,3,7.4,0.9,171,1,7.93,.49,2017-06-12 03:00
松山,臺北市,24,,良好,1.5,0.27,8,17,7,12,0.9,99,1,13.34,1.72,2017-06-12 03:00
板橋,新北市,25,,良好,1.8,0.38,6,24,5,14,0.7,85,1,16.68,2.45,2017-06-12 03:00
林口,新北市,15,,良好,2.6,0.56,0.7,21,13,24,1,66,2,30.79,6.45,2017-06-12 03:00
林園,高雄市,17,,良好,1.9,0.04,21,18,1,3.1,2.2,111,1,3.82,.68,2017-06-12 03:00
花蓮,花蓮縣,22,,良好,0.9,0.09,6,17,5,2.9,2.3,211,1,3.19,.34,2017-06-12 03:00
金門,金門縣,22,,良好,4.8,0.09,6.9,22,10,13,0.5,231,1,13.67,.96,2017-06-12 03:00
前金,高雄市,22,,良好,6.2,0.1,18,32,5,8.9,1.8,156,1,10.11,1.22,2017-06-12 03:00
前鎮,高雄市,18,,良好,7.8,0.11,17,17,1,9.8,2.3,152,1,10.22,.39,2017-06-12 03:00
南投,南投縣,25,,良好,1.2,0.12,8.1,29,5,3,1.3,152,1,4.24,1.23,2017-06-12 03:00
屏東,屏東縣,23,,良好,1.9,0.16,16,15,3,5.1,1.3,148,1,6.09,1,2017-06-12 03:00
恆春,屏東縣,22,,良好,1.8,0.07,26,22,8,1.5,1.4,182,1,3.06,1.53,2017-06-12 03:00
美濃,高雄市,21,,良好,1.1,0.08,10,16,11,1.8,1.2,76,2,2.61,.77,2017-06-12 03:00
苗栗,苗栗縣,26,,良好,1,0.12,14,25,1,3.9,2.8,191,1,4.76,.82,2017-06-12 03:00
埔里,南投縣,18,,良好,1.7,0.11,5.3,19,6,4.6,0.7,191,1,5.29,.68,2017-06-12 03:00
桃園,桃園市,24,,良好,3.4,0.21,8.8,27,7,10,0.6,139,1,12.56,2.19,2017-06-12 03:00
馬公,澎湖縣,18,,良好,1.7,0.07,22,17,2,1.3,1.7,160,1,3.05,1.72,2017-06-12 03:00
馬祖,連江縣,35,,良好,1.8,0.11,42,47,3,3.7,3.3,45,1,3.98,.3,2017-06-12 03:00
基隆,基隆市,24,,良好,1.5,0.25,6.3,29,11,13,0.5,288,1,13.58,.67,2017-06-12 03:00
崙背,雲林縣,35,,良好,2.6,0.17,7.6,31,14,8.6,0.7,192,1,9.73,1.11,2017-06-12 03:00
淡水,新北市,28,,良好,1.4,0.32,5,29,6,12,,,1,13.05,1.53,2017-06-12 03:00
麥寮,雲林縣,38,,良好,2.4,0.16,7.5,33,11,9.3,1.9,177,1,12.52,3.25,2017-06-12 03:00
善化,臺南市,25,,良好,1.9,0.12,11,27,2,4.8,2.2,136,1,5.11,.27,2017-06-12 03:00
復興,高雄市,22,,良好,8.9,0.14,17,21,4,9.2,1,103,1,10.39,1.16,2017-06-12 03:00
湖口,新竹縣,19,,良好,1.9,0.13,11,14,7,4.8,2,169,2,7.28,2.51,2017-06-12 03:00
菜寮,新北市,18,,良好,1.4,0.21,10,20,4,7.6,0.6,82,1,9.32,1.74,2017-06-12 03:00
陽明,臺北市,16,,良好,0.9,0.08,19,8,3,2.6,,,1,3.23,.68,2017-06-12 03:00
新竹,新竹市,22,,良好,0.7,0.18,19,19,6,3.5,1.1,185,1,4.12,.67,2017-06-12 03:00
新店,新北市,26,,良好,1.2,0.18,14,36,10,5,1.5,175,1,5.95,.93,2017-06-12 03:00
新莊,新北市,21,,良好,2.1,0.42,3,25,8,22,1.8,74,1,23.26,1.57,2017-06-12 03:00
新港,嘉義縣,31,,良好,0.7,0.17,8.9,33,13,4.8,2,199,1,5.82,1.06,2017-06-12 03:00
新營,臺南市,31,,良好,1.6,0.13,14,29,8,4.1,1.6,184,1,4.77,.65,2017-06-12 03:00
楠梓,高雄市,38,,良好,9.4,0.18,9.9,43,24,12,2.2,155,2,15.11,3.03,2017-06-12 03:00
萬里,新北市,30,,良好,1.9,0.15,17,31,14,2.3,3.6,201,2,3.23,.9,2017-06-12 03:00
萬華,臺北市,18,,良好,1.4,0.26,8.9,13,4,11,0.8,178,1,12.05,1.39,2017-06-12 03:00
