"lineid","car","time","location","longitude","latitude"
"234046","148-BY","2017/06/01 20:19:55","新北市永和區得和路356號","121.523948333333","24.9993916666667"
"234013","149-BY","2017/06/01 20:19:56","新北市永和區保生路3號","121.506216666667","25.0073233333333"
"234007","207-UY","2017/06/01 20:19:41","新北市永和區環河西路二段217巷5號","121.501635","25.009925"
"234081","298-R6","2017/06/01 20:19:58","新北市永和區國中路104巷2弄1號","121.524455","25.0068016666667"
"234038","336-UY","2017/06/01 20:19:49","新北市永和區成功路一段89號","121.52685","25.0028533333333"
"234064","337-UY","2017/06/01 20:19:52","新北市永和區永利路130號","121.521826666667","25.0030133333333"
"234086","338-UY","2017/06/01 20:19:54","新北市永和區永和路二段207號","121.515351666667","25.0136516666667"
"234070","552-UM","2017/06/01 20:19:38","新北市永和區福和路263巷7弄1號","121.517973333333","25.00694"
"234054","553-UM","2017/06/01 20:19:50","新北市永和區光復街2巷16弄16號","121.517233333333","25.0163016666667"
"234017","745-BX","2017/06/01 20:19:54","新北市永和區仁愛路91號","121.513035","25.01308"
"234030","746-BX","2017/06/01 20:19:50","新北市永和區民權路110號","121.519726666667","24.996505"
"234061","AAD-866","2017/06/01 20:19:43","新北市永和區安樂路100巷21弄1號","121.51467","24.9990333333333"
"234042","862-TW","2017/06/01 20:19:41","新北市永和區雙和街43號","121.50891","25.0027883333333"
"234050","863-TW","2017/06/01 20:19:39","新北市永和區保安路11號","121.510555","25.0169616666667"
"234011","9373-KE","2017/06/01 20:19:46","新北市永和區仁愛路352巷122弄11號","121.500668333333","25.0087716666667"
"249005","172-UM","2017/06/01 20:19:45","新北市八里區下罟子8-1號","121.385486666667","25.13968"
"249001","173-UM","2017/06/01 20:19:55","新北市八里區中華路二段341-10號","121.399133333333","25.144915"
"249004","303-UY","2017/06/01 20:19:54","新北市八里區中山路一段215號","121.411263333333","25.1579416666667"
"249002","305-UY","2017/06/01 20:19:47","新北市八里區龍米路一段152號","121.452786666667","25.1257966666667"
"249003","593-UM","2017/06/01 20:19:56","新北市八里區中山路二段447巷17號","121.397211666667","25.1454833333333"
