"lineid","car","time","location","longitude","latitude"
"234044","148-BY","2017/06/01 13:19:14","新北市永和區秀朗路二段148巷5弄2號","121.5254","25.0007583333333"
"234012","149-BY","2017/06/01 13:19:20","新北市永和區保福路二段55號","121.51094","25.0121183333333"
"234005","207-UY","2017/06/01 13:19:05","新北市永和區保生路3號","121.506416666667","25.0073983333333"
"234078","298-R6","2017/06/01 13:19:11","新北市永和區福和路7巷7號","121.525386666667","25.0077933333333"
"234036","336-UY","2017/06/01 13:19:13","新北市永和區民樂街43巷1號","121.527626666667","24.9997916666667"
"234062","337-UY","2017/06/01 13:19:16","新北市永和區永元路17巷6弄2號","121.521425","25.0006466666667"
"234084","338-UY","2017/06/01 13:19:21","新北市永和區永利路37號","121.518703333333","25.0055883333333"
"234068","552-UM","2017/06/01 13:19:13","新北市永和區豫溪街47號","121.51701","25.0099333333333"
"234052","553-UM","2017/06/01 13:19:09","新北市永和區中興街17號","121.515928333333","25.0119783333333"
"234015","745-BX","2017/06/01 13:19:20","新北市永和區文化路144巷31弄8號","121.512411666667","25.0167816666667"
"234028","746-BX","2017/06/01 13:19:18","新北市永和區民生路18號","121.522583333333","24.9974816666667"
"234060","AAD-866","2017/06/01 13:19:16","新北市永和區秀朗路一段175號","121.517048333333","25.00366"
"234040","862-TW","2017/06/01 13:19:17","新北市永和區保平路177巷6弄10號","121.509371666667","25.004565"
"234048","863-TW","2017/06/01 13:19:04","新北市永和區仁愛路138號","121.511286666667","25.0134433333333"
"234025","9371-KE","2017/06/01 13:19:08","新北市永和區豫溪街28巷19號","121.515093333333","25.008915"
"234010","9373-KE","2017/06/01 13:19:10","新北市永和區文化路124號","121.513033333333","25.015395"
"248013","025-BX","2017/06/01 13:19:12","新北市五股區自強路56號","121.433336666667","25.07371"
"248005","077-UY","2017/06/01 13:19:05","新北市五股區中興路一段132號","121.465286666667","25.0736033333333"
"248007","095-VK","2017/06/01 13:19:14","新北市五股區更洲路32巷8弄14號","121.459246666667","25.0796416666667"
"248017","225-UY","2017/06/01 13:19:07","新北市五股區御史路162號","121.42905","25.1036033333333"
"248011","247-BX","2017/06/01 13:19:01","新北市五股區御史路1巷101弄2號","121.440911666667","25.0911016666667"
"248015","261-SL","2017/06/01 13:19:06","新北市五股區成泰路三段477巷18號","121.4499","25.0989266666667"
"248009","272-BY","2017/06/01 13:19:05","新北市五股區成泰路一段139巷1弄1號","121.435258333333","25.0728816666667"
"248003","677-BX","2017/06/01 13:19:22","新北市五股區成泰路二段238號","121.43998","25.086805"
"248001","678-BX","2017/06/01 13:19:10","新北市五股區西雲路48號","121.44357","25.090905"
