SiteName,County,PSI,MajorPollutant,Status,SO2,CO,O3,PM10,PM2.5,NO2,WindSpeed,WindDirec,FPMI,NOx,NO,PublishTime
二林,彰化縣,22,,良好,3.9,0.2,27,18,10,15,4.8,36,1,16.94,1.64,2017-01-25 09:00
三重,新北市,39,,良好,4.1,2.26,,51,8,47,,,1,149.33,102.21,2017-01-25 09:00
三義,苗栗縣,27,,良好,1.2,0.17,32,13,6,3,3.6,47,1,3.98,1,2017-01-25 09:00
土城,新北市,20,,良好,2.9,0.6,25,29,7,24,1.6,253,1,27.03,3.38,2017-01-25 09:00
士林,臺北市,31,,良好,1.5,0.25,37,22,13,10,1.8,130,1,11.94,1.94,2017-01-25 09:00
大同,臺北市,41,,良好,3.7,2.39,,49,9,47,,,1,148.58,101.77,2017-01-25 09:00
大里,臺中市,0,,,,,,,16,,1.6,36,,,,2017-01-25 09:00
大園,桃園市,30,,良好,5.4,0.26,25,30,11,29,6.5,55,1,38.29,8.81,2017-01-25 09:00
大寮,高雄市,57,懸浮微粒,普通,4.8,0.73,4.8,76,32,31,2,315,3,54.21,23.67,2017-01-25 09:00
小港,高雄市,61,懸浮微粒,普通,7.9,1.08,5.9,78,41,38,1.6,52,4,80.65,42.39,2017-01-25 09:00
中山,臺北市,20,,良好,1.3,0.73,17,9,9,32,2.8,133,1,43.06,10.59,2017-01-25 09:00
中壢,桃園市,27,,良好,3.1,0.6,27,29,2,23,2.1,109,1,33.17,9.93,2017-01-25 09:00
仁武,高雄市,60,懸浮微粒,普通,4.9,0.64,5,62,34,30,2.7,315,3,61.04,30.7,2017-01-25 09:00
斗六,雲林縣,35,,良好,3.8,0.28,15,41,18,19,1.4,65,2,24.57,5.4,2017-01-25 09:00
冬山,宜蘭縣,30,,良好,1.6,0.17,36,9,4,7.1,2.1,290,1,7.83,.74,2017-01-25 09:00
古亭,臺北市,19,,良好,2.9,0.46,23,13,16,26,3.1,101,2,32.65,6.47,2017-01-25 09:00
左營,高雄市,60,懸浮微粒,普通,5.8,0.69,9.2,70,28,28,2.3,6.1,3,40.98,13.03,2017-01-25 09:00
平鎮,桃園市,32,,良好,3.6,0.41,31,57,15,17,3.9,55,2,18.85,2.18,2017-01-25 09:00
永和,新北市,16,,良好,2.7,1.05,20,21,8,29,3.2,98,1,48.08,18.59,2017-01-25 09:00
安南,臺南市,42,,良好,3.6,0.44,13,47,16,20,2.7,46,1,29.78,10.24,2017-01-25 09:00
朴子,嘉義縣,49,,良好,5.7,0.45,22,46,12,17,2.6,72,2,20.23,3.21,2017-01-25 09:00
汐止,新北市,17,,良好,2.2,0.51,18,22,17,27,1.6,68,2,33.64,6.71,2017-01-25 09:00
竹山,南投縣,36,,良好,3.6,0.34,7.2,43,23,19,1.7,73,2,27.81,8.41,2017-01-25 09:00
